rep,id,eta_logka,eta_logV,eta_logCl
1,1,0.475663980079291,-0.227038589401789,0.13854442879311
1,2,-0.408579924165014,-0.66293487593202,-0.146047614295031
1,3,0.0857489538038529,0.0371690376945626,-0.28818229571386
1,4,-0.537092554626741,-0.0687305492978494,-0.420515786927302
1,5,-0.557093749267208,-0.0660020505237791,0.0840745165673704
1,6,0.00770819063759165,0.265413428613192,-0.161478684965999
1,7,0.222121242778186,0.347214052831751,0.0280958441085879
1,8,0.424738589376278,-0.217155256125078,0.221930787440981
1,9,-0.32055521758502,-0.308449143701827,0.00690440079057275
1,10,0.282655378019151,-0.51818598296815,-0.188251740810363
1,11,0.877531543498084,0.601493512881086,0.367994310332789
1,12,0.673044570420695,0.323855068806699,-0.595792276077893
1,13,0.336139741155458,-0.384402660134292,-0.038601611734443
1,14,0.160573364183997,-0.65897030524089,-0.0226563637722523
1,15,0.484362799465298,-0.220067464073662,0.0466243970474862
1,16,-0.257586001762551,-0.513555757705539,-0.220115391360913
1,17,-1.11900635813583,-0.807123927248537,-0.109484238893262
1,18,-0.143655224723379,-0.188078019218828,-0.628305092293552
1,19,0.0138251734272191,-0.301101993039966,-0.0591306605637509
1,20,-0.562584129637602,0.283028630437597,0.201341580261778
1,21,0.380830698707282,0.104664878902065,0.216309102662891
1,22,-0.424442225039766,0.0538200822774355,0.737446397616365
1,23,0.491957148490024,0.0931663913583343,0.211502797378919
1,24,0.709576289584553,0.126314775568002,-0.73532093680793
1,25,0.366101750317138,0.0414518917140185,-0.0273471805964915
1,26,-0.499485518690076,-0.00734097290978575,0.111160490516636
1,27,1.21691537155119,0.192087717475143,0.0255807803339159
1,28,-0.318261568024394,0.143872203308333,-0.0232856754184059
1,29,0.161704278443779,-0.118852426779167,-0.478688031698908
1,30,0.43357038012759,0.126614686907997,-0.0465487519288519
1,31,0.138140061440108,-0.201315819609286,-0.0952946972737179
1,32,0.837740792840392,-0.123750207283599,-0.809666883462188
1,33,0.0214511897242483,0.247318056444632,0.156748256213565
1,34,-0.229921981871377,-0.177571808839483,0.256147852037715
1,35,-0.0358837706228894,0.0149136830690955,-0.188207714901377
1,36,-0.593549701134483,0.42698367120592,-0.170221865368494
1,37,0.154266806961817,0.472003476378043,0.352420493738511
1,38,-0.680601704900697,0.341110178431532,-0.223768723673054
1,39,0.324265995927417,0.0389193873184039,0.304557028848965
1,40,-0.168206473302327,-0.291777482709408,0.0704428305316402
1,41,0.224245510485847,0.451242685417048,-0.483716051928494
1,42,-0.21539496289963,0.580969294881901,0.109123041129441
1,43,0.716346586875325,0.480037632933953,0.0672333936042373
1,44,-0.224952919977906,0.476509203476376,-0.43822179956981
1,45,-0.117825196842998,3.57313116543523e-5,0.121871176396483
1,46,0.973199708216014,0.289783222412426,0.0853275445956168
1,47,-0.150503646586199,-0.240205625680152,-0.218232403613862
1,48,-0.392351083545085,0.504996172484947,0.309635416850525
1,49,-0.539776370410643,0.683836042742317,0.0476597356122777
1,50,0.860595844333355,0.12850892815918,0.0500039920964555
1,51,0.256748614222888,0.078305853596925,-0.623439914085106
1,52,0.413600963228077,-0.451206853901583,0.271675334991415
1,53,-0.595192274692914,0.0366679859201415,0.0755366284727077
1,54,0.530379673418982,-0.0882372284981159,0.12468009013166
1,55,0.105379117170767,-0.307654421980728,-0.0370330185979446
1,56,0.441823940707574,0.485357506446306,-0.109390657981757
1,57,0.935516521783077,0.160797203555424,-0.262024080588039
1,58,-0.0769025490976846,-0.316244346434428,-0.200672434717561
1,59,-0.211914843046365,-0.557758633023679,0.487634577438436
1,60,1.04050928335345,0.17913502302303,-0.330816942791336
1,61,0.294950850854859,0.624411226705186,0.0863392424961458
1,62,0.16963180348396,0.207412284208024,0.272441636125529
1,63,-1.11389280932538,-0.364191128763146,-0.336508868819489
1,64,-0.0552031064851665,-0.240884545821981,0.332258966704697
1,65,0.597340206591637,-0.574667745718477,0.116509590440574
1,66,0.0158852257115746,0.341011596226604,0.312280873708339
1,67,0.250703325011296,0.471503305760316,0.103482273356312
1,68,0.355020675364351,0.732015606515205,0.264042920219816
1,69,0.531727108663401,-0.15971870977875,-0.236395574814567
1,70,-0.334299737953359,-0.0107501388846964,-0.136604488701835
1,71,0.634885668869921,0.360104164620428,0.335949114524261
1,72,-0.159718611643819,0.0791889791785536,-0.0665410337406076
1,73,-0.107354323447701,-0.385268994766103,-0.111564375480479
1,74,-0.194542722430637,-0.0213859792875786,-0.0274105815001087
1,75,0.423617109032966,0.106157156219261,-0.111439379072358
1,76,0.279213477414983,-0.396556560098531,0.138356771528615
1,77,0.614709348078628,-0.0361846545936828,0.106588382484808
1,78,-0.106950872608335,-0.252779814279036,-0.581058811815309
1,79,-0.0652524487410162,-0.0277996216808623,-0.174849857408219
1,80,0.105903130335934,-0.544059877536434,-0.48088282245401
1,81,0.346652438500905,-0.371812488632839,0.117530904032036
1,82,-0.561111794086981,0.0269990236776376,0.150746390836619
1,83,-0.293470230418627,-0.248717772026379,-0.471642197555068
1,84,-0.0967934398981407,-0.341116259745831,-0.0156768702958452
1,85,0.200431871249414,0.0237907488866691,0.00420134838483222
1,86,0.340754091150546,0.483259704988098,-0.123965566916493
1,87,-0.230627011912307,-0.111198582915918,-0.121473089518225
1,88,0.117326471572436,0.371438870136678,-0.0462219446923737
1,89,-0.111818509471075,-0.0570772875638106,-0.0584793459432678
1,90,-0.261703268314724,-0.347761453308553,-0.0942852958405689
1,91,0.489846320403532,-0.165362962755536,0.163449665042235
1,92,0.00408574183475655,-0.208934111050042,-0.198306272268705
1,93,-0.873445278583235,-0.071771122550313,0.171905384673434
1,94,-0.839097087660409,0.622594563095942,0.578833464763598
1,95,-0.667844935126851,0.439426637406131,0.101078816177603
1,96,-0.284652178637302,-0.0574439065892944,0.264812659574321
1,97,0.598260392096823,0.236072936801882,0.264304652060943
1,98,0.11061702237537,-0.541729811026992,0.0686541098796121
1,99,0.294254863445036,-0.0137286374258583,0.320645987424371
1,100,0.157138103681888,-0.132492724054512,-0.341807085254338
1,101,-0.0316694417810168,0.223018135340789,0.198620645969244
1,102,-0.249916819794637,-0.246262426407608,0.534065748895304
1,103,0.760200342843022,0.0350563568059874,-0.307500613260387
1,104,0.826098617495886,-0.356124370845974,-0.429710099330419
1,105,0.217798252036371,-0.161338397840677,-0.136441869448098
1,106,-0.420719105615031,-0.389565999306123,0.123705529984704
1,107,-0.471062386512259,0.302952102186212,0.217731459895996
1,108,-0.534233470101311,-0.558806430329893,0.232139290026175
1,109,-1.01906095273768,-0.677364031763191,0.463096449448506
1,110,0.857563975589587,-0.206947265843944,-0.264445144996075
1,111,0.809277998318519,0.348236419463605,0.12533049839132
1,112,-0.141314557504403,0.103317352028546,0.487544416429626
1,113,-0.407018244412665,-0.170736745271568,-0.0718590762879476
1,114,0.234405195093102,-0.0118427701390527,0.0198034907854645
1,115,-0.674880650709205,-0.141331324614836,0.100215658521145
1,116,0.699604875493254,0.141784110525628,-0.348384477559984
1,117,0.970094003913251,0.281139653335349,-0.124260031560263
1,118,-0.163515890581238,-0.708480622029279,-0.114776742956399
1,119,0.978693199974386,0.107514054633542,0.273823465524995
1,120,-0.277550853500588,0.248802183286796,-0.287288519960265
