rep,id,eta_logka,eta_logV,eta_logVm,eta_logKm
5,7,0.505404826132833,-0.323806803559975,0.141716727962693,0.228898594526203
1,8,-0.19168603764125,-0.0938660587702919,-0.130538797971595,-0.11734670477872
2,8,0.0329681635216639,0.0473017892063247,-0.337387520779416,-0.340292298991595
3,8,0.426705354698174,0.0685081833260658,-0.200582465432053,-0.0736359810215018
4,8,0.301076494759972,-0.0135220690176637,-0.20623567129324,-0.34155900057955
5,8,0.0538152261277867,-0.0481815475958395,-0.150387582822707,-0.0688205780260292
1,9,-0.265169709415928,0.210756053776165,0.115765911884031,-0.267681410510919
2,9,-0.267360869060912,0.262610566062697,0.0986048367821243,-0.305240029597484
3,9,-0.125257127476505,0.21152016808832,0.179370185477307,-0.1425108760008
4,9,-0.34423703887679,0.171592741177716,0.166995586183603,-0.17649499860967
5,9,-0.0200984100161206,0.175255455597634,0.206713021254922,-0.0702161036097228
1,10,0.00478502699867595,-0.318626419568377,-0.149087229464571,-0.0526787018020939
2,10,0.157611828031486,-0.332885462477436,-0.079803547622384,0.167769393813565
3,10,-0.171217790842339,-0.408399798759857,-0.0151508554760404,0.262309748250193
4,10,-0.0089409671733021,-0.425642857101449,-0.0738016159923355,0.175597772342439
5,10,0.0585939485180326,-0.335999087287869,-0.114078141091105,0.0449221641376473
1,11,0.174859419830213,0.363746384814406,-0.0631639595038555,-0.108471177762167
2,11,0.315970456178885,0.316605306024413,0.0133847771160627,0.019143555139647
3,11,0.454964526992438,0.435160419038024,-0.155538493212587,0.0230363472616332
4,11,0.315311352399183,0.422870456206446,-0.140881767929449,-0.00659270844013891
5,11,0.333884787211626,0.35383314317961,-0.0842326003835036,-0.221127345721058
1,12,0.348006686120078,-0.259928294060502,0.165451922394227,-0.29448848659401
2,12,0.284210687694382,-0.35296256260335,0.173346688434539,-0.262140478026486
3,12,0.0199461591895737,-0.36826135417603,0.164967555185895,-0.281071154301925
4,12,-0.0823595716704976,-0.392436113507213,0.162357474731372,-0.271952400338756
5,12,0.0907320376716985,-0.399426861864606,0.203084276439634,-0.145424681658438
1,13,0.0779904100037093,-0.451299641601338,-0.702747764604386,0.118175032817721
2,13,0.0841021675214614,-0.442135275249497,-0.686829484647662,0.0284512075120136
3,13,-0.0882211389325437,-0.547847399749104,-0.375550477353994,0.294450341853552
4,13,0.131708415415833,-0.424800980689853,-0.777025734731717,-0.310040711785058
5,13,0.190699249951102,-0.571254627786509,-0.529602906221951,-0.487235490427093
1,14,-0.370992497816114,0.346831566450843,0.163855972359905,-0.683874495868338
2,14,-0.285026202937519,0.377020840820912,0.133992589675303,-0.7403305689594
3,14,-0.432260365536516,0.359165325856415,0.145841327353482,-0.725849396248942
4,14,-0.163137053561341,0.448072143277879,0.137641366816482,-0.743558967292941
5,14,-0.1445138049752,0.449648574992406,0.176691039420022,-0.725663465763451
1,15,0.11350076591714,-0.253371924993602,-0.145787227122306,0.0871461924491437
2,15,0.156776712562846,-0.198357807102938,-0.08469664921425,0.406319326711511
3,15,0.171080337291432,-0.148536360951491,-0.243041439698825,0.156476934713971
4,15,0.124157460829359,-0.0796440543350395,-0.292898850420162,0.107372238167028
5,15,0.158478136192568,-0.131212893669443,-0.353774649385433,-0.236885458743397
1,16,-0.0703358939313085,0.380127611467315,0.641706018255392,0.497757048669534
2,16,-0.31356179971647,0.26147735155799,0.565152253070547,0.428560160732439
3,16,-0.0845793713049294,0.321982977852743,0.5136167764339,0.392840721947699
4,16,0.0745776884253672,0.420025741835097,0.549241153753821,0.321598552960439
5,16,-0.137014740549514,0.376951997246329,0.605936557258416,0.403977691767631
1,17,-0.129446113655713,0.232769870579502,-0.262913599681793,-0.327791438688746
2,17,-0.0765892588811852,0.306790702411629,0.00324889270920443,0.365650628562036
3,17,-0.248176083149504,0.251138822601031,-0.122507758274454,0.227560759729706
4,17,-0.161427350951082,0.239568140390511,-0.193095568102531,-0.123185195726318
5,17,0.0905821737516299,0.341801544592966,-0.506019333116094,-0.0979297989033293
1,18,-0.0932478080286583,-0.160588110153127,0.412696975767792,-0.204038608938749
2,18,0.0119129745974688,-0.105782321019161,0.430329496954871,-0.232877028437256
3,18,-0.108700959152389,-0.130306418508472,0.388953979260498,-0.272808697718798
4,18,-0.0558774341711681,-0.190603514989479,0.396763411487102,-0.217003937706252
5,18,-0.144695342470448,-0.243602079113708,0.392835215436034,-0.181272881052247
1,19,0.0859247564674047,-0.0077095086416684,0.0948855300671486,0.0775936746669167
2,19,0.0702501244020874,-0.00638456189465839,0.0547385433984428,0.0269381705579379
3,19,0.241232877605004,0.0694249202172359,0.0986216482806255,0.133676226580525
4,19,-0.0622407653343232,0.00407431326961592,0.148404206141783,0.209625162138178
5,19,-0.142363296259037,-0.0312226400441501,0.228342549369575,0.338626888978339
1,20,0.902194002651091,0.188207762580116,0.453402676424654,0.312603686253937
2,20,0.702937272674985,0.150608871243062,0.418492303961443,0.100391427027651
3,20,0.563920448830064,0.176219203932922,0.224128188382832,-0.574125293589798
4,20,0.650081066197879,0.1957039021345,0.398804842468668,0.141140899150856
5,20,0.63841445066577,0.183867599811012,0.246432344455491,-0.381296267680786
1,21,-0.388869840861453,0.541174719773619,0.243613252054902,-0.238136021437811
2,21,-0.69663129581545,0.443330641814691,0.15674289748169,-0.368558699901932
3,21,-0.656000333310767,0.441271965724654,0.121903456361922,-0.410813713898415
4,21,-0.593415123094075,0.54905192809203,0.0361986483110901,-0.526020089647039
5,21,-0.652214233937779,0.405269259425049,0.0384656616208231,-0.471731921490803
1,22,0.168089548663861,0.109923836669646,-0.060602543794223,0.456083902738501
2,22,0.433840647399094,0.212945200169062,-0.245421412731338,0.448031180103135
3,22,0.117599791477311,0.108945518388669,-0.183330375659225,0.366097158058898
4,22,0.289366143372788,0.142078053645811,-0.142308859361775,0.28573233678913
5,22,0.414878306877128,0.177124347226003,-0.140956677485841,0.38405471898552
1,23,-0.231866503393496,-0.227975827774333,0.191211911355438,-0.0129733688764545
2,23,-0.526167702569214,-0.290497055747352,0.210533645590518,0.0470608446900049
3,23,-0.569278209411257,-0.307054358916996,0.369826481028015,0.254081818350803
4,23,-0.542637274941547,-0.355632578575575,0.384333862895125,0.304318029580493
5,23,-0.574711732148749,-0.294053633331275,0.389442505514226,0.289919867265713
1,24,0.0241711946489987,-0.285171672735913,-0.326512856239668,0.363018931815941
2,24,-0.0359905025579349,-0.337725873676791,-0.219955315125793,0.402272789456161
3,24,0.244388825830655,-0.316054146332228,-0.280087614271555,0.476563332874287
4,24,0.065580747499251,-0.348832688328035,-0.301687498525328,0.184971960744295
5,24,0.21683628495932,-0.221773074247296,-0.478964801243406,0.28012694986184
1,25,-0.384788239968467,0.550706046251051,-0.0231521987704103,-0.428958535848766
2,25,-0.0565031124069793,0.599773011717252,-0.0110536350046643,-0.158481089791653
3,25,-0.00574830932361205,0.550276471222449,-0.0995474183066783,-0.517014862523376
4,25,-0.425823803954907,0.464951101410465,-0.0185226254776592,-0.397037103765744
5,25,-0.353592570997131,0.519084035340155,-0.0370650813388075,-0.382324540408766
1,26,0.296950371056917,0.320198309810576,-0.1147696928855,-0.353690618502675
2,26,0.388361088293587,0.313606858397501,0.132276203331627,0.431087197079006
3,26,0.168100153617473,0.277802346793376,-0.132099630056979,-0.0123132571936146
4,26,0.568720948219666,0.302504209644246,0.0971923199849429,0.229731847125121
5,26,0.224001531638426,0.167976840806983,0.275771373855873,0.47537004014889
1,27,0.293228560461124,0.158050425453268,-0.455405690034591,-0.40706452780795
2,27,0.242069446970188,0.110915279020887,-0.365412058203526,-0.180486113855339
3,27,0.162949780044789,0.176642488260386,-0.496925996192736,-0.212866775453396
4,27,0.192412270190456,0.131311483419999,-0.393913265270227,0.0673427475628704
5,27,0.140287574720696,0.131732965692316,-0.41855389611423,-0.408871557451758
1,28,0.578466886650174,-0.644870755133274,-0.0988188248719871,-0.208758136593797
2,28,0.662183649815136,-0.66158832600455,-0.138146263044211,-0.224837686948518
3,28,0.353206134949172,-0.634193542407929,-0.161420484835244,-0.303769469186314
4,28,0.622660717406385,-0.617885790699949,-0.0645920256331576,-0.144244380214334
5,28,0.575525993804417,-0.666704589379445,-0.10455961175758,-0.179324341237609
1,29,0.188245427878517,-0.119398697802994,-0.386764552176278,0.097341974973658
2,29,0.244075103360451,-0.0945765717711021,-0.599991273761204,-0.251312932169623
3,29,0.0190237894143647,-0.234928691564594,-0.29936327005604,-0.173842101791752
4,29,0.164906704317805,-0.0904596676953823,-0.506317835742437,-0.350584497068871
5,29,0.267524940596633,-0.121681535219725,-0.378261855294083,0.231157156272982
1,30,-0.00745416983672575,0.00191877877100564,-0.286052988220886,0.156871517373532
2,30,0.0295109827916179,-0.0157659458672513,-0.371991148430519,-0.140402589527804
3,30,-0.187161892973552,-0.0756356679778653,-0.319960997543965,-0.0376964830605561
4,30,-0.247672112460308,-0.086181106411435,-0.38736246637956,-0.1665353817077
5,30,-0.183831377707082,-0.0875690598480801,-0.310677587471607,-0.0271022495889773
1,31,0.0151619710152202,-0.227271848246327,-0.260591158516807,-0.279603685190634
2,31,-0.0269190355046445,-0.210658297104094,-0.261609774821193,-0.302371804625751
3,31,0.0176028145511994,-0.233006336761933,-0.295487787546644,-0.371498665144439
4,31,-0.0731271221859363,-0.227506174363215,-0.307743660929491,-0.41085338735111
5,31,0.251337068068797,-0.186632705718365,-0.21922927732821,-0.232048648031909
1,32,0.505296045878536,-0.0395289011945638,0.0468720171307922,-0.0517832237245512
2,32,0.382460068086873,-0.0102018503638517,0.090583257667266,-0.0258043866111316
3,32,0.423141807283766,-0.0146598846949517,0.0775329671140107,-0.069661548070737
4,32,0.256589008593347,-0.0609511081194092,-0.0234748939667703,-0.180515696699189
5,32,0.34446869889774,0.00727568707863344,0.0166335476052954,-0.152106051419914
1,33,0.56941800603646,-0.453975704296179,0.251042164565338,0.0793383138922124
2,33,0.48942287727458,-0.497451792098996,0.244899236801411,0.0508696476806627
3,33,0.385718768984801,-0.578630612469427,0.299891571338271,0.155505118951566
4,33,0.622128636547772,-0.483828162299193,0.293660375129941,0.122143735726356
5,33,0.422278611495303,-0.473044886326705,0.270758360745688,0.056436001859104
1,34,-0.135240794353675,0.50562649882581,-0.218992619975366,-0.203725471767461
2,34,-0.323800135492337,0.458442117482191,-0.126242970843573,-0.623807321505309
3,34,-0.517661632628971,0.352054478129482,0.00756855436967383,-0.325895742444776
4,34,-0.381768373195147,0.439624295350987,0.0478787783235223,-0.00547820416658613
5,34,-0.278214171311584,0.330104613199204,0.0620971921332051,-0.529479824197015
1,35,0.118103111680327,-0.0624426327399383,-0.317466838205862,-0.18836002750881
2,35,-0.015118020195196,-0.0465843937481792,-0.486322732322704,-0.6275804476943
3,35,-0.0614650677756177,-0.12805088211363,-0.341546583343275,-0.645796671350704
4,35,-0.0352307368633638,-0.0631342986669809,-0.357686194753734,-0.194819368961298
5,35,0.105245244820276,0.00919086709939379,-0.46329201087571,-0.473888355123129
1,36,-0.495347806240181,-0.271799297445023,0.260129080501043,0.927790687388041
2,36,-0.478243147916351,-0.26474060909642,0.0938380128542662,0.285561865347681
3,36,-0.500356802649196,-0.306454852232031,0.156640446157593,0.252068102683964
4,36,-0.288352959520463,-0.159544445375022,-0.165546580236723,-0.0837645436285919
5,36,-0.436198703030088,-0.217856858244042,-0.104321020106088,0.106417640614189
1,37,-0.416270454254697,0.080023069266441,0.153708670271439,-0.0748080807550077
2,37,-0.295875207042273,0.0343092950481144,0.157929931748795,-0.0932806284372531
3,37,-0.224585904231397,0.139658974721046,0.135591493609391,-0.166324982003356
4,37,-0.255565582245542,0.0940798929819554,0.157878760863565,-0.0829661597980072
5,37,-0.342710166537304,0.20619716903831,0.0320307036474988,-0.381584985749263
1,38,-0.5089277215494,0.117109884677026,0.0647932852163223,0.437546300287442
2,38,-0.583754711161836,0.216104774642135,0.170101864757947,0.609142444240139
3,38,-0.529435470458578,0.163338044245307,0.130776315171202,0.501328103357153
4,38,-0.744933782646367,0.0591580837586223,-0.0549430089345773,0.287320551467014
5,38,-0.461481598917104,0.1825166044939,-0.0966729358793965,0.200116277522097
1,39,0.0795585208123433,-0.476197052642057,0.185309829905118,0.0116751741566131
2,39,-0.0562273001797553,-0.487388638157477,0.170956515738715,-0.0133105607396467
3,39,-0.0373956498013251,-0.420593920314623,0.223489582348306,0.0233151073319548
4,39,0.137806653493588,-0.401423716831578,0.221779228160769,-0.00447795932891774
5,39,0.348447427120215,-0.423717136913437,0.278198222554521,0.0974715879943646
1,40,0.215225313801739,-0.437477150710244,-0.240848207850131,-0.592314382236747
2,40,0.00933278506715417,-0.478166167742782,-0.202866469641239,-0.50998667612118
3,40,0.333963143588983,-0.436444799384914,-0.213835568919536,-0.56502010750641
4,40,0.0730764395797045,-0.467817115018559,-0.199097415958597,-0.442724834512943
5,40,0.0149283149543009,-0.486176309876669,-0.22739497591532,-0.570910712456146
1,41,-0.467656407518421,0.0730218940949968,-0.88454321001092,-0.0415630681959629
2,41,-0.343917574841889,0.112568555189337,-0.717988391663001,0.208885268724848
3,41,-0.292645347461298,0.0546456638863725,-0.742952423672124,0.22679516072715
4,41,-0.468838161886726,0.0658034357161941,-0.881559938057301,0.00889913974396282
5,41,-0.586104767934706,-0.0367642549666941,-0.599234191823909,0.402771414508958
1,42,-0.224530220260555,0.573207595354248,-0.484389177875085,-0.0545426696375342
2,42,-0.274807616403805,0.446204142761703,-0.132799187647041,-0.189105963679487
3,42,-0.0298026214922562,0.532190015730106,-0.0904840718311088,0.301739817745221
4,42,-0.24447314864054,0.460989886439784,0.0146324412559501,0.289469479318715
5,42,-0.336612175957615,0.47105906503836,-0.166423295042856,0.00445157059343534
1,43,0.0565680240311134,0.00790221635587867,0.1316037224293,0.0635654695668384
2,43,-0.0470022954265014,0.00438285462746244,-0.0756865723962826,-0.262077876604598
3,43,0.260855448793397,0.112737710543023,-0.133831712521937,-0.354220724099549
4,43,0.112114988445872,0.0300291078725852,-0.110385525083835,-0.305056416625535
5,43,0.324042059782176,0.0876480319590244,-0.0623372652842483,-0.266763433755036
1,44,-0.0443105499649641,-0.0297301987222896,0.288558226961414,0.145853818541097
2,44,-0.122107945287681,-0.0719873282863623,0.377296540041598,0.00289019287513412
3,44,-0.243503742462412,-0.0162990506673712,0.374835834450792,0.293041328780062
4,44,-0.194424594432013,-0.0493292247616832,0.375697612750805,-0.0202699101824067
5,44,-0.181231453298791,-0.0339919146592055,0.316800833182011,-0.163554457461913
1,45,0.310056308394424,-0.644358065313856,-0.256045730939601,0.144103437182886
2,45,0.330108131148267,-0.700588406054002,-0.161294512336162,0.372895345002116
3,45,0.155720328724604,-0.694395874827076,-0.206702959649191,0.281819045360225
4,45,0.390021257846604,-0.580720993268373,-0.276293241042836,0.120741241622726
5,45,0.24347121008478,-0.602751142502618,-0.250752996905092,0.203582123093351
1,46,-0.284451417655951,0.309692692469586,-0.218071952054219,-0.126723454143902
2,46,-0.247405146652461,0.315793946760788,-0.036107909439495,0.481422149195656
3,46,-0.168932618456472,0.266686471315848,-0.128196648848111,0.0854002190380914
4,46,-0.300251668435088,0.313760652369803,-0.208677529581949,0.009918398853145
5,46,-0.236147567326358,0.33555197645405,-0.201746694774443,0.25026030665376
1,47,-0.0851929530461848,-0.012922501774879,0.532887849485898,-0.0598454109886267
2,47,0.0752555829900848,0.0625812806189283,0.562092518184554,-0.0786732538419627
3,47,-0.0470531637203169,0.00139996484896444,0.477105976062787,-0.162338812675118
4,47,-0.112581359556789,-0.0252831903944642,0.507973166721527,-0.102215892407798
5,47,-0.105798199246128,-0.00820466433257296,0.508087602728666,-0.11019328130517
1,48,0.0835427011491171,-0.464849548905837,0.0133705112814426,-0.23918296426574
2,48,0.0706445151003685,-0.499624344982815,0.055618448682808,-0.0239083900579797
3,48,0.12037002831041,-0.420789165976635,-0.00229190190149447,-0.229882806134273
4,48,0.269914006144728,-0.39692798040809,-0.0110541948556809,-0.347674747936299
5,48,0.0733351039977762,-0.488354555789572,0.0848728149382377,-0.0536865099347462
1,49,0.357137002333099,-0.251485219193345,0.0276492921066407,-0.092882710035607
2,49,0.273635687072135,-0.259332268893672,0.0304876379795071,-0.0804067754777303
3,49,0.288776102914777,-0.30348140081104,0.166364792325251,0.198636077895663
4,49,0.105331368857887,-0.38050628270729,0.304224811387098,0.616431468783273
5,49,0.227233523166003,-0.263737735398783,0.124745441592373,-0.012316810494388
1,50,-0.575329593481062,-0.382622735778537,-0.16897603092653,0.295942359407895
2,50,-0.544891427193147,-0.351046884720089,-0.234212441560926,0.268860320395296
3,50,-0.333962505846147,-0.3257038946031,-0.160683020756502,0.328830554963245
4,50,-0.368586880042448,-0.308586120633631,-0.185250274147213,0.237239119954509
5,50,-0.450857858579796,-0.387418293763981,-0.140507098022962,0.374856048846179
1,51,0.0330493464169089,-0.0896226112226295,0.0513640548968156,-0.0502055685308289
2,51,0.360143278422397,0.0685033862173983,-0.0297595410160606,0.0742436504208218
3,51,0.102444658603348,0.0591467376003761,-0.0386558069637344,-0.0176970042949545
4,51,0.176864949875828,-0.029479160377452,0.204376884651916,0.258846629553479
5,51,0.195423949588195,0.0163253895278841,-0.02152588252911,-0.0685206495190831
1,52,-0.559565936796317,-0.344838604617918,-0.370046908969724,0.00796920780768232
2,52,-0.460581317218369,-0.306145340724607,-0.412465638214324,-0.0936315340667994
3,52,-0.480890542627595,-0.322422287589751,-0.312787946093701,0.175292270781989
4,52,-0.483401771020062,-0.374631858088202,-0.226587882594218,0.317131324587268
5,52,-0.736085014174139,-0.430766778210017,-0.285913133259921,0.198028812466591
1,53,0.0763358183313639,-0.115014127863486,-0.0329981563449621,0.307617707319897
2,53,-0.0773785763847635,-0.0184376467456772,-0.00742270503221721,0.597800033247425
3,53,-0.158471415825324,-0.0482656136989873,-0.130105548283955,0.265491175346753
4,53,-0.036782913961282,0.0656100728267918,-0.0448831167036154,0.588796288897885
5,53,-0.17658744245495,-0.0733373940640773,-0.198553127368596,0.0638255670110418
1,54,0.310565648412328,0.00525179512204098,0.13947339352209,-0.354360653964686
2,54,0.191235917104901,0.0196657059731866,0.220794590851507,-0.253426689677435
3,54,0.181450528966595,-0.0218214596355404,0.390885095456759,-0.0317042891659992
4,54,0.337794400297953,0.0108722160779046,0.429641941984912,-0.0254914780596096
5,54,0.326767835999414,0.0636613178118784,0.452114018219856,-0.0273761575421981
1,55,-0.354364638185812,-0.0671128802962598,-0.0830978416975485,-0.0851605258334791
2,55,-0.565677566708576,-0.0782733980110964,0.129437456757173,0.437410787214815
3,55,-0.233111926960424,-0.0334629932010084,-0.0154973518538943,0.134901106318897
4,55,-0.353007662123705,-0.0831963166798853,0.0622821219925538,0.154598583089567
5,55,-0.298317541992746,-0.0181938195175235,-0.0788951232113883,-0.0213841465886618
1,56,-0.130847725855979,-0.156949860230613,-0.27908983011969,-0.364195717775323
2,56,-0.187985295864129,-0.213964641656046,-0.121350076687651,-0.0493907832217688
3,56,0.116277856951392,-0.106032090944701,-0.215791808220985,-0.227728883530739
4,56,-0.19085757077885,-0.182839434123212,-0.149285779463846,-0.153171864155683
5,56,-0.0437725763878016,-0.198159130546711,-0.147565262787427,-0.12729569594595
1,57,0.214796740189147,-0.401826240427326,-0.40729234277106,0.361043398244406
2,57,0.089333312609868,-0.478279649647936,-0.501551046228661,0.154262593206515
3,57,-0.138537874367611,-0.460441088859358,-0.495101665382205,0.214530966207056
4,57,-0.0782123864581346,-0.552154097938524,-0.373761498952858,0.33444968795659
5,57,0.120744577843094,-0.403999212647945,-0.465822795884043,0.372862869115325
1,58,0.434188085294891,0.0992859082638882,0.247963219819251,0.620583597051453
2,58,0.542401087136064,0.182808426994885,0.0094888834042722,0.0948718792071375
3,58,0.479205358518498,0.20815382736888,-0.132400601468774,-0.360851954690909
4,58,0.485440392950143,0.175044204354505,-0.0649936053932581,-0.171220259761412
5,58,0.257901425248907,0.0501373236149699,0.163988197229885,0.402994327277587
1,59,0.336177410242516,0.0632613856469288,0.226754222808982,-0.0581312852731176
2,59,0.600676360312673,0.0933857894324022,0.253163913380766,-0.0734760623653253
3,59,0.412356278938003,0.0775047746171956,0.312669784195024,0.0523345766870408
4,59,0.526473507819322,0.11437108664026,0.286264807730245,-0.0178392562922188
5,59,0.525897037876162,0.138739908532035,0.217539730746032,-0.137082778574077
1,60,0.05995347758796,0.176635440420943,0.00651558148559496,0.564190858554724
2,60,0.082665822596193,0.17660883010679,-0.132899945489102,0.0904257004376081
3,60,-0.00376307766017885,0.156578737816838,-0.188191464766739,-0.198869068138681
4,60,0.146541883849342,0.243054383742409,-0.190752345069011,0.0656782171854988
5,60,-0.232043030452553,0.0577527085746952,0.0333841335935249,0.340320748828281
1,61,0.130102382624843,0.444312502474273,0.257769954611466,0.357349974159442
2,61,0.196283905631332,0.433918565026749,0.135285986711496,0.237359857524944
3,61,0.239780348258041,0.458297369062661,0.0866924759893102,0.20373958785679
4,61,0.381708080037095,0.393316858788881,-0.142460151095099,-0.102193232162936
5,61,0.00510935067958842,0.356029950597293,0.0425267721806433,0.117268637718425
1,62,-0.296516721592881,-0.0923326018371891,-0.0926405682706073,1.25281553751321
2,62,-0.582341679299679,-0.0920010452939316,-0.25945172647176,-0.167380559611638
3,62,-0.368950361003375,-0.119225426757444,-0.243007287382832,0.0214026766997966
4,62,-0.409662804582979,-0.0184583050155212,-0.598859942469596,0.0457240321740476
5,62,-0.443091984386474,0.00060780647165861,-0.765418945151721,0.277792482391508
1,63,-0.384993324813499,0.244006334916156,0.212577568624484,-0.33516131858841
2,63,-0.425268977704778,0.296048655950124,0.31074323676553,-0.00784792734899085
3,63,-0.22653168943533,0.41921008133341,0.129807897033455,-0.140979773676413
4,63,-0.245150453924788,0.381245517799012,0.101854709379879,-0.296342504658154
5,63,-0.387384478160729,0.266907187067257,0.181047661722787,-0.452052580916212
1,64,0.0903785474606979,-0.292132484667883,0.524787514308418,0.0361325518745245
2,64,0.0117614112587762,-0.301240408673427,0.454001817243415,-0.0631343884377422
3,64,0.0145679369095049,-0.297932673867002,0.467006061064307,-0.0565650263536537
4,64,0.144414694140114,-0.280597851227241,0.49601297356361,-0.0317921205642919
5,64,0.0945931532533088,-0.262740298605496,0.471190678634134,-0.0646616469629928
1,65,0.151905715961511,0.118071404583159,0.357717631449488,-0.102197577876804
2,65,0.592222235084172,0.105927219362231,0.317631763749962,-0.187932809004774
3,65,0.0317862690553308,0.0330504925523973,0.288791852339402,-0.233285776000544
4,65,0.0968828099935561,0.0431026365556687,0.313625981301825,-0.165955882463692
5,65,0.179708218529302,0.0511852069427908,0.44548564045432,0.41558762692549
1,66,-0.135618690118932,-0.313701897688059,-0.54647378127493,0.578406256925781
2,66,-0.0502240108392571,-0.24581993247474,-0.662535244670504,0.361783325695049
3,66,0.0632537762231102,-0.220602579619445,-0.532477455623888,0.630099279630421
4,66,0.0307661820699369,-0.245598818232096,-0.508456929770965,0.549762529386579
5,66,0.260965039781046,-0.234318527456438,-0.528420420676483,0.578462031931235
1,67,0.112782207717121,0.350270859881777,0.158345906811114,0.666068337206678
2,67,-0.0687355947333849,0.272619396545371,-0.090241374444806,0.234982648012203
3,67,0.240293035338284,0.353080682637552,-0.20010914603635,-0.0398761131444874
4,67,0.110037058396657,0.292902008276813,-0.136587042404495,0.0911985751541244
5,67,0.32438665398571,0.333902842585042,-0.182072317181252,-0.017479776054123
1,68,-0.282382116670401,-0.263078390794092,-0.206395297694799,-0.111717717154642
2,68,-0.183501633851722,-0.247824406738931,-0.144948169307908,-0.00878529095398636
3,68,-0.417140233017353,-0.243808339963281,-0.193333112062358,-0.109173246619087
4,68,-0.503555365909121,-0.27341527911925,-0.0894876765266413,0.235986859835123
5,68,-0.329924029290855,-0.19466729883016,-0.229632031514888,-0.11262830919361
1,69,0.0866739214775509,0.649233092640422,-0.537692637660833,0.215338463533974
2,69,-0.0111019462528667,0.720772604532518,-0.654002767420955,0.857013901699349
3,69,-0.149247600870993,0.581144662344583,-0.133703159276452,0.808606944827281
4,69,-0.172489333513813,0.604338882392435,-0.290119106952325,0.391299603402817
5,69,-0.128338968614106,0.566919630969872,-0.284900420404299,0.211858690310636
1,70,0.167819329752042,0.320474853643922,0.174140365557143,-0.117665902422176
2,70,0.16915587830127,0.325352914491569,0.113865035784847,-0.218044873428031
3,70,0.25916371591039,0.33695739887628,0.125563975850968,-0.278580138428243
4,70,-0.163662142080107,0.230256300709266,0.0988061428799685,-0.262750551321359
5,70,-0.080780221717579,0.182877058753839,0.180760457239804,-0.120706690331487
1,71,-0.387044263632226,-0.162894495923135,0.296976391721102,0.233688376272793
2,71,0.00887470861701802,-0.0929226447058176,0.334543036009245,0.202703617755433
3,71,-0.0963682969771902,-0.0684585449114373,0.239095254730991,0.11916746941714
4,71,-0.138371283696711,-0.130953772188851,0.366267665598587,0.259843709144095
5,71,-0.265413487134624,-0.0641481844377881,0.353293467171568,0.243825374024784
1,72,0.303222755913658,0.378139418936534,-0.36724994929241,-0.189112772544957
2,72,0.364675948137847,0.424372709585555,-0.27423220317762,0.192213857970805
