rep,id,logka,logV,logVm,logKm
1,1,-0.147818225581013,4.34100549219089,7.12878017862545,5.53287019788522
2,1,-0.0614291034817035,4.36534377501942,7.13954564833214,5.51942651365372
3,1,0.0425027630594059,4.39684288078726,7.07482082736928,5.42115607891845
4,1,0.250140167070277,4.48223594061105,7.06375737414059,5.33142162127669
5,1,0.0842211080865092,4.38438023232276,7.17168603840355,5.57236493542419
1,2,0.0230567328816104,4.25508606018908,6.86448308103465,5.17366222612263
2,2,-0.213489012522331,4.25686986862673,6.85000470551904,5.18254150512751
3,2,-0.0681098217146442,4.30104375174731,6.80039939674241,5.02999784106698
4,2,0.0545090512545048,4.29210472278608,6.87679851090014,5.20599438894765
5,2,-0.0928811800902338,4.23592236761161,6.88361354681653,5.21803019159282
1,3,-0.168928665386043,3.79932815310814,6.7602596039508,5.42761428428524
2,3,-0.017256264794257,3.83931888764661,6.64435713518322,5.24006867518876
3,3,0.0419217985368636,3.85007086134095,6.78260127918291,5.37504293388033
4,3,0.134125921497855,3.7634073648659,6.98958788524571,5.67052354145539
5,3,0.123787965707011,3.76786695732691,6.79326973687898,5.13826877567284
1,4,0.0859587756781098,4.00700038422609,7.04431901379948,5.52907908062597
2,4,0.0257190796462683,4.03788674957022,6.92143483757291,5.19633183488364
3,4,0.00783396296308473,4.00265550578184,7.01596720109437,5.62663436449969
4,4,0.24451629468246,4.07847794655741,7.06666715535139,6.23476863688063
5,4,-0.0323207692636292,4.04282023977017,6.99276959480808,5.60131306963246
1,5,-0.335423121931297,4.70344835843658,7.09892694376723,5.34384644807459
2,5,-0.223314620846038,4.73083833419015,7.27206431427133,5.52931408790561
3,5,-0.0156903266931013,4.78047412218848,7.39046882245863,5.67949069566509
4,5,-0.239466686637368,4.76986922722618,7.33181630061026,5.62531736206347
5,5,-0.203722158887259,4.78889596946127,7.4512564892776,5.72988936739502
1,6,0.0134869522961305,3.98841570387157,6.72228221513919,5.68861208010105
2,6,0.0938335014639562,4.06748288564281,6.701926114547,5.62541533391059
3,6,0.0930849480339267,4.11862591753272,6.73461827984878,5.77078678274778
4,6,0.0712006343393001,4.08340004593631,6.71469261802324,5.74306819618984
5,6,0.208541716668272,4.18570548524383,6.63953828552172,5.67359163555585
1,7,0.315311020337929,3.92866752788331,7.0143534097792,5.63789779799426
2,7,0.240968400946485,3.83510467159513,7.06710331648884,5.75409025051554
3,7,0.273056488030358,3.8770951875472,7.0204800243988,5.70433138340104
4,7,0.537938218775036,3.92264120887771,7.02760081599336,5.82403360841753
5,7,0.494012809594688,3.89808932442096,7.0556333865036,5.76361609752292
1,8,-0.203078054179395,4.12803006921064,6.78337786056931,5.417370798218
2,8,0.0215761469835185,4.26919791718726,6.57652913776149,5.19442520400512
3,8,0.415313338160028,4.290404311307,6.71333419310885,5.46108152197522
4,8,0.289684478221827,4.20837405896327,6.70768098724766,5.19315850241717
