logka_pop,logV_pop,logCl_pop,omega_logka,omega_logV,omega_logCl,b
0.219261509938305,4.24833351571505,1.38046106141724,0.452515474094386,0.318014364971034,0.312213441585539,0.193917609484434
-0.17954354205255,4.20670312299884,1.3724115876154,0.303883625595706,0.268036674860732,0.303330759180592,0.18610814878823
0.0315540655026372,4.25165935973157,1.35403438561594,0.379904178022995,0.283333388989514,0.273039382654523,0.185363231313397
0.00436285806251584,4.14871348809994,1.35275445110243,0.467957892501552,0.320230579595496,0.347820211607106,0.18787055856984
0.112244553938925,4.26852495263431,1.34844676049869,0.480854800265904,0.287814617741542,0.282424932679037,0.199533190136624
0.0220625604009404,4.24492600859489,1.37813374445736,0.39533921754606,0.248569580549537,0.295902235493125,0.185823080061045
0.142860670954261,4.28349319731759,1.3759510075568,0.235855017332272,0.279058821422972,0.346991073618815,0.211003764401483
-0.0523305028808531,4.20218546727534,1.34258508969641,0.362134593930322,0.287718155865737,0.310127117383063,0.192900336905093
-0.136033439351516,4.1700075959562,1.37720877460756,0.42715158293424,0.319346082762488,0.318128421363186,0.203755568671778
-0.00482141780088347,4.23470983252596,1.39621063107867,0.410588367430567,0.296578498393991,0.313870153731222,0.193062910865472
-0.0676254881590394,4.25152215316506,1.36999515918613,0.332792492733433,0.25021532504603,0.276594246989357,0.191335344174219
-0.170802844071474,4.21788607113509,1.39607292750259,0.388185732491272,0.241107927134984,0.305460641229074,0.201000939282149
0.129830245088441,4.17602891253491,1.35226656540166,0.411585937378485,0.314986793930446,0.305707746515518,0.180239849789885
-0.0280401255105183,4.25409475458319,1.37154037281032,0.240826618463637,0.335810415120302,0.318485969116016,0.196382638892501
-0.112321393358216,4.17523452284581,1.37026431407771,0.352939353189472,0.304459952068397,0.314748078158671,0.184075571115932
0.243871477146492,4.28319648321553,1.32649144950508,0.609133274604806,0.35529975010764,0.269896051214667,0.178783463481448
0.0397352769678762,4.1886819967866,1.36667931473096,0.451886593676929,0.292434813816907,0.301642797399012,0.192779889917176
0.0500722240178267,4.27075139247978,1.36365900718717,0.307732613647819,0.291612577847281,0.306746360638578,0.205581313724795
0.193823643955012,4.22726326241101,1.38274692101309,0.616920931949282,0.323706955918245,0.261382411724327,0.187736185078276
0.102837698855589,4.2577046506829,1.39850637163823,0.307438734488546,0.273190165094356,0.320055602065755,0.189482345723725
-0.0370479788124511,4.21565856537457,1.38301712468016,0.261022798552479,0.320846499043007,0.314207075183022,0.201323906179162
0.206314998062688,4.22031481636295,1.32927040605878,0.408280217664722,0.328392596776272,0.305646334775073,0.201939010704449
0.0848771203489222,4.24602098220294,1.36243764916833,0.26190547237146,0.327373352276791,0.360901639753101,0.202255689970572
0.132082072287023,4.25010224048092,1.32732534337624,0.517025380605394,0.296607023800304,0.26078644043995,0.20106612188032
0.0523082396864598,4.21049812474308,1.33914437128833,0.185332356884305,0.284675297999088,0.324001832143102,0.196180266246674
0.112512701333576,4.2657604588193,1.35825751130732,0.387591505253049,0.298485881059467,0.276680326319635,0.191561816137156
-0.135242796794175,4.14841146206422,1.34510853120203,0.274114067707655,0.285935400205667,0.286437114783461,0.213982381268122
-0.0766700016467614,4.25090363774471,1.37756439961604,0.229740962190679,0.33761097232976,0.302347466545844,0.189261252622465
0.00395738421650852,4.27388326573471,1.36365648393698,0.361392689175175,0.308524345324772,0.292754127832294,0.20042337882501
-0.0551261905504835,4.20122575115117,1.36938779098348,0.233592895505712,0.342247575441717,0.297002885951973,0.18982620347896
0.179076902391155,4.20696808058855,1.40197718340772,0.405063515808759,0.256180090345959,0.290694583596225,0.199368596023306
0.0792861989139321,4.27570520697693,1.33088850816489,0.375041107668785,0.310876018304194,0.296275032595122,0.176488542181359
0.185389164986484,4.13778481890845,1.38929154084614,0.511299451062902,0.298819799376828,0.277241969395799,0.173830414943062
0.081973408021404,4.26663438463119,1.39320509710771,0.371317379059468,0.25280982897602,0.360107378874148,0.193436982669373
0.0463873676338541,4.23740219991113,1.37106544401113,0.292678545405911,0.28998301016935,0.330890437080644,0.197735278660663
0.120660710245859,4.22275988711847,1.36077625198546,0.455507625998422,0.28982132285338,0.321718686312326,0.183263503591065
-0.103312576021336,4.20233177149794,1.36890972211791,0.472170762727719,0.297651609135456,0.254479079945881,0.19563398782665
0.00545614499431365,4.15822692032958,1.37810809741452,0.133310242169168,0.296597278965486,0.269741660387265,0.193541051474888
-0.113032529880953,4.21653022851473,1.40250604288736,0.343485046115285,0.283597089869798,0.279725325432176,0.18721703058909
-0.136073475991082,4.15471583489178,1.37619339045564,0.244328607678086,0.339793241883335,0.246874651675162,0.19983726263042
0.0623802924899479,4.19949458260454,1.37898562188393,0.43953981182729,0.320637466934517,0.329954882992381,0.212172339135778
-0.0932771865255191,4.24290129786328,1.36443337787127,0.340772668965236,0.2503410445934,0.300610447576316,0.179393614298185
-0.00814189193000177,4.24333006129862,1.34899492652875,0.407879778206672,0.339301541388818,0.284028135459876,0.191481744398786
0.132709410650864,4.1958490333035,1.35672046181191,0.510553142760221,0.322541011474803,0.273087890783321,0.189044115304558
-0.111434679460393,4.2035667616706,1.3173662593149,0.363838722715386,0.28535414615878,0.376867216769038,0.192064160624936
0.0426700649603171,4.21689784608412,1.37019340320604,0.244829055038612,0.251612100556652,0.298885369551357,0.187727675224307
0.155209597041273,4.25898108484064,1.45034635514962,0.619528582108855,0.289644438352008,0.315888897820057,0.192604559419858
-0.0334975752516719,4.25303031131042,1.32073669362856,0.293473906290437,0.307983898884457,0.323133647527582,0.191881378839533
0.169928503077872,4.25567955118529,1.3581017868944,0.362129554143397,0.299328173649314,0.311500715762284,0.192334484772758
-0.142429455902983,4.2435882684026,1.31838785770269,0.295384121636558,0.238860820634286,0.306419991780871,0.202317266822108
0.106884250760375,4.18443834810406,1.41722272047976,0.497947129171753,0.305602550303767,0.28776100326227,0.199544932727398
0.109823430844883,4.20195716289631,1.33469576953,0.30289246108566,0.303625628822412,0.297243493220951,0.172690765545139
-0.117426186189488,4.24005058773682,1.32817719486228,0.413600543274946,0.330588598562553,0.296402524302332,0.183683327594299
0.087364154671961,4.15322858349088,1.37642907609001,0.362226800969533,0.232596254299237,0.260918685144813,0.190382713004308
-0.130069740159372,4.14149908170609,1.33963286770052,0.229713569322598,0.291434203479218,0.321887259021277,0.196253710159973
0.0172063266058062,4.16180916611602,1.35443114487799,0.211393427915915,0.3208331977644,0.360355639291413,0.195876223672848
0.0541861199129252,4.16581083065954,1.38770163872603,0.189146744769953,0.258556017150535,0.257210350214774,0.202679599888979
-0.111137822984309,4.2456711943371,1.34283344427675,0.434558023161347,0.305758196172936,0.297465013881375,0.184784337329076
0.0353475159607617,4.22503920344201,1.37622405096722,0.247574019203723,0.327401880539534,0.314610353812152,0.180700116682887
-0.0126966113225409,4.22075914764628,1.40348244148394,0.386637005750213,0.260729046104899,0.333889790300656,0.193805124837717
0.0477051459770129,4.20045514609744,1.35583428651169,0.369339334501836,0.299196360064111,0.371017856763511,0.200481605599781
0.0571305400589976,4.25390679136226,1.3409256315352,0.215225392728838,0.312606790380826,0.289801827930595,0.188429118232092
-0.139563505437289,4.27089492168112,1.33931677292602,0.251126739759897,0.274755384701526,0.302901630486412,0.178311069103379
0.0799037532216945,4.19729329801299,1.35754270163736,0.234927422559404,0.270212137298238,0.286340602038572,0.209846689825137
0.216898138862137,4.29228014386566,1.30668095065371,0.224461733622155,0.234149215340841,0.317042918144024,0.196270092758
-0.0759986637081945,4.2373087231857,1.34142105230607,0.304765852560024,0.31071085173766,0.25030361539526,0.187023923961394
0.0509406288279829,4.24032558839009,1.32056283598952,0.251467347676866,0.301340319000045,0.349649703397742,0.191538378766312
0.0570090687072462,4.25068105914261,1.29659876328442,0.225653610622687,0.271450679871829,0.303136657459561,0.187577980613138
0.178747619115085,4.25454996547413,1.34917298835488,0.488014231564736,0.255751620336384,0.360799374619833,0.186936754227351
-0.0714550578789183,4.1268926519407,1.29644085784039,0.403193423625202,0.30134284493028,0.316687729023581,0.192166533266878
-0.0050546114688438,4.27635547628295,1.34933774827893,0.376769655842657,0.303498929916089,0.330979744156004,0.17758393103594
-0.00793071686425444,4.31185234870298,1.3230963361999,0.425780578581257,0.338522356640119,0.333887096332049,0.194785598618926
-0.212440652415804,4.2166492275539,1.40720382755004,0.331128416248607,0.332237940020095,0.304874482294165,0.177620339554978
-0.0543743226957636,4.18712380421521,1.3689571976089,0.410181159269187,0.268855132868456,0.311048459087579,0.20092624816283
-0.141240910894841,4.13690062334698,1.39266042991387,0.251779131070366,0.301672940704941,0.292027098902517,0.204327303564008
-0.0457897191817721,4.24274860714814,1.36649931390449,0.397085757277083,0.290309054461856,0.288117071228857,0.178154418010967
0.128812549808765,4.23624469336858,1.319337375142,0.445946450722108,0.303434398720911,0.286951198588602,0.206271134178134
0.0779819639030359,4.25725160241347,1.38534207110839,0.372651616942816,0.329909896722461,0.283664343904364,0.193066946063921
0.126558166384037,4.2350256571877,1.27650015794212,0.390869076969741,0.299612967285285,0.264415884659162,0.193223835586846
-0.0279916991937752,4.24880208992132,1.35041535492606,0.348808735890973,0.295186087117201,0.288007873669273,0.187186341524434
0.0735753587073957,4.27453285187463,1.35857657437107,0.322282102062439,0.290318108663321,0.293961856285452,0.196743219934558
-0.036966244682267,4.21339783552627,1.33278137670022,0.245437019068516,0.247251711009147,0.312670386685502,0.205515679045474
0.110802277001913,4.21048736760367,1.33810675944429,0.431128449430773,0.353368222214723,0.297529274818915,0.181175058255087
0.104967291765799,4.19824346806004,1.41142462778949,0.442502532562076,0.345595640170235,0.262991309254288,0.172410360409897
0.113993527822933,4.21073652771328,1.38182758748807,0.446047095974795,0.289428927736341,0.275332693621111,0.194503526772739
-0.0740591785231133,4.15761873134997,1.40647855422597,0.322482707969014,0.298947145471063,0.313309612493342,0.179682256879108
0.167612933221757,4.21759167769841,1.36511679930512,0.320215915700195,0.355614888108543,0.24099556718284,0.193865990547997
0.0114041312492265,4.20789743453323,1.35344297083152,0.335826180113101,0.298511778030661,0.322638302355081,0.20158862247181
0.0653399022320525,4.25007295014623,1.3678159549766,0.330007471055563,0.307542468854516,0.293193343553204,0.18869493690839
0.252672807407489,4.28462005689351,1.30101556495809,0.443341744552185,0.276064235993611,0.274563879157734,0.202983736987675
0.0889106794902499,4.21501187276741,1.4293178816695,0.31918085633598,0.277653950151178,0.348477802285289,0.173036071555311
-0.0154638879082865,4.22145418302362,1.39878227164104,0.436545256279531,0.239582279383529,0.286274100290737,0.176973818847548
0.0735836449084752,4.2498596960455,1.33897612235146,0.306891646718553,0.316193523347914,0.355638991194486,0.194820058756348
0.216912342864109,4.20106197102195,1.33507953961275,0.47645179327175,0.298687875282629,0.349420596696426,0.198151980928559
-0.113603591377101,4.19118880174079,1.36547853512836,0.273073838978674,0.292649203436875,0.315501509579633,0.188395372405484
0.127007474624859,4.23217792268628,1.34036738936147,0.371060080601168,0.342843821136449,0.316810536471295,0.18823711085243
-0.0538158514389378,4.16642119000399,1.38775208334541,0.409411269967175,0.289393832664579,0.32168094635405,0.191788176550773
0.00878706714273023,4.28575370751512,1.33116103378546,0.304394220285614,0.270238101223573,0.31935715273837,0.18282654653855
-0.0677648670415264,4.15851677469676,1.31556068656898,0.205839463990262,0.314442628215139,0.320331697497414,0.186419820162458
