parameter,value,se_sa,rse_sa
logCl_pop,1.33546256863843,0.0314421186372044,2.35439909553296
logV1_pop,4.16648216160794,0.0297226185086436,0.713374433293457
logQ_pop,1.54164297939534,0.0753102642706694,4.88506517249585
logV2_pop,3.88628828274954,0.0286325458848761,0.736758155898272
omega_logCl,0.342264871723471,0.022377149648119,6.53796269989356
omega_logV1,0.309470539317871,0.0214115925632145,6.9187821918072
omega_logQ,0.540312916212224,0.0652595019325491,12.0780940033861
omega_logV2,0.226406735970078,0.0258610923033182,11.422404104945
b,0.202556475997206,0.00226280267181859,1.11712185980655
