parameter,value,se_sa,rse_sa
logka_pop,-0.0113920165381453,0.0311579214781647,273.506638388689
logV_pop,4.22189612798093,0.0265878610923946,0.629761137802078
logVm_pop,6.9139166585409,0.0280702824062724,0.405996829186488
logKm_pop,5.53471750299671,0.0347589327934406,0.628016385201607
omega_logka,0.313357272738556,0.0232179152674047,7.40940686153345
omega_logV,0.287153376123001,0.0189697911949533,6.60615293857024
omega_logVm,0.292191991815706,0.0201378376357669,6.89198821317062
omega_logKm,0.309627770411048,0.0290347260852661,9.37730037803806
b,0.19743951777414,0.00177791715215189,0.900486980618403
