rep,id,eta_logka,eta_logV1,eta_logQ,eta_logV2,eta_logVm,eta_logKm
2,7,0.110306891049158,-0.0679481806495259,0.29586479798456,-0.231630495611266,-0.0565722261429625,0.251793146333252
3,7,0.237868369933604,-0.0743291555142479,0.581680263221295,-0.334079466735392,-0.187655556428119,-0.292563875395931
4,7,0.185713822709517,-0.194639865302776,0.378209739258991,-0.401641595512809,0.0939756806438834,0.293469424206839
5,7,0.230050912100324,0.0713438827584433,-0.483112475974349,0.403502922395177,-0.264039571945867,0.801232987790841
1,8,0.188308862742215,0.223573884527533,0.463457333342936,-0.0133509756603524,-0.186286579433299,-0.805275581935119
2,8,0.0111040971708933,0.264561083962761,0.247277122019644,-0.0415827241893327,0.122203429607745,-0.500797935718085
3,8,0.188550674421144,0.335590825302591,0.101925049657876,0.193210866389048,0.140776822226837,-0.361890762696059
4,8,0.211602896196754,0.264294185117372,-0.0792695365866511,0.114004245145487,-0.0236508123423654,-0.59586710491502
5,8,0.366061608136328,0.0702371734746189,0.325932224423707,0.138137645351909,-0.211287205911372,-0.848189324076982
1,9,0.0802281967492309,0.110934295247556,0.110788553347752,0.498027495112691,0.0160823131074386,-0.526455417179678
2,9,0.019693941971118,0.0617135414743014,-0.366023019484986,0.380128248155254,0.091793794194595,-0.322412673602549
3,9,-0.348931853842847,0.168290116415898,-0.293864916023716,0.373023494761483,0.0813543807542387,-0.203072324309525
4,9,0.165849466555976,0.351783518689657,0.000341159581895387,-0.103322112518215,0.116210777916102,-0.43317457240635
5,9,0.262626813408706,0.343480543448356,-0.287120852558213,0.0643456187283528,0.146912126443929,-0.217427275920862
1,10,0.536384163106798,-0.198225564262411,0.260498923528418,-0.490604703717442,0.00832587421164875,-0.8950393437953
2,10,0.327512787713042,-0.373824091002588,0.50571989324587,-0.00965195239185068,-0.0196872869637771,-0.980537145438414
3,10,0.481883253897033,-0.309148363982258,0.706943928884156,-0.163396460039689,0.0757348357560831,-0.873515823552009
4,10,0.204768888458755,-0.319836898593693,0.110048602726072,-0.326778521094211,-0.0272594455075,-0.938523885869483
5,10,0.230986271536216,-0.337268929436518,0.199029768863064,-0.242043123405267,-0.192517739893955,-1.14328567524388
1,11,0.191453430145731,-0.012099985476844,-0.0120527013339283,0.301524937204482,-0.387485811439447,-0.282113268958103
2,11,0.0935406145233334,-0.333061010706885,0.50679033706745,0.477083859121615,-0.244195937194999,-0.496499954415635
3,11,-0.453299589153795,-0.269859801715719,-0.114439210443283,0.294094269090829,-0.0933146070804524,-0.110251325044788
4,11,-0.403303857564935,-0.313370004187938,0.0909166297118818,0.68284514286925,-0.533946827739387,-0.654824546484891
5,11,-0.235507907677029,-0.0996059024756608,0.471808326913383,-0.186640356555797,-0.0265807172146409,-0.139573625307983
1,12,0.0105636952851564,0.217783349706515,-0.451858890488446,-0.144537770153006,0.398338028776456,0.752158575524793
2,12,0.537575750943285,0.0764088249825182,-0.205245419802466,0.28663942645593,0.142951858572704,0.509953136589202
3,12,-0.497455595799623,-0.247528971386983,-0.217399600886473,0.458711296067419,-0.101697476749358,-0.158847957271393
4,12,0.00913729470577318,-0.0152559766082351,0.211275140778264,0.710153826795212,-0.274321112165207,0.0516265107243438
5,12,0.209259483536775,0.160976787622573,-0.51793782287421,0.488673161812284,-0.0999234818523369,0.220297245398871
1,13,0.462705019880775,0.259410318893167,-0.176665416476961,-0.0629081041272087,0.0142107542695154,-0.532835192112393
2,13,-0.0729434205324125,0.223667835460125,0.152871825762289,0.115866471971261,0.226802457110898,-0.275411271048111
3,13,0.096652206983428,0.12998932106746,0.114208078046546,0.60543745555029,0.328944530279417,-0.148585322404
4,13,0.171718273510838,0.231118229487658,0.0817694763380042,0.328580044931857,0.192716541769555,-0.307633419529672
5,13,0.223556946662089,0.317886677761527,0.407153822189129,-0.00372946406939162,0.388884465494069,-0.0333175337239911
1,14,0.505377351131542,-0.370228853374402,0.443073130821348,-0.0942798842602371,0.0249305442343895,0.579986152620515
2,14,0.842309183412336,-0.332763856565156,-0.0487287091411944,-0.157286927646026,-0.196725999594707,-1.33903207846421
3,14,0.678022768588784,-0.336233650951862,-0.0940252341572716,-0.100610536897389,0.101118637499843,0.25508237065265
4,14,0.397750630996714,-0.389295782738698,-0.637611558756805,0.290629877302066,0.00263441798962269,0.522652879372833
5,14,0.734543063485211,-0.161702475169185,-0.031529860131138,-0.275337498294483,-0.128907606611682,0.0434552262840427
1,15,0.621760197169846,0.48052304502159,-0.191682857386579,0.185965486532607,0.208335765913772,0.690870021708176
2,15,-0.518008069246064,0.116384283908733,0.251589227024746,0.0789845147916032,0.190029534567702,0.342737021605314
3,15,0.0410530084075867,0.409093188000075,-0.52855914206212,0.136549803927131,-0.41268212873682,-0.432056016508106
4,15,-0.0182347928039318,0.296900450319094,-0.0661803311482799,-0.0300818475425366,-0.0427997903527206,-0.016679290671497
5,15,0.0555709516236862,0.373468540023465,0.312570063282434,-0.205057029597628,-0.156293110831511,-0.138727207227065
1,16,-0.00931916303327052,-0.0657364013778835,0.202033999185865,-0.185712087740534,-0.134638357149903,-0.380980862784308
2,16,0.751844572273793,-0.0767816018825506,-0.352526017811848,0.407871398146038,-0.303841457937663,0.848510392990743
3,16,-0.198513521261357,-0.0571500595245812,0.131435761730943,-0.208510292681393,-0.0175109364422574,-0.0902642525212139
4,16,-0.287273119023658,-0.0789230134391843,0.387392926906401,0.0361516413424781,0.0871022943296458,0.458435025145133
5,16,0.155140861924841,0.271172549931503,0.0879311920667978,-0.333559469503482,0.0771472613744393,1.51630599554216
1,17,-0.193015324898783,-0.318584671887647,0.381009652408425,-0.108437657103679,-0.386814237171001,-0.339311763540324
2,17,-0.531844590551741,-0.421401475257381,0.188022828837534,-0.06975508148518,-0.345020057160381,-0.310941205209143
3,17,0.324904883932229,-0.198541778898155,-0.0195041056634314,-0.047827620470573,-0.226098868969342,0.501309460772595
4,17,-0.34804767103155,-0.11764452352238,-0.56559615196926,-0.14538571389663,-0.262959215739992,0.177197539682399
5,17,-0.408616404491003,-0.449259014312484,-0.747352383137116,-0.306915121846756,-0.232221618328802,-0.644174992163051
1,18,0.135279851472989,0.246256819714293,-0.0125538751233341,0.518380896599452,0.218448519200227,-0.303274462975685
2,18,-0.188137555748087,0.530507717265766,-0.00130878261303155,-0.057249404809271,-0.0545388588810973,-0.615292829119931
3,18,-0.357408012755031,0.309146505676658,0.0204262749591531,0.0376111636028855,0.294556221023791,-0.180540467729257
4,18,-0.0660185205094449,0.414699448791942,-0.159824386374363,0.420596366079791,0.382610742479926,-0.0638947671742951
5,18,0.0650044253269995,0.402607074614426,0.505066580899925,0.643415091326319,0.456668340175449,-0.0098397892984049
1,19,-0.305351669360692,-0.587653732143541,-0.142507430350424,-0.471563990200447,-0.477451937486156,1.54912756123394
2,19,-0.301704661602005,-1.00718184407944,0.123400448415476,-0.263510129574518,-0.444628602732734,-0.101159292893754
3,19,-0.175584381662062,-0.720660700429921,-1.22771131950175,-0.43902780469872,-0.331202612863367,-0.633475552432662
4,19,0.381117598163864,-0.726896329109535,-0.28453688269618,-0.664749263325798,-0.274809996390003,0.739241439374742
5,19,-0.263402195658266,-0.703788580819643,0.375080348482961,-0.684719488079844,-0.150748720034066,0.888961664916402
1,20,-0.241571301334654,-0.318940823749802,0.0149914042989835,-0.614268581198302,-0.211413057699709,-0.377326192198934
2,20,0.729143879295582,-0.364424784110919,-0.185612766619256,0.129848199392141,-0.312411180465998,-0.456874142696355
3,20,0.560889603095498,-0.27734293699448,0.193296700030029,-0.213431159052832,0.0302975173324424,0.000910168585801729
4,20,0.895471590774519,-0.198436574894917,-0.478099574396094,0.10051886323954,-0.0593459700395512,0.0411147622611627
5,20,0.215347695508651,-0.270811402592836,-0.38654321166702,-0.385200851069591,0.228937085117627,0.352520816819956
1,21,0.222763684287259,0.0362947994235969,0.31689213262054,0.136122470617492,0.552205321992542,-1.05381933667838
2,21,-0.163584675714943,-0.17506686789239,0.195575463947328,-0.0832679391475568,0.732974425531997,-0.757731999627688
3,21,0.237189236206998,0.0762913145387612,0.0510019185424354,0.143819649378433,0.758743186525947,-0.798949868693032
4,21,0.460740300357242,0.105553746576009,0.0127595647021109,0.0252715926927274,0.497217363003884,-1.13234264734868
5,21,-0.0680234391729656,-0.133908213065947,0.353417705163532,0.296071947448296,0.483619898623079,-1.19310671578308
1,22,0.0204260261507795,0.276175696593829,-0.0370119443213655,-0.0306523914177193,-0.109074896853261,-0.305661916746136
2,22,-0.142424132100408,0.036998125165032,0.284456771880525,-0.706984430098621,0.135537487919076,-0.632994158798878
3,22,0.516453871426067,0.234202498111449,-0.178298616991754,-0.149167332847769,-0.0382915419756054,-0.414395553896019
4,22,-0.333329523291397,0.0385120582586243,-0.154429247353028,0.297718124283654,0.124617484428415,-0.0219963824307747
5,22,-0.233010702484017,0.293130109257861,-0.410617923908842,0.040792730793282,0.420545336102002,0.488195563760674
1,23,0.287999509157022,0.0434275809202096,-0.46133890104854,0.273380704520553,0.20549370079193,-0.759550164099467
2,23,0.259856663138549,0.046067364321568,0.523191740804209,0.524856964847935,0.197689878127895,-0.801714701670887
3,23,0.706272473501243,0.109089130401679,-0.00307217719458517,0.43437507991888,0.0588622386863277,-1.00024196157098
4,23,-0.107337483941178,-0.0311544765152786,0.190920362703731,0.415152828179492,-0.0414298099915135,-1.05561770626374
5,23,0.0272926136284078,-0.176205068001676,0.39349176336,0.703822915423398,0.0866472193886837,-0.951429582717469
1,24,-0.025873202046912,0.104760388246382,0.285339047567566,0.414665793346503,-0.137880570848279,0.345706081079235
2,24,-0.351631514378407,0.0389547055961465,0.157943727155731,0.298008667785415,-0.322053674146164,0.309526074827103
3,24,0.14932285496918,0.279459990323334,-0.473856244955619,0.128260411820967,-0.181231998427465,0.805803157856652
4,24,0.322409303332053,0.0915397066164032,-0.12301110557721,-0.185166456264969,-0.0824697425469652,-0.590083341561283
5,24,0.344480527382554,0.0853657046071638,-0.66139281838629,0.427859525724236,-0.0746025483735713,-0.680323197776362
1,25,0.424166423961998,-0.0580422253413535,0.331814881951165,0.612071470319987,-0.232726897000511,0.368264137495239
2,25,0.199907177899815,0.0276675423791384,-0.0329911996371016,0.304183009510983,-0.363325633555863,0.136888966484617
3,25,0.42552799658534,-0.195317202470635,0.115685781979249,0.817850979966838,0.253615134352533,1.07216417855161
4,25,0.788504044299565,0.253672712871412,-0.20413018190469,0.21504717259462,0.123563190222825,0.957402989263214
5,25,0.19970897577442,-0.0876510581729233,0.951053955722071,0.410647188892795,-0.153833237671379,0.216050210787595
1,26,-0.257713476273752,-0.460438309122334,-0.17175455129343,-0.494556726354314,-0.000646659000186539,0.373635581242445
2,26,0.487476832604539,-0.253103455577574,-0.240218107714325,-0.447891029544651,-0.41902761990412,0.216024093544157
3,26,-0.541046504763864,-0.495592218637977,-0.00787691856692977,-0.636200332592137,-0.144705397644858,-0.303228544919638
4,26,-0.476050439549935,-0.564376185977476,-0.414299096754484,-0.375492552635411,0.139362738631265,0.66356122000428
5,26,-0.344779989220157,-0.381661106922189,0.223206951683163,-0.576171877900173,-0.221982608870319,0.263651351171277
1,27,-0.379625475066055,-0.210805391501498,0.340652897314393,0.116410008264718,0.141710219188461,0.0973212574183366
2,27,-0.294388419173324,0.0909123720078568,0.248749319562577,0.261345454797675,-0.189503433112234,1.19046228790331
3,27,0.0887400061467427,-0.0369671777651463,-0.209067343983822,-0.309718009523942,0.0947152468549141,0.0609753386762476
4,27,-0.318107055086525,-0.0472559165487344,-0.204221694270897,-0.0749631655990724,0.0649147823838799,0.309518835805381
5,27,-0.116347263764441,-0.0184978601401113,-0.141374583120179,-0.0621678930823349,0.110395684489643,0.260060824678935
1,28,-0.475276166051778,-0.134633604479597,-0.128066305783744,-0.0650599254954516,0.154636155663327,-0.0257609741860632
2,28,0.328723663103751,0.0106011047777403,0.846313248730585,-0.234827844184701,0.158005617288614,-0.153935299711749
3,28,-0.375380272370232,-0.249073618676444,-0.317003973571355,0.714412166106653,0.108490800433914,0.089423804384244
4,28,0.00919273787928132,0.0271730331887051,0.465847512143102,-0.247293453402927,0.0604058712738383,-0.328901287411243
5,28,0.582852719148524,0.199506869704147,0.12830313271079,-0.348470041580121,0.0884449234143553,-0.187381393881647
1,29,-0.0910599683170339,0.472119165586598,-0.230306587905226,-0.0585112033681621,0.193813116660155,-0.510239880239403
2,29,-0.151916831546092,0.574370779184867,0.127233238208232,-0.216894430633524,0.256245923572808,-0.420113146799928
3,29,-0.492583682879774,0.272944257915557,0.702972392384704,0.383646518225866,0.219251512864675,-0.415088039049061
4,29,-0.387060924713935,0.33518714063949,0.545321989367474,0.0852892749345865,0.0978525382660294,-0.615052583644588
5,29,-0.247281750119912,0.548066195729852,-0.0488214338249282,-0.471915345970143,0.177884040240457,-0.589621013463902
1,30,-0.822154395511313,0.236049645605372,-0.348765153210728,0.769584750243168,-0.47374932198673,-0.135455149545151
2,30,0.170970544517703,0.119894694866838,0.164464491021393,0.11805592721428,-0.0989515368761565,0.0504253026082381
3,30,-0.309196926713055,0.295871129716522,-0.668228574150743,0.0984450605377764,-0.00998960124175346,0.275456285982102
4,30,0.0840099462752393,0.331888973667932,0.310769306702878,0.17800870709432,-0.0832011333930225,0.315396587802628
5,30,-1.12300951961557,0.281440821205367,-0.202276591915809,0.372761548699397,0.104770537719788,0.768480961750854
1,31,-0.228865154381644,0.11036769506244,-0.0329180188890083,0.226595819969449,-0.136655079838531,0.600684293034336
2,31,-0.632729306449046,0.0993833556815097,-0.408815367292683,0.227979764886732,-0.00112246370620269,0.692952154627957
3,31,-0.431091141961702,0.0301552824868741,0.881507795884273,-0.00337581025035393,-0.0884921885557998,0.452755467664646
4,31,-0.492556231280389,0.100469284081504,-0.359473724417035,0.487394103870915,-0.400935528302043,0.0847523694998623
5,31,-0.379898273608043,0.0878033808727404,-0.0982857877180943,0.200034997291013,-0.13264042436623,0.491398297030618
1,32,-0.353668596458525,-0.180434158958788,0.272459531898819,-0.103937916435204,0.399004812340646,-0.393893128441369
2,32,0.0207862124345926,-0.161563594498242,0.531063385524651,-0.0426824053191837,0.428601141079219,-0.441482036155104
3,32,0.0251513669966286,-0.0490358042578319,-0.0789898868467238,-0.357096266991603,0.334625770733144,-0.563716355908314
4,32,0.0712709697777858,-0.0336696400758333,0.216987878495515,-0.197946860042086,-0.0130487761727222,-1.16881110846546
5,32,0.194775865469423,-0.0432926026446152,0.323037559683124,0.0257711851007291,0.227338857665505,-0.746669534114386
1,33,0.19980967273743,-0.0301144664080132,0.583467225823852,-0.231165595765815,0.0592302762059595,-0.0684809645828756
2,33,0.684043509473871,-0.0681445814872367,-0.41115816120236,-0.12361483071276,0.312012933288711,0.265898756961544
3,33,0.286520850620811,-0.00484934450282733,-0.181291787325972,-0.157242456098854,0.0761313387352549,-0.0151089311805172
4,33,0.190339640102253,-0.0676737201144625,-0.178531576391945,-0.244591310263121,-0.153272774995172,-0.391993605411094
5,33,0.608338157641025,0.0318696067716643,0.277281632310703,-0.363244026109045,-0.40705219593543,-0.763222905407681
1,34,0.49555359207532,0.40167623373574,-0.324150623302131,-0.169305565592433,-0.0291514237894861,0.0356594339341927
2,34,0.25880872584096,0.143160956875017,0.633748106215247,-0.0351869238438715,0.124102011676845,-0.0392707150212395
3,34,0.286558976592264,0.201463659892846,0.256069164414094,-0.280054301683143,0.196689826115323,0.13061822294186
4,34,0.257726400119649,0.0999962540103982,-0.575612253154589,0.0172915326231582,0.0602656769499596,-0.0744398273643554
5,34,1.00977922171498,0.212939983184631,-0.862377045971914,0.107360208544359,0.170770014964527,0.0777837766364284
1,35,-0.240780074488015,-0.157754045539178,-0.47176572740703,-0.103054763424875,-0.000865910246075262,-0.343070940791823
2,35,-0.199040060228976,-0.372031216125118,0.0792209001641273,-0.0261100126527454,0.0806133113538194,-0.156597603621971
3,35,-0.169777283594618,-0.215926895545076,0.357983182422455,-0.320022549501573,0.200565980431246,-0.0950809326017936
4,35,-0.00635719827634229,-0.185979645421494,0.368600582767086,-0.377488099303558,-0.0135546148666081,-0.456644429063137
5,35,0.277366835830798,-0.0211030942529808,0.187540196154596,0.188696898936821,0.0204763106181699,-0.207184393428959
1,36,-0.155592736620948,-0.216899439815452,0.149823758475095,-0.0177817662205992,-0.0409123287502862,-1.0168946939912
2,36,-0.422199315403705,0.0214989246089882,-0.871058095882458,0.645480129902692,0.0239997271189576,-0.831088667686531
3,36,-0.161919331138002,-0.00862609581178051,-0.649735334385825,-0.0405846309846504,-0.130610236519687,-1.07734311122412
4,36,-0.028159208292208,0.00645304130868464,-0.0927038335457273,-0.254378638253023,-0.160567464328058,-1.11114678440962
5,36,-0.049339832826501,0.0260987709623039,-0.664796243991575,-0.393356841363717,0.00424160637153867,-0.962485875314478
1,37,0.181010985464938,-0.13759513641679,0.0275307191643232,-0.664147596152066,0.00714072818648068,0.517389926591256
2,37,0.452584735916186,-0.245668865517969,-0.0153957371872126,0.0498356261580409,0.214336718755487,1.26050631814535
3,37,0.588120885089486,-0.145416083138765,0.722937184839982,-0.255970846660954,-0.235720542987231,0.369035932816234
4,37,-0.371972527186837,-0.160103116506518,0.2831143514091,0.049339563837007,-0.110946039602168,1.25896452497557
5,37,-0.0480219437434703,-0.189955969767252,-0.0577030312678094,-0.109201643745806,0.00413408214469078,0.69691160405752
1,38,-0.221974378590471,0.585510622853521,-0.284141391135877,0.136365654600933,-0.204408348315802,-0.494028849334496
2,38,-0.0545709811907681,0.569281741108716,-0.131653231944259,0.413846754656641,0.185307443785214,0.446354970435609
3,38,-0.506104194418917,0.391958547919486,0.0275323723371546,0.192306120848047,0.0248665196985679,-0.230372987726926
4,38,-1.01966026171526,0.223820699669649,0.320642626724353,0.906651509997311,-0.112171097944765,0.105085668575396
5,38,-0.522824868110835,0.513011203259274,0.00326795609271582,0.318501678114049,0.116692585282666,0.156436081414816
1,39,0.329231417178904,-0.10471678140521,0.0138000890410882,-0.172301121227771,0.168479295063403,0.112150137353199
2,39,-0.539525428455939,-0.04498949334657,-0.126907652688614,-0.19115133382269,-0.0120743801746809,0.239721067319786
3,39,-0.0863145348285036,-0.00248722865023331,-0.225242433922653,-0.381291055278781,0.105415969543431,0.152708930903698
4,39,-0.655975540490083,-0.191866060483811,-0.0182032263637129,0.210335196997345,-0.218396639785902,-0.58645353554264
5,39,0.0350247617822604,-0.199769019648412,0.0888940734724824,0.156623564716148,-0.0633205853135942,-0.370905818690156
1,40,0.246371471245162,-0.265758111967111,-0.0777707157784602,-0.835955263155866,0.0497988093016717,-0.397228572393749
2,40,-0.405988314519028,-0.289364462365053,0.272366079104681,-0.440983198367487,0.0795117415943822,0.112571424055761
3,40,-0.431045127848362,-0.166774569057754,0.487766849212284,-0.143072667994497,-0.34514733714908,0.309297360273581
4,40,0.0171707357445166,-0.210570627093687,0.613160685172896,-0.13169893491762,-0.197343074484983,0.0657599420100615
5,40,-0.0948299601084011,-0.263315915974596,0.528275933031459,-0.45810191437172,-0.0865893634916386,-0.179420152900963
1,41,0.579689959784608,0.103433360071006,-0.309972121096387,0.0625031588393845,0.23078942262885,0.83890133532923
2,41,-0.32296185563699,0.179558622177277,-0.563538090335043,-0.165225290099839,-0.0993062423720348,0.591395606399531
3,41,-0.0826809186020868,-0.138451158778047,0.367146465448582,-0.247805530688807,-0.0494671145455601,0.369484152795386
4,41,0.154473210721619,0.15121288894606,-0.0859583026783869,-0.343345794242575,0.0638270662618005,0.573479538441822
5,41,-0.141848908859701,0.0603585104655252,0.0872299084267478,-0.272014850850468,0.320388292214492,0.778944774741587
1,42,0.154548888561882,0.0764836447913831,0.123112968672286,0.29280333536355,-0.52522317830107,0.106826638265506
2,42,-0.0426213506281648,0.0565130633955461,0.538275709398152,0.374541408753645,-0.350324047008229,0.666868389519916
3,42,-0.17282179430339,0.119308970002976,-0.0322746173776706,-0.144311921996409,0.057419217943786,0.802470482815844
4,42,0.468457635553534,0.171292889779843,0.0228408254418465,-0.201376097655742,-0.178129585132194,0.470063937407768
5,42,0.466045699676031,-0.364011262170901,0.702135973638358,0.179024540433245,-0.100621308302526,-0.198057844541386
1,43,-0.417873086372449,0.0622719108736678,-0.247515675941456,0.285805309890517,-0.115363746061587,-0.297139171548649
2,43,0.379679826535143,0.280640307646607,-0.487367349234933,-0.0970509901937056,0.272447408718514,0.147966666925398
3,43,-0.600282783532712,0.174647204479081,-0.310701994330441,-0.100017825538723,0.298435824294492,0.221503015398849
4,43,-0.132366845794557,0.179390549757724,-0.316825519414113,-0.435196082627433,0.000610437992522594,-0.111056910341503
5,43,-0.311041827696956,0.206690607269275,-0.128438887721117,0.0619256444698147,0.14879144292142,0.0216526186804331
1,44,0.204878623667525,-0.667745814885925,-0.0274874158860325,-0.553491097353067,-0.367414576812417,-0.96333154952831
2,44,0.0528932880972807,-0.595347375849899,-0.430388553625852,-0.792417331801567,0.0824860910110435,1.18021626496068
3,44,0.136632918624848,-0.694157893614004,0.150540603816781,-0.452149297237962,-0.395937686946757,-0.626576342406623
4,44,-0.171095484042536,-0.877067055474762,0.703335056431438,-0.313564964107124,-0.047335048700993,-0.229142297380897
5,44,0.386200621435933,-0.5749048052754,0.0358587108288234,-0.63014513607602,-0.0704142223736771,1.08390667783682
1,45,0.34345769083924,0.0591584792966589,-0.463579043457579,-0.373962329937399,-0.0443439308037619,0.516386164058731
2,45,-0.337765828191789,-0.0118325631402672,-0.814799886821327,0.114176092822952,-0.516864074884424,-0.0889022056360692
3,45,-0.460105038537958,0.0134370981237057,0.149613354538907,-0.145857478319068,-0.0744940321619095,0.451336582014542
4,45,-0.267738199226688,-0.227543592931202,0.285666212696164,0.203041431012333,0.108101458257687,1.06520574392672
5,45,-0.179695860203887,-0.118639751908522,-0.30329929144186,-0.539208502694,0.225486230955399,0.44556868921499
1,46,0.221876873101972,0.161778318868931,-0.271294856694297,0.132169772876182,-0.09893278124769,1.26514566876595
2,46,-0.781082356908143,0.102158555099366,0.115769290991172,-0.289993987853291,-0.1388912235647,0.686046728458674
3,46,0.643308995680163,0.132313039414916,0.182041788402209,-0.276718837122831,0.280693537559462,1.24176954695544
4,46,0.111325380516377,0.0256852552729996,-0.400273969058965,-0.285024864938594,-0.248248733571896,0.0193321948710999
5,46,0.330395521073671,0.130377289045179,-0.0712237418254624,-0.358008186160993,-0.230023181530088,0.381643098380268
1,47,0.15002181731845,-0.565532775249952,-0.720873683427825,-0.14611042445012,-0.102017714589165,0.919986848756707
2,47,0.378351361602953,-0.356879958139425,0.0823664623976512,-0.712951062928896,0.104122197058923,1.13104647092882
3,47,-0.210304653008076,-0.334354537667894,0.316157728594748,0.0799726115417407,-0.290342785424081,1.35723538469229
4,47,0.155042142210325,-0.503701115246819,0.0657187006068119,-0.0936799045435589,-0.240592095572768,0.812074046332155
5,47,0.136365530034152,-0.321258299828792,-0.548160941287598,-0.534438853446833,-0.609138766032662,0.224394820875815
1,48,0.373585607774404,-0.209269157648096,0.151165077226035,0.74171875932367,-0.0632222859817868,-0.122389105718324
2,48,0.2305029130405,0.107676356697693,-0.133152141168866,0.0692666409596184,0.137389573108992,0.0139883407866291
3,48,0.477263024098887,0.00390919372348001,0.582314707228357,0.69076023843136,0.0490757798975067,0.101771095480816
4,48,-0.230472137044555,-0.0442080311756957,-0.819081742804426,0.218278535867203,0.0516815539954757,-0.0106200491922109
5,48,0.128167339116271,-0.0445888102757669,0.201366774992833,0.321710026007209,-0.257856669511545,-0.34873062558273
1,49,-0.31213036892416,-0.171046190386116,0.227789894896316,0.229744420949514,-0.12469700001618,0.801528081591308
2,49,0.170054307620136,-0.0774130214994509,0.226416574414618,-0.152658676080894,0.465501973156675,1.05388944137908
3,49,-0.0243128508771316,-0.123594539448255,0.472271115978716,-0.0439558472872929,0.248016988553669,0.714042764923261
4,49,-0.119982349309406,-0.0872328062804612,-0.529948802159726,-0.0995494039626448,0.233734386778247,0.614143114431939
5,49,-0.376866116383134,0.139651829168597,0.147443711226267,-0.77008249984938,0.394644177124011,1.17693946489055
1,50,0.586441501854592,-0.0981245393504703,-0.183131325214445,-0.370716498422914,-0.18114536158301,-0.214177152818675
2,50,0.0471558116008259,-0.121119527480938,0.32898438507074,0.0220657541019692,-0.271022607886864,0.0650742032314888
