rep,id,logka,logV1,logQ,logV2,logVm,logKm
4,11,-0.423630002114707,3.97580939587933,0.825872280079371,4.41705073194075,6.72724215956521,5.86467022645519
5,11,-0.255834052226801,4.18957349759161,1.20676397728087,3.5475652325157,7.23460827008996,6.3799211476321
1,12,-0.00976244926461603,4.50696274977378,0.283096759879043,3.58966781891849,7.65952701608105,7.27165334846488
2,12,0.517249606393512,4.36558822504978,0.529710230565023,4.02084501552743,7.4041408458773,7.02944790952928
3,12,-0.517781740349395,4.04165042868028,0.517556049481015,4.19291688513892,7.15949151055524,6.36064681566869
4,12,-0.0111888498439991,4.27392342345903,0.946230791145753,4.44435941586671,6.98686787513939,6.57112128366443
5,12,0.188933338987002,4.45015618768984,0.217017827493278,4.22287875088378,7.16126550545226,6.73979201833895
1,13,0.442378875331003,4.54858971896043,0.558290233890528,3.67129748494429,7.27539974157411,5.98665958082769
2,13,-0.093269565082185,4.51284723552739,0.887827476129778,3.85007206104276,7.48799144441549,6.24408350189197
3,13,0.0763260624336555,4.41916872113473,0.849163728414035,4.33964304462179,7.59013351758402,6.37090945053608
4,13,0.151392128961066,4.52029762955492,0.816725126705493,4.06278563400335,7.45390552907415,6.21186135341041
5,13,0.203230802112316,4.60706607782879,1.14210947255662,3.7304761250021,7.65007345279867,6.48617723921609
1,14,0.48505120658177,3.91895054669287,1.17802878118884,3.63992570481126,7.28611953153899,7.0994809255606
2,14,0.821983038862564,3.95641554350211,0.686226941226294,3.57691866142547,7.06446298770989,5.18046269447587
3,14,0.657696624039012,3.9529457491154,0.640930416210217,3.63359505217411,7.36230762480444,6.77457714359273
4,14,0.377424486446941,3.89988361732857,0.0973440916106842,4.02483546637356,7.26382340529422,7.04214765231292
5,14,0.714216918935439,4.12747692489808,0.703425790236351,3.45886809077702,7.13228138069291,6.56294999922413
1,15,0.601434052620074,4.76970244508886,0.54327279298091,3.9201710756041,7.46952475321837,7.21036479464826
2,15,-0.538334213795836,4.405563683976,0.986544877392234,3.8131901038631,7.4512185218723,6.8622317945454
3,15,0.0207268638578145,4.69827258806734,0.206396508305369,3.87075539299863,6.84850685856778,6.08743875643198
4,15,-0.038560937353704,4.58607985038636,0.668775319219208,3.70412374152896,7.21838919695187,6.50281548226858
5,15,0.035244807073914,4.66264794009073,1.04752571364992,3.52914855947387,7.10489587647309,6.38076756571302
1,16,-0.0296453075830428,4.22344299868938,0.936989649553354,3.54849350133096,7.12655063015469,6.13851391015577
2,16,0.731518427724021,4.21239779818472,0.38242963255564,4.14207698721753,6.95734752936693,7.36800516593083
3,16,-0.21883966581113,4.23202934054268,0.866391412098431,3.5256952963901,7.24367805086234,6.42923052041887
4,16,-0.30759926357343,4.21025638662808,1.12234857727389,3.77035723041398,7.34829128163424,6.97792979808522
5,16,0.134814717375069,4.56035194999877,0.822886842434287,3.40064611956802,7.33833624867904,8.03580076848225
1,17,-0.213341469448555,3.97059472817962,1.11596530277591,3.62576793196782,6.87437475013359,6.18018300939976
2,17,-0.552170735101514,3.86777792480989,0.922978479205022,3.66445050758632,6.91616893014421,6.20855356773094
3,17,0.304578739382457,4.09063762116911,0.715451544704057,3.68637796860092,7.03509011833525,7.02080423371268
4,17,-0.368373815581323,4.17153487654489,0.169359498398229,3.58881987517487,6.9982297715646,6.69669231262248
5,17,-0.428942549040776,3.83992038575478,-0.0123967327696275,3.42729046722474,7.02896736897579,5.87531978077703
1,18,0.114953706923216,4.53543621978156,0.722401775244154,4.25258648567095,7.47963750650482,6.2162203099644
2,18,-0.208463700297859,4.81968711733303,0.733646867754457,3.67695618426223,7.2066501284235,5.90420194382015
3,18,-0.377734157304804,4.59832590574392,0.755381925326642,3.77181675267438,7.55574520832839,6.33895430521083
4,18,-0.0863446650592171,4.70387884885921,0.575131263993126,4.15480195515129,7.64379972978452,6.45560000576579
5,18,0.0446782807772273,4.69178647468169,1.24002223126741,4.37762068039782,7.71785732748005,6.50965498364168
1,19,-0.325677813910464,3.70152566792372,0.592448220017064,3.26264159887105,6.78373704981844,8.06862233417402
2,19,-0.322030806151777,3.28199755598782,0.858356098782964,3.47069545949698,6.81656038457186,6.41833548004633
3,19,-0.195910526211834,3.56851869963734,-0.492755669134258,3.29517778437278,6.92998637444123,5.88601922050742
4,19,0.360791453614091,3.56228307095773,0.450418767671308,3.0694563257457,6.98637899091459,7.25873621231483
5,19,-0.283728340208038,3.58539081924762,1.11003599885045,3.04948610099165,7.11044026727053,7.40845643785649
1,20,-0.261897445884426,3.97023857631746,0.749947054666472,3.1199370078732,7.04977592960489,6.14216858074115
2,20,0.70881773474581,3.92475461595635,0.549342883748232,3.86405378846364,6.9487778068386,6.06262063024373
3,20,0.540563458545725,4.01183646307278,0.928252350397518,3.52077443001867,7.29148650463703,6.52040494152588
4,20,0.875145446224747,4.09074282517234,0.256856075971395,3.83472445231104,7.20184301726504,6.56060953520124
5,20,0.195021550958879,4.01836799747442,0.348412438700468,3.34900473800191,7.49012607242222,6.87201558976004
1,21,0.202437539737487,4.32547419949087,1.05184778298803,3.87032805968899,7.81339430929713,5.46567543626169
2,21,-0.183910820264716,4.11411253217488,0.930531114314817,3.65093764992394,7.99416341283658,5.76176277331239
3,21,0.216863091657225,4.36547071460603,0.785957568909925,3.87802523844993,8.01993217383053,5.72054490424704
4,21,0.44041415580747,4.39473314664328,0.7477152150696,3.75947718176422,7.75840635030847,5.3871521255914
5,21,-0.0883495837227379,4.15527118700132,1.08837335553102,4.03027753651979,7.74480888592766,5.32638805715699
1,22,9.98816010073164e-5,4.5653550966611,0.697943706046123,3.70355319765378,7.15211409045134,6.21383285619395
2,22,-0.16275027665018,4.3261775252323,1.01941242224801,3.02722115897288,7.39672647522367,5.8865006141412
3,22,0.496127726876295,4.52338189817872,0.556657033375734,3.58503825622373,7.22289744532899,6.10509921904406
4,22,-0.353655667841169,4.32769145832589,0.580526403014461,4.03192371335515,7.38580647173301,6.49749839050931
5,22,-0.253336847033789,4.58230950932513,0.324337726458647,3.77499831986478,7.6817343234066,7.00769033670076
1,23,0.26767336460725,4.33260698098747,0.273616749318949,4.00758629359204,7.46668268809653,5.75994460884061
2,23,0.239530518588776,4.33524676438883,1.2581473911717,4.25906255391942,7.45887886543249,5.71778007126919
3,23,0.685946328951471,4.39826853046894,0.731883473172904,4.16858066899037,7.32005122599092,5.5192528113691
4,23,-0.12766362849095,4.25802492355198,0.925876013071221,4.14935841725098,7.21975917731308,5.46387706667634
5,23,0.00696646907863535,4.11297433206559,1.12844741372749,4.43802850449489,7.34783620669328,5.56806519022261
1,24,-0.0461993465966842,4.39393978831365,1.02029469793505,4.148871382418,7.12330841645632,6.86520085401932
2,24,-0.371957658928179,4.32813410566341,0.892899377523219,4.03221425685691,6.93913531315843,6.82902084776719
3,24,0.128996710419407,4.5686393903906,0.26109940541187,3.86246600089246,7.07995698887713,7.32529793079673
4,24,0.302083158782281,4.38071910668367,0.611944544790278,3.54903913280653,7.17871924475763,5.9294114313788
5,24,0.324154382832782,4.37454510467443,0.0735628319811987,4.16206511479573,7.18658643893103,5.83917157516372
1,25,0.403840279412226,4.23113717472591,1.06677053231865,4.34627705939148,7.02846209030408,6.88775891043532
2,25,0.179581033350043,4.3168469424464,0.701964450730387,4.03838859858248,6.89786335374873,6.6563837394247
3,25,0.405201852035567,4.09386219759663,0.850641432346738,4.55205656903833,7.51480412165713,7.5916589514917
4,25,0.768177899749793,4.54285211293868,0.530825468462798,3.94925276166612,7.38475217752742,7.4768977622033
5,25,0.179382831224647,4.20152834189434,1.68600960608956,4.14485277796429,7.10735574963321,6.73554498372768
1,26,-0.278039620823524,3.82874109094493,0.563201099074058,3.23964886271718,7.26054232830441,6.89313035418253
2,26,0.467150688054767,4.03607594448969,0.494737542653164,3.28631455952685,6.84216136740048,6.73551886648424
3,26,-0.561372649313636,3.79358718142929,0.727078731800559,3.09800525647936,7.11648358965974,6.21626622802044
4,26,-0.496376584099707,3.72480321408979,0.320656553613005,3.35871303643609,7.40055172593586,7.18305599294436
5,26,-0.365106133769929,3.90751829314508,0.958162602050652,3.15803371117133,7.03920637843427,6.78314612411135
1,27,-0.399951619615827,4.07837400856577,1.07560854768188,3.85061559733622,7.40289920649306,6.61681603035842
2,27,-0.314714563723096,4.38009177207512,0.983704969930065,3.99555104386917,7.07168555419236,7.70995706084339
3,27,0.0684138615969705,4.25221222230212,0.525888306383667,3.42448757954756,7.35590423415951,6.58047011161633
4,27,-0.338433199636297,4.24192348351853,0.530733956096592,3.65924242347243,7.32610376968847,6.82901360874547
5,27,-0.136673408314214,4.27068153992716,0.59358106724731,3.67203769598916,7.37158467179424,6.77955559761902
1,28,-0.49560231060155,4.15454579558767,0.606889344583744,3.66914566357605,7.41582514296792,6.49373379875402
2,28,0.308397518553979,4.29978050484501,1.58126889909807,3.4993777448868,7.41919460459321,6.36555947322833
3,28,-0.395706416920004,4.04010578139082,0.417951676796133,4.44861775517815,7.36967978773851,6.60891857732433
4,28,-0.0111334066704909,4.31635243325597,1.20080316251059,3.48691213566857,7.32159485857843,6.19059348552884
5,28,0.562526574598752,4.48868626977141,0.863258783078278,3.38573554749137,7.34963391071895,6.33211337905843
1,29,-0.111386112866806,4.76129856565387,0.504649062462263,3.67569438570334,7.45500210396475,6.00925489270068
2,29,-0.172242976095865,4.86355017925214,0.862188888575721,3.51731115843798,7.51743491087741,6.09938162614016
3,29,-0.512909827429546,4.56212365798283,1.43792804275219,4.11785210729736,7.48044050016927,6.10440673389102
4,29,-0.407387069263707,4.62436654070676,1.28027763973496,3.81949486400609,7.35904152557063,5.9044421892955
5,29,-0.267607894669684,4.83724559579712,0.68613421654256,3.26229024310136,7.43907302754505,5.92987375947618
1,30,-0.842480540061086,4.52522904567264,0.386190497156761,4.50379033931466,6.78743966531786,6.38403962339493
2,30,0.150644399967931,4.4090740949341,0.899420141388881,3.85226151628578,7.16223745042844,6.56992007554832
3,30,-0.329523071262827,4.58505052978379,0.0667270762167452,3.83265064960927,7.25119938606284,6.79495105892219
4,30,0.0636838017254671,4.6210683737352,1.04572495707037,3.91221429616582,7.17798785391157,6.83489136074271
5,30,-1.14333566416535,4.57062022127263,0.53267905845168,4.10696713777089,7.36595952502439,7.28797573469094
1,31,-0.249191298931416,4.39954709512971,0.70203763147848,3.96080140904095,7.12453390746607,7.12017906597442
2,31,-0.653055450998818,4.38856275574877,0.326140283074806,3.96218535395823,7.2600665235984,7.21244692756804
3,31,-0.451417286511474,4.31933468255414,1.61646344625176,3.73082977882114,7.1726967987488,6.97225024060473
4,31,-0.512882375830161,4.38964868414877,0.375481925950454,4.22159969294241,6.86025345900256,6.60424714243995
5,31,-0.400224418157815,4.37698278094001,0.636669862649395,3.93424058636251,7.12854856293837,7.0108930699707
1,32,-0.373994741008297,4.10874524110848,1.00741518226631,3.63026767263629,7.66019379964524,6.12560164449871
2,32,0.000460067884820184,4.12761580556903,1.26601903589214,3.69152318375231,7.68979012838382,6.07801273678498
3,32,0.00482522244685618,4.24014359580944,0.655965763520765,3.37710932207989,7.59581475803774,5.95577841703177
4,32,0.0509448252280134,4.25550975999144,0.951943528863004,3.53625872902941,7.24814021113188,5.35068366447462
5,32,0.174449720919651,4.24588679742266,1.05799321005061,3.75997677417222,7.4885278449701,5.7728252388257
1,33,0.179483528187658,4.25906493365925,1.31842287619134,3.50303999330568,7.32041926351056,6.45101380835721
2,33,0.663717364924099,4.22103481858003,0.323797489165128,3.61059075835874,7.57320192059331,6.78539352990163
3,33,0.266194706071039,4.28433005556444,0.553663863041517,3.57696313297264,7.33732032603985,6.50438584175956
4,33,0.17001349555248,4.2215056799528,0.556424073975544,3.48961427880838,7.10791621230942,6.12750116752899
5,33,0.588012013091253,4.32104900683893,1.01223728267819,3.37096156296245,6.85413679136917,5.7562718675324
1,34,0.475227447525548,4.69085563380301,0.410805027065357,3.56490002347906,7.23203756351511,6.55515420687427
2,34,0.238482581291187,4.43234035694228,1.36870375658274,3.69901866522763,7.38529099898144,6.48022405791884
3,34,0.266232832042492,4.49064305996011,0.991024814781583,3.45415128738836,7.45787881341992,6.65011299588194
4,34,0.237400255569876,4.38917565407766,0.1593433972129,3.75149712169466,7.32145466425455,6.44505494557573
5,34,0.98945307716521,4.50211938325189,-0.127421395604425,3.84156579761586,7.43195900226912,6.59727854957651
1,35,-0.261106219037787,4.13142535452809,0.263189922960458,3.63115082564662,7.26032307705852,6.17642383214826
2,35,-0.219366204778748,3.91714818394215,0.814176550531616,3.70809557641875,7.34180229865841,6.36289716931811
3,35,-0.19010342814439,4.07325250452219,1.09293883278994,3.41418303956993,7.46175496773584,6.42441384033829
4,35,-0.0266833428261146,4.10319975464577,1.10355623313457,3.35671748976794,7.24763437243799,6.06285034387695
5,35,0.257040691281026,4.26807630581429,0.922495846522085,3.92290248800832,7.28166529792277,6.31231037951112
1,36,-0.17591888117072,4.07227996025181,0.884779408842584,3.7164238228509,7.22027665855431,5.50260007894888
2,36,-0.442525459953478,4.31067832467626,-0.136102445514968,4.37968571897419,7.28518871442355,5.68840610525355
3,36,-0.182245475687774,4.28055330425549,0.0852203159816641,3.69362095808684,7.13057875078491,5.44215166171597
4,36,-0.0484853528419804,4.29563244137595,0.642251816821762,3.47982695081847,7.10062152297654,5.40834798853047
5,36,-0.0696659773762733,4.31527817102957,0.0701594063759149,3.34084874770778,7.26543059367613,5.5570088976256
1,37,0.160684840915166,4.15158426365048,0.762486369531812,3.07005799291943,7.26832971549108,7.03688469953134
2,37,0.432258591366413,4.0435105345493,0.719559913180276,3.78404121522954,7.47552570606008,7.78000109108544
3,37,0.567794740539714,4.1437633169285,1.45789283520747,3.47823474241054,7.02546844431736,6.88853070575632
4,37,-0.392298671736609,4.12907628356075,1.01807000177659,3.7835451529085,7.15024294770243,7.77845929791565
5,37,-0.0683480882932426,4.09922343030001,0.677252619099679,3.62500394532569,7.26532306944929,7.2164063769976
1,38,-0.242300523140243,4.87469002292079,0.450814259231613,3.87057124367243,7.0567806389888,6.02546592360558
2,38,-0.0748971257405405,4.85846114117599,0.603302418423231,4.14805234372814,7.44649643108982,6.96584974337569
3,38,-0.526430338968689,4.68113794798675,0.762488022704645,3.92651170991954,7.28605550700317,6.28912178521316
4,38,-1.03998640626504,4.51300009973692,1.05559827709184,4.64085709906881,7.14901788935984,6.62458044151548
5,38,-0.543151012660607,4.80219060332654,0.738223606460206,4.05270726718554,7.37788157258727,6.6759308543549
1,39,0.308905272629131,4.18446261866206,0.748755739408577,3.56190446784373,7.429668282368,6.63164491029328
2,39,-0.559851573005712,4.2441899067207,0.608047997678874,3.54305425524881,7.24911460712992,6.75921584025987
3,39,-0.106640679378276,4.28669217141703,0.509713216444835,3.35291453379272,7.36660495684803,6.67220370384378
4,39,-0.676301685039855,4.09731333958345,0.716752424003776,3.94454078606884,7.0427923475187,5.93304123739744
5,39,0.0146986172324881,4.08941038041886,0.823849723839971,3.89082915378765,7.197868401991,6.14858895424992
1,40,0.22604532669539,4.02342128810016,0.657184934589029,2.89825032591563,7.31098779660627,6.12226620054633
2,40,-0.4263144590688,3.99981493770221,1.00732172947217,3.29322239070401,7.34070072889898,6.63206619699584
3,40,-0.451371272398135,4.12240483100951,1.22272249957977,3.591132921077,6.91604165015551,6.82879213321366
4,40,-0.00315540880525593,4.07860877297358,1.34811633554039,3.60250665415388,7.06384591281961,6.58525471495014
5,40,-0.115156104658173,4.02586348409267,1.26323158339895,3.27610367469978,7.17459962381296,6.34007462003912
1,41,0.559363815234836,4.39261276013827,0.424983529271101,3.79670874791088,7.49197840993345,7.35839610826931
2,41,-0.343288000186762,4.46873802224455,0.171417560032446,3.56898029897166,7.16188274493256,7.11089037933961
3,41,-0.103007063151859,4.15072824128922,1.10210211581607,3.48640005838269,7.21172187275904,6.88897892573547
4,41,0.134147066171847,4.44039228901333,0.648997347689102,3.39085979482892,7.3250160535664,7.09297431138191
5,41,-0.162175053409473,4.34953791053279,0.822185558794236,3.46219073822103,7.58157727951909,7.29843954768167
1,42,0.13422274401211,4.36566304485865,0.858068619039774,4.02700892443505,6.73596580900352,6.62632141120559
2,42,-0.0629474951779371,4.34569246346281,1.27323135976564,4.10874699782514,6.91086494029637,7.18636316246
3,42,-0.193147938853162,4.40848837007024,0.702681032989818,3.58989366707509,7.31860820524838,7.32196525575593
4,42,0.448131491003761,4.46047228984711,0.757796475809335,3.53282949141576,7.0830594021724,6.98955871034785
5,42,0.445719555126258,3.92516813789637,1.43709162400585,3.91323012950474,7.16056767900207,6.3214369283987
1,43,-0.438199230922221,4.35145131094093,0.487439974426033,4.02001089896201,7.14582524124301,6.22235560139143
2,43,0.359353681985371,4.56981970771387,0.247588301132556,3.63715459887779,7.53363639602311,6.66746143986548
3,43,-0.620608928082484,4.46382660454635,0.424253656037048,3.63418776353277,7.55962481159909,6.74099778833893
4,43,-0.152692990344329,4.46856994982499,0.418130130953375,3.29900950644406,7.26179942529712,6.40843786259858
5,43,-0.331367972246728,4.49587000733654,0.606516762646371,3.79613123354131,7.40998043022602,6.54114739162051
1,44,0.184552479117752,3.62143358518134,0.707468234481456,3.18071449171843,6.89377441049218,5.55616322341177
2,44,0.0325671435475084,3.69383202421737,0.304567096741636,2.94178825726993,7.34367507831564,7.69971103790075
3,44,0.116306774075076,3.59502150645326,0.885496254184269,3.28205629183354,6.86525130035783,5.89291843053345
4,44,-0.191421628592308,3.41211234459251,1.43829070679893,3.42064062496437,7.2138539386036,6.29035247555918
5,44,0.365874476886161,3.71427459479187,0.770814361196312,3.10406045299548,7.19077476493091,7.6034014507769
1,45,0.323131546289467,4.34833787936393,0.271376606909909,3.3602432591341,7.21684505650083,7.03588093699881
2,45,-0.358091972741561,4.277346836927,-0.0798442364538388,3.84838168189445,6.74432491242017,6.43059256730401
3,45,-0.48043118308773,4.30261649819097,0.884569004906395,3.58834811075243,7.18669495514269,6.97083135495462
4,45,-0.28806434377646,4.06163580713606,1.02062186306365,3.93724702008383,7.36929044556228,7.5847005168668
5,45,-0.20002200475366,4.17053964815875,0.431656358925629,3.1949970863775,7.48667521825999,6.96506346215507
1,46,0.201550728552199,4.4509577189362,0.463660793673191,3.86637536194768,7.16225620605691,7.78464044170604
2,46,-0.801408501457916,4.39133795516663,0.850724941358661,3.44421160121821,7.1222977637399,7.20554150139876
3,46,0.62298285113039,4.42149243948218,0.916997438769698,3.45748675194867,7.54188252486406,7.76126431989552
4,46,0.0909992359666044,4.31486465534026,0.334681681308523,3.4491807241329,7.0129402537327,6.53882696781118
5,46,0.310069376523899,4.41955668911245,0.663731908542026,3.3761974029105,7.03116580577451,6.90113787132035
1,47,0.129695672768678,3.72364662481732,0.014081966939663,3.58809516462138,7.15917127271543,7.43948162169679
2,47,0.35802521705318,3.93229944192784,0.81732211276514,3.0212545261426,7.36531118436352,7.6505412438689
3,47,-0.230630797557848,3.95482486239937,1.05111337896224,3.81417820061324,6.97084620188051,7.87673015763237
4,47,0.134715997660553,3.78547828482045,0.8006743509743,3.64052568452794,7.02059689173182,7.33156881927223
5,47,0.11603938548438,3.96792110023848,0.18679470907989,3.19976673562466,6.65205022127193,6.7438895938159
1,48,0.353259463224632,4.07991024241917,0.886120727593524,4.47592434839517,7.19796670132281,6.39710566722176
2,48,0.210176768490728,4.39685575676496,0.601803509198622,3.80347223003112,7.39857856041359,6.53348311372671
3,48,0.456936879549115,4.29308859379075,1.31727035759585,4.42496582750286,7.3102647672021,6.6212658684209
4,48,-0.250798281594327,4.24497136889157,-0.0841260924369383,3.9524841249387,7.31287054130007,6.50887472374787
5,48,0.107841194566499,4.2445905897915,0.936322425360322,4.05591561507871,7.00333231779305,6.17076414735735
1,49,-0.332456513473932,4.11813320968115,0.962745545263804,3.96395001002101,7.13649198728841,7.32102285453139
2,49,0.149728163070363,4.21176637856782,0.961372224782106,3.5815469129906,7.72669096046127,7.57338421431916
3,49,-0.0446389954269039,4.16558486061901,1.2072267663462,3.6902497417842,7.50920597585827,7.23353753786334
4,49,-0.140308493859178,4.20194659378681,0.205006848207763,3.63465618510885,7.49492337408284,7.13363788737202
5,49,-0.397192260932906,4.42883122923586,0.882399361593755,2.96412308922212,7.65583316442861,7.69643423783063
1,50,0.56611535730482,4.19105486071679,0.551824325153043,3.36348909064858,7.08004362572159,6.3053176201214
2,50,0.0268296670510536,4.16805987258633,1.06394003543823,3.75627134317346,6.99016637941773,6.58456897617157
3,50,-0.522313873829298,4.08027105548765,0.738621409740137,3.53302086585428,7.28094899098653,6.91050133728591
4,50,0.734213231959986,4.42979239581936,0.663652653616388,3.48163156051694,7.04086105717291,6.8699674974201
5,50,0.331209892491608,4.19850419078571,0.489605069609227,3.63437981204837,7.20082640767407,6.82314059080166
1,51,-0.169886618217535,4.22576561189691,1.33558245794372,3.62525946382536,7.44908107126998,5.47961149040659
2,51,-0.559006066154077,4.1740995357789,0.599206427411068,3.41755090292722,7.59575691685591,5.74358948806134
3,51,-0.344398547679462,4.16677892311279,0.928668119184676,3.53581344670204,7.41017879662079,5.46814840253103
4,51,-0.106674752740927,4.31725914223941,0.413879070842311,3.17457577164952,7.46017856540919,5.53496997980776
5,51,-0.215841861274285,4.22331708960064,1.15986437326971,3.62493910223851,7.39479274053377,5.35441317591818
1,52,-0.123461315087959,4.42094328736495,0.633041743769705,3.34448330002476,7.06602530050661,7.7218205014137
2,52,-0.382068477116835,4.21491207827551,0.890505309077783,3.88559675101318,7.12303332050718,8.15559587680373
3,52,-0.597291035742984,4.11221048883091,0.864610109935046,3.8212807503829,6.93450130606898,7.00593150728568
4,52,0.122094281362459,4.03428471248398,0.446850527995177,3.31613537531601,7.41418121297909,6.58898406880155
5,52,-0.591197613364665,3.95635862816539,1.20646730217629,3.73621963224385,7.25830083056922,6.91787632407197
1,53,-0.0675199331921373,4.48337392291781,0.481442946399291,3.80209752023048,7.08608922407776,6.24183813410239
2,53,0.347021834818908,4.55480557627839,0.937587748130552,4.13505626044889,6.97391121155347,6.51953492338531
3,53,-0.0135790322534106,4.51915883789221,0.65392070048921,3.76254064648094,7.27234254290632,6.61129251684415
4,53,0.731947155768738,4.47131240444174,0.969330009199355,3.66506185528691,7.06617018418629,6.00811311958711
