rep,id,logka,logV,logCl
1,1,-0.0177181514003422,3.6877388228232,1.07779686830756
1,2,0.384417623057132,4.53151988316905,1.50160836889917
1,3,0.116892142545676,4.36073875638898,0.802607311521733
1,4,-0.577338625956137,3.77515728380334,1.22278602851089
1,5,-0.031105398787568,3.98694196956343,1.46096592211104
1,6,-0.035568458404885,4.55513069811601,1.74627786742864
1,7,-0.489107270739568,4.1818568032884,1.85616542988591
1,8,0.221307951405198,4.2526734122888,1.51907772516163
1,9,-0.0938239649685582,4.46003850633282,1.4047946187678
1,10,-0.58973727088879,4.06967883516638,1.87837877873259
1,11,-0.0888095873936379,4.18114650573298,1.65515871452559
1,12,-0.222574192720163,4.91651740096829,1.4011555723972
1,13,-0.317244882445055,4.03765260103071,1.34446000873369
1,14,-0.251299591682716,4.70313203390289,1.22868532209687
1,15,0.102720731140365,3.99791407567745,1.60420007411305
1,16,0.107568278779652,4.8125479162442,1.38940359653211
1,17,-0.56590461353236,4.13618684158522,1.55986669537474
1,18,-0.628896411455131,4.48883339497695,1.65140413979465
1,19,0.100707469040371,3.81979076611956,1.46028918443608
1,20,-0.325923655394045,4.12290111121669,1.31330501448269
1,21,0.0165745535938348,4.58234650299906,1.80054977281129
1,22,-0.33840063825303,4.21100570748083,1.92819746317689
1,23,-0.360588493067208,4.40677794645069,1.14005811699818
1,24,-0.172416749169593,4.50647871596684,0.860913279460719
1,25,-0.382949164646256,4.04613553933212,1.41301070044854
1,26,-0.356959556402792,3.87987722852143,1.49936078454161
1,27,-0.534359551577396,4.02124661079562,2.45710068416288
1,28,0.203148756283543,3.9233463251988,1.35976419884762
1,29,-0.196162631345737,3.50802641570106,1.38326695453725
1,30,-0.415219599341255,4.35182096600774,1.19539148459196
1,31,-0.304031781249679,4.7131780843912,1.53690606668225
1,32,-0.406773101959885,4.31378141747054,1.71357777391708
1,33,-0.0122685976843886,4.73699802353565,1.47676201884144
1,34,-0.242140109362706,4.30501320106005,1.57303628325614
1,35,-0.448612411168833,4.33549404934243,1.35610172411981
1,36,-0.322962057325401,4.34551514271591,1.01581009331689
1,37,-0.108058268914529,4.02207125178623,1.20649186970652
1,38,-0.26816789735556,4.3916979580224,1.54038254535983
1,39,-0.530231615700879,4.16441136194606,1.32798054922766
1,40,-0.245891033798148,4.07134422944597,1.22269125531092
1,41,-0.27040688178224,4.0115945055173,1.84071521078965
1,42,-0.011986273960203,4.05874696130023,0.617942214954859
1,43,0.405257134541439,4.51452565559715,1.45846771115635
1,44,-0.193542328873863,4.5977522977801,1.30286257045793
1,45,-0.651417379222393,4.30752528680296,1.31318432225496
1,46,-0.0097908258951091,4.1715045902177,0.865800782987189
