rep,id,logCl,logV1,logQ,logV2
1,7,0.599080674682072,4.46393738166739,0.489155849046173,3.35072173920447
2,7,0.49320453172307,4.51786949028367,1.12476888407862,3.89009471191053
3,7,0.665599878513592,4.5606942060581,0.431835150245151,3.88065297398367
4,7,0.704998765264792,4.40804874106083,0.780696439474114,3.79124668379846
5,7,0.742321142219719,4.43765757579616,1.43850648072149,3.56474455814389
1,8,0.900266602117146,4.14082886632599,1.26723486493435,3.77129634899414
2,8,0.727224946322955,4.14152211655532,1.72164310504768,4.35314194392763
3,8,0.759235981986108,4.03156475912586,1.94767201354709,4.19490337366182
4,8,0.660788751429803,4.08968286416459,1.96242567174315,4.47712845215301
5,8,0.961753872173869,4.17912156600349,1.85525554527727,4.16121896380173
1,9,1.52734615819636,4.24011844281035,1.50960084417916,4.44786397650766
2,9,1.49835049307487,4.19839923489289,1.46714953347371,4.73089995757144
3,9,1.52685590427805,4.31137979815692,1.63807370023869,4.45190898360147
4,9,1.48144519635695,4.13794143295282,1.97748235036595,3.829890401628
5,9,1.6019660435586,4.2247433872477,1.32930430655782,4.30490764230653
1,10,1.14461308561524,3.56821016813462,0.834741424663851,3.76691156029253
2,10,1.17491237891889,3.59990794916417,1.15619843840166,3.95630741250541
3,10,1.03267184203313,3.43644470179209,0.803116702586644,3.9808903473455
4,10,1.02233042028885,3.62541388682938,0.841537826795734,4.23700548421304
5,10,1.08683330228361,3.58961831432478,0.673246388832072,4.07719690678588
1,11,1.37216522415723,4.54453115645474,1.3385011726333,4.10514678303833
2,11,1.18814739832025,4.43685801937707,1.34455539226226,4.58798197235305
3,11,1.10127423636094,4.3778452235274,1.46410593556074,4.35554736891104
4,11,1.23698223537067,4.45772644396849,1.14514269902061,4.00373750447094
5,11,1.27842990226561,4.58742177180481,0.932927611821489,4.37665513428734
1,12,1.62239156145666,4.41626871983745,1.10465259063314,4.64560971067983
2,12,1.64231252914367,4.37476048927716,1.4763798907177,4.24206533973846
3,12,1.54083316600214,4.37618485603373,1.13021709643659,4.3175575797492
4,12,1.527122000546,4.32894146950032,1.34813400556791,4.5523861567528
5,12,1.57879984199499,4.32794804695209,1.26589691274461,4.32333523739722
1,13,1.01641052412576,4.0909994544128,1.88009417881414,3.95845079027027
2,13,1.06229293660928,4.26129258105218,1.706845396695,3.65258699789805
3,13,1.03440347095162,4.15947784008098,1.58696474380505,4.1433268969149
4,13,1.08945376084943,4.22971572082839,1.51602806977677,3.67071771254689
5,13,0.992879865319633,4.06584229824752,1.74907896225027,4.33890606095873
1,14,0.836160230990206,3.8272056641704,1.45665919628553,3.68355506114501
2,14,0.654471039921879,3.77891417488701,0.755874078260452,4.13325594562176
3,14,0.716454350674329,3.82732139691527,0.874467443751087,3.62218908832496
4,14,0.778438316624978,3.95122340081388,0.899182164693803,3.97277708816643
5,14,0.884936809171242,3.74059157679117,0.993958916095554,3.69067610182537
1,15,1.96508977167004,4.2505449387368,1.37238577447544,4.42119833057456
2,15,1.99211288888573,4.24845405312208,1.25129530958235,4.29835791802941
3,15,1.94197267193088,4.24940207480649,0.685486920884519,4.18241189345495
4,15,2.01205705001983,4.36232430456719,1.65154112567073,4.02518783064033
5,15,2.09491948066524,4.30291051887364,1.73133203077855,4.31562404667555
1,16,1.34786700113571,5.05841336245202,0.927029472510434,3.71238449337534
2,16,1.43250321298495,5.07838337110574,0.812177726518465,4.08465141367702
3,16,1.48187182013623,5.09887312701301,0.914521274146984,3.95915585556803
4,16,1.41287366683454,5.08360555888947,1.19757392144185,3.94660654768145
5,16,1.45374706959904,5.14374933400338,1.25540111297635,3.53328360599886
1,17,1.02983216621965,4.21186440647291,1.20078218450519,4.32100782889004
2,17,1.05041394031469,4.1820489917638,1.54340188397135,3.71545000560797
3,17,1.04070525050689,4.27067673576771,1.24119907395061,4.07249727835372
4,17,1.04076652469961,4.14231156327413,1.2223516417451,4.1705239774402
5,17,1.04909924183588,4.198300176685,1.74077711312795,3.73844740725712
1,18,1.18448725597423,4.25039393359145,1.06132728817274,3.80687545533737
2,18,1.23613602714809,4.23925194716683,0.669550798773696,3.8121330742748
3,18,1.21601291093317,4.02887211992179,1.65534172240818,3.59179194435511
4,18,1.2276729934482,4.12871389759103,1.05655524540954,3.84843930398698
5,18,1.18605257146681,4.22587906679888,0.959595428968098,3.6637249003597
1,19,2.18045386490099,4.13792288895759,1.75643875731239,4.08930316440274
2,19,2.21227232166419,4.03525954352699,1.97330051271918,4.1032044012043
3,19,2.12889121850826,4.06185150515444,1.3424739259324,3.93830845894681
4,19,2.11212739724749,4.09429520201722,1.07922763686934,3.72737974350035
5,19,2.11589051896854,4.091125696402,1.60702294127391,3.9861323488725
1,20,1.79282055571237,4.04096405953265,1.33283219975088,4.3276113383207
2,20,1.82103940374981,3.88433952687009,1.53075196957586,4.37817886012261
3,20,1.83113790942869,3.96579777260279,1.41892015006451,4.10671024210993
4,20,1.84247058508584,4.03016342076047,1.47905017118157,4.13999905219853
5,20,1.80845029977169,3.81457988641648,1.50916026351797,4.01194936272181
1,21,1.18311059014989,3.98104662624117,1.42311518885542,3.88429719640346
2,21,1.203252329057,3.84343737666898,1.68323141857077,3.45447710262807
3,21,1.24980066094062,4.02350009640096,1.90151763375578,3.81521770675263
4,21,1.25748135652514,3.9371933135403,1.5656011225665,3.79159262251492
5,21,1.10734308922977,3.94693296299406,1.6807183670916,3.54037529495129
1,22,1.16469490058675,4.89114752778841,2.06791181355217,4.21147856497792
2,22,1.138481143492,5.12124546367598,0.986819018720616,3.76893613749006
3,22,1.12352593843274,4.97679230156018,1.41188039271962,3.91441914357902
4,22,1.23402495279095,5.06154602311921,1.21760678183986,4.14611022088122
5,22,1.26011946997422,5.10023247613079,1.14960381830471,4.04234145259587
1,23,1.07237804029206,4.82472470178556,1.54778035989423,4.1703983010958
2,23,1.11373527190248,4.89421982626278,1.32098777752167,3.78810664129512
3,23,1.09860607241334,4.78650431173187,1.27552050029625,3.76234678253585
4,23,1.02379459795374,4.87797829210085,1.28248024274039,4.04313607491961
5,23,1.13266309630189,4.92176736968049,1.44163994617183,3.95413442167205
1,24,1.58785308728613,4.42318002716541,0.985301784785149,3.87897399907514
2,24,1.64296463786774,4.43739697761437,1.36506954172607,3.73031262219245
3,24,1.65940201977004,4.3848173120011,1.80631076081996,3.76700505240961
4,24,1.59220973014771,4.54482924068225,0.608533387847942,3.88083837081463
5,24,1.64890483645358,4.42776019341079,1.10459514840878,3.714705665155
1,25,1.3293276779871,4.13043873691718,1.0336223865198,4.76623358560845
2,25,1.54410600166553,3.96014046364376,1.47962663810541,4.47570522493021
3,25,1.44605479303135,4.00674218418081,1.15455028847814,4.1257772893648
4,25,1.49262971491954,4.07989886546248,1.27888718487386,4.2868600311887
5,25,1.49578896425554,3.87425391061337,1.41373976748831,4.11615690219257
1,26,1.62086931931828,4.02452212649178,1.52334709067648,4.15773283534373
2,26,1.6066272274946,4.09777558491762,1.72641184612648,4.23251147373828
3,26,1.64343763912388,4.09781060083627,1.55639897684873,4.20568306784407
4,26,1.51787272180674,3.97071123087009,1.49874415272745,4.11219606353768
5,26,1.64934443895718,4.06832216867249,1.86583359429051,4.2274447035071
1,27,1.5421491347231,4.16313687380808,1.0668245152472,3.66251797043886
2,27,1.59221081669743,4.07443172087967,1.2833585741696,3.66403254781868
3,27,1.57627010302609,4.06500032094175,0.931702604057177,3.49734466049007
4,27,1.56304288441606,4.22874626434721,1.51346189475238,3.41646589188223
5,27,1.64522868601061,4.06313322000485,1.32806548484373,3.9231214585103
1,28,1.58802474107059,4.22735600625522,1.4629611178409,4.45042536962197
2,28,1.65300647582475,4.28367495932946,1.66272889321775,3.92882712869385
3,28,1.65554534792579,4.3900936201246,1.28271363413595,3.8765185151638
4,28,1.61679832973547,4.32761471765138,1.6074307481962,4.52822139486789
5,28,1.64967316561732,4.25647974627489,2.06253508111044,4.49424585998686
1,29,1.410239802826,3.74650528396926,1.03382049150986,3.71125055709958
2,29,1.33991182342604,3.79059900547605,0.629083524317551,3.42326637165493
3,29,1.40970925492187,3.70855087670962,1.51066677082506,3.73380169706261
4,29,1.35112172409227,3.79329458198558,0.899752132110688,3.56110372394061
5,29,1.39144392265388,3.70821193036956,1.44430757200739,3.84262269448902
1,30,1.46081688528077,4.07288232251245,0.29688719451208,4.2780942040996
2,30,1.50205579192911,4.12771603655415,0.125086315472414,3.91244700631052
3,30,1.43455973164325,4.01272432061694,0.617357972105278,3.75302233069926
4,30,1.49064416771524,4.03563920352518,0.786588517710693,4.02208018113947
5,30,1.49046445992588,4.16602439772561,0.418271166847331,4.08693145126583
1,31,0.803354851933899,4.33262420303183,0.435816511376699,4.25984166167984
2,31,0.881330434187487,4.27843689145364,0.0536339991097394,4.12527623402654
3,31,0.969515334200361,4.16395946857041,1.05925813043967,3.46542373140691
4,31,0.814729522681136,4.16769006422112,0.196172404202869,4.23436143644304
5,31,0.820723070595095,4.26616053563083,0.799473376323208,3.80318414854316
1,32,1.46401477324184,4.12576993324204,1.07145650681539,3.96225662901819
2,32,1.36427183374951,4.11435931435903,1.03542137944988,3.79468966958031
3,32,1.40614587608273,4.12620978258895,1.28163459161594,4.00137446131739
4,32,1.43521984001569,4.08875874082242,1.14747662377202,3.82251871464395
5,32,1.27995692496857,4.10891232197711,0.569384738159076,4.10189815389921
1,33,1.41725472715987,3.62185617351081,1.09938678717901,4.34485618651434
2,33,1.38586135310722,3.72166737637229,1.09216162467503,4.11639024023888
3,33,1.3893947536334,3.71477846075538,1.40742285330286,4.41800801748472
4,33,1.40614519695816,3.61925255571211,1.41822053814508,4.00529901992508
5,33,1.42172557228144,3.61396953903686,1.15987303459619,4.36077321659502
1,34,1.37468908166051,3.74865756746196,1.16372675308278,4.46726186436342
2,34,1.38998607809265,3.67804195333599,1.4567253707914,4.39990520376966
3,34,1.29329955754232,3.79910089408372,1.28179452383747,4.43805300155118
4,34,1.33244743148815,3.63736919744928,1.55253859304409,4.16038986811788
5,34,1.4210776181877,3.81027949207901,1.40916640801872,4.21338788448276
1,35,1.37908224065047,4.40255600364619,1.04238691732632,3.96258237597929
2,35,1.42447636095811,4.33417401134493,1.57078857369556,4.26695727627119
3,35,1.3356665701625,4.35351344323869,1.96150102630142,3.95312568353635
4,35,1.47997069947743,4.4428257923111,2.30730271109376,4.07471299249136
5,35,1.41717574794441,4.44932314919606,1.07551941585005,4.04048069838483
1,36,1.25699235285917,3.84006737028194,1.57224848563297,3.84526302156364
2,36,1.1598447467746,3.7123081897033,1.92111146493797,3.83667962476244
3,36,1.32522557868488,3.77482285175342,1.66671794156434,3.92421171786543
4,36,1.30690897211031,3.75637421876115,1.86308421667754,4.03205758357619
5,36,1.35817779769057,3.81659815192718,1.56800315196906,3.79513086314401
1,37,1.88745926952109,4.44071821693772,1.59484533937019,3.87873701140274
2,37,1.8391799761118,4.39763600417846,1.56260747994817,3.70611564378906
3,37,1.90429226933533,4.36347587968393,1.78417486684874,3.84750974308215
4,37,1.91756567462107,4.31726900483028,1.63981619703665,4.1567393900532
5,37,2.00673857849093,4.38168233532542,2.35573214740041,4.23133931166674
1,38,0.715309097423104,4.2259153982379,0.974783715513269,4.26510463349156
2,38,0.792583550060347,4.02274354501191,1.72563727315119,4.12784922343673
3,38,0.728817595693026,4.13861335267375,1.47343123568058,4.25307075706376
4,38,0.733717020015947,4.16354728176788,1.63463826313303,3.73285643667369
5,38,0.928736168171639,4.23216229532294,1.56043730965539,3.8776109747376
1,39,1.30249107504609,3.79648567267171,2.14973469718077,4.11624180026494
2,39,1.28379207332717,3.8496818646414,1.26815412831754,3.76029092277812
3,39,1.31233298960428,3.83619405852834,1.36479669014629,4.0951236748605
4,39,1.28107779939712,3.82504162677358,2.23415412726424,3.98163225672561
5,39,1.26604607782714,4.00722977436254,1.85728422155633,4.03144354209926
1,40,1.46408355973048,4.08763754719066,1.47161674714498,4.03640775329707
2,40,1.43012646178221,4.0838598663242,1.45475955658037,4.11766736728841
3,40,1.39224444816701,4.13956819392159,1.45496056092773,4.12714536341346
4,40,1.35409290400404,4.15519870147703,1.55576854087128,3.96135452659528
5,40,1.3799171262752,4.155004929374,0.81111213116711,4.06318416765981
1,41,1.20142669186631,4.17398063632295,1.49027029450798,3.77634518316065
2,41,1.20111068393259,4.13423007458858,1.45303302406921,3.56399300219296
3,41,1.12411602119358,4.26509502714586,1.1498379533876,3.5576814457208
4,41,1.15945835296753,4.09296110809209,1.43823741472581,3.85701249361659
5,41,1.18430927494455,4.2094631478703,1.30461742765271,4.06086952193694
1,42,1.27157399775936,4.32864196075958,1.52603686381979,3.54945513250687
2,42,1.18586849490605,4.36126533379282,1.65623614575807,3.97180076869578
3,42,1.25445410847617,4.39456069957396,1.17241060736185,4.06314223091411
4,42,1.29443260245278,4.32717688173933,1.42617813834852,3.75399323206149
5,42,1.2738213177743,4.41888607807377,1.08638491222596,3.85468926024542
1,43,1.97494109595828,4.33128988706902,1.55407840084092,3.56741760016843
2,43,1.98948622740631,4.35458331734802,2.37326556896292,3.6891597794157
3,43,2.08745191530817,4.43604935399473,1.94468487919732,3.81078267509777
4,43,1.87078701471951,4.23277145136366,2.12874653431515,3.46932711672422
5,43,2.00746435489093,4.2771615041868,2.41671161818676,3.98146233013225
1,44,1.9164290457806,5.06204990639938,2.16360587797668,3.92756864563087
2,44,1.84385945980771,5.05456796372007,1.09660289157047,3.48964168433109
3,44,1.86451513809345,5.02064183022554,1.58518937169614,3.74065085081005
4,44,1.86677952750922,5.0983196423386,1.60030756443119,3.95898388600228
5,44,1.87436403101257,4.96667959862937,1.72230724594286,3.88404620460546
1,45,1.78316036746028,3.74061101210524,1.33391659192771,3.87608706158191
2,45,1.76747647521351,3.76330624097597,1.556383254886,3.85687020876348
3,45,1.84135750781982,3.9033551723359,1.78687920008548,4.03565078886798
4,45,1.77114205420967,3.78690794012177,1.41441597078664,3.88810712979209
5,45,1.83403544659128,3.87583738320607,1.54133961868663,3.99868069657958
1,46,1.25111539608187,4.21778956876455,1.3291300172805,3.66421524609004
2,46,1.12705439600648,4.24100717919402,1.11001273593832,3.42618211815412
3,46,1.08612582833809,4.18854611327541,1.12883284617053,4.20753503493311
4,46,1.1216767734673,4.26486643690513,0.811957644833643,3.99141794741634
5,46,1.10105761979508,4.26996835929821,0.737855777889537,4.14450683150519
1,47,1.69171408594035,4.19746340820681,1.50253783311948,4.05957397151094
2,47,1.52331769274391,4.26869813079772,0.605648413354838,4.1021586789318
3,47,1.57555827571573,4.2669050191753,1.47332066593714,4.38080320835128
4,47,1.57026418309814,4.32347943683227,0.807276552300387,4.11296776421842
5,47,1.60915102265001,4.26681986609843,1.31108875798082,4.44676574364418
1,48,1.77292912003819,3.79708269050988,1.33285753971214,4.07461425279867
2,48,1.68052132407474,3.69547687695839,1.02503794549745,3.85085070740459
3,48,1.65229906708478,3.78006586736331,1.1370143820673,3.7652450460305
4,48,1.65945252428545,3.84068453062339,0.827520886435446,4.07748251475691
5,48,1.79277164091787,3.81491708658636,1.13242532714834,4.09515572067644
1,49,0.993471874772995,4.44549031725794,0.46001982072283,4.0747071834726
2,49,1.09589788510551,4.50365906745818,1.00704532721757,3.68327037862984
3,49,1.05129976207493,4.55593099168289,1.02143657730223,3.73962257818657
4,49,0.800113143538815,4.61367950686545,0.824110663256871,4.7943277678482
5,49,1.02316602888947,4.6117364453549,1.68634087765436,3.71454475933603
1,50,1.57009896167585,3.95576573269096,1.2299661433394,4.55408442711227
2,50,1.6335922818218,4.1826498274422,1.58231395688113,4.18526878594596
3,50,1.61767219471767,3.95482163470196,1.86648115243486,4.27969174911421
4,50,1.56422124991915,4.07009626000209,1.39044966708278,3.84830313107637
5,50,1.64680704679851,4.08882056913506,1.39870720192402,4.09524501155001
1,51,1.70015141384347,4.41344887751235,1.5512949452919,3.78103133523523
2,51,1.63298079048042,4.36570931874152,1.0681609300084,4.25826009313568
3,51,1.69634179955361,4.50185186447967,1.34852743883993,4.05915551036497
4,51,1.68273307065125,4.35393646247311,1.84655712654852,4.12487671326942
5,51,1.68360596524269,4.30098819308992,1.7313736704699,3.97581780655353
1,52,1.94820009371809,4.13460795868263,1.77038290538329,3.31505459713987
2,52,1.93371624796723,4.04983360450795,1.80841206533415,3.43164129898278
3,52,1.94569326355699,4.09728669550381,1.98028928490204,3.43831310457002
4,52,1.94330634512919,4.11671501494913,1.37671993563979,3.28759890829096
5,52,1.91641163651669,3.98523540271489,1.93721055569004,3.55492565621008
1,53,0.904372668929013,4.37248597426033,1.36615053305482,3.66999686702375
2,53,0.825527580113496,4.43652983209414,1.17318753360885,3.93300139360341
3,53,0.994068825975672,4.32211513399809,2.1808319557564,3.56928401308843
4,53,0.78741392229204,4.32249689789348,1.54024670885725,3.84132922377606
5,53,1.00731609274522,4.41022619050404,1.2993010230924,3.58920651022602
1,54,1.2582722368626,4.17143920442268,1.60034352589641,4.18061229774039
2,54,1.27537529763628,4.27859944301485,1.65413273548652,4.09684119284814
3,54,1.2136222401194,4.27965045226513,1.06496111171444,3.90665303291051
4,54,1.33102923906965,4.22358360502377,1.94445938376906,3.77833493310509
5,54,1.20337451278198,4.14631449016021,0.895128748152928,3.71113307227096
1,55,1.26121936075662,3.84525646106777,0.714749472018973,3.889777761387
2,55,1.34196819950406,3.71632256014089,1.17070483412317,4.06297782382513
3,55,1.3149741782691,4.01094255613167,0.885491380385623,4.2557130530171
4,55,1.42386307488972,3.72739054259097,1.44794069625253,4.13566069590801
5,55,1.42314014337181,3.80397561351894,1.02190357825935,4.07178554763259
1,56,1.23512475878502,4.16596128820328,0.9663811419013,4.00812291939207
2,56,1.23791279835378,4.12462956250302,1.1971076541035,4.39529207607684
3,56,1.33222070237064,4.06966760108887,1.49978513830762,4.06705909822067
4,56,1.42217984872356,4.10014887650587,1.39478463591025,4.34974485551315
5,56,1.25760243545821,4.02053899236837,1.42344212356411,4.40675520816999
1,57,1.54569487220911,3.34226762796568,1.4521444837492,3.90934582967745
2,57,1.50061349299879,3.6347796055486,1.32023210403254,3.63043152966519
3,57,1.55396385422849,3.57584820461979,1.34312031459395,3.97606385779544
4,57,1.59239784313448,3.62124814614523,1.49803100332067,3.78402705834522
5,57,1.58088542459594,3.44507921539931,1.66280643073788,4.05241609819587
1,58,1.37993861765529,3.94624425565261,1.50855997520164,4.00158300270636
2,58,1.37953339670442,4.09046991967091,0.722278677809809,3.76423931834883
3,58,1.38584635769127,4.11982874045745,1.19618468089723,3.90344922807683
4,58,1.34158550846938,4.131794605069,1.21051643454879,4.29300615187458
5,58,1.45056976021452,4.15079113737441,1.10776937509873,3.91711508702901
1,59,1.75153404037335,4.34221849519028,0.986488479120849,4.27564698863829
2,59,1.8216662033334,4.34377278185807,0.885639873313782,4.27504993314299
3,59,1.88286147989543,4.38776137593572,1.38391234859507,4.20298929451207
4,59,1.86690508235204,4.21937620141958,1.06380608226359,4.23328015388165
5,59,1.82790208046973,4.19191310268867,1.45910943560745,4.21833469421209
1,60,1.91085408737928,4.35496378013826,1.84678632139058,3.88313442151568
2,60,1.83408403809923,4.37105669760169,1.67904013374352,3.7542852561118
3,60,1.81544131145409,4.43065395160428,1.42527195137979,3.59924659643433
4,60,1.80552513103227,4.45215271681797,1.13946615455441,3.40316766933544
5,60,1.96722995847723,4.47182808292533,1.54847493558879,3.8149805599875
1,61,1.44546647854951,4.24690004509413,1.9564512589719,4.45240778687739
2,61,1.41855037611354,4.35746293622663,1.40156839698814,3.97639297057175
3,61,1.42542144203295,4.31588382573875,1.92349093128481,4.12277052655142
4,61,1.32658481606376,4.31608802157044,1.62869981032676,4.28882724398555
5,61,1.4438566322057,4.30033389690317,1.75246565094438,4.26847513628939
1,62,1.06711798240017,4.27893419831527,1.00270784146614,4.38627837462474
2,62,1.16502334014997,4.25214540093753,1.56960125644525,3.85069206337763
3,62,1.21521501490898,4.24404529480539,1.55072207584504,4.16208423599682
4,62,1.16868842900451,4.31140511975862,1.8534876564265,4.22861081827812
5,62,1.19152284285081,4.40245227279453,1.35942967660471,3.93581054128683
1,63,1.47458327728698,4.31377722835883,1.76296607835882,3.88790740516339
2,63,1.52768473484302,4.33073295272736,1.48129866360622,3.75577351151769
3,63,1.41369322311259,4.28213779875114,1.68019588146929,4.09607055952097
4,63,1.50214842224176,4.34523527634678,1.92019147212346,3.69336823990126
5,63,1.35182766121205,4.27566894691561,0.980310608565655,4.20765910854825
1,64,1.34494652513309,3.65734748964616,1.45086842566966,3.75851520400141
2,64,1.21735411769161,3.70191884048653,0.985976188117304,3.83796709355883
3,64,1.3494538095875,3.62028210198315,1.01598625450722,3.88456560121497
4,64,1.30415253431113,3.4942554164183,1.18892223365968,3.67046774263539
5,64,1.3702740365099,3.51634880436849,1.2922204101857,3.87190750756283
1,65,1.14560044177986,4.21907562499213,1.91371524306921,4.06475398630956
2,65,0.92292023609132,4.14910822790547,1.98109924536486,4.76424703646905
3,65,1.18920216543246,4.2477910884995,2.31299342696753,4.24876653717018
4,65,0.984027716798858,4.21697108532469,1.34855456787252,4.17858016681363
5,65,1.17020891235829,4.19781946451118,2.28484439437602,4.28263813226627
1,66,1.63745473155125,4.08271087134462,1.28350404528505,4.33307496098158
2,66,1.75955204429771,4.06657800385892,1.22790892961304,4.26327973027114
3,66,1.61112636158545,3.95549871520116,1.11216090422148,4.74889971503801
4,66,1.66815298364125,3.84492330988615,1.11526680502628,4.3463771364607
5,66,1.71495240363446,4.01251659498035,1.27752718819067,4.28635304983066
1,67,1.27618856683641,4.272765010786,0.989771063534599,3.3625192809389
2,67,1.26534506154442,4.28824893787275,0.869795033144649,4.21120716213763
3,67,1.13740761609267,4.35155498519466,-0.00674549796657575,3.97141048150313
4,67,1.3303061970744,3.99687547662417,2.16016113380727,3.81046622156838
5,67,1.30948511238318,4.16669562813868,1.74843243002836,3.88415757732201
1,68,1.71809928749277,4.1611568780803,1.39256641637551,3.58235103158616
2,68,1.86647235280082,4.4498205683282,0.979763467952979,3.72155563858301
3,68,1.83065043736802,4.27456017541247,1.51296503256574,3.72764699105568
4,68,1.78262591022536,4.28071316258897,1.32204986855547,3.53624627713996
5,68,1.84957813069089,4.24645195307794,1.51472783318717,3.90853497795039
1,69,1.16021302844868,3.97138646887799,1.63425499112207,3.97395905957147
2,69,1.18967073544709,4.10501854470423,1.1871504408514,3.83134444804757
3,69,1.26232782941279,4.09636568544414,1.48174867812409,4.0690168881375
4,69,1.17379887375663,4.07961112025971,1.60945852964697,4.1071957499566
5,69,1.21866305671858,4.07175163507161,1.7556304816259,4.23447365677021
1,70,1.28549050887146,4.47357450048787,1.72567625600677,3.73900855817601
2,70,1.11591276680879,4.44692321144716,1.54249625583203,4.16915563710017
3,70,1.12908344671416,4.41489132810498,1.03747549863261,4.31077970017418
4,70,1.17559774055525,4.38964941698316,1.76998293445036,3.95016671518909
5,70,1.22965846028853,4.30902680319386,2.07474873140594,3.83181751875128
1,71,1.05013613203103,4.79035670481381,1.91810560595479,3.80051128853117
2,71,0.857422316496373,4.85058830064075,1.24092876050188,4.35731423924797
3,71,0.877173566802794,4.83717805267582,1.31820231075608,4.30967503398538
4,71,1.15461422288728,4.7605829974187,1.83848794909922,3.80483565116006
5,71,0.977119272578057,4.77019374396547,1.33502196721708,4.02944928884635
1,72,1.78432431116891,4.15153222394877,1.05805276191187,3.80436571293257
2,72,1.86254596027135,4.13286925939443,1.45075836930565,3.75640962608158
3,72,1.88016343026692,4.12228879539267,1.1292114860264,4.01748638757314
4,72,1.80914896838596,4.09626475771467,1.57499946941853,3.75474734007769
5,72,1.93024730522813,4.17272116325502,1.28730625791893,3.73899983347459
1,73,1.34847864563354,3.71618877585294,1.62835031405833,3.8575263898592
2,73,1.26557115838648,3.92837034873702,1.13749228582967,3.46058666751788
3,73,1.21457193570171,3.91579242437462,1.56143139780544,3.55234119490051
4,73,1.2665428282277,3.75801092919016,1.76415943176147,3.51609659049758
5,73,1.2694672638232,3.78003621085656,1.75154606725111,3.75910740041362
1,74,1.21696313649668,4.55573746941762,0.481257214307874,4.10454616970331
2,74,1.19338612941597,4.52744135075209,1.11467899865449,3.77826753583399
3,74,1.28946952923689,4.52606016559403,1.39903462794057,4.33469596836277
4,74,1.35883836808042,4.56817476430604,1.44831779430618,3.98583752637279
5,74,1.26693961222279,4.58008698519405,2.04124540582897,3.48498139607465
1,75,1.23490023874717,4.26967672660022,1.24426311977107,4.05416314375633
2,75,1.22285279508525,4.24703308287159,1.4432092840826,3.91863456075472
3,75,1.17416906499238,4.35279918485192,1.37027222639148,4.40238686378596
4,75,1.14879459221578,4.33240492607326,1.21435433982921,4.22064609041237
5,75,1.14671869350608,4.23416459613794,1.31779130276989,4.37763928857425
1,76,1.62968101756007,3.9612682754448,1.91858508717294,4.11423872011144
2,76,1.53940711869234,4.12136549086043,1.19564820553719,3.68080670300574
3,76,1.63105836750155,4.02381704399053,1.06558980943094,3.62387774243229
4,76,1.56716852282751,3.93404004635355,2.1522416901694,3.67992538593591
5,76,1.56720993780283,3.88111350787587,1.10954545678249,4.1916223696891
1,77,0.928565785919159,4.00542935241347,1.25709427777687,3.85112707114594
2,77,0.947620171236531,3.95086713372017,1.24874937820689,3.84696503982476
3,77,1.04097824664961,3.8943298250183,1.64812541337108,4.01543064959373
4,77,1.04202654538149,3.96771151433622,0.935772530208011,4.10297001383842
5,77,1.07160412303975,4.01335526227825,0.917194295351263,3.5523082039225
1,78,1.71982932416342,4.43333460556336,0.906134761451939,3.76839252639984
2,78,1.77709392995424,4.33682123736932,1.0745312009916,4.06045950748816
3,78,1.76359234031359,4.24794568914294,1.83507889233357,3.87203424823633
