rep,id,eta_logCl,eta_logV1,eta_logQ,eta_logV2
1,17,-0.337006044976852,-0.00278696324901383,-0.167125517750405,0.354956530970232
2,17,-0.316424270881812,-0.0326023779581253,0.17549418171576,-0.250601292311847
3,17,-0.326132960689613,0.0560253660457848,-0.12670862830498,0.106445980433906
4,17,-0.326071686496894,-0.0723398064477921,-0.14555606051049,0.204472679520385
5,17,-0.31773896936062,-0.0163511930369229,0.372869410872354,-0.227603890662694
1,18,-0.182350955222275,0.0357425638695221,-0.30658041408286,-0.15917584258244
2,18,-0.130702184048413,0.0246005774449038,-0.698356903481899,-0.153918223645012
3,18,-0.150825300263329,-0.185779249800129,0.287434020152589,-0.374259353564701
4,18,-0.1391652177483,-0.0859374721308951,-0.311352456846058,-0.117611993932825
5,18,-0.180785639729689,0.0112276970769593,-0.408312273287497,-0.302326397560106
1,19,0.813615653704487,-0.0767284807643366,0.388531055056797,0.123251866482928
2,19,0.845434110467683,-0.179391826194929,0.605392810463585,0.137153103284495
3,19,0.762053007311757,-0.152799864567483,-0.0254337763231895,-0.0277428389730028
4,19,0.745289186050986,-0.120356167704709,-0.288680065386258,-0.238671554419465
5,19,0.749052307772035,-0.123525673319927,0.239115239018319,0.020081050952689
1,20,0.425982344515867,-0.17368731018927,-0.0350755025047169,0.361560040400892
2,20,0.45420119255331,-0.330311842851832,0.162844267320262,0.4121275622028
3,20,0.464299698232187,-0.248853597119133,0.0510124478089145,0.140658944190119
4,20,0.475632373889334,-0.18448794896145,0.111142468925972,0.173947754278718
5,20,0.441612088575184,-0.400071483305444,0.141252561262378,0.0458980648019936
1,21,-0.183727621046608,-0.233604743480759,0.0552074865998296,-0.0817541015163536
2,21,-0.163585882139499,-0.371213993052943,0.315323716315177,-0.511574195291736
3,21,-0.117037550255882,-0.191151273320959,0.533609931500184,-0.150833591167175
4,21,-0.109356854671366,-0.277458056181628,0.197693420310907,-0.174458675404892
5,21,-0.259495121966729,-0.267718406727859,0.312810664836002,-0.425676002968518
1,22,-0.202143310609752,0.676496158066479,0.700004111296574,0.245427267058113
2,22,-0.228357067704503,0.906594093954057,-0.381088683534979,-0.197115160429751
3,22,-0.243312272763763,0.76214093183826,0.0439726904640298,-0.0516321543407864
4,22,-0.13281325840555,0.846894653397282,-0.150300920415738,0.180058922961414
5,22,-0.106718741222284,0.885581106408867,-0.218303883950879,0.0762901546760588
1,23,-0.294460170904445,0.610073332063637,0.179872657638637,0.204347003175992
2,23,-0.253102939294022,0.679568456540857,-0.04691992473393,-0.177944656624691
3,23,-0.268232138783164,0.571852942009953,-0.0923872019593429,-0.203704515383962
4,23,-0.343043613242761,0.663326922378926,-0.0854274595152086,0.0770847769998075
5,23,-0.234175114894612,0.707115999958569,0.073732243916233,-0.0119168762477554
1,24,0.221014876089632,0.208528657443486,-0.382605917470447,-0.0870772988446724
2,24,0.276126426671234,0.222745607892442,-0.00283816052952268,-0.23573867572736
3,24,0.292563808573539,0.170165942279176,0.438403058564363,-0.199046245510201
4,24,0.225371518951205,0.330177870960323,-0.759374314407654,-0.0852129271051786
5,24,0.282066625257082,0.213108823688866,-0.263312553846818,-0.251345632764806
1,25,-0.0375105332094022,-0.084212632804741,-0.334285315735798,0.800182287688642
2,25,0.177267790469028,-0.254510906078165,0.111718935849815,0.509653927010396
3,25,0.0792165818348478,-0.207909185541117,-0.213357413777459,0.159725991444989
4,25,0.125791503723036,-0.134752504259452,-0.0890205173817358,0.320808733268893
5,25,0.128950753059036,-0.340397459108563,0.0458320652327121,0.150105604272756
1,26,0.254031108121778,-0.190129243230141,0.155439388420882,0.191681537423925
2,26,0.239789016298098,-0.116875784804305,0.358504143870886,0.266460175818472
3,26,0.276599427927378,-0.116840768885648,0.188491274593137,0.239631769924255
4,26,0.151034510610239,-0.243940138851828,0.130836450471853,0.146144765617865
5,26,0.282506227760676,-0.146329201049434,0.497925892034913,0.261393405587291
1,27,0.175310923526595,-0.0515144959138458,-0.301083187008391,-0.303533327480949
2,27,0.22537260550093,-0.140219648842253,-0.0845491280859921,-0.302018750101131
3,27,0.209431891829588,-0.149651048780173,-0.436205098198418,-0.468706637429745
4,27,0.196204673219554,0.0140948946252837,0.145554192496782,-0.549585406037583
5,27,0.27839047481411,-0.151518149717082,-0.0398422174118624,-0.0429298394095146
1,28,0.221186529874087,0.0127046365332993,0.0950534155853051,0.484374071702163
2,28,0.28616826462825,0.0690235896075341,0.294821190962155,-0.0372241692259594
3,28,0.288707136729288,0.175442250402677,-0.0851940681196476,-0.0895327827560045
4,28,0.249960118538972,0.112963347929455,0.239523045940606,0.562170096948081
5,28,0.282834954420815,0.0418283765529671,0.694627378854848,0.528194562067052
1,29,0.0434015916295001,-0.468146085752663,-0.334087210745737,-0.254800740820225
2,29,-0.0269263877704647,-0.42405236424587,-0.738824177938044,-0.542784926264877
3,29,0.0428710437253662,-0.506100493012302,0.142759068569461,-0.232249600857199
4,29,-0.0157164871042365,-0.421356787736342,-0.468155570144907,-0.404947573979197
5,29,0.0246057114573789,-0.50643943935236,0.0763998697517948,-0.123428603430793
1,30,0.0939786740842702,-0.141769047209473,-1.07102050774351,0.312042906179785
2,30,0.135217580732609,-0.0869353331677706,-1.24282138678318,-0.0536042916092888
3,30,0.0677215204467446,-0.201927049104986,-0.750549730150316,-0.213028967220543
4,30,0.123805956518738,-0.179012166196743,-0.581319184544901,0.0560288832196607
5,30,0.12362624872938,-0.0486269719963161,-0.949636535408263,0.120880153346022
1,31,-0.563483359262604,0.117972833309907,-0.932091190878896,0.293790363760031
2,31,-0.485507777009016,0.0637855217317124,-1.31427370314586,0.159224936106728
3,31,-0.397322876996142,-0.0506919011515194,-0.308649571815924,-0.500627566512903
4,31,-0.552108688515367,-0.0469613055008011,-1.17173529805273,0.268310138523225
5,31,-0.546115140601408,0.051509165908905,-0.568434325932387,-0.162867149376648
1,32,0.0971765620453423,-0.0888814364798828,-0.296451195440205,-0.00379466890161727
2,32,-0.00256637744699112,-0.100292055362893,-0.332486322805716,-0.171361628339498
3,32,0.039307664886227,-0.0884415871329788,-0.0862731106396591,0.0353231633975827
4,32,0.0683816288191855,-0.12589262889951,-0.220431078483572,-0.143532583275856
5,32,-0.0868812862279309,-0.105739047744814,-0.798522964096519,0.135846855979404
1,33,0.0504165159633646,-0.592795196211117,-0.268520915076586,0.378804888594532
2,33,0.0190231419107155,-0.492983993349633,-0.275746077580568,0.150338942319073
3,33,0.0225565424368929,-0.499872908966543,0.0395151510472677,0.45195671956491
4,33,0.0393069857616577,-0.595398814009817,0.0503128358894875,0.0392477220052671
5,33,0.0548873610849412,-0.600681830685062,-0.208034667659406,0.39472191867521
1,34,0.00785087046400995,-0.465993802259965,-0.204180949172812,0.501210566443608
2,34,0.0231478668961516,-0.536609416385938,0.0888176685358097,0.433853905849852
3,34,-0.0735386536541825,-0.415550475638204,-0.086113178418124,0.472001703631369
4,34,-0.034390779708353,-0.577282172272648,0.184630890788493,0.194338570198071
5,34,0.0542394069911982,-0.404371877642917,0.0412587057631227,0.24733658656295
1,35,0.0122440294539695,0.187904633924261,-0.325520784929273,-0.00346892194051579
2,35,0.0576381497616082,0.119522641623005,0.202880871439964,0.300905978351376
3,35,-0.0311716410339979,0.138862073516763,0.593593324045827,-0.0129256143834645
4,35,0.113132488280932,0.228174422589177,0.939395008838167,0.108661694571553
5,35,0.0503375367479124,0.234671779474134,-0.292388286405549,0.0744294004650166
1,36,-0.109845858337332,-0.374583999439984,0.204340783377377,-0.120788276356172
2,36,-0.206993464421899,-0.502343180018627,0.553203762682375,-0.129371673157372
3,36,-0.0416126325116234,-0.439828517968506,0.298810239308745,-0.0418395800543746
4,36,-0.0599292390861898,-0.458277150960774,0.495176514421944,0.0660062856563788
5,36,-0.00866041350593202,-0.398053217794746,0.200095449713464,-0.170920434775796
1,37,0.520621058324584,0.226066847215799,0.226937637114599,-0.087314286517068
2,37,0.472341764915297,0.182984634456531,0.194699777692582,-0.259935654130755
3,37,0.537454058138832,0.148824509962006,0.41626716459315,-0.118541554837657
4,37,0.550727463424568,0.102617635108354,0.271908494781051,0.190688092133394
5,37,0.639900367294433,0.167030965603503,0.987824445144817,0.26528801374693
1,38,-0.651529113773399,0.0112640285159705,-0.393123986742326,0.299053335571747
2,38,-0.574254661136155,-0.191907824710018,0.357729570895596,0.161797925516925
3,38,-0.638020615503476,-0.076038017048175,0.105523533424981,0.287019459143954
4,38,-0.633121191180556,-0.0511040879540416,0.26673056087744,-0.233194861246122
5,38,-0.438102043024863,0.0175109256010162,0.192529607399799,-0.0884403231822073
1,39,-0.0643471361504156,-0.418165697050211,0.781826994925173,0.15019050234513
2,39,-0.0830461378693295,-0.364969505080528,-0.0997535739380528,-0.205760375141691
3,39,-0.0545052215922262,-0.378457311193585,-0.00311101210930392,0.129072376940692
4,39,-0.0857604117993771,-0.389609742948347,0.866246425008649,0.0155809588057989
5,39,-0.100792133369365,-0.207421595359386,0.489376519300733,0.0653922441794515
1,40,0.0972453485339794,-0.127013822531272,0.103709044889388,0.0703564553772648
2,40,0.0632882505857034,-0.130791503397721,0.086851854324779,0.151616069368595
3,40,0.0254062369705041,-0.0750831758003378,0.0870528586721327,0.161094065493654
4,40,-0.0127453071924585,-0.0594526682448954,0.187860838615683,-0.00469677132452938
5,40,0.0130789150787016,-0.0596464403479245,-0.556795571088486,0.0971328697400036
1,41,-0.165411519330188,-0.0406707333989707,0.122362592252382,-0.189706114759158
2,41,-0.165727527263914,-0.0804212951333431,0.0851253218136135,-0.402058295726851
3,41,-0.242722190002926,0.050443657423934,-0.218069748868001,-0.408369852199007
4,41,-0.207379858228976,-0.12169026162983,0.0703297124702166,-0.109038804303225
5,41,-0.182528936251956,-0.00518822185162139,-0.0632902746028863,0.0948182240171287
1,42,-0.0952642134371465,0.11399059103766,0.158129161564197,-0.416596165412945
2,42,-0.180969716290454,0.146613964070893,0.288328443502471,0.00574947077597395
3,42,-0.11238410272033,0.17990932985203,-0.195497094893749,0.0970909329942972
4,42,-0.072405608743723,0.112525512017409,0.0582704360929262,-0.212058065858316
5,42,-0.0930168934222018,0.204234708351846,-0.281522790029639,-0.111362037674386
1,43,0.608102884761774,0.116638517347093,0.186170698585327,-0.398633697751382
2,43,0.62264801620981,0.139931947626089,1.00535786670732,-0.27689151850411
3,43,0.720613704111664,0.221397984272806,0.576777176941721,-0.155268622822043
4,43,0.503948803523007,0.0181200816417275,0.76083883205955,-0.496724181195586
5,43,0.640626143694431,0.0625101344648689,1.04880391593117,0.0154110322124424
1,44,0.549590834584094,0.847398536677458,0.795698175721091,-0.0384826522889388
2,44,0.477021248611213,0.839916593998148,-0.271304810685121,-0.476409613588725
3,44,0.497676926896953,0.805990460503609,0.217281669440545,-0.225400447109757
4,44,0.499941316312722,0.883668272616669,0.232399862175592,-0.00706741191753323
5,44,0.507525819816068,0.752028228907437,0.354399543687269,-0.0820050933143482
1,45,0.416322156263776,-0.474040357616679,-0.0339911103278896,-0.0899642363378966
2,45,0.400638264017007,-0.451345128745951,0.188475552630405,-0.109181089156333
3,45,0.474519296623319,-0.311296197386025,0.418971497829888,0.0695994909481762
4,45,0.40430384301317,-0.427743429600151,0.046508268531049,-0.077944168127722
5,45,0.467197235394772,-0.338813986515852,0.173431916431033,0.0326293986597714
1,46,-0.115722815114635,0.0031381990426284,-0.0387776849750932,-0.301836051829769
2,46,-0.239783815190021,0.0263558094720943,-0.257894966317271,-0.539869179765692
3,46,-0.280712382858415,-0.0261052564465138,-0.239074856085068,0.241483737013304
4,46,-0.245161437729207,0.050215067183205,-0.555950057421952,0.0253666494965304
5,46,-0.265780591401424,0.0553169895762842,-0.630051924366058,0.178455533585379
1,47,0.324875874743851,-0.0171879615151116,0.134630130863882,0.0935226735911252
2,47,0.156479481547409,0.0540467610757953,-0.762259288900757,0.136107381011991
3,47,0.208720064519233,0.0522536494533728,0.105412963681545,0.414751910431468
4,47,0.203425971901634,0.108828067110343,-0.560631149955208,0.14691646629861
5,47,0.242312811453507,0.0521684963765072,-0.0568189442747714,0.480714445724366
1,48,0.40609090884169,-0.417568679212048,-0.0350501625434524,0.108562954878865
2,48,0.313683112878239,-0.519174492763535,-0.342869756758147,-0.115200590515216
3,48,0.285460855888273,-0.43458550235862,-0.230893320188296,-0.200806251889304
4,48,0.29261431308895,-0.373966839098533,-0.540386815820149,0.111431216837107
5,48,0.425933429721365,-0.399734283135568,-0.235482375107259,0.129104422756628
1,49,-0.373366336423507,0.230838947536015,-0.907887881532765,0.108655885552789
2,49,-0.27094032609099,0.289007697736252,-0.360862375038023,-0.282780919289964
3,49,-0.315538449121569,0.341279621960966,-0.346471124953368,-0.226428719733239
4,49,-0.566725067657687,0.399028137143525,-0.543797038998725,0.828276469928389
5,49,-0.343672182307033,0.397085075632977,0.318433175398769,-0.25150653858378
1,50,0.203260750479343,-0.258885637030964,-0.137941558916194,0.588033129192465
2,50,0.266754070625298,-0.0320015422797233,0.214406254625535,0.219217488026149
3,50,0.250833983521172,-0.259829735019966,0.498573450179268,0.313640451194396
4,50,0.197383038722648,-0.144555109719834,0.0225419648271803,-0.117748166843438
5,50,0.279968835602003,-0.125830800586867,0.0307994996684257,0.129193713630202
1,51,0.333313202646965,0.198797507790425,0.183387243036307,-0.185019962684577
2,51,0.266142579283915,0.151057949019599,-0.2997467722472,0.292208795215866
3,51,0.329503588357105,0.287200494757751,-0.019380263415663,0.093104212445163
4,51,0.31589485945475,0.139285092751183,0.478649424292928,0.158825415349607
5,51,0.316767754046191,0.0863368233679921,0.363465968214301,0.00976650863372103
1,52,0.58136188252159,-0.0800434110392967,0.40247520312769,-0.650996700779941
2,52,0.566878036770728,-0.16481776521398,0.44050436307856,-0.534409998937029
3,52,0.578855052360485,-0.11736467421811,0.612381582646448,-0.527738193349789
4,52,0.576468133932693,-0.0979363547727983,0.00881223338419629,-0.67845238962885
5,52,0.549573425320188,-0.229415967007033,0.569302853434448,-0.411125641709734
1,53,-0.462465542267489,0.157834604538401,-0.00175716920077273,-0.296054430896062
2,53,-0.541310631083006,0.221878462372223,-0.194720168646746,-0.0330499043164021
3,53,-0.372769385220831,0.107463764276167,0.812924253500807,-0.396767284831379
4,53,-0.579424288904462,0.107845528171557,0.172339006601659,-0.124722074143754
5,53,-0.359522118451282,0.195574820782112,-0.0686066791631967,-0.376844787693787
1,54,-0.108565974333901,-0.0432121652992434,0.232435823640815,0.21456099982058
2,54,-0.091462913560219,0.0639480732929255,0.286225033230926,0.130789894928332
3,54,-0.153215971077104,0.0649990825432078,-0.302946590541152,-0.0593982650093044
4,54,-0.0358089721268486,0.00893223530184975,0.576551681513462,-0.187716364814721
5,54,-0.163463698414524,-0.0683368795617133,-0.472778954102667,-0.254918225648853
1,55,-0.105618850439879,-0.369394908654158,-0.653158230236623,-0.0762735365328099
2,55,-0.0248700116924429,-0.498328809581038,-0.197202868132422,0.0969265259053119
3,55,-0.0518640329274018,-0.203708813590257,-0.482416321869973,0.289661755097284
4,55,0.0570248636932201,-0.487260827130958,0.0800329939969343,0.169609397988194
5,55,0.0563019321753062,-0.410675756202982,-0.34600412399625,0.105734249712781
1,56,-0.131713452411479,-0.0486900815186427,-0.401526560354295,0.0420716214722617
2,56,-0.128925412842721,-0.0900218072189009,-0.170800048152092,0.429240778157031
3,56,-0.0346175088258636,-0.144983768633057,0.131877436052029,0.101007800300863
4,56,0.0553416375270531,-0.114502493216055,0.0268769336546579,0.383693557593337
5,56,-0.109235775738296,-0.194112377353549,0.0555344213085101,0.440703910250176
1,57,0.178856661012611,-0.872383741756245,0.0842367814936043,-0.0567054682423609
2,57,0.133775281802293,-0.579871764173326,-0.0476755982230521,-0.335619768254627
3,57,0.187125643031991,-0.638803165102139,-0.0247873876616455,0.0100125598756321
4,57,0.225559631937977,-0.593403223576699,0.130123301065076,-0.182024239574597
5,57,0.214047213399441,-0.769572154322614,0.294898728482286,0.0863648002760575
1,58,0.0131004064587919,-0.26840711406931,0.14065227294605,0.0355317047865485
2,58,0.012695185507918,-0.124181450051013,-0.645629024445785,-0.20181197957098
3,58,0.0190081464947687,-0.0948226292644704,-0.171723021358366,-0.0626020698429839
4,58,-0.0252527027271256,-0.0828567646529239,-0.157391267706809,0.326954853954766
5,58,0.0837315490180221,-0.0638602323475105,-0.260138327156863,-0.0489362108907994
1,59,0.384695829176849,0.12756712546836,-0.381419223134746,0.309595690718482
2,59,0.454827992136897,0.129121412136145,-0.482267828941813,0.308998635223177
3,59,0.516023268698928,0.173110006213791,0.0160046463394709,0.236937996592263
4,59,0.500066871155533,0.00472483169765404,-0.304101619992,0.267228855961839
5,59,0.461063869273229,-0.0227382670332539,0.0912017333518588,0.252283396292279
1,60,0.544015876182781,0.140312410416342,0.478878619134981,-0.0829168764041283
2,60,0.467245826902731,0.156405327879769,0.311132431487926,-0.21176604180801
3,60,0.448603100257584,0.216002581882357,0.0573642491241947,-0.366804701485477
4,60,0.438686919835765,0.237501347096052,-0.228441547701185,-0.562883628584369
5,60,0.600391747280731,0.257176713203411,0.180567233333198,-0.151070737932309
1,61,0.0786282673530096,0.0322486753722059,0.588543556716305,0.486356488957579
2,61,0.0517121649170346,0.1428115665047,0.0336606947325475,0.0103416726519408
3,61,0.0585832308364482,0.101232456016831,0.555583229029218,0.156719228631608
4,61,-0.0402533951327419,0.101436651848516,0.260792108071169,0.322775946065742
5,61,0.0770184210091947,0.0856825271812515,0.384557948688782,0.302423838369583
1,62,-0.299720228796332,0.0642828285933478,-0.365199860789452,0.420227076704927
2,62,-0.20181487104653,0.0374940312156081,0.201693554189651,-0.115359234542179
3,62,-0.151623196287522,0.0293939250834595,0.18281437358944,0.196032938077007
4,62,-0.198149782191991,0.096753750036696,0.485579954170904,0.26255952035831
5,62,-0.175315368345689,0.187800903072607,-0.00847802565088761,-0.0302407566329764
1,63,0.10774506609048,0.0991258586369023,0.395058376103222,-0.0781438927564216
2,63,0.160846523646515,0.116081583005438,0.113390961350626,-0.210277786402118
3,63,0.0468550119160849,0.0674864290292118,0.312288179213696,0.130019261601159
4,63,0.135310211045256,0.130583906624857,0.552283769867863,-0.272683058018555
5,63,-0.0150105499844509,0.0610175771936839,-0.38759709368994,0.241607810628443
1,64,-0.0218916860634155,-0.557303880075765,0.0829607234140633,-0.207536093918397
2,64,-0.149484093504889,-0.512732529235398,-0.38193151413829,-0.128084204360977
3,64,-0.0173844016089987,-0.594369267738775,-0.351921447748376,-0.0814856967048417
4,64,-0.0626856768853682,-0.720395953303625,-0.178985468595911,-0.295583555284423
5,64,0.0034358253133968,-0.698302565353434,-0.0756872920698975,-0.0941437903569839
1,65,-0.221237769416638,0.00442425527020292,0.545807540813614,0.0987026883897469
2,65,-0.443917975105182,-0.0655431418164539,0.613191543109267,0.798195738549243
3,65,-0.177636045764043,0.0331397187775747,0.945085724711933,0.282715239250372
4,65,-0.382810494397645,0.00231971560276826,-0.0193531343830753,0.212528868893818
5,65,-0.196629298838208,-0.0168319052107408,0.916936692120428,0.31658683434646
1,66,0.270616520354749,-0.1319404983773,-0.084403656970544,0.367023663061772
2,66,0.392713833101204,-0.148073365863006,-0.139998772642553,0.297228432351337
3,66,0.244288150388948,-0.259152654520762,-0.255746798034115,0.782848417118197
4,66,0.301314772444751,-0.369728059835772,-0.252640897229316,0.38032583854089
5,66,0.348114192437963,-0.202134774741574,-0.0903805140649204,0.320301751910852
1,67,-0.0906496443600903,0.0581136410640758,-0.378136638720996,-0.603532016980906
2,67,-0.101493149652081,0.0735975681508249,-0.498112669110946,0.245155864217822
3,67,-0.22943059510383,0.136903615472739,-1.37465320022217,0.00535918358332416
4,67,-0.0365320141221059,-0.217775893097758,0.792253431551678,-0.155585076351429
5,67,-0.0573530988133269,-0.0479557415832474,0.380524727772763,-0.081893720597802
1,68,0.351261076296269,-0.0534944916416247,0.0246587141199172,-0.383700266333645
2,68,0.499634141604314,0.23516919860627,-0.388144234302616,-0.244495659336799
3,68,0.463812226171518,0.0599088056905452,0.145057330310146,-0.238404306864131
4,68,0.415787699028857,0.0660617928670359,-0.0458578337001279,-0.42980502077985
5,68,0.482739919494386,0.0318005833560149,0.146820130931571,-0.0575163199694173
1,69,-0.206625182747823,-0.243264900843935,0.266347288866472,0.00790776165165809
2,69,-0.177167475749409,-0.109632825017695,-0.180757261404197,-0.134706849872241
3,69,-0.104510381783717,-0.118285684277787,0.113840975868498,0.102965590217688
4,69,-0.193039337439875,-0.135040249462212,0.241550827391372,0.141144452036791
5,69,-0.148175154477927,-0.142899734650314,0.387722779370307,0.268422358850402
1,70,-0.0813477023250453,0.258923130765942,0.357768553751178,-0.227042739743798
2,70,-0.250925444387708,0.232271841725235,0.174588553576435,0.20310433918036
3,70,-0.23775476448234,0.200239958383058,-0.330432203622983,0.344728402254373
4,70,-0.191240470641249,0.174998047261236,0.402075232194761,-0.015884582730724
5,70,-0.137179750907972,0.0943754334719366,0.706841029150342,-0.134233779168535
1,71,-0.316702079165476,0.575705335091881,0.550197903699195,-0.165540009388634
2,71,-0.50941589470013,0.635936930918821,-0.126978941753711,0.391262941328162
3,71,-0.489664644393709,0.622526682953891,-0.0497053914995176,0.343623736065569
4,71,-0.21222398830922,0.545931627696773,0.470580246843623,-0.161215646759749
5,71,-0.389718938618446,0.555542374243546,-0.0328857350385119,0.0633979909265411
1,72,0.417486099972412,-0.0631191457731541,-0.309854940343728,-0.16168558498724
2,72,0.495707749074851,-0.0817821103274981,0.0828506670500539,-0.209641671838225
