rep,id,logV,logVm,logKm,eta_logV,eta_logVm,eta_logKm
1,1,3.98778922039223,6.97792159500898,6.94670376078675,-0.148316451516659,-0.112961190390092,0.854393756712621
1,2,4.03785647088854,7.10636364393226,6.22072105369427,-0.0982492010203515,0.0154808585331931,0.128411049620134
1,3,4.31559249323417,7.22708728866106,6.6636909316228,0.179486821325272,0.136204503261994,0.571380927548664
1,4,4.50541068775276,7.13412355460328,5.8671521888023,0.36930501584387,0.0432407692042087,-0.225157815271834
1,5,3.69812516680456,6.80638585769769,5.86874437069593,-0.43798050510433,-0.284496927701376,-0.223565633378205
1,6,4.19555702814041,7.7533046429558,5.98289230652426,0.0594513562315164,0.662421857556729,-0.10941769754987
1,7,4.36054303002365,7.16836620372135,5.78320498377106,0.224437358114757,0.0774834183222834,-0.309105020303076
1,8,3.96181517464177,7.23366617189307,5.1636186374082,-0.174290497267125,0.142783386494002,-0.928691366665937
1,9,3.85569802349725,6.95266673800069,5.12345026172958,-0.280407648411642,-0.138216047398383,-0.968859742344558
1,10,4.0981163741817,7.35362429564694,5.79228294869805,-0.0379892977271892,0.262741510247873,-0.300027055376087
1,11,4.18979271045954,7.06469864650943,6.10941013626871,0.0536870385506445,-0.0261841388896356,0.0171001321945718
1,12,4.4208623803757,7.29951780424141,6.18660544750573,0.284756708466803,0.208635018842341,0.0942954434315935
1,13,4.17745334111896,7.20600615112681,6.47613599001115,0.0413476692100696,0.115123365727742,0.383825985937015
1,14,3.81946376711573,7.67758280045597,6.84462964832142,-0.316641904793161,0.586700015056906,0.752319644247288
1,15,4.33764364139605,7.126624123195,5.16657847930272,0.201537969487156,0.0357413377959297,-0.925731524771412
1,16,4.14063584017601,7.20519398927602,6.26215782173435,0.00453016826711217,0.114311203876951,0.169847817660212
1,17,3.83702927010332,6.85836160194996,6.91827301662733,-0.299076401805577,-0.232521183449103,0.825963012553196
1,18,4.41301062106231,6.90648362494505,6.04990062292342,0.276904949153417,-0.184399160454014,-0.0424093811507129
1,19,4.31629465087107,7.52109769211729,5.66476026190502,0.180188978962176,0.430214906718218,-0.427549742169115
1,20,3.98966687686342,7.16064399913697,5.3444086859256,-0.146438795045475,0.0697612137379044,-0.747901318148537
1,21,3.93680614438236,7.33949141360386,5.61202704545368,-0.199299527526535,0.24860862820479,-0.480282958620456
1,22,3.7021094748758,7.11474162006994,6.47228941356128,-0.433996197033096,0.0238588346708726,0.379979409487147
1,23,4.3582136106974,7.10384846362011,6.5534908744531,0.222107938788509,0.012965678221037,0.461180870378963
1,24,3.95522090215595,7.23802151313318,5.68379454590971,-0.180884769752948,0.147138727734109,-0.408515458164421
1,25,3.67594963269113,6.83341733500728,5.93901076273466,-0.460156039217765,-0.257465450391787,-0.153299241339472
1,26,4.23531617424984,7.09497541895266,6.24293852499144,0.0992105023409424,0.00409263355359535,0.150628520917302
1,27,3.87218391754111,7.31416965158411,5.65062141416871,-0.263921754367789,0.223286866185042,-0.441688589905425
