rep,id,logCl,logV1,logQ,logV2
3,10,1.06659367868086,3.49985372968934,0.756920380523424,3.86916317832726
4,10,1.06996037379674,3.70820064066449,0.560818635683168,4.44368097043682
5,10,1.20410038413069,3.71140493344149,1.04070834537104,3.96913077964743
1,11,1.14966965455655,4.60134487442732,1.51565324540011,4.25663494167682
2,11,1.23504611308869,4.37692521472098,2.85197164836209,4.66166633512926
3,11,1.15743978604167,4.29008679015423,1.85993403884632,4.66430119278432
4,11,1.08037854572931,4.5434115099446,0.598796780109747,4.56225378779425
5,11,1.22667285255853,4.39136885623183,2.52792966976914,4.69182933491781
1,12,1.69042781880846,4.41523417298667,1.64811899241625,4.47460967564224
2,12,1.59767107951813,4.51344233663301,1.12059891374423,4.1859291961295
3,12,1.62989611216871,4.36704324364221,1.76726090501733,4.33039636983711
4,12,1.65854474395843,4.56764618709279,1.40355668017569,4.11681153359929
5,12,1.64706568972895,4.47107367420437,1.39855582144127,4.03659286158003
1,13,0.949570657551421,4.163478808165,0.60165802676334,4.2032957173334
2,13,1.0344461241781,4.38386780034039,1.93827988993336,3.16084397043725
3,13,1.02313850449098,4.17190464953894,1.44100436450006,3.58622564168271
4,13,0.984491745756048,4.3534891278662,0.221179184965329,3.7166891950405
5,13,0.951145674563954,4.22812809963722,1.55165223066694,3.50771878822273
1,14,0.809850393611581,3.77274462686109,1.6367592479335,3.4349666193778
2,14,0.757435848765831,3.79655338282813,0.263265893699204,3.71252626327346
3,14,0.742308907558346,3.73298606253598,0.738690679715166,3.42782758980785
4,14,0.766733315847363,3.85074872151338,0.565230487509295,3.80250797300557
5,14,0.830706053526446,3.73566836029725,1.22811293884244,3.62372984324663
1,15,1.83357260677521,3.97174934900777,0.857528002378099,4.05749906982125
2,15,1.8405261178452,3.94612917493188,0.927163764857152,4.01112158804206
3,15,1.80623877788997,4.10754458851698,0.217407416075665,4.35496859946879
4,15,1.95246657963575,4.06515952509402,1.48436310582537,4.15693461511816
5,15,1.90886692325751,4.02018875148267,1.0271759210652,4.14186091150032
1,16,1.24279131885603,4.8901224463458,0.932773666903876,3.81577502846399
2,16,1.28179355405324,4.71611799328087,0.547638560219877,4.09016341125264
3,16,1.33136326570467,4.43264652021018,2.611390954154,4.25179536100432
4,16,1.33672857147348,5.00199101275429,1.90015132217822,3.65249888158791
5,16,1.27485053765026,4.86110040719749,1.25482686546789,3.67060732526634
1,17,1.02684315683598,4.18159705376719,0.452053942095737,4.49502200849456
2,17,1.06038929961923,4.16443199447863,0.904240133695676,3.75974098635035
3,17,1.02847377459176,4.21519380733974,0.253490446772924,4.41796436118919
4,17,1.07111509520603,4.16353183408105,0.590852033134245,3.95580885219531
5,17,1.04629040139452,4.14390986000396,0.929747891467803,3.85502747425063
1,18,1.21583032312767,4.50903766497487,1.05683693600479,3.7453920250049
2,18,1.245357484245,4.5476181348086,0.800536283658619,3.68459645300637
3,18,1.2437499627792,4.34942813836361,2.14225573412394,3.95211467112195
4,18,1.26025773194901,4.44422731966889,0.673652316380978,3.5393895330744
5,18,1.22876487378126,4.40206731193061,1.10149379964844,3.88667138028758
1,19,2.0821100260821,4.0122013702002,1.75328365041369,3.7299055131185
2,19,2.05924516418229,3.8951741359019,1.99772810038408,3.75904895719215
3,19,2.08429600030353,3.95125454268392,1.56521486412093,3.69912171695546
4,19,2.05604899944963,4.02710205143936,1.85263040914744,3.69680750935239
5,19,2.04137124053533,3.98900477238509,1.72371731212813,3.61031949652737
1,20,1.79900797412786,4.04192126826575,1.52090647889801,4.1510895199951
2,20,1.88489020544536,4.01286943442297,2.03282025914602,4.21661212633057
3,20,1.83288184137496,3.9570611777109,1.78628878242057,4.04524023024446
4,20,1.84991713509616,3.99426930858778,1.57399463344415,4.06725687837092
5,20,1.79550970512436,3.94971164748641,1.75365211093172,4.07308321880014
1,21,1.17250679127018,3.9251294164089,1.52715960673345,3.45678241571232
2,21,1.08785743902429,3.87203917117086,1.03562938491806,2.83120410828728
3,21,1.14045283432385,3.95942832725233,1.83027885298777,3.30999409473439
4,21,1.17279807107239,4.01963579759236,1.32889177133141,3.28201414108298
5,21,1.12531054758396,3.94744976854948,1.3091436454621,3.3897711997451
1,22,1.14911165453612,4.79944168826502,2.26988599104624,3.92689901079846
2,22,1.13658896970714,4.98622012968138,1.43352157338903,3.64545402323717
3,22,1.12132386237322,4.84213594093019,2.60932019453302,3.46831198373423
4,22,1.09258144270895,4.7574374078531,0.86382059265139,3.52239251790615
5,22,1.09024488371586,4.96694545105977,2.11768966142925,3.91645514598602
1,23,1.07148488559278,4.616199450332,2.35329298542358,4.19016109859785
2,23,1.04590499172512,4.73516489418782,2.0499226556081,4.01342864531307
3,23,1.10228389839276,4.53366376184788,2.09081130210345,3.90537997824901
4,23,1.0360574307659,4.5508545755514,1.55602380163672,4.1100994922607
5,23,1.14172599839571,4.75089421300122,2.1396948100597,4.07165843110849
1,24,1.62275184247651,4.37684653348483,1.41136664216125,3.72231010052545
2,24,1.64426667907888,4.50696209821404,0.629938808602192,3.27375610046967
3,24,1.62761851029272,4.36812724932665,1.58960953709858,3.40490108037395
4,24,1.60750713726948,4.43448075294106,-0.22674422296116,3.49525510152638
5,24,1.63667213845989,4.29144080485062,1.91692362241689,3.66642153072289
1,25,1.34482525676464,3.98052917156691,1.45016650322399,4.10138620868757
2,25,1.40270620842861,3.80968429696663,1.68531764081895,4.33463766452007
3,25,1.31063921251531,3.82637169296669,1.68255844646694,4.03626335301177
4,25,1.35749047806793,3.93025574182534,1.4835046034356,4.24149807812718
5,25,1.40016248300486,3.76283710739993,1.60127971179173,4.20583290666684
1,26,1.44951096358861,4.00736999694553,0.471453977754482,4.16868802245791
2,26,1.45212734735941,4.05626688926892,0.89267236553258,4.07360354347031
3,26,1.3857779527045,3.98178419168091,0.387551145919261,4.02070173084079
4,26,1.34753393415862,4.02665728382777,0.573499117666321,3.83977846245238
5,26,1.45685284968268,4.09770911204213,0.595305768715151,4.08443162623592
1,27,1.72963770831142,4.15301053440538,2.30339923890672,4.23678129937802
2,27,1.75888517256858,4.24520934207972,2.08378988692555,4.10975832791521
3,27,1.66674901837973,4.21785682594524,1.74548435193057,3.9784534225456
4,27,1.68054762756987,4.20168477840316,1.82571976543396,3.92067961636552
5,27,1.71166453401697,4.17113004410428,1.8346857642074,4.10191892061642
1,28,1.55732080307947,4.43275795696271,1.97342022756635,3.73030190511591
2,28,1.54219017925201,4.27724540666208,1.39306061151134,3.75228942176329
3,28,1.52013171508489,4.38107202657914,1.73838634218839,3.55433256254331
4,28,1.53425605969095,4.37872608722091,1.03252744432966,3.98367689029612
5,28,1.59010022018567,4.29955558717999,2.1995445633217,4.25434131551914
1,29,1.2822160240432,3.69152585270212,0.964562496019099,4.18310670037541
2,29,1.27147902425615,3.67574224047353,0.891042723850955,3.95160295871683
3,29,1.30930566956503,3.68556767870219,1.4432767441412,4.2517923768685
4,29,1.24759896318785,3.58725038244779,1.14058778186958,4.37812175679777
5,29,1.28862785052762,3.55800646245351,1.44547654808813,4.21966990394925
1,30,1.57149870755366,4.01045574774273,1.58542840974738,3.71183969628975
2,30,1.50262246380256,3.92625922167565,1.00836495789825,3.85784385064885
3,30,1.50408920112829,3.98667457548017,1.09954603610815,3.51887381073885
4,30,1.44754542318636,4.06120062613898,0.342434752125447,3.9152587117904
5,30,1.52461845613375,4.19638791447791,0.980100200519737,3.62169001510823
1,31,0.971966484218959,4.14359898654006,1.11691797661505,3.44389112116377
2,31,1.0071987798698,3.97766627582705,1.11402929060916,3.59865205398433
3,31,0.930245264577265,4.02528576949412,1.1011137645263,3.49750697150212
4,31,0.964289513188051,4.05086590969137,0.916843530638986,3.32446769301278
5,31,0.988180822556586,4.26500449385393,1.64523346205254,3.45295324333455
1,32,1.38254840225523,4.33720495118523,1.27690595488896,3.95460991622304
2,32,1.42740439976544,4.38302568832198,1.56536243743034,3.61722004686324
3,32,1.38400154154962,4.36891384737945,1.46347052916695,3.82839293682421
4,32,1.41235171039033,4.44016479790022,1.3723080506727,3.83465501012095
5,32,1.36705818095885,4.37867612188331,0.531764327216184,3.60785841668828
1,33,1.21047816681647,3.65895105892487,1.03841388080579,4.2235264149399
2,33,1.2239454891783,3.78812148165184,1.34663514866193,4.2852011472262
3,33,1.27314522925379,3.80355275137257,1.44587176157238,4.54769766410494
4,33,1.22547995860325,3.8984312455083,1.50468009770584,4.31137701013112
5,33,1.25822489733087,3.84497497243152,0.979498503909308,4.43762606368664
1,34,1.30379868209006,3.95045201024071,1.15822763939514,4.22750579580819
2,34,1.24797956945556,3.73363965741343,1.17960982660495,4.30664820196345
3,34,1.20241457001879,3.8165680484453,1.0439867855379,4.39239450739397
4,34,1.2798581378361,3.77788525649276,1.57783704014515,4.42383384271798
5,34,1.3548270428942,3.94003394989389,1.2720055739836,4.2597538166249
1,35,1.39254917691124,4.30123140665933,1.08005541290848,4.10045070696945
2,35,1.43063485820431,4.55124751256329,2.36571973789821,3.65322106875285
3,35,1.37367359605613,4.39463152281293,1.82638025113107,3.8006637756205
4,35,1.44274658969511,4.35754444620381,1.92018353809986,3.92498112465978
5,35,1.44622807112484,4.3638792423176,1.67662657186384,4.06975595187492
1,36,1.30801834971167,3.97301255885144,1.95896148152949,3.82614214064045
2,36,1.25717944772476,3.68298079691987,1.73677362272428,3.9043859383286
3,36,1.28999348878313,3.79434107200856,1.98192407139464,3.95161356061799
4,36,1.24808827677113,3.95297562646339,0.849197537484968,3.63937017031169
5,36,1.33512534256066,3.82086362882378,1.83227914790887,3.95969206473188
1,37,1.80876744969735,4.44604719744826,1.64045469613499,3.88569793684504
2,37,1.75485875478883,4.35441900763681,1.50349929787201,3.65998392148896
3,37,1.82617107211078,4.35507703070245,2.07711582488366,4.1671024068144
4,37,1.81225233332018,4.36233680651493,1.16188349644622,3.99818010954048
5,37,1.86516753555094,4.34061782755571,2.23696333113882,4.27659629339029
1,38,0.757660938454629,4.15742204232288,1.14881808291555,3.88336692344901
2,38,0.860947674904946,4.11666608134493,1.75587665032317,3.76194396105368
3,38,0.801522313353207,4.05175931582761,1.5791345602556,3.8551037256343
4,38,0.82378341919475,4.1767202587201,1.83467425214061,3.17633833090624
5,38,0.834011329066576,4.2337321719697,1.56479718995123,3.57298754082841
1,39,1.15657053850757,3.85789307090283,1.51467002485204,3.54176677711247
2,39,1.19228429649039,3.87844324975536,1.24592646783539,3.57954328517848
3,39,1.22516073214043,3.91426493570865,1.51962916965985,3.62285541307893
4,39,1.19125898350875,3.90379424356421,2.03649336384595,3.72971831117836
5,39,1.17105684969502,3.66400075494575,1.99588476944034,3.82192228305468
1,40,1.34423048420973,3.9998973283209,0.741651014600164,4.08585713851953
2,40,1.39901500178226,3.95559318734522,1.04687900758925,3.99553110400949
3,40,1.374699562832,4.03176932307509,1.25295961279417,3.97450464136366
4,40,1.3508864223251,3.88857679399826,1.59928237083246,4.18918353050591
5,40,1.30757939915209,4.06430559466624,-0.0834748071365705,3.90909666078106
1,41,1.14871297025579,4.17062786758954,1.36266838169017,3.68059161636662
2,41,1.1861442864013,4.15293279993698,1.75445985819233,3.59250215367181
3,41,1.1320711081068,4.31808219121749,1.21688614190673,3.70157481491914
4,41,1.11975341731699,4.23199107567136,1.43755991310586,3.77892409042287
5,41,1.2114986426681,4.21011246386485,1.37929499798016,3.92907735177976
1,42,1.14098861776554,4.38416934883633,1.58928766643798,3.99002224024384
2,42,1.04878537060505,4.49343287241133,1.27238583282099,4.34760933337213
3,42,1.18024201034384,4.45901131993325,1.29288690318882,4.22212429685926
4,42,1.18526672626504,4.30970775220813,1.42494193293118,4.36625029210811
5,42,1.1273638501754,4.52015554995029,0.801906800700476,4.23837642395676
1,43,2.01669965206997,4.13805329893158,2.46180594152383,3.97963006009425
2,43,2.02163367393959,4.16700576056882,2.82439374144195,3.96030893029762
3,43,2.08694306953332,4.15183904524695,2.00820804198489,4.16577515983883
4,43,2.05212516971194,3.97979513192332,2.59777771182894,4.12948536273966
5,43,2.02669468843975,4.20506338443217,2.60215211122475,4.06143504214941
1,44,1.86593876663596,4.90825228858622,2.051431466088,3.77416306335181
2,44,1.7962455602195,4.80706868523618,0.481875600813336,3.54221530607947
3,44,1.82621184430903,4.86692283420289,0.631973547685301,3.45548636220969
4,44,1.90388922321228,4.99963027076302,1.90966369655337,3.76831600186801
5,44,1.85099576681954,4.74993645927262,1.23481529054669,3.96958063552227
1,45,1.72100953189975,3.73549208280025,1.4603436275398,3.5890158040042
2,45,1.7857774918662,3.88167536940725,1.41623806577157,3.56436545158558
3,45,1.82617801558583,3.92087376588543,1.17265044843598,3.77936826152968
4,45,1.75465680894114,3.88639863133442,1.17971575326254,3.50277243118086
5,45,1.76134821219637,3.80119712971447,1.02561877484358,3.60322972042203
1,46,1.30155215673657,4.06681763949487,1.80349773894934,3.6117445032168
2,46,1.22166340054344,4.21406746688261,1.53663101909905,3.03561828566221
3,46,1.26138510017769,4.02424922165687,2.25969260562934,3.72003678023893
4,46,1.27258448944828,4.18847025265482,1.31040027856121,3.40387431014945
5,46,1.23132693354617,4.04325180032701,1.556495179839,3.54817983924516
1,47,1.69118358671783,4.34327124720223,1.89128554022891,3.660448978917
2,47,1.64961739389894,4.05940103519191,2.80352860534177,3.98833633973714
3,47,1.66717768893499,4.1837455641828,2.65219466927703,3.81461877221965
4,47,1.70048576612519,4.06987748066302,2.78674086873323,4.13096274846592
5,47,1.69565447506023,4.12717850431598,2.69793521756641,3.88616404076834
1,48,1.68917781030572,3.85614024638246,1.505403299602,4.24139115444211
2,48,1.62899494861695,3.81047471363432,0.831065145540598,4.29343100401173
3,48,1.59989862332709,3.76310285301919,0.941795516704136,4.16975677747982
4,48,1.68598765199967,3.83946735761553,1.3947867369239,4.26001572484937
5,48,1.72010348612128,3.78354258477861,1.16179124752095,4.19026018478077
1,49,0.964039054999392,4.49147442606346,0.513989099754998,3.75525536863125
2,49,0.95979555455406,4.56221707745551,1.82372805025357,4.11728635296535
3,49,0.957185659713829,4.51732102230037,1.83920801880724,3.94095047044203
4,49,0.833520536744397,4.64667641170395,0.821408974352922,4.34213318789445
5,49,0.979235791329068,4.58555350947154,1.89505795360764,4.01638528805376
1,50,1.49999541029948,3.73594523104602,0.805604969932676,3.91734604681486
2,50,1.55774257295483,3.93918723082484,0.888826935490536,4.09585065905271
3,50,1.51854256507553,3.97494805502123,0.399875358754451,4.06060271382819
4,50,1.54527534095704,3.84817432821713,0.656971241936844,3.90403448890823
5,50,1.58629460520574,3.97474631571444,0.486824819200331,4.16668254228417
1,51,1.68158189300556,4.60901506367747,1.68752262245676,3.88905686510126
2,51,1.65390074417255,4.45858190213823,1.18328139226436,4.15316238677628
3,51,1.63072705535759,4.58945284228187,0.997508437324948,4.10570698438172
4,51,1.65202902719974,4.36464994657838,1.8341062074718,4.30552004451021
5,51,1.69737306899736,4.39086200550325,1.72200141289512,4.27106797622639
1,52,2.01767921524859,4.07855665412109,2.22674572476875,3.57640403756567
2,52,1.99714742354907,4.21343756671608,2.00436184443341,3.38058242077249
3,52,2.0062945862295,4.09578603282217,2.52816703784851,3.57284706136147
4,52,2.05236556694267,4.14900604766209,2.26231851080563,3.51666122550464
5,52,1.96092367804948,4.00417570999766,2.085974860641,3.44009621437522
1,53,0.658574485513382,4.36733595060948,1.48101386038132,3.46018287268502
2,53,0.705261909313053,4.2769816912273,2.03067081072803,3.80843829009392
3,53,0.668018370893348,3.99944736364607,2.45644004675401,3.98917039694446
4,53,0.688307592314983,4.242537810787,0.948044177310739,3.58746208683735
5,53,0.719345138971098,4.26967443204127,1.29840185667294,3.45090680753169
1,54,1.17227243295759,4.21968845246689,1.86458516424091,4.19105478715679
2,54,1.21061813837244,4.19616535849797,2.71834883139519,4.01241478910892
3,54,1.13430540862131,4.25995375936915,1.71347014646076,3.81025715055954
4,54,1.214422640378,4.35606419558697,1.6078771667293,3.86328892546285
5,54,1.17119331516325,4.14229420880261,2.42022166220146,3.91382455293307
1,55,1.20441216874426,3.93383498803384,0.140874159978255,3.288621717846
2,55,1.27709133079478,3.84832641755045,1.42484251517705,3.54052340680303
3,55,1.28456718788697,4.032107470153,1.47782632816106,3.43748983916346
4,55,1.30995726681048,3.77735780265799,1.01006793119313,3.73166390309277
5,55,1.33637351647646,3.74804617064318,1.53099228166133,3.80993524774366
1,56,1.40622906935441,4.13605648668022,1.52847020357931,3.95590924292739
2,56,1.39789151313074,4.07762247537388,0.97073978504097,3.89479889244144
3,56,1.36497375498519,4.01870457403626,1.16875185478145,3.8471911100445
4,56,1.47709047151868,4.11390583393289,1.1893495467226,3.99388121558382
5,56,1.391673257446,4.05808624459809,1.24211441786869,4.13406965590907
1,57,1.54061681576591,3.36659194329146,1.66191001637511,4.20072740479231
2,57,1.5492692867572,3.35146025659441,1.75495129339691,4.1326061098997
3,57,1.58761571713851,3.43435675831018,1.57463110345963,4.32720531290106
4,57,1.53569675299917,3.49180694768393,1.70127550822255,3.96078396406613
5,57,1.57002685659064,3.34544001264595,1.73213780982237,4.32206075230895
1,58,1.34731271849413,3.86941647269653,2.2101231568635,4.4649755114076
2,58,1.28902298218115,4.09787025508855,1.27345813403131,4.02736456544308
3,58,1.29690213045204,3.97531877619893,1.68108194285456,4.08857993949537
4,58,1.29334931679184,4.04345910938443,1.61901286681074,4.33713896670753
5,58,1.34224362123692,4.11791764660971,1.55296192783225,4.14030578013687
1,59,1.56769885982747,4.2943048159307,-0.0968540524521692,4.06617531889908
2,59,1.64991088840443,4.44345641394067,0.116730932326158,3.81596241041124
3,59,1.71886457418545,4.4214799547985,1.23893077776328,3.72179046774252
4,59,1.62158225411908,4.24768557840901,0.284914815897182,3.65453360610606
5,59,1.66127393374198,4.37176924012015,0.74525914296921,3.7386771112892
1,60,1.90549630136768,4.23426472665132,1.49999858662319,3.9076103779824
2,60,1.83651717663318,4.37889406714805,0.915769598517651,3.49455907570006
3,60,1.81622498669743,4.29474154420276,1.29911429910458,3.56503442492
4,60,1.85374366639841,4.33923782005581,0.959716588733517,3.61600854223718
5,60,1.85759876712358,4.32232333222408,1.41865681283263,3.80644271353906
1,61,1.44996244948247,4.45739515804281,2.13178456086864,4.04459983489856
2,61,1.41176392231139,4.53486602628997,1.78215556193801,4.07657326187676
3,61,1.44982529281655,4.45461019898895,1.97178729669242,4.29110812796393
4,61,1.47233674177216,4.76290457974961,1.82021437588149,4.35725000018944
5,61,1.39753225263041,4.46170109717933,1.46271415937275,4.2789564267152
1,62,1.01023103776858,4.35570499814079,0.762600267628512,4.28309922769621
2,62,0.983323859419904,4.39391422487676,1.34084186621215,4.40493179995519
3,62,1.06230177065417,4.34490800082894,1.31625941855297,4.17547058256647
4,62,1.01050987768172,4.39849030096175,1.00853964733954,4.11462800686034
5,62,1.11745731808974,4.34366175224295,1.65663226410252,4.05320846682767
1,63,1.21668790101748,4.29708251980096,1.73686086624749,4.20896516495506
2,63,1.21978194569498,4.47812411530142,1.91479661539409,3.69210663673859
3,63,1.19103414901769,4.36331194840197,2.04770470839662,4.39879473146722
4,63,1.18475482417214,4.3375495419824,1.88349686292992,3.7995579519372
5,63,1.16734885702004,4.1727143393969,1.67562043348109,4.38814311825375
1,64,1.27697388202651,3.54572131506635,1.72810394493214,3.67961993623834
2,64,1.32812560673094,3.47012856867749,1.82285797943789,3.83390714570913
3,64,1.23405174616756,3.49955663438874,1.37428001659382,3.5849337525012
4,64,1.31455838369821,3.33038299547652,1.63767947036235,3.9583068817112
5,64,1.29297696383901,3.43610081911661,1.77955568593135,3.76277948727835
1,65,1.09144542803257,4.17705171742671,2.11240902658669,3.68488633693723
2,65,1.13869220229374,4.02335189772736,2.06119487414317,4.0358516960146
3,65,1.10734534715865,4.19392544363664,0.730287132757954,3.73520293003269
4,65,1.05829391796151,4.33657100164721,0.90033919713956,3.80742674659234
5,65,1.12005604257951,4.19640467427532,2.35381329711062,3.77804215233789
1,66,1.64558779331958,4.12665522398788,1.33780593203873,3.73366449010046
2,66,1.67794151695781,4.10604184782846,1.21364902290738,4.15054961391669
3,66,1.6336117989202,4.07991884405152,1.14051798708243,4.07793516788639
4,66,1.66235920327367,4.03645089071936,1.01588395067347,3.86170970176023
5,66,1.70316612231263,4.04392201379526,1.95599776558661,4.15672310634533
1,67,1.32593757529322,4.52708415759756,2.57871077460712,3.43059880907575
2,67,1.30370000811459,4.14547053250389,1.70564386762778,4.16772970861202
3,67,1.27655192880354,4.60306662089272,-0.550998135786605,3.15638719878685
4,67,1.27846593181881,4.27495084654161,3.02171240280983,3.65435683790585
5,67,1.30101724479966,4.28647101963901,2.79268490219611,3.81657133312908
1,68,1.56964742976987,4.19411922488812,-0.296845317017196,3.96027474917865
2,68,1.73693187434038,4.34070476150172,1.16983833732892,3.43670427610724
3,68,1.70322626390615,4.20227764202898,1.72173788969294,3.56359460949142
4,68,1.70432117702896,4.39580115904394,0.567621841940654,3.36637522522944
5,68,1.74547274688466,4.30199143998677,0.89358235927044,3.61972949580234
1,69,1.12001160665277,4.03698316147722,1.50256676661903,3.95883724335399
2,69,1.13143591568076,4.18105094903057,0.676269892888651,3.86282787341499
3,69,1.16356782346011,4.16317359253131,0.754597118982299,4.04200995050836
4,69,1.10439760391297,4.10887870079799,0.412669483899657,3.96772495014206
5,69,1.11400047101268,4.16936378352596,0.577817272985861,3.95141374048318
1,70,1.12066135414784,4.41487740209769,1.76260048766745,3.5494596447328
2,70,1.1399790408433,4.25600837224747,2.65266890771701,3.44860022110782
3,70,1.106513868837,4.36199620831611,1.42368179843466,3.44534310695256
4,70,1.12252816258926,4.27931946145108,2.62015467731439,3.38768357615273
5,70,1.09715382553162,4.17697285050344,3.36934771570127,3.29079604178415
1,71,0.94537427835681,4.49023998868432,3.71817771198931,4.22578652309615
2,71,1.01313992077447,4.70867323844194,2.26920903159388,3.90355333747371
3,71,0.955804793789367,4.70093525033409,2.4996769147259,3.91994691194573
4,71,0.999658394381042,4.64492850462297,2.37781999860763,3.76826854149443
5,71,0.978400152109774,4.53702250572799,1.94369894572103,3.94154006619656
1,72,1.77310025940151,4.07956542423202,1.63524987381148,3.88639383329616
2,72,1.82604642316364,4.03255309041005,1.94264425698467,3.86177581122962
3,72,1.72488815770395,3.98523596594992,1.06407854914499,3.58983570469951
4,72,1.78948183766488,4.20066110011843,1.27649336743871,3.57082623226362
5,72,1.81537049528953,4.05323707172809,1.15152321833912,3.67074109942234
1,73,1.32136484675141,3.88541336120554,1.87333937396191,3.32777289246991
2,73,1.2640207931048,3.85275631788542,1.87173796477115,3.07006286787032
3,73,1.15338009808373,3.80674655688904,1.48149933137845,2.90771385445045
4,73,1.33991412937489,3.77800204713945,1.97545690595177,3.34603341907067
5,73,1.24056957581091,3.89263732207626,1.69645674976161,3.09310172558592
1,74,1.0791138411195,4.58293072149306,0.50323381720271,4.05154374547466
2,74,1.02317144664661,4.56965467156596,0.695692056671408,3.82785788541252
3,74,1.06204593790483,4.45067026131172,0.990715586157734,4.35529063606404
4,74,1.12493934496964,4.55633716560811,1.82689009069567,3.62690122884477
5,74,1.07246172215168,4.66374686618179,1.50519099099706,3.73080579695005
1,75,1.11624892402022,4.23492772998728,1.70846117071372,4.20014773406721
2,75,1.06121248547158,4.3063171489957,2.11081894638004,4.33934416286361
3,75,0.967911277851213,4.45292421048497,1.39583802759285,4.48190235407044
4,75,1.03442210135921,4.34291047070011,1.30630980835179,4.12274806511919
5,75,1.05290143561993,4.17491811554888,1.80979376214603,4.44111907354634
1,76,1.58742107389794,3.93516601365569,1.72353510381712,3.85972234138433
2,76,1.50219068554631,4.13894002072416,1.25066234351963,3.6074196085828
3,76,1.5296439014525,4.07484531237598,1.04918409997321,3.4626302378758
4,76,1.52668423906227,3.96655475864325,2.39316459875599,3.80380322459615
5,76,1.49530574970034,4.01893456573115,1.11530233586125,3.71135725167245
1,77,0.893393798056028,3.89875001471799,1.45249224007354,3.86946572540825
2,77,0.889994867027841,3.74684733395533,0.902508445117486,4.10303054026103
3,77,0.93114872272708,3.78058219729592,1.40293749333931,3.91432909108906
4,77,0.930058289588391,3.8795214283085,1.15060938260318,3.97964357248622
5,77,0.929828934576823,3.76095030946783,1.48617104162588,4.03435789579078
1,78,1.67613652028714,4.20389693470838,1.55296589972063,4.04461245629509
2,78,1.78879169085286,4.19864789658878,1.52588974826866,4.38919644076624
