rep,id,logka,logV1,logQ,logV2,logVm,logKm
5,12,0.389505990449038,4.47083729117402,1.63718787769311,3.83804290930336,6.84996560408597,5.55312713679174
1,13,0.125577338011661,4.70061839778382,1.27982729686081,3.66491358138219,6.87643255060536,5.38820825643539
2,13,-0.182183084526384,4.63716455565022,1.83156253507189,3.92004083576069,6.95096013814911,5.44679777358338
3,13,0.0206669530678713,4.6208931292956,1.6800126910091,3.71699883529777,6.96535468475626,5.53200616533625
4,13,-0.161044523399195,4.65590184598343,1.15019356875494,4.17335900604241,6.9740811002841,5.61182961851034
5,13,-0.0948010695722529,4.59882411261138,1.55038525399888,3.99206568366847,6.88643740842656,5.44569254453953
1,14,0.134973338327989,3.628816802767,1.12185282123015,4.16016156628166,7.08623691805384,5.56335996369538
2,14,0.0389806305463528,3.60019338838801,1.521107262295,4.0970822621752,7.03710367595907,5.5059521781014
3,14,0.337881150666673,3.7349240402177,1.16002298997569,4.11952293053549,6.93439862484716,5.20373436699994
4,14,0.313273294637341,3.62913244428371,1.70860061907537,4.1553040172559,7.02837595747169,5.61210129038847
5,14,0.191539034279846,3.6492779399221,1.24344691436606,4.32642010001541,6.87545858735526,5.67644089326172
1,15,-0.23413500062947,4.21579650944934,1.53418585143019,4.3465266140775,6.76252364515817,5.68882822572099
2,15,-0.191562189156331,4.06480518324667,1.87238781760283,4.56882087279711,6.64714936369536,5.55852613427086
3,15,-0.152334176257059,4.0295112023511,2.08544514834099,4.69157409906428,6.55386583671366,5.27871868498584
4,15,-0.113056622997643,4.24638060175674,1.55993197625677,4.60850113751983,6.55126533485159,5.54725477856296
5,15,-0.216092995659797,4.09344871500819,1.78908159834916,4.59617072041806,6.67002351235159,5.56806509384964
1,16,-0.235442390587284,4.37655210968035,1.85528896425413,3.70741968668612,6.81743193779791,5.26376642639914
2,16,0.00575152521191219,4.49306822830438,1.13072513426829,3.84148574208748,6.61189310002497,5.56697763361079
3,16,-0.264124013718292,4.41026431080956,2.079548217874,3.86118882731803,6.73407265853265,5.29322693572963
4,16,-0.0517140220790971,4.56370779195847,0.828339806304706,3.85111494321361,6.54915104255507,5.48945264287241
5,16,-0.171557628825232,4.32525040324949,1.63711999601394,3.85704292724464,6.87777969576057,5.15235514143899
1,17,-0.673211168219867,3.76912099992259,1.33071686374086,3.71058656410079,6.92928619916298,5.44628207522754
2,17,-0.551602248676178,3.85895184629964,1.24698195691709,3.81313021905973,6.77458453165171,5.54972346255353
3,17,-0.646592535347094,3.85301571446967,1.19730746820432,3.75415275254049,6.90687491240382,5.65873347304511
4,17,-0.605032313351741,3.88109340976372,1.34086490149208,3.94465228470773,6.66365398781986,5.08313531018143
5,17,-0.576059949948571,3.82207948188769,1.49428957300584,3.70564701289673,6.78879481025576,5.15243840868311
1,18,-0.0868496682866139,4.44881533470843,1.52921290610232,4.16814328406648,6.76315856392263,5.1356354213309
2,18,-0.374121346385047,4.35929692124461,1.6745064959521,4.32890536883641,6.645064632275,5.03969342400903
3,18,-0.331339093901093,4.52309868919199,1.41706391060812,4.23493222660623,7.0650023818456,5.66757508914288
4,18,-0.300551549800781,4.44445513646227,1.26477473314405,4.25621755303334,7.16962066017912,5.71021676685112
5,18,-0.210174620713032,4.46810386704734,1.71204378309877,4.35652712824157,7.0064823091584,5.53974666276247
1,19,-0.0347476243915738,3.7286834800439,1.11185517010907,3.4299982929899,6.26717853478684,5.28271105486522
2,19,-0.411382455475121,3.43712515317415,1.514441110335,3.62912446851929,6.59230435378055,5.6399899371638
3,19,-0.00546819380105346,3.42179639449999,1.67018221191141,3.72963286575216,6.595181239851,5.56772516460468
4,19,-0.0347955664324315,3.72626468398656,1.00516631091852,3.48475568890673,6.4538046035572,5.51465224591825
5,19,-0.119345951495211,3.57634911036551,1.03270208564126,3.65058224380633,6.55323725719733,6.14284221640632
1,20,0.0675549579521889,3.91587279302678,1.58605234971242,3.71485051290588,6.90742531264742,5.78880820955901
2,20,0.105607720326344,3.89143266027245,2.25100454213312,3.83771483142746,6.94022751615613,5.94866908426311
3,20,0.0382488046204084,3.96156087555714,1.1453282597981,3.61491722631191,6.93945084029392,5.89044542568316
4,20,0.18556900146349,3.81924092608387,2.27545434269748,3.86503820553936,6.91266201314122,5.81616717179436
5,20,0.0758245616721216,4.04588734522709,1.83115552572519,3.81816252865151,6.79368497316675,5.73093876757792
1,21,-0.0529789372136751,4.19054627200223,1.53213813309524,4.3354525952907,7.48326096613635,4.8525667825752
2,21,-0.0628461284596964,4.06532306135893,1.86356061576421,4.34445296097782,7.55906702018796,4.9518484738354
3,21,-0.295687139685408,3.86436679672787,1.87721258160005,4.37492322593368,7.53561803342824,4.98909594462933
4,21,0.0443097787684882,4.17252558768778,1.60742038612721,4.18529051828117,7.65457775428711,5.13191070730031
5,21,0.00889276805211872,4.07379124788978,1.63024832586276,4.34504285758823,7.66570173115907,5.13829029777888
1,22,-0.232963825373652,4.43502002728935,1.76424316173889,3.8146578759034,7.05281350845988,5.5239784352936
2,22,-0.0741349601520665,4.67153749507807,1.17673902209882,3.63459399421682,6.87135500968222,5.40315330760237
3,22,0.0546603859332401,4.61110654333191,1.81379444581719,3.59491491571236,7.18502996973027,5.73508771085303
4,22,-0.122003475250802,4.57578225602968,1.50639941640244,4.07447298775154,6.97310188903443,5.42855929390508
5,22,-0.173274389818966,4.36140495061242,2.02562109950758,3.87773401707635,7.24618001417713,5.8105500157187
1,23,0.0776740960461423,4.16186066018872,1.45858108639247,4.43657903583457,6.88007991687956,4.84189219294581
2,23,0.156302826885479,4.22017734864186,1.09326050550994,4.25122428517765,7.10769892096064,5.21907350208756
3,23,0.308470388546711,4.15692719951945,1.35554454308768,4.45679290715645,7.08557559381402,5.13840787926517
4,23,-0.105515253515871,4.01554794298512,1.41444035402772,4.49667495379539,7.18687974586059,5.25268710173575
5,23,-0.0635717248269595,3.95344899572875,1.60729248173715,4.37577494792336,7.15078538648964,5.22428547470095
1,24,-0.364076490294896,4.24023549217198,1.6723456178506,4.19283352862966,6.94197982509277,5.24952709198381
2,24,0.343467151235213,4.46068431658629,1.34503105560582,4.08601834027535,6.95113364537919,5.76033843703659
3,24,-0.136470156216912,4.38688052542878,1.31928099299368,4.05605837826589,6.97535768477389,5.25346200905475
4,24,0.111653214139043,4.42000334866443,1.26086884341279,3.77899147446,7.08727201062529,5.5508888973657
5,24,0.1772720521666,4.49872922904437,0.846670279657352,3.90008418738185,7.13617337566336,5.51630122345593
1,25,0.279623307431051,4.30451368543028,1.39149944297779,3.89065197174919,6.47477468513074,5.42218574139432
2,25,0.308563417326925,4.23608320147297,1.85782839184636,4.06715416034927,6.42825007849328,5.38458505544149
3,25,0.167469316265562,4.31102638519641,1.47486166994563,4.36165036944724,6.46177809977131,5.80641347936686
4,25,0.16881464420723,4.26882573589259,1.23011139384855,4.64713131147949,6.00238409453141,5.11909060916723
5,25,0.155345698802237,4.33064031427324,1.40467414887833,4.00782929859769,6.41850188093315,5.21919547976197
1,26,0.16477501039954,3.81219400097901,1.13695330218953,3.85813663411846,6.68587693539529,5.54709933765719
2,26,0.0318538674623902,3.77394952500634,1.22331057327082,3.72200746336778,7.03768974666706,5.93464557867167
3,26,0.392766459703948,3.9156060788242,1.03310939219165,3.41426195281266,6.94353800883729,5.44358545237667
4,26,0.224981634062423,3.81185287411452,1.39269718172267,3.61019884827405,6.87051431610368,5.34527642349999
5,26,0.59238095598672,3.90912115779981,1.52283530252326,3.43292244511962,6.82034508601515,5.45754462028037
1,27,-0.0983049591740514,4.55840237740469,0.806135438919676,3.60341998669986,6.76405005072219,5.25060351171654
2,27,-0.256555221118354,4.51908578812228,1.4249428471098,3.85634802800887,6.69184322133114,4.99131177300369
3,27,-0.177251381237169,4.31194536879236,1.70716919069489,4.27851341049947,6.51589880362686,5.63680076658683
4,27,-0.218313028452845,4.51902850801571,1.85486685940785,4.03843866480987,6.70740672302436,5.65412741367179
5,27,-0.287129994787252,4.39987095108329,1.76095947395907,4.16565612538996,6.6618405726771,5.7549852805955
1,28,-0.364167772151369,4.02020423064726,1.61850613314795,3.96766345893944,6.94476282183706,5.74558414296718
2,28,0.0323515406900729,4.28952221159769,0.691891210654946,3.89485240289413,6.81430911880057,5.60886806487219
3,28,-0.131304109399312,4.16457431184052,1.40281262152252,3.6264094218378,6.71033713064467,5.34361368818769
4,28,0.0178968918119598,4.26108732594235,0.616522561376774,3.63631406777845,6.83681085180182,5.54848475964932
5,28,0.00398323012336238,4.1905044752252,0.972570887424624,4.00970258281089,6.7929126330535,5.59130880214045
1,29,-0.211236488030828,4.53921603949007,1.31550743960652,4.05194065177833,6.99532644794971,5.44016290402482
2,29,-0.230585071612156,4.34361456630088,2.11636182361794,4.16336602962107,6.96676559315631,5.33116984215336
3,29,-0.31900044177716,4.50203429930068,1.8007306236273,4.06279142456312,7.00143600983117,5.39017282206382
4,29,-0.369959327961544,4.49525213277072,1.84120708791706,4.20604273761205,6.93969371490362,5.3305924536304
5,29,-0.397075569589607,4.32598914696452,2.02204250731882,4.09860439201908,6.95379277116458,5.34101827964371
1,30,-0.193887750026849,4.60239768621329,1.26689932725326,4.55972241969813,6.43930440523667,5.75174812237196
2,30,-0.108669874371431,4.68089676708832,1.39513647197068,3.89780829206792,6.92556718804599,6.18944662775085
3,30,-0.106591497706581,4.68185688486712,1.01112754704354,4.31834048466882,6.48942868560917,5.56240414249199
4,30,-0.161981288242687,4.4309260764785,1.72547043981794,4.2181610469462,6.84632126894733,5.9084327561797
5,30,-0.0517967796226792,4.52358838640257,1.522951600743,4.1993240732529,6.93416368945392,6.26023005606675
1,31,-0.464453081748052,4.46674748665806,1.6819046921684,4.06707600000951,6.75968362002241,5.91427253344136
2,31,-0.612591028789709,4.34384794181496,1.85626008884828,4.06980167959567,6.82523931889477,5.85215427390648
3,31,-0.604051678078001,4.32676327675561,1.44189364214268,3.83867993588103,6.76538348759299,5.64885920407495
4,31,-0.757028680091092,4.34624544254546,1.45107490124508,4.0240110717801,6.70950894046554,5.70161611583972
5,31,-0.686557553322767,4.2518714165098,1.79490395175148,4.36293577284605,6.45270615666428,5.41772921212526
1,32,-0.0708944432130978,4.21328501774921,1.52040985088445,3.95472800918306,7.28858434890241,5.37323012331049
2,32,-0.206239048769928,4.02380016931053,1.83885850692664,3.99176397863864,7.39206741640305,5.56569930021416
3,32,-0.236327995345436,4.10784379008249,1.59728813360209,3.98212845100494,7.33958339670303,5.49014155634068
4,32,-0.389666851138431,3.97318220672773,1.97184508933207,4.06423861713318,7.22795715477387,5.29272997313845
5,32,-0.326623905217505,3.95806141482017,1.75767930342428,3.9742623003831,7.14155102864474,5.15161263446757
1,33,-0.235537815648637,4.21637988998541,0.726272206313182,3.98417818613746,6.78703720418001,5.73412867789073
2,33,-0.279390333391007,4.37109610932573,1.05156651624313,3.85835088433106,6.82818942411326,5.80992305590715
3,33,-0.224877533509757,4.17714440938893,1.41083859605345,3.83835165484593,6.77840289911932,5.6468866920349
4,33,-0.328100927795382,4.23306559172501,1.66762504832777,3.45126539932987,6.83200051466093,5.73090259167474
5,33,-0.109054838375361,4.27701194074648,1.45691062318656,3.65599237151029,6.84486898243187,5.78751360506646
1,34,0.416153222981948,4.66175616353299,2.06413095460848,3.42555513394265,6.89848090067252,5.77329571091883
2,34,0.511856332049611,4.68167574803053,0.745921813926848,3.98192147087892,7.01498951884133,6.04932679907835
3,34,0.79793055138629,4.83710605419711,0.025176527509133,3.73392543232288,6.75713452039806,5.75095079331713
4,34,0.424457133500226,4.68414487387057,1.84540357994603,3.94987274087402,6.75083843159644,5.62715359108308
5,34,0.590420547894909,4.66063504128906,0.636941932263738,3.83914649263786,6.89706116159702,5.74974233855305
1,35,-0.00606776239981414,3.97488956166358,1.78772975855485,3.91700007861629,6.94584846950683,5.44029557543813
2,35,0.41269586335661,4.23997092495814,1.2199182914237,3.78877096264295,7.10528774933133,5.73845594571174
3,35,0.429988518526942,4.17859251960646,1.39740909477808,3.68286095940702,7.02802296454953,5.62465909184934
4,35,0.324087351879871,4.08455451825442,1.62065495169701,3.70584114645993,6.97780475740449,5.61743142061907
5,35,0.268787800276022,4.13134779210228,1.35981550609028,3.66309819064792,7.03170670942236,5.60803493186611
1,36,0.096077782228251,4.30706769794992,0.914103749560058,3.93634231515231,7.11159173615138,5.31452828897308
2,36,0.000319401016941195,4.2490996512087,1.0506596818453,3.68479147257279,7.0297817249978,5.23275065251521
3,36,0.139455337066328,4.40915126623451,1.11896308346588,3.74449579434501,7.09129065562676,5.25005982796945
4,36,0.378180083985216,4.42160736471805,0.758602581649379,3.62042470252865,7.02548563987962,5.20757003255371
5,36,0.145845139698063,4.36745002186649,0.498712591917563,3.71714945739272,7.05333364787657,5.2525526415803
1,37,-0.115425086478692,3.87401718035251,0.787676399296963,3.98200902023741,6.665709518918,5.45743796280269
2,37,-0.167756646299886,3.82298027152457,1.07430121264999,4.01348437399208,6.60199817732624,5.47716909853258
3,37,0.099873111145853,3.90322590907186,0.780909526776778,3.66638557576365,6.57566628199896,4.81882805963656
4,37,-0.23142204819788,3.89154887756805,0.892160736256497,4.06468031062682,6.48154639577692,5.13129695563908
5,37,0.0253967883656758,3.82230422562646,1.22083118280309,3.96176324859937,6.67756633886688,5.4286536486809
1,38,-0.514233090494578,4.67890757429888,1.59510291938032,4.15798120349467,7.01073015032412,5.3205667521839
2,38,-0.72953553212301,4.52468029484444,1.10221017182952,4.53645730941336,6.94134425431687,5.31426121487642
3,38,-0.42928174482574,4.59586442608463,1.16007922028673,4.34588345262463,6.9299342531096,5.07682137424347
4,38,-0.35746398184367,4.69663889288313,0.537017076357627,4.02838317002175,7.05359458978828,5.36975827530237
5,38,-0.412322388279861,4.60937897816159,1.40821004538156,4.04276995655403,7.05921069101156,5.31107254776958
1,39,-0.00240781249487694,4.19005704761215,1.53342566704961,4.09472968309369,6.93285612725366,5.16082546590089
2,39,0.29199719531813,4.37871407240907,1.03265412168837,4.02656675203491,6.81423500695671,5.38108162881739
3,39,0.34948777074669,4.40116422708826,1.59494036260781,3.7836711843598,6.92664177651008,5.04562548357331
4,39,0.0913272891693417,4.25342657830457,1.47844271936433,3.75896598429656,7.06330790408408,5.43839409544698
5,39,0.136479168589776,4.28094534539873,1.2433103414214,3.98077965050765,6.78428634535695,4.70698592828875
1,40,-0.137159325603247,4.01421603495818,1.35353891133961,3.56322250102031,7.00531382542513,5.10544027121517
2,40,-0.0619321446444065,4.03803409800477,0.851135284512547,3.62315665503135,6.86530051106782,4.79202765073281
3,40,-0.195950729850531,3.84210069970625,1.45774828095215,3.70136261340241,7.01253493782269,5.07949846763427
4,40,0.0492411517999488,4.01011991389329,0.965907653419532,3.81555991278539,6.94524366858113,5.38395471070548
5,40,0.0316272706180919,4.1255059500904,0.846529115371456,3.64254593059165,6.70308765919617,4.63444325265876
1,41,-0.0210138569666825,4.18894368397559,1.77573876600236,3.93292997383473,6.66721496749298,6.10393073241014
2,41,0.239858826084683,4.23902503647293,1.41392507142812,3.88515763336865,6.6792328156191,6.04211796796374
3,41,0.148739281792077,4.29745946875577,1.27748758828873,3.92914084000356,6.64738599060831,6.17850243121742
4,41,0.0457757745047178,4.17742190421368,1.68834604106202,4.13612381896806,6.85804766247414,6.33183660326571
5,41,0.130591908109266,4.11450880350106,2.08270577686838,4.04516972299247,6.60502929926165,6.04132171299909
1,42,-0.161737923402865,4.15787990610466,1.22029284027062,4.15211939476514,6.69086688304458,5.52441532575135
2,42,-0.117716906605143,4.15735503449223,1.009861724243,4.06784521210842,6.79980133774694,5.47419081838672
3,42,-0.0331287854373371,4.16850822450624,1.76546339394498,3.97391854352485,6.74494580158744,5.46990301512848
4,42,0.0824574759847413,4.26211948854094,1.06071842839214,4.00043417545821,6.69258084916264,5.18165736302983
5,42,0.286646998859527,4.25360546845353,1.43954848035893,3.85746880077519,6.81612325575931,5.49362445512315
1,43,-0.285699931298419,4.20516149868663,1.73731210956886,4.19569119643983,6.82652568351043,5.53186040248186
2,43,-0.522974607550593,3.99493935632919,2.01389584337244,4.4560721459153,7.06298325874416,5.92172884604908
3,43,-0.178849721510712,4.29063727309481,1.75914655454612,4.01795876364677,6.99353922923367,5.69695973916118
4,43,-0.00407300331602943,4.34778909529124,1.64590901510034,3.74174672246527,7.02191566784446,5.69285703732201
5,43,-0.182031276478369,4.2277313161342,1.96762623367995,3.85388047692934,6.96439159396253,5.56222876385646
1,44,-0.475539964313433,3.27817671543744,1.06320678962029,4.01244428586126,6.64204934530759,5.73406773501629
2,44,-0.172929815420224,3.43275508660184,0.996087335200608,3.52961351700122,6.99684199598015,5.37470058248088
3,44,-0.501505074751392,3.33499309252215,1.29585535156479,3.6418404827768,6.93135657631399,5.32008999471436
4,44,-0.0330470173693619,3.63867958274801,0.751622699705944,3.60159310902529,6.68588434344339,5.18065747976741
5,44,0.0342583223198762,3.40744848070716,1.17085527989559,3.61884242594451,6.96987466055541,5.94883573785608
1,45,-0.0924499829985316,4.15315091684963,1.97574326338619,3.78084045507006,6.96790597641847,5.5499011865285
2,45,-0.389513381288727,3.99528477620179,1.50526105859342,3.85031688530213,7.06799687488703,5.66865434502359
3,45,-0.428590744211736,4.0973625648266,2.08653254827052,3.70929580948145,7.14960264878735,5.80738374269738
4,45,-0.288618972376099,4.20965871694984,0.906740143337245,3.84164017006862,6.99170054430843,5.82465342516776
5,45,-0.0773190306214574,4.39891270749917,1.36906868087337,3.77618709898685,6.67050375719731,5.31170310662505
1,46,-1.02768337840265,4.2672562496936,1.38759156114227,3.5707969673163,6.80457241565474,5.65325934619343
2,46,-0.802081176792939,4.30754125992017,0.677927635057695,3.34210906906886,6.59425400865569,4.96216608908658
3,46,-0.660992623457528,4.37526191102435,1.03192923574227,3.56215381018223,6.53848148741952,5.34302560961811
4,46,-0.807002013765916,4.34072113629515,0.976092007785055,3.91167224099655,6.5685333029249,5.67993321378229
5,46,-1.0065184416545,4.17151730640145,1.18301521364297,3.9899569729504,6.54423287272698,5.56457193218839
1,47,-0.0699704803414545,3.88475083889912,1.61070962834983,3.54050787404069,6.03305636230588,5.24049625635728
2,47,-0.198732400914015,3.83934352623154,1.673830122323,3.88026818247172,6.08903874741497,5.64453999251717
3,47,-0.187612699883933,3.87326044809573,1.78539241771731,3.65787885925017,6.23469939866863,5.69842674511092
4,47,-0.386902372914041,3.8737884235578,1.53031010167608,3.47024309544983,6.30989222274846,5.6784402956426
5,47,0.0188589154107378,3.98459859325303,1.24211330688608,3.64180127784024,6.3367540543542,6.09838586547966
1,48,0.0935565591975616,4.17993713643099,1.17316415160184,4.38135572147662,6.48424912286619,5.29390341445457
2,48,0.212719924824057,4.2329415451322,1.61759015493597,4.38804998181532,6.57383792348414,5.43840131941431
3,48,0.0899207403311521,4.11686365334748,1.23011926070163,3.86778660180498,6.74111905983307,5.5944554959899
4,48,0.226710996577111,4.26379667274185,1.6988482594056,4.11263687180754,6.53977366731391,5.42919123003116
5,48,0.357897882405147,4.29568668415021,1.09353306950478,4.37093737730842,6.6555563638767,5.6777144294204
1,49,0.188059799581167,4.39183071668771,2.01908145952423,3.69234217230987,6.96854006248623,5.40998162610361
2,49,-0.364961400683124,4.15466087811297,2.38706579188598,3.92916902024484,7.04500556658845,5.71987260393627
3,49,-0.101862238838184,4.23196344011947,2.21610219633777,3.86140751087473,7.07873654851452,5.60250982101195
4,49,-0.147909546270297,4.1947556953153,2.01620340012423,4.09512340913922,6.94052815944456,5.61773230235721
5,49,-0.184477583306001,4.37479099700314,1.35698858734828,3.83954471866444,7.09698426006208,6.12679343446213
1,50,-0.22614302963268,3.87711087176337,1.58999581291961,3.92166349366821,6.91945310625866,5.37831830288926
2,50,-0.312465744538519,3.85596905996671,1.17365266749428,3.94365595939878,6.81838759822423,5.30082569330918
3,50,-0.158919385115735,3.79976364724378,1.69734421827194,3.58620120818416,6.98828788066411,5.46860005841686
4,50,-0.236388586388868,3.80173505809459,1.238382368183,3.8287826023391,7.00919300709284,5.61627430797065
5,50,0.00227911789359568,4.02735196812397,0.787205728276361,3.6806919291283,6.85948204328257,5.29108288900146
1,51,-0.194444485788539,4.21757140706501,1.84997689671441,3.99004588797653,7.23566951309008,5.02930611305186
2,51,-0.298008549699403,4.16049993475815,1.41008162811691,3.87928591452434,7.21772618385119,4.98185113800273
3,51,-0.00557029014846534,4.47202697857304,1.19400991526159,3.80856667484922,7.12795556938403,4.78633908654606
4,51,-0.0301638141474457,4.30176116788939,0.995971640619339,3.96664845182769,7.20430237048066,5.02125027379046
5,51,0.0789446421918499,4.33123757326741,1.26319187021428,3.8951148155978,7.24512130911548,5.04977692570317
1,52,-0.441518291717205,3.8555546328649,1.05345223712057,4.45398082558543,6.3165848339526,4.8853133005926
2,52,-0.213396252783343,3.94955753213008,1.17067608996708,3.9018669793782,7.04213380202076,5.62476863541074
3,52,-0.0760738861320436,4.04290613105687,1.09765741808891,4.09540265657195,6.74407093539909,5.79199526024965
4,52,-0.294724900665121,4.00691550785056,1.07212532626046,4.07397670491634,6.81575695069257,5.19514482252355
5,52,0.0854437244655726,4.13021728035877,1.23098873899624,3.92968452692619,6.71613915988895,5.32974140874933
1,53,-0.0531737231155885,4.43743770197415,0.911466615094789,4.56306707395061,6.74018908185007,5.89834235789831
2,53,0.375549138202513,4.50871072920454,1.42623012048114,4.22068550512595,6.84778134437555,5.53948509179712
3,53,-0.300063938579443,4.22909483153456,1.98478128342312,4.00598368482347,7.10347523918004,5.7183633327014
4,53,-0.159690855286097,4.27449430836174,1.93394714142371,3.97767416949472,6.95517722265603,5.482616893104
