rep,id,eta_logka,eta_logV1,eta_logQ,eta_logV2,eta_logVm,eta_logKm
5,5,-0.16991273249042,-0.179150181436686,0.36468243532476,0.0743441540538329,0.362936060064305,0.349792753291877
1,6,0.0472862575528359,0.337545769533865,-0.475855080690544,0.240666112213911,0.305152448594116,-0.0325890523110452
2,6,0.122125365547869,0.366927886850065,-0.462607352203123,0.0543687178343705,0.187212691994247,-0.437668770683195
3,6,0.397150434312636,0.380338262830426,-0.64762809273633,0.382987725103348,0.0991221889082602,-0.595562498349476
4,6,0.108522566385175,0.315308531079558,-0.403912704886957,-0.121946462712794,0.335414328466343,-0.139608301945361
5,6,-0.152349840571834,0.321448903178809,-0.556280949811781,0.170594531038557,0.332444869825911,-0.0150074407692327
1,7,0.149707044780775,-0.204245245479326,0.367684962318813,-0.348304482635153,0.0684863169138399,-0.132108666318212
2,7,0.29221752531533,-0.0696671756774657,-0.574831811125845,-0.194607791362444,-0.0845712040794469,-0.228298849599776
3,7,0.0109084213466482,-0.141936073343333,-0.292679770698958,-0.294558829087631,-0.0418901211098152,-0.235847173974986
4,7,0.141101179138498,-0.0756788808870663,-0.0593173842390638,-0.325526992458283,-0.0385943777342218,0.0436090363861616
5,7,0.23400365011058,-0.106493596533697,-1.36022607110741,-0.0943792750733794,-0.00665179889003591,0.0964237840063818
1,8,-0.118520089167147,0.170662610715385,0.437603430765794,0.336047909536643,0.0447132864512884,-0.0463448771510153
2,8,0.0671381580355719,0.0716359005758126,0.511438670317659,0.318203728939143,0.00399631640288808,-0.13369249331605
3,8,0.0688808991036797,0.258140953245115,0.335791007840267,-0.105088990161118,-0.0240959093772857,-0.203707980434414
4,8,0.0826171854422357,0.241444858052624,0.363646399565507,0.0134688350066097,0.099502919530539,0.059821847905091
5,8,0.322873047608024,0.235367085083877,-0.17591301584857,0.162375034335134,-0.0592161856461789,-0.161762776131742
1,9,0.321829900633582,0.236073115812791,-0.0606769588933527,0.079659009741297,0.187972943254798,0.0589865765949095
2,9,0.0857340642879212,0.153081693591928,0.416183756064752,0.347649328406571,0.139496903700542,-0.054443309723631
3,9,0.408675905186997,0.345676594892276,0.0335043420746535,0.17229359718563,0.000803205430939112,-0.261262089012905
4,9,0.302664481652906,0.288059290025098,0.368513618131193,0.0905291493844594,0.0768726750848388,-0.18882244592555
5,9,0.675347060471576,0.35222956652155,-0.203680472507506,0.164898644168695,0.0765602845195792,-0.162672980734846
1,10,0.119465211137151,-0.242116251656178,0.0468309323004156,-0.264503908011894,0.216869570979778,-0.168700498568969
2,10,0.000148188455607767,-0.438121973431168,0.673762515953994,-0.0199755941497376,0.283664370580265,-0.108703940746001
3,10,0.1318248702369,-0.337414819631479,0.475599897859396,-0.231684752125534,0.468934645234365,0.157584030816329
4,10,0.0589802080703737,-0.382341531198319,0.429972840678963,-0.195332296299453,0.417203464045451,0.103615624775667
5,10,0.170292694015891,-0.293002115820148,0.296980938982373,-0.0821123038940982,0.242392126289236,-0.136829891456813
1,11,0.0933877891512466,0.148042222583922,0.184754825723137,-0.276985070452539,-0.00449006912199046,0.0642544948916896
2,11,0.0913285805479832,0.147811512265921,-0.0402605142987333,-0.0420794074599075,-0.0510445935359378,0.197531725137589
3,11,-0.0110499381610842,0.0920057337170129,-0.206243422727203,-0.000479814970681183,-0.0470858048599498,0.221019824761352
4,11,-0.478229120428836,-0.265079858285473,1.00394531973529,0.0388090043425727,0.156353428011309,0.334177317078027
5,11,-0.485960874205366,-0.217113278703195,0.606525843138817,0.277781264456428,0.134331245330942,0.412936358428941
1,12,0.386040869251394,0.172474161492753,1.08538859069353,0.476860214070142,-0.163201191113571,0.230383245539945
2,12,0.183331157214916,0.175064256978584,0.286902514705364,0.185029955370232,0.0544809408774367,0.262906605602932
3,12,0.406462034497717,0.131887183425129,0.184977587304819,0.552449557602462,-0.274074701743056,-0.282193520513483
4,12,0.216129172783976,0.160359497665574,0.265444213057906,0.353437780200843,-0.171031861915436,-0.26203100655717
5,12,0.415093495574484,0.235181507079804,0.223675415737419,-0.12162637482576,-0.0265569753611099,0.0216516649058733
1,13,0.151164843137107,0.464962613689611,-0.13368516509488,-0.294755702746925,-9.00288417198664e-5,-0.143267215450487
2,13,-0.156595579400937,0.401508771556007,0.418050073116201,-0.0396284483684333,0.0744375587020308,-0.0846776983024945
3,13,0.0462544581933181,0.385237345201391,0.266500229053407,-0.242670448831353,0.0888321053091762,0.00053069345037985
4,13,-0.135457018273749,0.420246061889211,-0.263318893200747,0.213689721913286,0.0975585208370221,0.0803541466244654
5,13,-0.0692135644468061,0.363168328517171,0.136872792043195,0.032396399539352,0.00991482897948128,-0.0857829273463435
1,14,0.160560843453435,-0.606838981327215,-0.291659640725543,0.200492282152545,0.209714338606756,0.0318844918095061
2,14,0.0645681356717995,-0.635462395706202,0.107594800339313,0.137412978046082,0.160581096511992,-0.0255232937844721
3,14,0.36346865579212,-0.50073174387651,-0.253489471979999,0.159853646406372,0.0578760454000772,-0.327741104885932
4,14,0.338860799762788,-0.606523339810501,0.295088157119683,0.195634733126778,0.151853378024612,0.0806258185025923
5,14,0.217126539405293,-0.586377844172113,-0.170065547589629,0.366750815886294,-0.00106399209182376,0.144965421375845
1,15,-0.208547495504023,-0.0198592746448781,0.120673389474503,0.386857329948377,-0.113998934288908,0.157352753835122
2,15,-0.165974684030884,-0.170850600847548,0.458875355647143,0.609151588667987,-0.229373215751722,0.0270506623849848
3,15,-0.126746671131612,-0.206144581743117,0.671932686385299,0.731904814935166,-0.322656742733425,-0.252756786900033
4,15,-0.0874691178721961,0.0107248176625262,0.14641951430108,0.64883185339071,-0.325257244595491,0.0157793066770869
5,15,-0.19050549053435,-0.142207069086028,0.375569136393469,0.636501436288937,-0.206499067095497,0.0365896219637671
1,16,-0.209854885461838,0.140896325586131,0.441776502298439,-0.252249597443003,-0.0590906416491756,-0.267709045486734
2,16,0.0313390303373589,0.257412444210166,-0.282787327687395,-0.118183542041639,-0.26462947942211,0.0355021617249223
3,16,-0.238536508592845,0.174608526715341,0.666035755918314,-0.0984804568110929,-0.142449920914431,-0.238248536156235
4,16,-0.0261265169536504,0.328052007864257,-0.585172655650983,-0.108554340915506,-0.327371536892007,-0.0420228290134614
5,16,-0.145970123699786,0.0895946191552773,0.223607534058247,-0.102626356884478,0.00125711631349036,-0.379120330446878
1,17,-0.647623663094421,-0.466534784171627,-0.082795598214826,-0.249082720028328,0.0527636197159026,-0.085193396658333
2,17,-0.526014743550731,-0.37670393779457,-0.166530505038598,-0.146539065069388,-0.101938047795371,0.0182479906676574
3,17,-0.621005030221647,-0.382640069624548,-0.216204993751368,-0.205516531588633,0.0303523329567422,0.127258001159238
4,17,-0.579444808226294,-0.354562374330491,-0.0726475604636071,-0.0150169994213863,-0.212868591627216,-0.44834016170444
5,17,-0.550472444823124,-0.413576302206522,0.0807771110501548,-0.254022271232391,-0.0877277691913246,-0.379037063202761
1,18,-0.0612621631611671,0.21315955061422,0.115700444146629,0.208473999937365,-0.113364015524452,-0.395840050554974
2,18,-0.3485338412596,0.123641137150406,0.260994033996413,0.369236084707292,-0.231457947172088,-0.491782047876843
3,18,-0.305751588775646,0.287442905097775,0.00355144865243172,0.275262942477108,0.188479802398521,0.136099617257005
4,18,-0.274964044675335,0.208799352368056,-0.148737728811642,0.296548268904215,0.29309808073204,0.178741294965244
5,18,-0.184587115587586,0.232448082953124,0.298531321143077,0.396857844112456,0.129959729711315,0.0082711908765976
1,19,-0.00916011926612686,-0.506972304050317,-0.301657291846621,-0.529670991139216,-0.609344044660241,-0.248764417020663
2,19,-0.385794950349675,-0.798530630920069,0.100928648379314,-0.330544815609827,-0.284218225666534,0.108514465277917
3,19,0.0201193113243935,-0.81385938959423,0.256669749955721,-0.230036418376958,-0.281341339596079,0.036249692718796
4,19,-0.00920806130698454,-0.509391100107655,-0.408346151037166,-0.474913595222387,-0.422717975889883,-0.0168232259676381
5,19,-0.0937584463697637,-0.659306673728702,-0.380810376314427,-0.309087040322782,-0.323285322249752,0.611366744520435
1,20,0.0931424630776355,-0.319782991067428,0.172539887756732,-0.244818771223239,0.0309027332003415,0.257332737673141
2,20,0.13119522545179,-0.344223123821759,0.837492080177433,-0.121954452701658,0.0637049367090445,0.417193612377232
3,20,0.0638363097458549,-0.274094908537073,-0.268184202157588,-0.344752057817211,0.062928260846837,0.358969953797288
4,20,0.211156506588937,-0.416414858010345,0.861941880741793,-0.0946310785897595,0.0361394336941392,0.284691699908485
5,20,0.101412066797568,-0.189768438867119,0.417643063769504,-0.141506755477603,-0.0828376062803297,0.199463295692053
1,21,-0.0273914320882284,-0.0451095120919842,0.11862567113955,0.375783311161581,0.606738386689274,-0.678908689310676
2,21,-0.0372586233342497,-0.170332722735287,0.450048153808521,0.384783676848705,0.682544440740888,-0.579626998050476
3,21,-0.270099634559961,-0.371288987366344,0.463700119644366,0.415253941804561,0.659095453981162,-0.542379527256547
4,21,0.0698972838939348,-0.0631301964064405,0.193907924171522,0.225621234152051,0.778055174840035,-0.399564764585564
5,21,0.0344802731775654,-0.161864536204442,0.21673586390707,0.385373573459109,0.789179151711993,-0.393185174106988
1,22,-0.207376320248205,0.199364243195139,0.350730699783199,-0.145011408225721,0.176290929012805,-0.00749703659227197
2,22,-0.0485474550266197,0.435881710983854,-0.236773439856871,-0.325075289912296,-0.0051675697648568,-0.128322164283498
3,22,0.0802478910586868,0.375450759237692,0.400281983861504,-0.364754368416764,0.308507390283185,0.203612238967154
4,22,-0.0964159701253551,0.340126471935465,0.0928869544467506,0.114803703622417,0.0965793095873523,-0.102916177980789
5,22,-0.147686884693519,0.125749166518209,0.612108637551888,-0.081935267052772,0.369657434730047,0.279074543832829
1,23,0.103261601171589,-0.0737951239054943,0.0450686244367789,0.476909751705448,0.00355733743248742,-0.689583278940065
2,23,0.181890332010926,-0.0154784354523501,-0.320251956445749,0.291555001048522,0.231176341513564,-0.31240196979831
3,23,0.334057893672158,-0.0787285845747623,-0.0579679188680066,0.497123623027324,0.209053014366946,-0.393067592620695
4,23,-0.0799277483904238,-0.220107841109089,0.000927892072034652,0.537005669666261,0.310357166413514,-0.278788370150119
5,23,-0.0379842197015127,-0.282206788365463,0.193780019781463,0.41610566379423,0.27426280704256,-0.307189997184915
1,24,-0.338488985169449,0.00457970807776342,0.258833155894912,0.233164244500544,0.0654572456456918,-0.281948379902055
2,24,0.36905465636066,0.225028532492079,-0.0684814063498725,0.126349056146234,0.0746110659321143,0.22886296515072
3,24,-0.110882651091465,0.151224741334565,-0.0942314689620105,0.0963890941367673,0.0988351053268062,-0.278013462831119
4,24,0.13724071926449,0.18434756457022,-0.152643618542893,-0.180677809669125,0.210749431178208,0.0194134254798276
5,24,0.202859557292047,0.263073444950152,-0.566842182298336,-0.0595850967472673,0.259650796216284,-0.0151742484299355
1,25,0.305210812556498,0.068857901336064,-0.0220130189778991,-0.0690173123799295,-0.401747894316349,-0.10928973049155
2,25,0.334150922452372,0.000427417378752161,0.444315929890672,0.10748487622015,-0.448272500953804,-0.146890416444379
3,25,0.193056821391009,0.0753706011021966,0.0613492079899388,0.401981085318127,-0.41474447967577,0.274938007480984
4,25,0.194402149332677,0.033169951798379,-0.18340106810714,0.687462027350376,-0.874138484915671,-0.412384862718644
5,25,0.180933203927684,0.0949845301790266,-0.00883831307735861,0.0481600144685694,-0.458020698513931,-0.312279992123897
1,26,0.190362515524987,-0.4234617831152,-0.276559159766157,-0.101532650010657,-0.190645644051792,0.0156238657713217
2,26,0.0574413725878368,-0.461706259087868,-0.190201888684868,-0.237661820761341,0.161167167219975,0.403170106785801
3,26,0.418353964829395,-0.320049705270008,-0.380403069764041,-0.545407331316462,0.0670154293902046,-0.0878900195091993
4,26,0.25056913918787,-0.423802909979695,-0.0208152802330145,-0.349470435855073,-0.00600826334340384,-0.186199048385871
5,26,0.617968461112167,-0.3265346262944,0.10932284056757,-0.526746839009499,-0.0561774934319369,-0.0739308516054948
1,27,-0.0727174540486046,0.322746593310481,-0.607377023036013,-0.356249297429256,-0.112472528724887,-0.280871960169331
2,27,-0.230967715992907,0.283430004028068,0.0114303851541161,-0.103321256120248,-0.184679358115935,-0.540163698882172
3,27,-0.151663876111722,0.0762895846981479,0.2936567287392,0.318844126370345,-0.360623775820215,0.105325294700965
4,27,-0.192725523327398,0.283372723921496,0.441354397452158,0.0787693806807471,-0.169115856422722,0.122651941785917
5,27,-0.261542489661806,0.164215166989073,0.347447012003381,0.20598684126084,-0.214682006769981,0.223509808709634
1,28,-0.338580267025923,-0.215451553446952,0.204993671192258,0.00799417481031836,0.0682402423899799,0.214108671081311
2,28,0.0579390458155196,0.0538664275034718,-0.721621251300743,-0.0648168812349947,-0.0622134606465048,0.0773925929863189
3,28,-0.105716604273865,-0.0710814722537,-0.0106998404331689,-0.333259862291323,-0.166185448802407,-0.187861783698187
4,28,0.0434843969374065,0.0254315418481373,-0.796989900578914,-0.323355216350667,-0.039711727645263,0.0170092877634498
5,28,0.0295707352488091,-0.0451513088690135,-0.440941574531064,0.0500332986817701,-0.0836099463935795,0.0598333302545721
1,29,-0.185648982905382,0.303560255395854,-0.0980050223491707,0.0922713676492157,0.118803868502627,-0.0913125678610494
2,29,-0.204997566486709,0.107958782206665,0.702849361662251,0.203696745491949,0.0902430137092318,-0.200305629732508
3,29,-0.293412936651713,0.266378515206468,0.387218161671617,0.103122140434001,0.12491343038409,-0.141302649822045
4,29,-0.344371822836098,0.259596348676512,0.427694625961379,0.24637345348293,0.0631711354565419,-0.200883018255465
5,29,-0.37148806446416,0.0903333628703054,0.60853004536313,0.138935107889966,0.0772701917174964,-0.190457192242163
1,30,-0.168300244901402,0.366741902119072,-0.146613134702424,0.600053135569008,-0.437218174210413,0.220272650486095
2,30,-0.083082369245984,0.445240982994101,-0.0183759899850036,-0.0618609920611979,0.0490446085989052,0.657971155864986
3,30,-0.0810039925811338,0.446201100772899,-0.402384914912144,0.358671200539704,-0.387093893837907,0.0309286706061271
4,30,-0.136393783117241,0.195270292384285,0.311957977862255,0.25849176281708,-0.0302013104997486,0.376957284293834
5,30,-0.0262092744972324,0.287932602308349,0.109439138787313,0.239654789123778,0.0576411100068328,0.72875458418088
1,31,-0.438865576622605,0.231091702563846,0.268392230212705,0.107406715880388,-0.116838959424678,0.382797061555485
2,31,-0.587003523664261,0.108192157720747,0.442747626892585,0.110132395466544,-0.0512832605523193,0.320678802020606
3,31,-0.578464172952553,0.0911074926613969,0.0283811801869903,-0.120989348248091,-0.111139091854098,0.117383732189074
4,31,-0.731441174965645,0.110589658451248,0.0375624392893871,0.0643417876509751,-0.167013638981543,0.170140643953851
5,31,-0.66097004819732,0.016215632415585,0.381391489795795,0.403266488716928,-0.423816422782802,-0.113746259760617
1,32,-0.0453069380876512,-0.0223707663449955,0.106897388928758,-0.00494127494605735,0.412061769455326,-0.158245348575382
2,32,-0.180651543644481,-0.211855614783676,0.425346044970951,0.0320946945095223,0.515544836955962,0.0342238283282955
3,32,-0.210740490219989,-0.127811994011712,0.183775671646405,0.0224591668758244,0.463060817255947,-0.0413339155451892
4,32,-0.364079346012985,-0.262473577366475,0.558332627376383,0.104569333004059,0.351434575326786,-0.238745498747413
5,32,-0.301036400092059,-0.277594369274035,0.344166841468589,0.0145930162539854,0.265028449197659,-0.379862837418301
1,33,-0.209950310523191,-0.0192758941088065,-0.687240255642507,0.0245089020083364,-0.089485375267069,0.20265320600486
2,33,-0.25380282826556,0.13544032523152,-0.361945945712564,-0.101318399798059,-0.0483331553338181,0.278447584021283
3,33,-0.19929002838431,-0.058511374705283,-0.00267386590223934,-0.121317629283192,-0.0981196803277643,0.115411220149025
4,33,-0.302513422669935,-0.00259019236920924,0.254112586372085,-0.508403884799247,-0.0445220647861555,0.199427119788869
5,33,-0.083467333249914,0.0413561566522666,0.0433981612308693,-0.303676912618827,-0.0316535970152065,0.25603813318059
1,34,0.441740728107394,0.426100379438776,0.650618492652795,-0.534114150186466,0.0219583212254383,0.241820239032956
2,34,0.537443837175058,0.446019963936319,-0.667590648028841,0.0222521867497996,0.13846693939425,0.517851327192478
3,34,0.823518056511736,0.601450270102899,-1.38833593444656,-0.225743851806235,-0.119388059049026,0.219475321431255
4,34,0.450044638625673,0.448489089776355,0.431891117990341,-0.00979654325509948,-0.12568414785064,0.0956781191972134
5,34,0.616008053020356,0.424979257194844,-0.776570529691951,-0.120522791491254,0.0205385821499363,0.21826686666718
1,35,0.0195197427256327,-0.260766222430638,0.374217296599165,-0.0426692055128367,0.0693258900597509,-0.0911798964477371
2,35,0.438283368482057,0.00431514086391793,-0.193594170531993,-0.170898321486173,0.228765169884246,0.206980473825868
3,35,0.455576023652389,-0.0570632644877621,-0.0161033671776044,-0.276808324722099,0.151500385102453,0.0931836199634625
4,35,0.349674857005317,-0.151101265839797,0.207142489741318,-0.253828137669187,0.101282177957411,0.085955948733201
5,35,0.294375305401469,-0.104307991991932,-0.0536969558654116,-0.296571093481197,0.155184129975279,0.0765594599802341
1,36,0.121665287353698,0.0714119138557057,-0.499408712395631,-0.0233269689768112,0.235069156704296,-0.216947182912794
2,36,0.0259069061423881,0.0134438671144815,-0.362852780110386,-0.274877811556328,0.153259145550717,-0.298724819370665
3,36,0.165042842191775,0.173495482140298,-0.294549378489805,-0.215173489784109,0.214768076179684,-0.281415643916418
4,36,0.403767589110662,0.185951580623839,-0.654909880306309,-0.339244581600469,0.14896306043254,-0.323905439332166
5,36,0.17143264482351,0.131794237772277,-0.914799870038125,-0.242519826736399,0.176811068429486,-0.278922830305577
1,37,-0.0898375813532454,-0.361638603741705,-0.625836062658726,0.0223397361082971,-0.210813060529082,-0.074037509083185
2,37,-0.142169141174439,-0.412675512569643,-0.339211249305695,0.0538150898629599,-0.274524402120838,-0.0543063733533035
3,37,0.1254606162713,-0.33242987502235,-0.63260293517891,-0.293283708365471,-0.300856297448116,-0.712647412249323
4,37,-0.205834543072433,-0.344106906526164,-0.521351725699191,0.105011026497698,-0.394976183670162,-0.400178516246807
5,37,0.0509842934911227,-0.413351558467759,-0.192681279152601,0.00209396447024811,-0.198956240580199,-0.102821823204986
1,38,-0.488645585369131,0.443251790204659,0.181590457424627,0.198311919365549,0.134207570877043,-0.210908719701973
2,38,-0.703948026997564,0.289024510750216,-0.311302290126166,0.576788025284236,0.0648216748697922,-0.217214257009447
3,38,-0.403694239700294,0.360208641990409,-0.253433241668954,0.386214168495507,0.0534116736625224,-0.454654097642398
4,38,-0.331876476718223,0.460983108788914,-0.87649538559806,0.0687138858926197,0.177072010341195,-0.1617171965835
5,38,-0.386734883154414,0.373723194067378,-0.00530241657412556,0.0831006724249077,0.182688111564477,-0.220402924116288
1,39,0.0231796926305698,-0.0455987364820655,0.119913205093918,0.135060398964564,0.0563335478065778,-0.370650005984981
2,39,0.317584700443577,0.143058288314857,-0.380858340267314,0.0668974679057887,-0.0622875724903729,-0.150393843068481
3,39,0.375075275872136,0.165508442994043,0.181427900652118,-0.175998099769318,0.0501191970629969,-0.485849988312558
4,39,0.116914794294788,0.0177707942103549,0.0649302574086359,-0.200703299832558,0.186785324637008,-0.0930813764388928
5,39,0.162066673715223,0.0452895613045123,-0.170202120534291,0.0211103663785341,-0.0922362340901304,-0.824489543597118
1,40,-0.1115718204778,-0.221439749136037,-0.0599735506160832,-0.396446783108811,0.128791245978051,-0.426035200670695
2,40,-0.0363446395189598,-0.197621686089446,-0.562377177443141,-0.336512629097769,-0.0112220683792645,-0.739447821153059
3,40,-0.170363224725085,-0.393555084387968,0.0442358189964592,-0.258306670726706,0.13601235837561,-0.451977004251595
4,40,0.0748286569253954,-0.225535870200925,-0.447604808536156,-0.144109371343732,0.0687210891340488,-0.147520761180384
5,40,0.0572147757435385,-0.110149834003814,-0.566983346584232,-0.317123353537473,-0.173434920250915,-0.897032219227107
1,41,0.0045736481587642,-0.0467121001186294,0.362226304046666,-0.0267393102943843,-0.209307611954109,0.572455260524274
2,41,0.265446331210129,0.00336925237871109,0.000412609472432102,-0.0745116507604631,-0.197289763827986,0.510642496077872
3,41,0.174326786917523,0.0618036846615501,-0.136024873666956,-0.030528444125551,-0.229136588838772,0.647026959331553
4,41,0.0713632796301645,-0.0582338798805347,0.27483357910633,0.176454534838943,-0.0184749169729397,0.80036113137984
5,41,0.156179413234713,-0.121146980593157,0.669193314912686,0.0855004388633549,-0.271493280185433,0.509846241113216
1,42,-0.136150418277418,-0.0777758779895601,-0.193219621685066,0.192450110636014,-0.185655696402496,-0.00706014613452184
2,42,-0.0921294014796962,-0.078300749601987,-0.403650737712689,0.108175927979303,-0.0767212417001357,-0.0572846534991558
3,42,-0.00754128031189022,-0.0671475595879713,0.351950931989291,0.0142492593957268,-0.13157677785964,-0.0615724567573905
4,42,0.108044981110188,0.0264637044467287,-0.35279403356355,0.0407648913290876,-0.183941730284442,-0.349818108856046
5,42,0.312234503984973,0.017949684359314,0.0260360184032423,-0.102200483353932,-0.0603993236877655,-0.0378510167627234
1,43,-0.260112426172972,-0.030494285407584,0.323799647613169,0.236021912310707,-0.0499968959366489,0.000384930595995842
2,43,-0.497387102425146,-0.240716427765024,0.600383381416753,0.496402861786183,0.186460679297078,0.390253374163213
3,43,-0.153262216385265,0.0549814890005989,0.345634092590433,0.0582894795176475,0.117016649786587,0.165484267275316
4,43,0.0215145018094173,0.11213331119703,0.23239655314465,-0.217922561663847,0.145393088397381,0.161381565436139
5,43,-0.156443771352922,-0.00792446796001935,0.554113771724261,-0.105788807199778,0.0878690145154516,0.0307532919705877
1,44,-0.449952459187987,-0.957479068656771,-0.350305672335395,0.0527750017321451,-0.234473234139495,0.202592263130417
2,44,-0.147342310294777,-0.802900697492367,-0.417425126755079,-0.430055767127898,0.120319416533069,-0.156774889404998
3,44,-0.475917569625945,-0.900662691572063,-0.117657110390897,-0.317828801352317,0.0548339968669126,-0.211385477171516
4,44,-0.00745951224391531,-0.596976201346199,-0.661889762249744,-0.358076175103831,-0.190638236003694,-0.350817992118464
5,44,0.0598458274453228,-0.828207303387046,-0.242657182060095,-0.340826858184611,0.0933520811083288,0.417360265970207
1,45,-0.066862477873085,-0.0825048672445857,0.562230801430503,-0.178828829059057,0.0913833969713863,0.0184257146426275
2,45,-0.363925876163281,-0.240371007892422,0.0917485966377284,-0.109352398826993,0.191474295439944,0.137178873137726
3,45,-0.40300323908629,-0.138293219267613,0.673020086314831,-0.250373474647669,0.273080069340261,0.275908270811514
4,45,-0.263031467250652,-0.0259970671443739,-0.506772318618445,-0.118029114060497,0.115177964861344,0.293177953281887
5,45,-0.0517315254960108,0.163256923404955,-0.0444437810823224,-0.183482185142268,-0.206018822249778,-0.219772365260824
1,46,-1.00209587327721,0.0316004655993869,-0.025920900813416,-0.388872316812818,-0.0719501637923488,0.121783874307553
2,46,-0.776493671667492,0.0718854758259549,-0.735584826897994,-0.617560215060259,-0.282268570791397,-0.569309382799296
3,46,-0.635405118332081,0.139606126930139,-0.381583226213414,-0.397515473946891,-0.338041092027568,-0.188449862267769
4,46,-0.781414508640469,0.105065352200937,-0.437420454170634,-0.0479970431325722,-0.307989276522185,0.148457741896411
5,46,-0.980930936529053,-0.0641384776927615,-0.230497248312717,0.0302876888212853,-0.332289706720098,0.0330964603025128
1,47,-0.0443829752160079,-0.350904945195103,0.197197166394138,-0.419161410088424,-0.843466217141208,-0.290979215528585
2,47,-0.173144895788568,-0.39631225786268,0.260317660367312,-0.0794011016573992,-0.787483832032108,0.113064520631312
3,47,-0.162025194758486,-0.362395335998489,0.371879955761622,-0.301790424878946,-0.641823180778453,0.166951273225054
4,47,-0.361314867788595,-0.361867360536424,0.116797639720396,-0.489426188679291,-0.566630356698623,0.146964823756736
5,47,0.0444464205361844,-0.251057190841187,-0.171399155069603,-0.317868006288875,-0.539768525092888,0.566910393593794
1,48,0.119144064323008,-0.055718647663225,-0.240348310353851,0.4216864373475,-0.392273456580886,-0.237572057431299
2,48,0.238307429949504,-0.00271423896201857,0.204077692980281,0.428380697686199,-0.302684655962944,-0.0930741524715607
3,48,0.115508245456599,-0.118792130746742,-0.183393201254057,-0.0918826823241416,-0.135403519614008,0.0629800241040282
4,48,0.252298501702558,0.0281408886476305,0.285335797449917,0.152967587678428,-0.336748912133172,-0.102284241854701
5,48,0.383485387530594,0.0600309000559923,-0.319979392450906,0.4112680931793,-0.22096621557038,0.146238957534528
1,49,0.213647304706613,0.156174932593493,0.60556899756854,-0.267327111819251,0.0920174830391525,-0.121493845782264
2,49,-0.339373895557677,-0.0809949059812459,0.973553329930294,-0.0305002638842793,0.168482987141369,0.188397132050401
3,49,-0.076274733712737,-0.00369234397473937,0.802589734382081,-0.0982617732543908,0.202213969067437,0.0710343491260793
4,49,-0.12232204114485,-0.0409000887789162,0.602690938168543,0.135454125010097,0.0640055799974744,0.086256830471336
5,49,-0.158890078180555,0.139135212908923,-0.05652387460741,-0.120124565464681,0.220461680614995,0.595317962576255
1,50,-0.200555524507233,-0.358544912330836,0.176483350963925,-0.0380057904609101,0.0429305268115809,-0.153157168996613
