parameter,value,se_sa,rse_sa
logCl_pop,1.35658344729105,0.0276299810916815,2.03673287823581
logV1_pop,4.21869331555004,0.0284435091101077,0.674225571346116
logQ_pop,1.34134415702615,0.047113955687961,3.5124435023757
logV2_pop,3.9418760909277,0.0351055201165012,0.890578985912245
omega_logCl,0.300784286872158,0.0196733751649426,6.54069245754992
omega_logV1,0.305621025518386,0.0204477534856121,6.69055849509344
omega_logQ,0.376736183361884,0.045192651314135,11.9958350989408
omega_logV2,0.338524512699728,0.0282865363411113,8.35583104913927
b,0.202754708078228,0.00183580418188353,0.905431099126548
