rep,id,logV1,logQ,logV2,logVm,logKm
1,1,3.63963121103233,1.75153493857152,3.48077328024343,6.89777370691851,6.39877644408421
2,1,3.81256230945198,1.31480575470268,3.4969218494782,7.02662247749893,7.10142788312794
3,1,3.90748644846406,0.814718655356459,3.60210164594543,6.97048459312589,7.70891861921755
4,1,3.82772664731081,0.695135666951295,3.57033759994815,6.72988204189171,6.86196845161435
5,1,3.67939275771335,1.83389610118888,3.70739100579083,6.45776836303029,6.28474385398215
1,2,4.39038201880367,0.631198929741168,3.75404094607841,7.34656829761289,5.72382485705215
2,2,4.48609402347175,1.989036379572,3.87482408729715,7.24304861032881,5.49502830667372
3,2,4.43874098313815,0.304176945082753,3.77598955652638,7.48457820054028,5.90905487935147
4,2,4.27015800503432,2.66450795026322,4.08839555983982,7.43308698177378,5.79027221810526
5,2,4.37999990401321,2.2158582471763,4.08647202887763,7.2499068326217,5.59189847789355
1,3,4.35091380024286,-0.741496314819287,3.91482652509206,6.9370852915094,5.85542241146776
2,3,4.38842455204609,0.755959874092186,3.52550163996853,7.0280613226824,5.97385502268923
3,3,4.30723017831843,-0.182147919702194,3.72051707072941,7.01315049655145,5.96511708887989
4,3,4.32721489277802,0.511060678430356,4.06999025596482,7.27502207559337,6.51422731992686
5,3,4.26740805975539,1.92681250501764,3.51818218365702,7.03455321186231,5.7569134790719
1,4,3.97799002140185,-0.589486858632008,3.57974827716691,6.82563588087266,7.25247286286691
2,4,3.81473012558121,0.2048901776279,3.76546402421955,7.08388237385663,7.72665380408614
3,4,3.69149205116539,-0.197137532860883,3.75161621077535,6.99587757879109,5.71523559882503
4,4,4.02274897736056,-0.460815958430745,3.41364903957857,6.91054331251426,6.89146773462163
5,4,3.9504267766042,2.15078185087995,3.06915486598276,7.18441452386313,7.12074471478327
1,5,4.32417759302199,0.479519196877563,4.22338136711823,7.03160788723657,5.35138154560033
2,5,4.27669440487048,0.82156704949764,3.94085291110865,7.24226561769796,5.66735192819707
3,5,4.47075715417043,0.651219067483157,4.1725207482691,6.9589333810197,5.2774045512523
4,5,4.30231668198003,0.957836631282277,4.05162393713962,6.90426692043013,5.17385932899331
5,5,4.36827402070677,0.550226380756312,3.95148434222065,7.05418628347955,5.40563380025218
1,6,4.59648777489368,0.980535381212732,3.76304556669711,6.99828376852472,6.30035452741452
2,6,4.75425513305109,0.0644551581394809,3.68384857579397,6.91378284456853,6.09759945034137
3,6,4.46250112428427,1.31880933334813,4.40848655759079,7.37878672758765,7.07596946652756
4,6,4.63862893139337,0.759250214636185,3.93360329884299,7.18582695878554,6.7523585811091
5,6,4.5442738542038,0.984782784721444,4.49364720415181,7.06953057219531,6.72620976634335
1,7,4.14667101172824,-0.130124575264389,3.00593248599186,7.34501249959413,6.14521456773857
2,7,4.23550740703225,-0.354966687022796,3.59205335713863,7.1758266362841,6.19756236864908
3,7,4.00659956895714,0.420484938564419,4.03701062208964,7.05188179498615,5.65636035514072
4,7,3.96282218362441,1.0555164242404,3.63720860036618,7.22049810485777,5.74227158716802
5,7,4.13094319481212,-0.571082578519992,3.91659461058644,7.02878637035952,5.19529451062292
1,8,4.11199372641016,0.357357625831172,4.05016531272811,6.85050713969225,7.04049279092891
2,8,4.30567914022796,0.373876163590715,3.73860473313184,6.68600760307552,7.14526970895397
3,8,4.24395736397243,-0.263572805298633,3.85968480148706,6.95091734426402,6.69387261067293
4,8,4.21540547385928,1.18558123461365,3.65930019423199,6.95208755010276,7.14820324259545
5,8,4.26003534224449,-1.01076599869788,3.90304950583871,7.01049270882951,6.0208810522666
1,9,4.17667958155521,0.494714975246575,3.800053071964,7.25367326120825,6.09282773192643
2,9,4.09697955021519,0.0621756704558445,4.10240870395445,7.08794135123,5.50543298511928
3,9,4.37886532994886,1.18926363138149,3.54285441659479,7.38247061489563,6.41302460716577
4,9,4.15060575745771,2.63187297284478,3.37679162879221,7.34165207600643,5.88383837576191
5,9,4.29190127854631,-0.432713803312189,3.88534036632205,7.07129216722657,5.65810303480693
1,10,3.90592083348115,0.695221170263817,3.93710239270578,7.06669731918065,6.4954671154978
2,10,3.93048975156244,0.0971412754961865,3.70659281887141,6.9970274570833,5.67290867603781
3,10,3.83440372369081,0.551901182696284,4.02495979870904,7.15833921821174,6.56250892845383
4,10,3.67442598284055,0.8491552875043,4.01245518847118,7.14861984466976,6.36772935389799
5,10,3.69585434242295,0.249836929636529,4.19334286026473,7.18040561484609,6.45530098932488
1,11,4.0942026117968,-1.1315200830461,3.71731415843534,6.91523066581249,7.50741529994612
2,11,4.08340291411692,-0.593332329498927,3.91911837443113,6.65072116462442,7.33975047226923
3,11,4.02547279406047,-0.582979082153662,3.66996969082551,7.29601122225509,8.08372563063772
4,11,4.10870829613507,-0.766610949784537,3.49307083447557,6.83487954067965,7.34580621377076
5,11,4.20037950461198,-1.39991291485602,3.51530160622222,6.88829183736386,7.27262248503499
1,12,4.19124801678533,0.315370515834819,4.26946112220902,7.44046401267671,6.31611560897812
2,12,3.9961520878697,0.993136950817167,3.85340146604237,7.63208927743272,6.49793219749551
3,12,4.0644128604722,0.586792765981928,4.06741604433494,7.50883725203658,6.30792012088058
4,12,4.23433652932083,-0.761849315550236,3.82633664941862,7.55535247215075,6.50538452462695
5,12,4.20749226789453,0.253770925743862,4.53739438774758,6.90324938066855,5.66378994202111
1,13,4.47572664452285,0.0413115681420816,2.90926523307339,6.8831320712481,6.42651394050129
2,13,4.33497453883534,1.47402237431893,3.00471799271535,7.036854368303,6.55388975677075
3,13,4.49307643514974,-1.15417414490957,3.42597914637732,7.03715875692257,7.28009073101942
4,13,4.32960082143246,0.325583145787405,3.31541415325711,6.72979324097777,6.13202978329385
5,13,4.37492155936384,1.14093329954652,3.30879416698747,6.69315772483839,6.71819227871517
1,14,3.72055466834062,1.62168093265076,3.97060334580932,7.41959381573256,6.20339203397265
2,14,3.81682202098092,1.34006222752003,4.02259923778673,7.22923337066087,5.9702971822236
3,14,3.89140543836409,1.44040978830004,4.13958635949049,7.10964512318093,5.90080794097298
4,14,3.70285192560001,1.76113787228843,4.24755088412373,6.99809609754874,5.57899599805566
5,14,3.57143712187035,2.15324632002297,4.25204431791381,7.00140705617052,5.57592754731106
1,15,4.57477478164351,1.08563837331922,3.77647333438087,7.17586385875794,5.13288758692687
2,15,4.62360927996508,0.0636751923799467,4.05903215906341,6.97926564882074,4.7976066999996
3,15,4.58943608119884,0.633502150645905,3.39286464221544,6.90034979638019,4.48184424010235
4,15,4.4727531075967,1.24591734741962,3.9804865107767,7.03813684750729,4.84606502018039
5,15,4.46351449266356,0.937915272078777,3.79919807777919,7.2793738304818,5.32052456778504
1,16,4.31383711786952,0.968851840098187,3.87971591093536,6.98036719877925,6.01140772426417
2,16,4.39714242729108,0.0349617838009453,3.86380637438446,7.08302435351585,6.3544547738652
3,16,4.20476895490902,1.43154998500863,3.95977611821686,7.31912933705992,6.43758814732259
4,16,4.58104406965221,-0.299650488598067,3.70218172833185,7.21249289861672,6.46638345232998
5,16,4.39357498774864,0.254022884726748,3.40894629396676,7.08410730233483,6.09542359064651
1,17,4.28193878395643,1.57118383529082,4.00597298095424,7.19822828567098,5.61408251767148
2,17,4.17279575147799,1.49624027851989,4.14312546465583,6.9890626769761,5.36281237006042
3,17,4.25647550581909,1.96402804594819,3.79768036596651,7.15502726848165,5.59603526373905
4,17,4.28617168260358,0.0771786141226221,4.0564985902207,7.35812185350807,5.92880459187391
5,17,4.21153339257427,0.450147137811355,4.02715161428255,6.93439349373589,5.38600204295812
1,18,4.66041874506421,0.226825258243315,3.49115740816283,6.99099958485876,5.82749013549286
2,18,4.58406589070541,1.09654681064946,3.94638567641443,7.34778504775931,6.35904831841764
3,18,4.78997629861612,1.96652448576422,3.13230103206875,7.07205087018779,5.97088875920038
4,18,4.68155699024782,-0.00976524509365584,4.19812213126851,7.17484364280079,6.16453144392416
5,18,4.63066666111728,0.579254011924,4.41992835719362,6.96909267316939,5.99601190557359
1,19,4.50771138452382,0.209455735631477,4.29133455943081,6.9016694967382,5.20286082802403
2,19,4.29012811899314,0.904667313422196,3.90503634849607,6.89495779565532,4.9013181747924
3,19,4.29211666140822,2.78584045923665,4.02257070671013,7.17343941415538,5.51083557547147
4,19,4.44358142582825,-0.154713064178197,4.51235895407158,6.95845772122409,5.32782750124544
5,19,4.42714428875269,0.833988051981323,3.96493687321835,7.07311912081302,5.5330457378322
1,20,4.41293391729686,0.931906808226716,3.95369850681917,7.39082871552809,6.40960095000911
2,20,4.51317350144482,0.173554075096431,3.82722446269833,7.21737979108191,6.2044977748968
3,20,4.47683528089854,0.15206969707213,3.54221241029775,7.17313996126945,6.08620537168261
4,20,4.32117160789067,1.0098715040799,4.14208963340389,7.08974358812974,6.18183469117474
5,20,4.53183435869769,-0.213315633103511,3.81096866818256,7.05358146306833,5.98320041588186
1,21,3.9233467730982,-0.927065061323234,3.5045406575701,7.08826499722278,6.08418018250452
2,21,3.80715563945987,0.24524781499845,3.71769935653129,6.63407298364889,6.12171146557896
3,21,3.80798181065003,0.0688917655498907,3.65471416227826,6.78390929453264,6.0306765952611
4,21,4.03392370001088,-0.815238625229905,3.42697236570225,7.0935051356406,7.32939063421951
5,21,4.14343850886648,-0.438386474547405,3.15575798328653,6.71518117879748,6.89140337852244
1,22,4.05402412683294,1.366037894337,3.65569495824372,7.09943098495089,6.69729019403179
2,22,4.310268139543,1.24384338009007,3.29824728195829,6.86366601474863,6.18816495996768
3,22,4.15720701798825,2.68297440841115,3.63088719855266,7.08492296231458,6.52624027654323
4,22,4.06840968284776,1.50651351124546,3.60633103450284,6.98747597031754,6.26775960804684
5,22,4.16445800461255,0.801629595879766,3.80224352018032,6.6750525105192,5.75348489114673
1,23,4.49314335357031,1.15508231651599,3.53120846920815,7.66893548438893,5.69003428719033
2,23,4.57550523010986,0.917480830771389,3.54040207758278,7.64464770210424,5.61106281804857
3,23,4.2853524956571,1.61404299384878,4.45107591765229,7.53536069120295,5.98448161394517
4,23,4.41145962255627,1.02920078101953,4.58628021468786,7.32446196927311,6.05277464593739
5,23,4.34193189718273,0.989872322451568,3.88935318306417,7.67063025944322,5.68782496436386
1,24,4.06227743767921,-0.266874107610498,3.69489941731845,7.02093322474298,6.92490865506262
2,24,4.27025677650796,0.161373004128073,3.62023169813629,7.21830522967406,7.6371827250746
3,24,4.16358764420911,-0.650674879571451,3.8089904426655,7.05356212290792,6.99088795716616
4,24,4.18128509367691,-0.125694302985049,3.92827250785529,6.73636188915528,6.96560353051177
5,24,4.20198845201218,-1.27050395111861,4.19120611629929,6.92466140250281,6.56823440891654
1,25,4.50634191696651,1.21398060920339,4.07103999907452,7.29480442566972,5.49443811534129
2,25,4.34810939028929,1.39890138986404,4.33139159760918,7.44676627295438,5.69203436008828
3,25,4.64421579785672,1.53233734992875,4.08299079565827,7.05518599555626,5.1042313044166
4,25,4.50624422367342,2.27553723369316,4.62502064508062,7.12900825662283,5.15043199342507
5,25,4.52003713612811,1.46457642266716,4.31899926391566,7.47224184094771,5.72276822363585
1,26,4.32536652119686,0.250100070834275,3.90031137637692,6.71535880615126,6.4050432415718
2,26,4.0179779132466,1.35984933291162,3.7512990360803,6.76575045215259,5.81743612139752
3,26,4.15080077716073,0.646904488433842,4.08705455072074,7.03586043632725,6.90065081301246
4,26,4.13702920350484,-0.275475434045505,3.97688029575725,6.63402198784263,5.8854252593596
5,26,3.94657623031623,1.97137913466922,3.83279284426663,6.99185669914084,6.34127229035845
1,27,4.30057245944074,0.0114057233813563,4.52015958175045,7.07593994814746,6.26997242514374
