rep,id,eta_logV1,eta_logQ,eta_logV2,eta_logVm,eta_logKm
1,1,-0.662899081158299,1.15746316743926,-0.408696938951749,-0.24461841270186,0.198594005571742
2,1,-0.489967982738649,0.720733983570414,-0.392548369716973,-0.115769642121438,0.90124544461548
3,1,-0.395043843726572,0.220646884224198,-0.287368573249744,-0.171907526494481,1.50873618070508
4,1,-0.47480364487982,0.101063895819034,-0.319132619247022,-0.412510077728654,0.661786013101884
5,1,-0.623137534477288,1.23982433005661,-0.182079213404349,-0.68462375659008,0.0845614154696808
1,2,0.0878517266130358,0.0371271586089041,-0.135429273116766,0.204176177992525,-0.476357581460318
2,2,0.183563731281115,1.39496460843973,-0.0146461318980242,0.100656490708439,-0.705154131838751
3,2,0.136210690947523,-0.28989482604951,-0.113480662668799,0.342186080919918,-0.291127559160994
4,2,-0.0323722871563042,2.07043617913096,0.198925340644646,0.290694862153413,-0.409910220407204
5,2,0.0774696118225798,1.62178647604404,0.197001809682452,0.10751471300133,-0.608283960618914
1,3,0.0483835080522252,-1.33556808595155,0.0253563058968893,-0.205306828110969,-0.344760027044703
2,3,0.0858942598554583,0.161888102959924,-0.363968579226642,-0.114330796937969,-0.226327415823239
3,3,0.00469988612779885,-0.776219690834457,-0.168953148465769,-0.129241623068919,-0.235065349632573
4,3,0.0246846005873949,-0.0830110927019068,0.180520036769648,0.132629955973002,0.314044881414394
5,3,-0.035122232435241,1.33274073388538,-0.371288035538151,-0.107838907758059,-0.443268959440571
1,4,-0.324540270788779,-1.18355862976427,-0.309721942028262,-0.316756238747702,1.05229042435445
2,4,-0.487800166609424,-0.389181593504363,-0.12400619497563,-0.058509745763737,1.52647136557367
3,4,-0.611038241025238,-0.791209303993145,-0.137854008419821,-0.146514540829279,-0.484946839687432
4,4,-0.279781314830069,-1.05488772956301,-0.4758211796166,-0.231848807106106,0.691285296109168
5,4,-0.352103515586433,1.55671007974769,-0.820315353212417,0.0420224042427642,0.920562276270806
1,5,0.0216473008313559,-0.114552574254701,0.333911147923069,-0.110784232383798,-0.848800892912133
2,5,-0.0258358873201543,0.227495278365376,0.0513826919134876,0.099873498077588,-0.532830510315402
3,5,0.168226861979797,0.0571472963508931,0.283050529073935,-0.183458738600669,-0.922777887260166
4,5,-0.000213610210605914,0.363764860150014,0.162153717944453,-0.238125199190241,-1.02632310951915
5,5,0.0657437285161336,-0.0438453903759516,0.0620141230254843,-0.0882058361408249,-0.794548638260286
1,6,0.293957482703044,0.386463610080468,-0.126424652498063,-0.144108351095647,0.100172088902061
2,6,0.451724840860457,-0.529616612992782,-0.205621643401208,-0.228609275051833,-0.102582988171094
3,6,0.159970832093636,0.724737562215865,0.519016338395613,0.23639460796728,0.875787028015097
4,6,0.336098639202736,0.165178443503922,0.0441330796478208,0.0434348391651765,0.552176142596633
5,6,0.241743562013166,0.390711013589181,0.604176984956635,-0.0728615474250583,0.526027327830887
1,7,-0.155859280462392,-0.724196346396652,-0.883537733203318,0.202620379973764,-0.0549678707738968
2,7,-0.0670228851583835,-0.949038458155059,-0.297416862056545,0.0334345166637292,-0.00262006986338709
3,7,-0.29593072323349,-0.173586832567844,0.147540402894465,-0.0905103246342181,-0.543822083371749
4,7,-0.339708108566222,0.461444653108137,-0.252261618829,0.0781059852374041,-0.457910851344447
5,7,-0.171587097378507,-1.16515434965225,0.0271243913912674,-0.113605749260844,-1.00488792788955
1,8,-0.190536565780474,-0.236714145301091,0.160695093532939,-0.291884979928109,0.840310352416447
2,8,0.0031488480373285,-0.220195607541548,-0.150865486063335,-0.456384516544841,0.945087270441516
3,8,-0.0585729282182035,-0.857644576430896,-0.02978541770811,-0.191474775356347,0.493690172160466
4,8,-0.0871248183313498,0.591509463481392,-0.230170024963189,-0.190304569517607,0.948020804082982
5,8,-0.0424949499461411,-1.60483776983014,0.0135792866435339,-0.131899410790854,-0.179301386245871
1,9,-0.125850710635417,-0.0993567958856882,-0.0894171472311727,0.111281141587883,-0.107354706586033
2,9,-0.205550741975444,-0.531896100676418,0.212938484759279,-0.0544507683903596,-0.694749453393189
3,9,0.0763350377582316,0.595191860249232,-0.346615802600389,0.240078495275268,0.212842168653304
4,9,-0.151924534732926,2.03780120171252,-0.512678590402968,0.199259956386067,-0.316344062750555
5,9,-0.0106290136443194,-1.02678557444445,-0.00412985287312276,-0.0710999523937999,-0.542079403705533
1,10,-0.396609458709476,0.101149399131555,0.0476321735106009,-0.0756948004397197,0.295284676985337
2,10,-0.372040540628186,-0.496930495636076,-0.182877400323762,-0.145364662537069,-0.527273762474652
3,10,-0.468126568499818,-0.0421705884359784,0.135489579513866,0.0159470985913733,0.362326489941367
4,10,-0.628104309350075,0.255083516372038,0.122984969276006,0.00622772504939678,0.167546915385531
5,10,-0.606675949767681,-0.344234841495733,0.303872641069555,0.03801349522572,0.255118550812419
1,11,-0.208327680393838,-1.72559185417836,-0.172156060759839,-0.227161453807883,1.30723286143366
2,11,-0.219127378073722,-1.18740410063119,0.0296481552359532,-0.49167095499595,1.13956803375676
3,11,-0.27705749813017,-1.17705085328593,-0.219500528369671,0.153619102634724,1.88354319212526
4,11,-0.19382199605557,-1.3606827209168,-0.396399384719603,-0.307512578940721,1.14562377525829
5,11,-0.102150787578664,-1.99398468598828,-0.374168612972963,-0.254100282256514,1.07244004652253
1,12,-0.111282275405303,-0.278701255297444,0.379990903013849,0.298071893056347,0.115933170465652
2,12,-0.306378204320934,0.399065179684904,-0.0360687531528021,0.489697157812353,0.29774975898304
3,12,-0.238117431718433,-0.00727900515033436,0.17794582513976,0.366445132416211,0.107737682368108
4,12,-0.068193762869806,-1.3559210866825,-0.0631335697765564,0.412960352530384,0.30520208611448
5,12,-0.0950380242961004,-0.340300845388401,0.647924168552408,-0.23914273895181,-0.536392496491357
1,13,0.173196352332221,-0.552760202990182,-0.980204986121789,-0.259260048372261,0.226331501988826
2,13,0.0324442466447059,0.879950603186665,-0.884752226479829,-0.105537751317363,0.353707318258287
3,13,0.190546142959112,-1.74824591604183,-0.463491072817858,-0.105233362697797,1.07990829250695
4,13,0.0270705292418248,-0.268488625344858,-0.574056065938061,-0.412598878642598,-0.0681526552186151
5,13,0.0723912671732099,0.546861528414257,-0.580676052207702,-0.449234394781971,0.518009840202701
1,14,-0.581975623850005,1.0276091615185,0.081133126614144,0.277201696112196,0.0032095954601854
2,14,-0.485708271209709,0.745990456387772,0.133129018591555,0.0868412510405105,-0.229885256288862
3,14,-0.411124853826536,0.846338017167782,0.250116140295309,-0.0327469964394329,-0.299374497539482
4,14,-0.599678366590621,1.16706610115617,0.358080664928554,-0.144296022071622,-0.621186440456808
5,14,-0.731093170320282,1.55917454889071,0.362574098718633,-0.14098506344984,-0.624254891201402
1,15,0.272244489452879,0.491566602186957,-0.112996884814303,0.0334717391375765,-1.06729485158559
2,15,0.321078987774453,-0.530396578752317,0.169561939868238,-0.163126470799623,-1.40257573851287
3,15,0.286905789008214,0.039430379513641,-0.496605576979734,-0.242042323240181,-1.71833819841012
4,15,0.170222815406068,0.651845576287358,0.0910162915815284,-0.104255272113079,-1.35411741833208
5,15,0.160984200472932,0.343843500946513,-0.0902721414159794,0.136981710861437,-0.879657870727424
1,16,0.0113068256788885,0.374780068965924,-0.00975430825981781,-0.162024920841116,-0.1887747142483
2,16,0.0946121351004452,-0.559109987331318,-0.0256638448107109,-0.0593677661045154,0.154272335352733
3,16,-0.0977613372816102,0.837478213876369,0.070305899021684,0.176737217439555,0.237405708810126
4,16,0.278513777461573,-0.893722259730329,-0.187288490863324,0.0701007789963531,0.266201013817512
5,16,0.0910446955580045,-0.340048886405514,-0.480523925228419,-0.0582848172855392,-0.104758847865964
1,17,-0.0205915082342011,0.977112064158556,0.116502761759062,0.0558361660506163,-0.586099920840986
2,17,-0.129734540712636,0.902168507387629,0.253655245460656,-0.153329442644265,-0.83737006845205
3,17,-0.0460547863715389,1.36995627481592,-0.0917898532286684,0.012635148861285,-0.604147174773413
4,17,-0.0163586095870559,-0.516893157009641,0.167028371025528,0.215729733887705,-0.271377846638558
5,17,-0.0909968996163608,-0.143924633320908,0.137681395087373,-0.207998625884479,-0.814180395554347
1,18,0.357888452873578,-0.367246512888948,-0.398312811032348,-0.151392534761611,-0.372692303019608
2,18,0.281535598514782,0.502475039517193,0.0569154572192596,0.205392928138944,0.158865879905175
3,18,0.487446006425482,1.37245271463196,-0.757169187126423,-0.0703412494325794,-0.229293679312086
4,18,0.379026698057192,-0.603837016225919,0.308651912073333,0.0324515231804275,-0.0356509945883087
5,18,0.328136368926643,-0.0148177592082628,0.530458137998442,-0.173299446450978,-0.20417053293888
1,19,0.205181092333194,-0.384616035500786,0.401864340235634,-0.240722622882169,-0.997321610488439
2,19,-0.0124021731974912,0.310595542289933,0.0155661293008922,-0.247434323965044,-1.29886426372007
3,19,-0.0104136307824123,2.19176868810439,0.133100487514952,0.0310472945350127,-0.689346863041002
4,19,0.141051133637614,-0.74878483531046,0.622888734876408,-0.183934398396276,-0.872354937267027
5,19,0.124613996562062,0.23991628084906,0.0754666540231737,-0.0692729988073443,-0.667136700680271
1,20,0.110403625106237,0.337835037094453,0.0642282876239933,0.248436595907728,0.209418511496639
2,20,0.210643209254189,-0.420517696035832,-0.0622457564968476,0.0749876714615441,0.00431533638432832
3,20,0.174304988707911,-0.442002074060133,-0.347257808897428,0.0307478416490805,-0.11397706682986
4,20,0.0186413157000376,0.415799732947635,0.252619414208717,-0.0526485314906271,-0.0183477473377277
5,20,0.229304066507061,-0.807387404235774,-0.0785015510126169,-0.0888106565520367,-0.216982022630614
1,21,-0.379183519092433,-1.5211368324555,-0.384929561625073,-0.054127122397593,-0.11600225600795
2,21,-0.495374652730754,-0.348823956133814,-0.171770862663886,-0.50831913597148,-0.0784709729335149
3,21,-0.494548481540597,-0.525180005582373,-0.234756056916916,-0.358482825087733,-0.169505843251367
4,21,-0.26860659217975,-1.40931039636217,-0.462497853492922,-0.0488869839797648,1.12920819570704
5,21,-0.15909178332415,-1.03245824567967,-0.733712235908639,-0.42721094082289,0.69122094000998
1,22,-0.248506165357692,0.771966123204733,-0.233775260951454,-0.0429611346694755,0.497107755519328
2,22,0.00773784735237149,0.649771608957803,-0.591222937236881,-0.278726104871738,-0.0120174785447886
3,22,-0.145323274202383,2.08890263727889,-0.258583020642516,-0.0574691573057835,0.326057838030765
4,22,-0.234120609342872,0.912441740113199,-0.283139184692341,-0.15491614930282,0.0675771695343733
5,22,-0.13807228757808,0.207557824747502,-0.087226699014852,-0.467339609101167,-0.446697547365739
1,23,0.190613061379675,0.561010545383731,-0.358261749987024,0.526543364768569,-0.510148151322133
2,23,0.272974937919226,0.323409059639126,-0.349068141612389,0.50225558248387,-0.589119620463897
3,23,-0.0171777965335322,1.01997122271652,0.561605698457116,0.392968571582587,-0.2157008245673
4,23,0.108929330365638,0.435129009887271,0.696809995492683,0.182069849652748,-0.147407792575081
5,23,0.0394016049920944,0.395800551319305,-0.000117036131005083,0.528238139822859,-0.512357474148606
1,24,-0.24025285451142,-0.860945878742761,-0.19457080187672,-0.121458894877388,0.724726216550156
2,24,-0.0322735156826708,-0.432698767004191,-0.269238521058886,0.0759131100536999,1.43700028656213
