parameter,value,se_sa,rse_sa
logCl_pop,1.34047062468013,0.0310905653913518,2.31937685309372
logV1_pop,4.18302774108936,0.0294866349383852,0.704911293050764
logQ_pop,1.40357061605129,0.0443882055145906,3.16252028982122
logV2_pop,3.93404269139255,0.0315636576761289,0.802321178292962
omega_logCl,0.33901381155985,0.0221517097672891,6.53416144474056
omega_logV1,0.316512207832581,0.0210669165164073,6.65595702000558
omega_logQ,0.343693429928735,0.0384187849660179,11.1782133787032
omega_logV2,0.298400118442471,0.0260150007631144,8.7181603341521
b,0.200235638860316,0.00180654211025373,0.902208078709687
