rep,id,logV1,logQ,logV2,logVm,logKm
1,1,4.52730307990565,0.157809197346942,3.93654650226286,7.13792910447456,6.91057363748679
2,1,4.43008499627981,0.22609934329663,4.1192715720225,7.13400474581385,6.7846463970114
3,1,4.41170495885635,0.149566040188629,4.03170949646361,7.16582177428004,6.81527884070033
4,1,4.36335280669453,0.383797127856033,4.29000287850884,7.10215475563685,7.39391037113233
5,1,4.60567298656368,-0.175273531477964,4.18438077539881,6.66033750181966,6.04197733436865
1,2,4.45519283723375,0.624751114008221,4.11162143742081,6.99849837701474,6.66279000540807
2,2,4.49529863060241,0.564123093596906,3.97112010855821,6.99162202258367,6.04649728474364
3,2,4.50262494810314,0.147114322249223,3.29171421229886,7.30055424107085,5.92174862436434
4,2,4.55766071822509,0.769292023564313,3.64914693828458,6.64431663569303,5.54497394364742
5,2,4.38339501432718,0.115458589444684,4.23715960982705,7.14261272380906,6.58347105917573
1,3,4.49669820399703,0.197929716430368,3.36511630004794,7.21933209942163,6.78310966811846
2,3,4.48246685848998,0.677528387203063,3.65029956748535,7.10611376748802,5.20187404819881
3,3,4.54589093880341,0.0874745030475768,3.89249947511186,6.96893106570931,7.68538134707506
4,3,4.33570738956777,1.02576125883624,4.21831385527931,6.85068082771606,7.52089815253955
5,3,4.41578413505285,0.419821829088836,3.72576707467062,7.00296342749454,4.8646619033771
1,4,4.35566708007467,0.177882723632347,3.85430497241431,7.24441513494409,6.77370523740421
2,4,4.38934417036273,0.102110150392381,4.46179879571891,7.12831318636283,6.69501376929785
3,4,4.52104595178302,0.29186461773282,4.45677575560235,7.41797257549167,7.42144367190711
4,4,4.35260215734493,0.432305810933308,3.99461352945945,7.14702079236837,6.50743780425149
5,4,4.43067650228344,0.0142968339700433,3.8073774078048,7.19978974362418,6.68596893689631
1,5,4.30147335803238,-0.168920141639107,4.01886712732971,7.17045734617023,5.46034160540183
2,5,4.22790564773416,0.340579144330718,4.35179203600203,7.38950450095529,6.52835150515137
3,5,3.91722389647838,0.46195560324429,4.65989845435931,7.261794663973,6.43764934977322
4,5,4.15477834118089,0.588001737400315,4.38487383443858,7.10799803073875,5.63896136150987
5,5,4.02853349579884,0.686164674415045,4.89107503182001,6.80331008042087,6.38772990866432
1,6,3.91881154358506,0.718872989320883,4.31372243318813,7.18653369661425,6.13035317826373
2,6,4.10320707329464,0.347786668420854,3.57837524890113,6.93382405574666,5.03863040568725
3,6,4.02994687643953,0.861998325062222,4.11431222235074,7.08690108683695,5.93639084540072
4,6,3.9735329873636,0.584528423139921,4.50451793067324,7.20044296182891,6.31418614309733
5,6,4.20240226155548,0.197672900391156,3.65572913334653,7.00117694758866,5.48963357302786
1,7,4.26735722633034,0.218755269790044,3.8708582669914,7.24804894267905,5.76835657648438
2,7,4.31777673718214,0.245424927778528,3.31590052478526,7.31005308916113,5.79639742479729
3,7,4.26376154557378,-0.0932681112947644,3.86309593314424,6.89604586608445,5.25272299665376
4,7,4.31797692726305,0.245058075046017,3.648608703023,7.02277085924859,5.42454565201167
5,7,4.18661516187433,0.206030326377404,4.18354483770396,6.87553918031174,5.29537127134458
1,8,4.40842478423426,0.188897679538247,4.58010385366473,6.99989654829,5.48902203293005
2,8,4.39842581235894,0.318627156526321,3.98612211352698,7.08868300119137,5.49289979575139
3,8,4.47546024742126,-0.0506967416258188,4.74487895421036,7.09077572011305,5.58501185098707
4,8,4.33611758784313,0.305614289182411,3.76362302938157,7.05125394040991,5.44023479570555
5,8,4.41892067758621,0.130129127607748,4.44678048414657,7.15071098500123,5.60315130097858
1,9,4.27665258544724,0.545848072825347,3.43767543134143,7.63251330422551,6.99913015491294
2,9,4.31343422620616,0.114809941376849,4.52151131462653,7.0151269311185,6.36821330128066
3,9,4.10616336512954,0.243520187876686,4.19878471206224,7.20469866662797,6.41814085036061
4,9,4.20800482770245,-0.00640191398744233,4.83653205165568,7.10324827271542,6.71298017472434
5,9,4.20803678690282,0.168769322330958,5.24884889501214,6.71923777044944,6.35063053524911
1,10,4.63477924298318,0.520419579034221,4.04051438726293,7.00491284791755,6.40423833100866
2,10,4.85943745813074,-0.209122793729325,3.68263207635794,7.10758546099514,7.12376190091416
3,10,4.70233665544068,0.417269439099127,3.81233412988336,7.272396431259,7.11356922146641
4,10,4.88696077929256,0.280616468410167,4.00266175891965,6.84930138098616,6.96270949684004
5,10,4.59295795176566,1.09846056816858,3.52404660808968,7.22933937385406,6.22111165365722
1,11,4.84025493876979,0.689605672604781,3.35070825219628,7.06866471715037,5.59109610541861
2,11,4.76499284507348,0.624021675520425,3.88531054987897,7.0979284908511,5.66255015177254
3,11,4.79121455413273,0.145977969176588,4.15753586185765,7.15552622309225,5.8509783524136
4,11,4.69557703787297,0.526698049628089,3.57549797918337,7.5815122590102,6.23544370502475
5,11,4.61267884241169,0.218463240206395,3.78527549337286,7.46719540184005,6.14489083712229
1,12,4.4604910477188,0.619016310129497,3.66831865410835,7.29847739860195,6.06900831261523
2,12,4.44946760201225,0.111989534646799,3.85142989292186,6.9811617100142,5.29589945907418
3,12,4.44044937268064,0.385962889833664,3.36754867539453,7.05152972089113,5.28955652109357
4,12,4.49092608255027,0.202789659287681,3.88917985576236,7.10450047564294,5.88593609477524
5,12,4.32149819156666,0.261306968363117,4.22272845637448,7.29612906394372,6.23994697710318
1,13,3.9072278348314,0.718703595701133,4.19373668567354,6.80849676371905,5.94827869032836
2,13,4.17026081722465,0.582019393974203,3.78717239128155,6.99526811031808,5.35369627351238
3,13,4.32452141048384,0.547751339973891,3.50594297740487,6.87416458588589,6.25981057926819
4,13,3.90333541255217,0.891923934001579,4.12381921182011,6.82591949449523,5.68782413741561
5,13,4.09385069620085,0.641756358797392,3.90076681020258,7.03635596961817,6.88332360025788
1,14,4.5533630590329,-0.138610198902099,3.60582816845587,7.1283203642028,6.55921895222859
2,14,4.49731868050702,0.406045851306644,4.8318059040397,6.92772030490138,7.54477008091781
3,14,4.50654829506922,0.0554363247357123,4.60563589458956,6.9812514424284,6.99337438219671
4,14,4.53630270992103,0.169169767196253,4.31177404507964,6.99914958532953,6.66196048897307
5,14,4.37984400475146,0.749944061799759,3.92307616461801,7.12584218276578,6.19645869943783
1,15,4.65283402271935,0.378686593005007,4.38141988063731,6.96216877572741,5.91456527392158
2,15,4.53334440703763,0.328329944693401,4.16602374959971,6.58178410506756,5.39431874427518
3,15,4.3852223160638,0.453918029524567,4.15632587299724,6.95777008534437,5.803462499122
4,15,4.28578915062818,0.953802262275714,3.92130311226331,6.99532475745435,5.85964221182525
5,15,4.39446779805908,0.65132476405477,4.39298397367858,6.95933648673422,5.93624098297931
1,16,4.32203214002306,-0.205129623935724,3.13140870984632,6.76459990207234,5.8137811288585
2,16,4.11322376081838,0.672323176688162,3.61305025549198,7.00491246601874,8.19085252310806
3,16,4.03247641826475,0.0789703693864695,3.58785128315132,6.80708558280454,6.31133859206495
4,16,4.07476807427622,0.850200989077705,3.52168119416479,7.03239135427496,7.06377697124647
5,16,4.16083923742267,0.586149677452166,3.26991506327759,6.8868221680872,5.7808996822964
1,17,4.33968644995774,0.495049507833191,4.1563518286204,7.23990974314241,6.78552207763828
2,17,4.32518028491209,0.412681320877866,4.11151761345117,7.43556279711306,7.42457560601779
3,17,4.24061034548139,0.573157397926429,4.84243730184849,6.59391668376183,7.9324739061401
4,17,4.18769204551869,0.425671356066171,4.37120576010991,7.09581336917784,6.34809797264249
5,17,4.13777432493133,0.536305517495792,4.20118190626172,7.12633456577276,5.94996238329159
1,18,4.35793756331006,0.144266615741443,3.83751775161798,7.23229369410183,5.50638386249391
2,18,4.39878829932774,-0.08060580648894,4.30569386777146,7.16999033119326,5.47398254762963
3,18,4.35894564039217,0.0437912537848085,3.79968361284486,7.19465750522893,5.48244393604294
4,18,4.3595755899426,0.516452261645238,3.71249042375128,6.9793716503186,5.16372065805102
5,18,4.53609781066304,0.0106622475928486,3.96128791498398,7.33452895893774,5.64173865031758
1,19,5.14483637989627,0.542030050908449,4.45827561098466,7.33762365882164,6.85883606043854
2,19,5.01835948266477,0.477104728674995,4.6932224459471,7.03819339719219,6.56922104788918
3,19,5.05912723658156,0.522697618476609,4.32729220091552,7.11441799712828,6.25008142541512
4,19,5.06042969832818,0.338395261833788,3.58927610632325,7.1940061978206,6.19774914243572
5,19,4.97126971384157,0.656638574020152,4.32728748896066,7.14167945284757,6.20001203861081
1,20,4.2339341057552,0.280841902226887,3.86270151246626,6.32780914944747,5.8150275302811
2,20,4.06831658387662,1.14489710023242,3.67405079113358,6.7196965451513,6.12094359427816
3,20,4.12237843431265,0.0768682194203841,3.99723130510021,6.70453196003772,6.5303887995643
4,20,3.90728754707854,0.118285877302581,3.75320346550486,6.96674634177267,5.97625662240956
5,20,4.07772973949338,0.643844796525448,4.10919138715141,7.18959536934681,8.92018345479807
1,21,4.50276395744315,0.0860269268857927,4.27397918619614,6.96329325403154,5.68195796453033
2,21,4.19309151108804,0.781686835624164,3.9464835760706,7.00953767579504,5.45052133376451
3,21,4.35363824007761,0.519835499522697,4.111309916542,6.98386387867113,5.53187743561789
4,21,4.12233485577924,0.500242270717977,4.33795942883472,7.11693509795038,5.71406196854979
5,21,4.49034728573228,0.165785485007686,3.67867971380735,7.081034764825,5.57392572113482
1,22,4.45798743138964,0.423520165682296,3.96969080545996,6.8520720264539,6.46531902296419
2,22,4.45382300257711,0.38881630243985,4.26985808566348,6.72202880872919,7.67626621021468
3,22,4.42340829640007,0.331759692117583,3.78997210860383,6.9564453684257,6.21622248854608
4,22,4.27663070585506,0.418945201809673,4.07096286252664,6.86710848145513,5.97816062014754
5,22,4.35529362199777,0.477935395303981,4.35964123188668,6.76660143225944,7.04949956477052
