parameter,value,se_sa,rse_sa
logCl_pop,1.35186192338347,0.0301644573502236,2.23132679665445
logV1_pop,4.18796090857013,0.0300961503979649,0.7186349408462
logQ_pop,1.39137518368313,0.0508455875150714,3.65434054821053
logV2_pop,3.91154152882024,0.0364669989173428,0.932292259935217
omega_logCl,0.322842496991221,0.0219606870947478,6.80229130285315
omega_logV1,0.316238978594642,0.0216216692963096,6.8371297530734
omega_logQ,0.360251872201305,0.0545243982634495,15.1350770032867
omega_logV2,0.272423906369997,0.0335953834820598,12.3320247219536
b,0.196038375413999,0.00326243324826348,1.66418092446124
