rep,id,logka,logV1,logQ,logV2,logVm,logKm
3,8,-0.192926213249342,4.26406733545832,1.76159910853379,4.45523299274431,7.35973772375392,5.99531451324152
4,8,-0.281712406295422,4.19578784519457,1.92994920464161,4.39964734407252,7.18860444054743,5.77139031063184
5,8,-0.012404377612814,4.4532366376501,1.16794203802095,4.43744852816028,7.03120607832006,5.58682731486006
1,9,0.160565910700896,4.48608415936786,2.11823308758259,3.88712734678512,7.20080355300022,5.87407700382517
2,9,0.49184756413783,4.62066635873731,1.40001115536336,3.7289350989504,7.17732327326872,5.63921096513591
3,9,0.265589999704991,4.44750102109389,2.01706684701989,3.76243770104207,7.15733199005718,5.64427432486531
4,9,0.327059238178591,4.47258190071168,2.36271190715341,3.91307813777665,6.96613792357718,5.3299455068316
5,9,0.119718303829517,4.34911000726412,1.67483082133741,4.35002571538251,7.12144730876613,5.64835013702522
1,10,-0.261636002254963,3.80898073530098,1.17473624430945,3.72065774306227,7.07857815263082,5.3453243761618
2,10,0.10833089789599,4.00475911470543,1.1574231001649,3.60302904426032,7.00744107328186,5.2731384783788
3,10,0.0715957249372968,3.87912821397015,1.43178154606154,3.53591888883147,6.96454713123722,5.3495150267455
4,10,0.142634257689523,4.03532231015036,0.743539732979469,3.5617183086788,7.06176450234957,5.37294952013305
5,10,-0.0185846460417637,3.90326189860748,1.37656773825627,3.75182314700949,7.10323447167919,5.42720632420918
1,11,0.0514231178305412,4.49757778757115,1.35660840496278,3.72911585848307,6.94389995153598,5.83444769669893
2,11,0.468689568738366,4.58695595077202,1.47404601729249,3.63877837473574,6.59630106843589,5.36734815991579
3,11,0.0371610158412645,4.54181637468896,0.395455876236511,3.45796903273786,6.75401857337644,6.02713688659274
4,11,0.185807519932106,4.4865916669553,0.746073001100114,4.01481924044009,6.74491017120037,5.64085401814089
5,11,0.0181846414213798,4.45815490779822,1.73603280024757,4.09586758194428,6.87128720597879,5.79972911228113
1,12,0.0646706382904042,4.30821245705232,1.94390595054022,3.84379063108821,7.06113864937951,5.70117625426757
2,12,0.369930755755283,4.49715099032969,1.03806593061458,4.20085007458154,7.14534847616109,5.9786095966647
3,12,0.400157254949423,4.4370665446294,1.93042461214539,4.22145712145146,6.82612566732807,5.30525374159656
4,12,0.271741478216157,4.36594266288139,1.86575258059224,4.67129277176833,7.20094918558035,6.25928856883595
5,12,0.206970893058011,4.36507636597808,1.79751922738106,4.70629877667372,6.73675121763304,5.87192974823415
1,13,0.138588339538621,4.80850798463068,1.40860574986655,3.85163594953473,7.20337475586482,5.93866351417841
2,13,0.0311987665327995,4.61298813701394,1.73936448839715,4.08937737798258,7.13165960637326,5.73737639934722
3,13,0.0503352712122636,4.82341894972012,1.1205126328181,3.54959035831092,6.80261191339128,5.44940279248816
4,13,-0.00576248227432163,4.59068053938121,1.9597710514721,4.24579206376069,7.30923641998748,5.9402057807323
5,13,-0.042339830601667,4.73885805625941,1.29344952182834,4.13823903436335,6.93494394702639,5.60886429467848
1,14,0.245038128044783,3.74386444141864,1.00205378436079,4.30725142118407,7.05641686424846,5.82985575628695
2,14,0.230553462742936,3.738397684174,1.40507597120121,4.14774239195739,6.96148798716184,5.26723782282603
3,14,0.138454714835139,3.72804249377291,1.25983798608979,4.25898425222461,6.85924586721619,5.23073994294354
4,14,0.268776946623963,3.72105362544244,1.32660071100286,4.07960793236382,7.09140901518374,5.90783915774899
5,14,0.148742160875945,3.51957469419937,1.43927253460899,4.35215196714795,6.97278992558817,5.55576840241924
1,15,-0.288300785980364,4.0347532855776,1.45753660994085,4.20488403183358,7.25903836397659,6.15814372025903
2,15,-0.225591710647631,4.09746208497651,1.43200484269115,4.46592952047049,6.86641594782975,5.73493975108993
3,15,-0.322242031899287,4.11663525102191,1.7426523210556,4.04467538395493,7.1336582105337,5.92537683789137
4,15,-0.295311691646885,4.18574592870594,1.319293470086,4.66272884867402,6.8080532293014,5.84229739583485
5,15,-0.420270720190449,3.86858345193771,2.01798233258786,4.45988418620794,7.02797779626944,5.95582912999965
1,16,-0.428496313279555,4.32663313027512,1.38499597656846,4.00044738003835,7.01740932498496,5.33341254570159
2,16,-0.137617689010745,4.48952578806418,1.65395044866719,4.14024656648191,6.60710099566554,5.327570764669
3,16,-0.458084061792848,4.25403615713884,2.40572635118207,4.12251181844721,6.95154026561668,5.69722703744849
4,16,-0.0803163996747034,4.44190900682068,1.73801210064326,3.71636260395536,6.87057317601254,5.59204283223416
5,16,-0.170466501242778,4.55557822730556,0.535050658504104,3.50727031865739,7.06911177928469,5.78543242200633
1,17,-0.574388513821713,3.89613652534639,1.90064999930728,3.81645253543299,7.05240035338799,5.71896769274005
2,17,-0.494445265686795,3.96275809964549,1.31873787962803,4.03789438541153,6.94790741672137,5.93934580617222
3,17,-0.154989067799563,4.06194025715118,1.22436052510156,4.07650807236664,6.8626310988698,5.80995963479819
4,17,-0.331096953871659,4.00680170465404,1.62639086679358,3.71377405132824,6.71159815095436,5.47400390448429
5,17,-0.500154032801389,3.83697112099485,1.51981214533162,3.73118596559768,6.86649001112901,5.47929540946592
1,18,-0.179745723281391,4.51842221408564,1.61316346094269,4.22858521936234,7.29990089356154,5.877291750001
2,18,-0.0789994735821437,4.61391601502152,1.48637483981072,3.97860020214126,7.43324573420397,5.96944401385816
3,18,0.171962024217881,4.60160231681759,1.07152188840741,4.751132255926,6.87946862604525,5.50589958889408
4,18,-0.246747675026364,4.35436088228178,1.1269465885488,4.33061999009691,7.11176699808862,5.82471160687808
5,18,-0.1657801242245,4.46053089339935,1.20581829441651,4.21599881794945,7.2153229450639,5.7965624167813
1,19,0.227308608908292,3.74882742526291,1.28122323221163,3.69573709654349,6.75580801530522,6.75827986336568
2,19,-0.327858276500776,3.31174980189469,1.58596602212448,3.55051096913969,6.65130317522947,5.99149544461898
3,19,-0.150218681500561,3.62734919023835,0.914243163875254,3.95795782131538,6.23578576711156,6.05900644751301
4,19,0.187731497681918,3.69652815968114,1.38752758231195,3.13838517706049,6.83347955115998,6.31431343475623
5,19,-0.391198603000664,3.43776498125035,1.3193080509313,3.93397828357867,6.54949331959257,6.50898233549577
1,20,-0.072770465914407,3.93222934814111,1.71832338407756,3.77181577760146,7.10388897737045,6.25275335040317
2,20,-0.0360249557866071,3.88670547663755,1.95792556423504,3.570159210461,7.19814420703034,6.22252444063097
3,20,-0.113713602475169,3.93043147331687,1.75315054373077,3.72370013737307,7.03960526828116,5.98713984946554
4,20,-0.191462611193773,3.81469985721867,1.63850801056791,4.04396167225536,6.65334019490782,5.61197427777383
5,20,-0.0851066355099309,3.96681280292217,1.33382555773434,4.05979122122524,6.54013142317599,5.69383933189983
1,21,-0.0162681097636026,4.02511431255019,1.62873720677481,4.2045733566833,7.56815327138933,4.97266923842976
2,21,0.143982479768359,4.18117981327519,1.3958859575072,4.06732238705553,7.50755820993798,4.88758808291058
3,21,0.00327142639168773,4.20891856291508,1.06668599338193,4.17321088680197,7.51623498048909,4.83296768201443
4,21,0.152951594146961,4.20683543343602,1.23643555847974,4.17529769024918,7.70206979407854,5.11859980106592
5,21,0.106495439579813,4.40108454921998,1.2038742050184,4.23248707134866,7.78409990111434,5.15372512056492
1,22,0.197066821954912,4.50996043884742,1.85110697965155,3.81978348362504,6.74040754871824,5.0960732610766
2,22,0.152057429548488,4.77820337360716,0.463620949922253,4.21652755723308,6.63500545199831,5.27385760584881
3,22,-0.0794525160516876,4.6147238072828,1.11544868821166,4.03346959371246,7.04350864347317,6.07324598486778
4,22,0.35461666823304,4.64684472462835,0.778267962237417,4.08695640787515,7.01654757139045,5.8945363038983
5,22,0.0764859223993738,4.55645972143225,0.415265955887757,4.41956186613154,6.88154330008964,5.51638632671854
1,23,0.044075885680264,4.02632188234805,1.38794102268538,4.16075917399228,7.24922216747749,5.33728818372903
2,23,0.102993730662289,4.13994769652719,1.18435079201825,4.11826901546759,7.27794286861326,5.40029664703437
3,23,0.456861115271376,4.19730111191374,0.676945744398817,4.24546167682271,7.19704463803237,5.41330274653568
4,23,-0.337084338678369,3.81377061163625,1.5065638611953,4.01822627824115,7.33304568617496,5.4643712846212
5,23,-0.208304264341001,3.9387283261789,1.51335606952215,4.25363832835941,7.10321882104907,5.16849236188984
1,24,0.143237620108972,4.28831887154256,1.48304474476129,4.03332966071323,7.09584087606936,5.88057651186465
2,24,0.0591723493281034,4.44472636926209,1.07371677735237,4.14836389470848,6.94721485696949,5.47763948942834
3,24,-0.11787713032707,4.23734556444201,1.8607060916695,4.08050275287862,7.13997800867059,5.381945377355
4,24,-0.169325598876138,4.26236717800104,0.950384078148653,4.03760805884247,7.18879984119475,5.70520567322313
5,24,0.0433619176463738,4.45503360451001,0.9020008853582,4.49045096728417,6.97199166141225,5.50669788615184
1,25,0.408093385173423,4.40749902114478,0.559086858996555,4.19553406194381,6.86692587767298,6.18343756769731
2,25,-0.0857149753245127,4.19980243485789,1.5310305653696,4.32424331401733,6.95397657578672,6.20826110441815
3,25,-0.0801527359305585,3.98260429665682,1.71115564705234,4.19073823508216,6.85787366819457,5.79751685619237
4,25,0.0316105163774881,4.25911833741498,1.3919167578746,3.88218647091818,6.84921363402465,6.00011612833947
5,25,0.141632958801426,4.24267308512197,1.14040535693914,4.42877948665045,7.04152065724784,6.33046616811785
1,26,0.407555830255422,3.82229360727926,0.482677363215205,3.76793036561896,6.91943609257342,5.61465333250533
2,26,-0.00567562541257793,3.54042650924395,1.43138172127302,3.90159402659075,7.07999482675679,5.8718667148026
3,26,0.235041265609022,3.89188057253409,0.768276679993386,3.86904504113124,6.92962283466259,6.40605787816655
4,26,0.413653499336203,3.94591220227443,0.714273328126933,4.13138861912288,6.85457803366472,6.22743394890231
5,26,0.186646297751211,3.79139890870603,1.17582607264117,4.07720405504945,6.94267834298213,6.30054833362052
1,27,0.173611618920041,4.59430505210481,2.29764653386155,3.46098992600845,6.97233144925447,6.16041848646045
2,27,0.101746318119192,4.60911242044472,1.27403773310048,4.10304844557901,6.81550234316277,6.24602083344643
3,27,-0.00922057135351109,4.55996279206629,1.61442369129721,4.20016816545537,6.91953052522317,6.17971655980209
4,27,-0.129360878566199,4.49935768081021,0.912130446338562,3.94943743283441,6.77949140961781,5.5660881823665
5,27,-0.309860065038608,4.42419482589905,1.86908360168122,4.04983718228941,7.28817173357892,6.50760952398732
1,28,-0.135474060242972,4.15004170180692,1.79402169701904,3.60792091891658,6.86727422719008,5.52633751068316
2,28,-0.366990625418524,3.99346004639902,1.17067188895088,3.63824244679517,6.63655793266258,5.32812286794252
3,28,-0.41768401879603,4.06105195417561,1.4475741919561,4.03408939451117,7.10855595031019,5.852819371605
4,28,-0.341801865953672,3.98090687666511,1.98106415025295,3.76056834493229,7.19462548248958,5.92575282436872
5,28,-0.352017602625633,4.11007677872797,1.16536039918478,3.59186815972419,6.65181957141804,5.36150033347443
1,29,-0.489433321113631,4.39264001217969,0.883187187816952,4.15112173477234,7.11338829760534,5.68763561416608
2,29,-0.185227998882328,4.47669036044268,1.15257295478601,4.48315094457088,7.19581103698353,5.85824006926061
3,29,-0.233890150999373,4.51521170723699,1.87255971132959,4.40959725897239,6.78359548855903,5.28418276579286
4,29,-0.384301966509775,4.43051291807117,1.43243429617689,3.99182035111755,6.76389902317236,5.18213440352946
5,29,-0.236355981159446,4.4674733720843,1.25764800167732,4.19343205120393,6.52569910321967,4.97628113454115
1,30,-0.0560934906635633,4.50145699949916,1.0754423274364,3.93335690557328,6.95782937725872,5.99340540675413
2,30,-0.117379453822755,4.51667290905045,1.72325970603236,3.84830060424388,7.10453954725178,6.22718181200516
3,30,-0.345812939868778,4.49523295478136,1.59133404797229,4.65951883019852,6.82036626221412,5.97710243054158
4,30,-0.167261658247719,4.48264861973178,1.54125164061261,3.90361209396995,6.94607354187737,5.78471753654238
5,30,-0.288787298937693,4.55942029435516,1.45177561225873,3.62929305775301,7.13983408670308,5.90231634726633
1,31,-0.335533629867237,4.49536905704127,1.56062346600883,3.81503810594259,7.27974657966845,6.26469831143635
2,31,-0.244717647165654,4.50427385753889,1.44180068682304,4.1497891043799,6.81857731615804,5.87237778435354
3,31,-0.306044348500168,4.50606503199349,1.64812303876012,4.20243005369918,6.91859327610061,5.99518268362354
4,31,-0.357887531285006,4.52377050663998,1.22642758984446,3.86388303538942,6.80836773371189,5.71161213344986
5,31,-0.379977063951328,4.53222674153718,1.01886069108356,4.00921260641846,6.90978823186148,5.78997938558651
1,32,-0.306476980849332,4.07960117909573,1.99323008245191,3.99480586797802,6.68803710327659,4.50370258910449
2,32,-0.296599043856497,3.98899635330857,1.98341085246888,3.92924569942275,7.08634184337243,5.20042266473929
3,32,0.0257862775926237,4.1992708274902,1.24863283609105,3.91047437315886,7.0546589119992,5.08291719160384
4,32,-0.110939726664406,4.21507798714514,0.82826433025437,3.84927180060144,7.21119724276614,5.29806027652448
5,32,-0.386273837041358,4.01007998035407,1.93827650215131,3.99890158309006,7.16558584698594,5.18664147216422
1,33,-0.0546180884853835,4.24597812285375,2.18399087346769,3.66719329201948,6.85090100600386,5.86507574145957
2,33,-0.206678682095638,4.05005811725396,1.89350743716496,3.72057214524154,6.91874366178553,5.85880118201524
3,33,-0.572762628255493,4.0215403050517,1.5811669529885,4.21309487064723,6.635891803582,5.56653019456295
4,33,-0.26127410616547,4.09351508784862,2.464287677823,3.73991393815261,7.09108370477725,6.07453748503933
5,33,-0.0495276635843099,4.31183878411826,1.76960192400346,3.99039966470972,7.13713333962184,6.26724852315664
1,34,0.481929428138298,4.68832073669736,0.99665002704238,3.80883089668545,7.25391366997108,6.48946760917525
2,34,0.295201506796652,4.54290612660357,1.83313198375864,4.01658176954115,6.68444071050414,5.58229102338637
3,34,0.109295136248924,4.58676458705349,1.59471301879003,3.72503119107375,6.92568999477365,5.82723306185216
4,34,0.359100926763482,4.67729220853302,1.45576620781182,4.37887189284844,6.97016906282542,6.42906792460396
5,34,0.0833681053554253,4.50804223501003,2.23518476268982,3.9568042790446,6.61603128191583,5.45104240612542
1,35,0.581592662819847,4.21777597414122,1.07525782199813,4.32499619565165,6.9945749053444,5.66394056226471
2,35,0.71404732789918,4.31150262689338,1.31027258647928,4.00960087173122,6.90856062530895,5.32806451228383
3,35,0.629516598237547,4.16506813112029,1.75876374148566,4.44719391263008,6.7306973500551,5.18223657586995
4,35,0.158511601205642,4.05068719946525,1.90508354713529,3.8001424889497,6.8680812449738,5.43550316124681
5,35,0.224914378315063,3.95859187102796,1.4567628565994,4.70036702331952,7.06840533636405,5.95834771287065
1,36,0.0153034275299936,4.30423213894074,0.153865651178659,3.96949181595887,7.08586190439936,5.43840981202096
2,36,0.408148123746163,4.21943761714292,1.01661198911387,3.4995045189321,7.05012490957226,5.33150734077402
3,36,0.0723903952825243,4.27087647929891,1.32501645461174,3.43709019330246,7.12696101665029,5.36803598227253
4,36,-0.103886745160181,4.09652231058362,0.971851226756801,3.76169810989695,7.38006085377907,5.73048995121524
5,36,0.328402340768924,4.44185663022387,0.363290786552294,4.06612436685606,6.90735162077315,5.16984166415699
1,37,-0.218799533822897,3.83508928784895,1.04501389432377,4.08917608796804,6.66052681741423,5.51816359472189
2,37,-0.227355278219904,3.76305013980247,0.641457092695741,3.93543051249406,6.78414921943119,5.54698887581056
3,37,-0.246687721473229,3.7480423310827,0.486748889275801,3.88988468562716,6.89895032322297,5.86308750960923
4,37,-0.406055056061484,3.82410966976465,1.20980746529996,3.89255002497139,7.04683141803796,6.13527867572639
5,37,0.164436811957154,3.91879540232576,0.91534196043524,3.99083931708881,7.05398092944642,5.92845294688657
1,38,-0.601779299934715,4.49904482535324,1.20301865764947,4.07425260101083,7.33835397419442,5.75918641661002
2,38,-0.641385496872134,4.63032951619845,1.20718941250377,4.26971854432503,7.2910918260467,5.74107717451311
3,38,-0.835962792328031,4.44984299115909,1.62650433887734,3.97437136584112,7.24233764488689,5.54668791750481
4,38,-0.333466924050243,4.68869085436395,0.921111292644503,4.48549111046167,6.99889100831062,5.53677300223068
5,38,-0.488736751402338,4.62988270498466,1.12268587752734,4.12994520932302,7.02654921730282,5.26650884931626
1,39,0.46161740191599,4.52002414220453,1.44903976934866,3.78135197084657,6.85592018747189,4.99019376116432
2,39,0.0284304013991457,4.31700994793428,1.34872894215523,3.83588564002465,7.10040003353734,5.31213662484195
3,39,-0.0811870930308305,4.05380582972759,2.01834033197603,4.15671845711383,7.38158776654967,6.13092366732315
4,39,-0.12759739836181,4.07730398993479,1.86414356594795,4.26262537715829,7.16664821385362,5.81741900647284
5,39,0.453232027967248,4.36278924959455,1.47100870806439,3.94019060162539,6.92952265446193,5.34662801503458
1,40,-0.00627006830222047,4.07742867590883,0.318252852628313,3.75775493947595,6.89678525289133,5.45034811807791
2,40,0.105478483416285,4.16513295668734,0.771997561386234,3.58058745620852,6.7368411672567,5.75769647172193
3,40,0.157478271183712,4.18390134547207,0.389838649960547,3.72073886476807,6.92849228044313,5.87476619749097
4,40,-0.0933012578930726,4.03998306302072,0.596685424875767,3.98170908760494,6.89330819754067,5.6992895719393
5,40,0.0906367336610168,4.1075965227377,0.62099458048047,3.97163830378579,6.74292569526158,5.20385774374441
1,41,0.253963547464323,4.20099222303274,1.44934108803419,4.0646191051814,6.92914459455267,6.34715204594242
2,41,-0.178839274476151,4.00689580038418,2.31170118022395,4.17564376995557,6.71882224394563,6.03319038993671
3,41,-0.362640672472281,4.02762342990158,1.53471007692758,4.42556731759885,7.1498146797052,6.59948577073408
4,41,0.0234809263676986,4.16688481240755,1.95716238110146,4.17813211501181,6.94710156765935,6.65879069262571
5,41,0.0659142976255752,4.11636415732378,1.56023359574411,4.27311617809498,6.79239554531787,6.13920050311424
1,42,0.20690438991993,4.31008666433438,0.921244717175422,3.822540707426,6.96967575089349,5.68656335626219
2,42,-0.195227692392636,4.00253444858369,1.42383835214232,4.14251533360601,7.16112997216237,6.10678306724639
3,42,0.248568466016952,4.11003683648315,0.891695599144026,3.69263819706185,7.05278988587971,5.72662876466026
4,42,-0.257949354648579,4.05687168571038,1.4185914232946,3.80968456832493,6.91221823464496,5.62488115958996
5,42,0.011800119266386,4.11976838130055,1.38848680664946,3.71190791987925,7.34925838057127,6.13196451959574
1,43,0.387125828432128,4.58374089423561,0.820278766898206,4.40819565323238,6.961405164737,5.9565856250251
2,43,-0.134092220717521,4.13314598758768,1.78443218398911,3.94656624976994,7.31200388126789,6.05332836795215
3,43,-0.209283848987491,4.29695167489801,1.67955093339035,4.16474788117372,6.9359192447348,5.54102989878061
4,43,0.0855767726482486,4.47598814634987,1.24550302525807,4.34770131236844,6.78840303788438,5.60639675244548
5,43,-0.174250383984469,4.22505575839507,1.14942067850448,4.01875723604806,6.93582453579617,5.75228088727658
1,44,-0.263648788985049,3.50926666005926,1.22823343015625,3.97217279857617,6.8520975886712,5.81758037467584
2,44,0.013986995564582,3.54643798700698,1.16443670805958,3.84502925863439,6.63001924760516,5.3934250231581
3,44,-0.187353263693331,3.47644529564007,1.12534153398867,4.14328858269906,7.12755189604413,6.49365882627392
4,44,-0.0501126030807425,3.58216046739911,1.2600634219316,3.93054836765842,6.71703634230638,6.25526478258231
5,44,-0.364292896837172,3.35581786983052,1.18197132792867,3.84620804854927,6.80177753771322,5.13824080053457
1,45,-0.0527300900003179,4.13118018712663,0.932343625698062,4.0437410170351,6.74614169360817,5.29862697547283
2,45,-0.689871466781142,3.6766181097885,2.19707803611188,3.7407095684966,6.80776872226983,4.7658862640009
3,45,-0.219796571352309,4.26337876470901,1.05271417782149,4.45704141861174,6.67977989758311,5.98028760568463
4,45,-0.533597070834851,4.06153261954728,1.75065230150788,3.79211323054559,7.16778574680808,5.77645889747181
5,45,-0.383595562020048,4.0262253933556,1.92248128427709,4.09012875766425,6.94118284468499,5.84847879077562
1,46,-0.835705396850533,4.2823603224618,0.70819116164549,4.34236265284906,6.93630361769397,6.29872502934941
2,46,-0.99317810698989,4.19982118315234,1.03014732922638,3.79160106174542,7.02846806651462,5.97827800185109
3,46,-0.861081598784639,4.26639103435093,0.490899102498632,3.65345218383349,7.09884151222319,5.96208172787665
4,46,-0.910977117724103,4.36149781030339,0.428880112832134,4.10702660679011,6.80484772286186,5.91546768096918
5,46,-1.00357229272065,4.11053535326376,2.0710270956422,3.70910800539175,6.69104686677921,5.11703823052174
1,47,-0.0932747174015565,4.00457025751918,1.65343626798398,3.4379604271616,6.87497219238504,6.31022838631043
2,47,-0.190514160140826,3.9112272222691,1.70026254384208,3.96729603879045,6.82396462176266,6.80046665590676
3,47,-0.167323322529006,4.04059304699354,1.20155913932601,3.97309826835765,6.65683510379213,6.4005475953006
4,47,-0.488048903756542,3.94066876188008,1.30281026064757,3.93494654914392,6.78230512697848,6.28117889395197
5,47,0.173993977555077,4.08134650046952,1.79993101515199,3.7234642976165,6.77100648529772,6.30409345423962
1,48,-0.146783106650452,3.90563645764632,1.71010636769618,4.02011249794463,6.90176903004558,5.72088364595771
2,48,0.291149120772573,4.15315397767679,1.66881412913546,3.96042846599249,7.04548923598275,5.71907133747347
3,48,0.157371983148865,4.2301824811133,1.49834179487305,4.02172549846279,6.80099913981238,5.60466361083828
4,48,-0.00706906368737253,4.25601910492752,1.41463172873611,3.51416830336132,7.1136868275214,6.00565858012838
5,48,0.297397928111247,4.20170880716968,1.49984546632292,4.07614639456609,6.80632005570613,5.67560303787983
1,49,-0.330665614334057,4.16777073133617,1.61206511345657,4.18568564683467,7.09860969415379,5.63874730362543
2,49,0.0193923875648519,4.39780240611123,2.29475305943933,4.16896161481446,6.80363639121429,5.73783538086983
3,49,0.0914708691006892,4.45483809760504,1.18544295043457,4.48706500174343,6.58747615265403,5.44220753746941
4,49,-0.0965587602337368,4.34683941747214,2.37655382300959,3.78078022382345,6.9809466978416,5.2508893354693
5,49,0.212181640020457,4.52412651469285,1.32943729649451,3.93663135610722,7.12754438843795,6.38541749040324
1,50,-0.423136797214118,3.66788685806333,1.87578659324894,3.83984803962691,7.04806434625656,5.76796785044702
2,50,0.00320803121699752,3.95063712739806,1.38518271758849,3.77156160166088,6.74829313082562,5.06123061350593
3,50,-0.226828169610522,3.82964040572868,1.24077224577209,3.88803021969532,6.74065507075004,5.29053257328194
4,50,-0.0717706039773268,3.77630407132776,1.45885632507575,3.71201694968106,7.05915455377449,5.70113354498761
5,50,0.122841206539161,3.98022407377919,1.00806729519443,3.24846274373885,7.09703489264645,5.71276543604597
1,51,-0.331488430154806,4.1616612130871,1.36919757030855,3.95930018580911,7.21051286330096,5.08041778712545
2,51,-0.317443996799455,4.24189375727271,1.38211173312357,3.64177491737939,7.18937489997427,5.08573753669803
3,51,-0.30211238269258,4.23928536048153,1.51207633785393,3.90400263495768,7.12332889936718,4.84640531613877
4,51,-0.297197391928758,4.27271070908964,1.35234166043177,4.29739923769757,7.14170364104443,4.97176139141212
5,51,0.00315860504731776,4.38391252074551,1.23307725917071,4.21425120471495,6.99657641151357,4.68572179591125
1,52,0.183148190113666,4.2455085301608,0.696870859452261,3.83419340713559,6.90106672325496,5.85564322530384
2,52,-0.0986969272133517,4.05940942766709,0.84259188024314,4.17329802244205,6.76419418119521,6.09390090111764
3,52,-0.329680250172469,3.93070393260752,0.808019902766411,4.18242717969187,6.87285554076433,6.06958978093546
4,52,-0.209270190663183,3.98302105126536,0.824131969269582,4.43317400079903,6.96335274658781,6.33972340481271
5,52,0.246873763855511,4.24435727653896,0.39076017325777,4.09290664712925,6.93356973000443,6.17331164750534
1,53,-0.126352578370848,4.39892040761327,1.81501817939887,3.62410262941088,6.98685529169643,5.55864062733751
2,53,0.348901122589684,4.60178558405772,1.19755582846074,4.2758018892438,6.91816944819442,5.90460042882189
3,53,-0.202081565802004,4.20321217912545,2.15405412145462,3.94178928162742,6.78247100278667,5.55587031143483
4,53,0.246510955256496,4.58443893228357,1.27436372700696,3.37071241880521,7.14506933542795,5.87265434498546
