rep,id,logV,logVm,logKm
1,19,4.46175872529884,7.08982919160387,4.90253749423652
2,19,4.4263128851344,7.2325779004205,5.12448435470031
3,19,4.41448439393902,7.20303456469225,5.09323241648426
4,19,4.43057999634159,7.22231997304304,5.1669823719234
5,19,4.38590446778319,7.34946262589572,5.28138446873736
1,20,4.19768112770448,7.15860350258868,5.10053379217497
2,20,4.25406608848623,7.02682012360278,4.9317036504248
3,20,4.26932767859088,6.92578972832091,4.74694936445185
4,20,4.28659228692804,7.09498708242854,4.99274625656257
5,20,4.19331009217517,7.01779030576992,4.93238484072782
1,21,3.79822687336102,7.15940125723988,5.45866231284391
2,21,3.85128802848645,7.18151436026233,5.45398829135056
3,21,3.83970324062713,7.10234493625394,5.35561709574064
4,21,3.82855774008559,6.99239181031305,5.24782785833088
5,21,3.88189296703521,7.111570595952,5.35777277281756
1,22,3.72335015778413,7.01244513096932,4.9521920118467
2,22,3.71360500869823,7.08566645236657,5.34542802396703
3,22,3.79938304210726,7.04451277885902,5.17282831575836
4,22,3.83634219239143,6.9687193986693,4.78034110016806
5,22,3.78780267520835,7.20205137330328,6.07456432718036
1,23,4.64768755153061,6.79369991522522,6.18703726895112
2,23,4.75591942644137,6.4658342129095,5.00255904175384
3,23,4.5639141478779,6.34143619015216,5.25995671364968
4,23,4.68628633655235,6.38324197382159,5.68507312791509
5,23,4.56876252540745,6.52890507579542,5.22008779913117
1,24,4.0119457466965,6.97473215522111,5.29237171702456
2,24,4.00665903328255,6.92484887429327,5.20041932367872
3,24,4.04125717999416,6.89238264391884,5.13122415069523
4,24,3.99034002574044,7.07037659385593,5.40413592950903
5,24,3.97552664174837,7.16626095349379,5.50646996443223
1,25,3.78711430345867,6.63375702434251,6.18429601355132
2,25,3.92900713642608,6.3769244578718,5.37531371020624
3,25,3.76472959762986,6.8941780355615,6.22140435281677
4,25,3.84764798070219,6.52242598608263,5.37342380060466
5,25,3.79994119493567,6.51784329599956,5.7980472895087
1,26,4.50810075833446,6.79507200415348,5.57581199281893
2,26,4.52354242359625,6.53568155496344,4.92990168292518
3,26,4.50475103539917,6.76461959387469,5.3897633763639
4,26,4.58373560142611,6.63220476999061,5.29147290808092
5,26,4.55641967828483,6.86787391398069,6.34350480643888
1,27,3.82562794125244,7.12446947977388,5.36073198135564
2,27,3.92711439421732,7.19747704957559,5.36811331221711
3,27,3.90509237045416,7.24151038863267,5.44154536634352
4,27,3.88401305131862,7.30588778533895,5.51875910111229
5,27,3.74209718142341,7.14530869880584,5.4423239836948
1,28,4.96167951710543,7.04704759892084,6.11851976554796
2,28,4.85343376793139,6.78822067259398,5.67426500406721
3,28,4.88840062216218,6.7104055095324,5.60279576821
4,28,4.84656012775205,6.63257318480541,5.41189342696245
5,28,4.98682357845456,6.52188848202279,5.83012712817825
1,29,3.89514344636751,6.49414483517883,6.26235790521223
2,29,3.94353507435822,6.59446414715653,6.62874081473909
3,29,3.89087878332125,6.43020212391397,6.34318016251597
4,29,3.93781132360686,6.16134815911218,6.06586036788358
5,29,3.90045103089048,6.28847142324071,6.25090131401115
1,30,4.52956295854277,6.42673535509709,5.64967448140917
2,30,4.55640108395478,6.4386478631927,6.02129524936022
3,30,4.58168692097974,6.75165681005064,6.24070471588157
4,30,4.54198174026143,6.8367632781942,6.32940461182286
5,30,4.50557402264034,6.6784829697219,6.16587521805329
1,31,4.38029017153214,6.8185914310176,4.95065827254947
2,31,4.41735401996377,6.76904933889179,4.85215806384141
3,31,4.5038803902597,6.84327399783112,4.90879742995906
4,31,4.45511094703043,7.05586619204502,5.17255570904725
5,31,4.39201957766432,7.20214119507518,5.43850542395943
1,32,4.16709665145038,7.26856869450014,5.1806557314671
2,32,4.13378679529489,7.14667913139267,4.98186048309837
3,32,4.14861822997908,7.21682164948072,5.04230280473102
4,32,4.15118388938041,7.34923760479647,5.3054758416177
5,32,4.05847562796311,7.27664600781125,5.26854375364421
1,33,3.76875541958362,7.34339669948589,5.86564695295115
2,33,3.75890902366676,7.16363190701254,5.33906675002207
3,33,3.76341532513173,7.32150324684035,5.7525001169576
4,33,3.83316101738894,7.24774823758906,5.64480913162522
5,33,3.73202305954702,7.18183078223023,5.71900436585667
1,34,4.21059452913753,6.45719928298507,5.56426405245487
2,34,4.22553987049283,6.32416703779727,5.21960623004161
3,34,4.18741680324735,6.43962087301856,5.83713056810342
4,34,4.28412489349498,6.45564752558767,5.51361206616591
5,34,4.25799226268626,6.41869740280995,5.67196570927539
1,35,4.71232612529381,6.66239763078401,5.16601647443488
2,35,4.71827189795557,6.80891499085049,5.53241884037008
3,35,4.66839733302072,7.18401046125123,5.94286266134997
4,35,4.66308579897662,7.05107780974792,5.79231213194765
5,35,4.63922576878019,6.96483970124227,5.79669056282301
1,36,4.09588461761293,7.16012397901462,5.68350623840428
2,36,4.17471645225018,7.06325712137992,5.36198501502088
3,36,4.15993725828976,7.07690404961387,5.30791085196421
4,36,4.17917490329601,6.95128080592695,4.90282904722848
5,36,4.19277357672161,7.09499178633705,5.23971156275648
1,37,4.05968597575349,7.90821513405849,6.161763934753
2,37,4.04459784157343,7.69149201945513,5.95475167666979
3,37,4.10276417232108,7.65117831730304,5.7997721005878
4,37,4.02483407529849,7.6292596924645,5.83966438240303
5,37,4.01300091748688,7.43571265388334,5.63530810679105
1,38,3.80553665566219,7.12481525650603,5.78844064739828
2,38,3.8746245791668,6.92051304001196,5.47500628830414
3,38,3.82444084431351,6.72911356160194,5.31972894998719
4,38,3.92717528327865,7.07107728878728,5.62590960327969
5,38,3.8205161972656,7.1922801882152,5.85485151521591
1,39,4.27123724796026,6.58787826002187,5.81601569666291
2,39,4.33954406381606,6.7522682720643,5.79802258991603
3,39,4.33941926899163,6.31665574987226,5.35459527578969
4,39,4.37251556915674,6.42192909125039,5.45235677104363
5,39,4.31113548711295,6.55889483705615,5.70503495923644
1,40,4.10104449459257,6.96765207932178,5.25693213160881
2,40,4.08411580145694,6.91478889397348,5.21855567052635
3,40,4.12422315959082,6.90920770132088,5.178859780101
4,40,4.14201402741898,6.99452721569012,5.25707539741777
5,40,4.05611600014318,6.98692655700178,5.33712779270172
1,41,3.6787778878896,6.91116396451546,5.16753315654936
2,41,3.63573145591031,6.83772971024876,5.11797146790147
3,41,3.51364692393151,6.96551872032136,5.40180038815908
4,41,3.57991689998648,6.90811772362996,5.24602376475022
5,41,3.60830136230231,6.88827752696682,5.18851881061892
1,42,4.01195216833744,7.10307931772559,5.57425096586009
2,42,4.08027689808001,7.07970975159464,5.46177751580578
3,42,4.16292202300424,7.09196180618632,5.4064203019988
4,42,4.15027675988378,7.22878319799215,5.63758096687826
5,42,4.15616340700374,7.24366842834235,5.65447914673709
1,43,3.90488912509859,7.17403209110169,5.32378129178469
2,43,4.01757700607418,7.32700783157663,5.51234627274451
3,43,4.01048307614559,7.21131689947977,5.26230848208276
4,43,3.96963534737903,7.11160193584947,5.16140495470895
5,43,3.97862309486518,7.15331256715131,5.21417383758137
1,44,4.36278714243192,7.13026006391723,5.77787974149083
2,44,4.39629190262409,7.14008800182759,5.50640627888341
3,44,4.48239277889943,7.02762753461916,5.36003207938296
4,44,4.45017232732157,7.05909609802609,5.4476097445559
5,44,4.42088618807785,7.14800312745578,5.66095635395821
1,45,4.03975221277541,6.67438361150408,5.39878603019258
2,45,3.99216852306317,6.69068596042807,5.52576066416368
3,45,3.99096119924105,6.83519150280075,5.71065586314335
4,45,4.06593633727559,6.94013978971895,5.71312775516514
5,45,3.96643686530344,6.8913966936317,5.7788143111868
1,46,3.94769228931477,7.0737628812916,6.1940816085781
2,46,4.02368188561485,7.02315950859939,5.62414754448813
3,46,4.04936344920398,6.96229734773047,5.72109934705017
4,46,3.96342777997645,7.00335868251348,5.47490716833799
5,46,4.01556337436762,6.81554510731496,5.31387164366945
1,47,4.1822304888847,7.10999129693821,5.64765100053043
2,47,4.15541625862091,7.0317303547411,5.49999966060656
3,47,4.22433730897155,6.73086016791348,4.8894322809348
4,47,4.14606276740268,7.0115664428983,5.52318395830092
5,47,4.11851837924646,6.94755640942826,5.43776407957857
1,48,4.37627671192432,6.82273360641181,5.57792398587636
2,48,4.36036124606327,6.9501535741181,5.67879332929356
3,48,4.3654859685927,6.79291213550082,5.5710686625113
4,48,4.42055435270475,6.90112106397198,6.00082384391706
5,48,4.30504438350168,7.38690779025418,6.36187188668023
1,49,3.80022881223734,6.70888604657507,5.0858511186239
2,49,3.71770637869547,6.92787806427937,5.97723269968273
3,49,3.73136617649142,6.81136771231176,5.1501901914794
4,49,3.77267097423695,7.02586987580856,5.92700500980596
5,49,3.74292366987353,6.95175496146293,5.90735110507986
1,50,4.5180649780335,7.04506894446215,5.25924170062324
2,50,4.39747417247654,6.94637576306251,5.23710414005901
3,50,4.46000081711474,6.85608982148673,5.10106559920119
4,50,4.46453298290499,6.99584758225839,5.36114071258837
5,50,4.43739268811854,7.16835508828647,5.50445197452239
1,51,3.88897449052935,6.8259890914217,5.11188341932581
2,51,3.93429185318144,6.70577559229429,4.85847306341176
3,51,3.96896828621758,6.74666051676127,4.81671327954078
4,51,3.97525019155187,6.71848844830961,4.79144914971484
5,51,3.97799333735829,6.72150321860407,4.84895788678329
1,52,4.91293233144456,6.52222230238872,5.75917563940605
2,52,4.83086443890193,6.52510212748291,5.62704594567458
3,52,4.79213521358046,6.75712221352894,6.3547202743577
4,52,4.83326931176289,6.70774840675392,6.13908798482155
5,52,4.83657676836002,6.67250331641139,5.71351732668211
1,53,4.76885981785504,6.86396641512955,5.35155616145055
2,53,4.81403611836709,6.63717511465855,5.06161818978068
3,53,4.73672989607656,6.76234299025017,5.33619194690336
4,53,4.80775160421437,6.69134005458556,5.1295960724407
5,53,4.8274011840267,6.8803818106775,5.3983738942724
1,54,4.32023815945701,6.9013095135335,5.59935380971583
2,54,4.30567715902835,6.81195695367366,5.48669360204347
3,54,4.27666360869164,7.11510962416802,6.07659960559929
4,54,4.29275894744021,6.70935931121385,5.24775786205806
5,54,4.23048789671744,6.85489153789566,5.5874532103312
1,55,4.13223965159727,6.75450730870039,5.33174715061482
2,55,4.17692687477351,6.71527711081102,5.29200667762801
3,55,4.04720748847061,7.03402364911584,5.7048696666481
4,55,4.05262679987251,7.08586772903861,5.73494254301215
5,55,4.13712565498701,7.07878201950955,5.72559274485136
1,56,3.96165598606591,6.69504525658756,5.38497217329523
2,56,3.9918635642965,6.85328265800027,5.60560901893806
3,56,3.93824027374486,6.95193639117142,5.7562895259449
4,56,3.94955145694591,6.99400363368345,5.81275043719507
5,56,3.9406196543953,7.0712260088387,5.95281754242453
1,57,4.03633914952546,6.88410353265516,6.1701725112175
2,57,4.08132447546331,6.5509985324634,5.72515847291238
3,57,4.12290127810602,6.5245865296661,5.77120750560593
4,57,4.00815413244688,6.65971091412231,5.41723855741809
5,57,4.09326263875472,6.63878996630424,5.55981410042498
1,58,4.0419236467747,7.22275791089363,6.16934190635422
2,58,4.06342709436117,6.42614796774877,5.25758949034258
3,58,3.99462720961981,6.4081550351095,5.12121746455365
4,58,3.94256902393387,6.82013616276681,5.77642950714493
5,58,4.03166717394311,6.86409398016383,5.8182479907479
1,59,4.10777012054698,6.53054282089248,5.36339904412281
2,59,4.19930887067145,6.63442154732224,5.39014549148398
3,59,4.1236469713605,6.99761795903728,5.93738542304137
4,59,4.11008916885441,6.31640383326573,5.11501173301899
5,59,4.09990543000209,6.61494699045794,5.54320597530904
1,60,4.76334175292102,7.10217627183219,5.54088665890602
2,60,4.60621653428341,6.88983862328846,5.39177530000505
3,60,4.61994250184533,7.26599477259823,5.81255579697647
4,60,4.57155977480932,7.12503060962107,5.70836584865753
5,60,4.58528389495443,7.154465694567,5.74401777590473
1,61,4.45313447567251,7.09656801566155,5.90491665667327
2,61,4.53923783606378,7.29499913392259,6.1282645075437
3,61,4.42179610950515,7.05982246361008,5.96278773347058
4,61,4.47754175390825,6.80349988537129,5.50708020259343
5,61,4.40191767214893,6.56229877188916,5.22128578531153
1,62,4.08826748207611,7.06953462822761,5.00915184411608
2,62,4.00190489719882,7.14474954663174,5.08024049766264
3,62,4.03722768586179,7.29336763081032,5.59905874978555
4,62,3.98687733362914,7.38432950357055,5.99800067296489
5,62,4.00650456604324,7.12271031666691,5.37600747572051
1,63,4.17519318182954,6.89200847647616,5.52701020498302
2,63,4.23829624213669,6.89233597809013,5.55790769924041
3,63,4.07416661450879,7.06511553623948,5.87469885878414
4,63,4.1894026404314,6.8604932520493,5.57064248277812
5,63,4.22768541531778,6.76555892281359,5.17202738301406
1,64,4.09611238281663,6.96945871454394,5.35197419661675
2,64,4.04213469276263,6.78466337043758,5.01861858785192
3,64,3.92843107631804,6.80060069146318,5.02074310780705
4,64,3.95203047060893,7.18732284753123,5.85865801251965
5,64,4.04948566824075,7.28995854743612,6.12921874213464
1,65,4.41342975795942,6.97383606021194,5.68686749779456
2,65,4.41172964974223,6.81315253200259,5.54137130351566
3,65,4.33045344328623,6.96210287788594,5.68492828682997
4,65,4.46452977150176,6.96634393710761,5.60859844926676
5,65,4.33249199511675,6.88947840417098,5.62449629748376
1,66,3.96573246611415,6.50116399563744,4.94221255775056
2,66,3.82214766960548,6.78677749551219,5.5953057592571
3,66,3.91204830652474,6.87887046368462,5.82908138007309
4,66,3.92275641081102,6.76876187827611,5.569826273322
5,66,3.95199495567089,6.67855628147189,5.48176285668536
1,67,4.19296243410542,6.94837828073281,5.66786938998925
2,67,4.19070471025668,6.94729287024753,5.71911107423919
3,67,4.09322832531825,7.3348548170616,6.29751947174029
4,67,4.16736510934783,6.86332459095305,5.60317601341131
5,67,4.15603767732457,6.5851977884967,5.25837451336383
1,68,3.96523684599935,6.75545235492446,5.38664294058538
2,68,4.00328537444678,6.59784125524801,5.17014853784492
3,68,4.0602487035487,6.82161871326121,5.40337414904064
4,68,4.05542606586557,6.89396721671277,5.5306541245707
5,68,3.90191180864324,7.04759732360368,5.75917676793765
1,69,4.15368593935201,6.82758829572182,5.84340506288803
2,69,4.29168666508487,6.44154016192893,5.87372213386134
3,69,4.23724287404627,6.69536413483093,5.59687185399532
4,69,4.26078727794799,6.63169683955723,5.95672697209039
5,69,4.26445077131287,6.57796633882847,5.70393036599792
1,70,4.09125560670967,7.01770038837211,5.86781218718348
2,70,4.1714174475898,6.67223124699466,5.05798921855895
3,70,4.11934648750958,6.91235407648001,5.94973995329367
4,70,4.05137502203914,6.84798704417043,5.13907057600867
5,70,4.03805545930089,6.89049277515583,6.12349206642067
1,71,4.35271868215124,6.89372110461598,5.33698473013149
2,71,4.27482300341509,6.97489615087081,5.5873324455476
3,71,4.32827852086399,6.92302160150487,5.44117694958215
4,71,4.27163850737418,6.93953174327009,5.40590163518495
5,71,4.21983350500881,6.97609055898598,5.40712342988786
1,72,4.01017007600044,6.84938431707253,5.75114664080759
2,72,4.02072714561721,6.65641376561087,5.64743898222055
3,72,3.99220370654134,6.644544980761,5.43179450442539
4,72,4.11104364959401,6.90885580170699,5.9146437063488
5,72,4.05269558565497,6.95393477276357,5.94823613316722
1,73,3.97846375813974,6.41546956819926,5.76554509804231
2,73,3.9396214897864,6.51081738449736,5.82912593024575
3,73,4.05625620457082,6.43214769112023,6.12378972617237
4,73,4.01212857182646,6.23410796686266,5.59456583945465
5,73,3.93886515446413,6.46915753262807,5.83184499052053
1,74,4.32155572869739,7.14684686108015,5.66437993192892
2,74,4.35784988822825,6.9047427446517,5.37279586354011
3,74,4.35015782861401,6.89888224897187,5.4204648190395
4,74,4.28692143126619,7.02859920526148,5.50576624140153
5,74,4.28551574495174,6.85107583914257,5.27368808075026
1,75,3.62906101265994,6.80313399592272,5.15479945697955
2,75,3.6004938771705,6.86373332588539,5.25923164879797
3,75,3.57375172852743,6.85889652971311,5.29522578698679
4,75,3.63296211331983,6.92886886941646,5.28900019799129
5,75,3.62945532703751,6.91601215371712,5.29954201017498
1,76,4.34676620185856,6.73638800927825,5.46748228719388
2,76,4.30739786377073,6.97124701226365,5.7636898601184
3,76,4.22960690942272,6.97289406944643,5.81498386812438
4,76,4.35631324287488,6.85883522117795,5.65626171048988
5,76,4.27848915531175,6.93977473005996,5.75864026852538
1,77,4.43646678022751,7.02063698997036,5.79045661500461
2,77,4.43353983410532,6.84165418594789,5.62474850384071
3,77,4.38208631006117,7.08885963850687,5.98379333959595
4,77,4.3873339881904,6.83883938832015,5.75840176303115
5,77,4.3922587016579,6.87528996784373,5.6216232661745
1,78,4.4059508252974,6.93498781911846,5.78762955610263
2,78,4.44760660905333,6.57599455323194,5.2589417649955
3,78,4.42718601646492,7.07754798146692,6.25329258428392
4,78,4.38320617118683,6.96947899652197,5.88349488627243
5,78,4.41129199825871,6.74959996455721,5.59006272867017
1,79,4.1096037142895,7.36228813927029,4.83727421079922
2,79,4.1255819844566,7.3186520359315,4.74009754531517
3,79,4.11676508299281,7.3212350511074,4.78656404201833
4,79,4.15780270164057,7.38758584332432,4.92465839016125
5,79,4.12632119294121,7.38183375719779,4.92495871853354
1,80,3.36800919613039,6.48168995338682,5.18699903068133
2,80,3.30640881084966,6.1471841171273,5.29947350977727
3,80,3.33635820893552,6.31302289856618,5.99443702401757
4,80,3.33863268279539,5.95397861635078,5.10493874084249
5,80,3.26889433635058,6.43475550613703,5.93587329883789
1,81,4.39556306910026,6.57117245961694,4.96150381837942
2,81,4.37368580559346,6.9490979545467,5.46511284017997
3,81,4.42783741544202,7.05652880376799,5.48738095220137
4,81,4.23786494997198,7.05300600327498,5.5533672133112
5,81,4.25657005964557,6.99008466211722,5.52911497882672
1,82,4.03354884864029,6.59234989691271,5.45166294975361
2,82,3.93087838638023,6.50550918508547,5.38084506280291
3,82,4.04312585953722,6.41524407372755,5.17402969286715
4,82,4.06751681619356,6.6507186328768,5.47428410430218
5,82,3.92337806697558,7.02844711164814,6.02026608923799
1,83,4.17703078696886,6.94111809151292,6.25557961238842
2,83,4.16432331431682,6.78271469084205,5.93459709117005
3,83,4.12262208204808,6.78520767950894,6.28256452608712
4,83,4.17775745656183,7.00215201532469,6.57213064031157
5,83,4.16551413687289,6.72507228444684,6.03400426085783
1,84,4.42548868186735,7.65871514097177,5.70456539300149
2,84,4.45688400141106,7.71765646165503,5.73136615340465
3,84,4.40454740393386,7.61516699343192,5.55160728389819
4,84,4.53062389294544,7.63326394398087,5.39550516166148
5,84,4.46112774399378,7.41547088486473,4.9502335436275
1,85,4.3226845382744,7.09407409400163,5.85053096925378
2,85,4.36592161140519,6.94676096980889,5.44353282227635
3,85,4.35588799013321,7.07431535079736,5.75864444659716
4,85,4.25656221108438,6.74615469458616,5.14994776772706
5,85,4.35016786951438,6.8560093079073,5.28852476404152
1,86,4.45175425146202,6.95804251245083,5.95510612026069
2,86,4.49342532246935,6.6840853870911,5.7953980187269
3,86,4.36665469388321,6.98957961980777,5.85999212593886
4,86,4.4984295485259,7.04027062731644,5.79598517406074
5,86,4.44328918323393,6.73360957301843,5.54164509438098
1,87,4.39238294247064,6.20830721917947,5.81552340549437
2,87,4.29236520604482,6.53930769521808,5.84458007429419
3,87,4.41440385225261,6.18306691486131,5.63489633467801
4,87,4.33202131847275,6.42333009030994,5.93934712669156
5,87,4.27506761955133,6.79190836994494,6.42636897740197
1,88,3.97730190693588,6.60559130823128,5.51166018973937
2,88,3.99751758562137,6.54615515312455,5.40876523747137
3,88,4.09291960826256,6.62649198936097,5.55521617295515
4,88,3.95029562334261,6.8523806056315,5.86711404638803
5,88,3.99877101645624,6.68810767012296,5.57761518570751
1,89,4.06788615910143,6.68303080759308,5.19767784991803
2,89,4.10215094405256,6.70805030509654,5.09773440953072
3,89,4.08303600124684,6.88615340174531,5.43733479803174
4,89,4.00012418471949,6.88783890933766,5.3978290056967
5,89,4.02155500331663,6.91440397122482,5.55055604282755
1,90,4.25099420681017,6.87511568013931,5.51793491788675
2,90,4.3263033543901,6.7948434153787,5.35759672670737
3,90,4.32144380696451,6.70431125245536,5.37596431645464
4,90,4.28307128984194,6.88092168122241,5.49826399231749
5,90,4.30169363253624,6.84888916118347,5.41870411947636
1,91,3.74270764189526,6.29270695770384,5.52885855883959
2,91,3.77525994826824,6.54620601035499,6.27307508425388
3,91,3.7591107796463,6.21643826949211,5.41295576916806
4,91,3.86260967504578,6.32751249035555,6.1214714139887
5,91,3.75181162618747,6.75170723957793,6.32860439414139
1,92,4.87764513223295,7.0030829517725,5.59268114975907
2,92,4.67545438099862,7.05530298454254,5.82162352544931
3,92,4.80768787816171,6.79748455558004,5.35983713744217
4,92,4.78618028380159,6.804473068046,5.39741692542112
5,92,4.7980881610599,7.07774276305696,5.73179183176122
1,93,4.49186906200798,7.34816448656164,5.70607411547968
2,93,4.39627169665564,7.2854319965781,5.35333096080373
3,93,4.34633111667377,7.28604285288736,5.33936291102926
4,93,4.46554014435005,7.34112759036524,5.80473991577391
5,93,4.3682722164736,7.13991635594269,5.22952682372161
1,94,4.09338414619704,7.08807900113924,5.34690082129717
2,94,4.13150151896139,7.04468424372663,5.2313849818155
3,94,4.08016633744274,7.14668394488045,5.4512887018115
4,94,4.06466021071348,7.13517389128033,5.55903006771109
5,94,4.06985211217667,7.11523806525131,5.43292197891396
1,95,4.74628656680552,6.94312313329767,5.65230900011896
2,95,4.67891755973586,7.1418414170973,5.82701695894865
3,95,4.58066586933736,6.65933483640639,5.41018637841997
4,95,4.62759765456745,7.09044030963244,5.8861967005997
5,95,4.62437736349885,7.16356232563193,5.85615680580944
1,96,4.74192841283208,6.80912494995458,5.08805921949539
2,96,4.77811207890947,6.99960545862236,5.74593104918652
3,96,4.70788072674201,6.83459128779986,5.51710243541408
4,96,4.58448671612041,6.84817341361362,5.50619520180495
5,96,4.70525965249762,6.90160446840537,5.60397085003242
1,97,3.91017324460814,6.24806498599863,5.53082543248217
2,97,3.8762501908548,6.61220017329602,6.01760978844901
3,97,3.86961161461239,6.51008711054712,5.98052404873431
4,97,3.92258400055241,6.71413932177603,6.17291094113565
5,97,3.93584260170226,6.65867695415841,6.16725856604026
1,98,4.65756747910338,6.99745353611822,5.60597990665368
2,98,4.69024771338718,7.23039948019154,5.96255550963689
3,98,4.59260302039539,7.34076997286858,6.23598252315252
4,98,4.68873039619241,6.9216783980448,5.50910070148099
5,98,4.66487541201632,7.018264952638,5.59040570287539
1,99,3.9993265398926,6.55390377249454,5.43163632183399
2,99,3.98747176845267,6.86807523310147,6.26215251717669
3,99,4.08495714723813,6.46095872971003,5.54196186610231
4,99,3.95409806185159,6.79759781684237,5.76882353372516
5,99,4.00504686463081,6.69235960840606,5.39088766440262
1,100,4.18307858673803,7.35403474459422,5.44105839546043
2,100,4.12467442495342,7.55276053097801,5.70079132247573
3,100,4.14815309199574,7.68774364347197,5.89578906334716
4,100,4.07613916769503,7.56663955412763,5.81280753184388
