rep,id,eta_logV,eta_logVm,eta_logKm
2,10,0.59135863264851,-0.153987824753257,0.114248758150214
3,10,0.581988848421141,-0.174189422102531,-0.0183286523244441
4,10,0.673428314643798,0.0607554293764669,0.397363146645285
5,10,0.666096525891469,-0.201919626431939,0.00858549274984383
1,11,0.304779252844604,0.264011427739364,0.327702021467388
2,11,0.442291862295528,-0.0392902320668889,-0.164786354175744
3,11,0.4648378424236,-0.0065599932817239,0.152597848367925
4,11,0.435655557164276,-0.0380595830000743,0.224622817187987
5,11,0.468859563890043,0.0915501413668565,0.145317954159991
1,12,0.287590761549087,0.162320427239474,-0.123382401447531
2,12,0.257160032994333,0.134456871984235,0.00617751070309456
3,12,0.25667957051069,0.169608616877922,-0.146580879129739
4,12,0.276816241265809,0.154627712437789,0.181425854952288
5,12,0.170261253311358,0.249976888938578,0.0101642596894067
1,13,-0.316765787736624,0.040066877289516,0.147456660587725
2,13,-0.379078022375461,0.0648787709371912,-0.085109032559796
3,13,-0.314977174358463,0.203590579074473,0.594202151905967
4,13,-0.318483519440228,0.091646152473548,0.290748412354371
5,13,-0.317801903478877,0.0890830247070518,0.331989672995115
1,14,-0.149934317176149,-0.0570055806564007,-0.202993555846526
2,14,-0.180066784580059,0.0101201624602256,-0.0994884010407476
3,14,-0.28792743475979,0.150842291005217,-0.248336876490783
4,14,-0.172131038789089,0.0101851610139327,0.135955568988019
5,14,-0.208256739064717,0.0399483198832736,0.0680761704693078
1,15,0.0876746731505118,-0.37470775094182,0.302103170762684
2,15,-0.00614692059839945,-0.444903441118033,-0.0360069658451137
3,15,0.0676460744741226,-0.334715254413662,0.352610863038561
4,15,0.0226661028732849,-0.309421321490955,0.365273806094422
5,15,0.0526465815813962,-0.385896063848907,0.182401565190431
1,16,-0.261765570314088,0.116124296573128,0.10032438438231
2,16,-0.298278746927469,0.144063533915029,0.0822761124324945
3,16,-0.238794117537128,0.100937531448575,0.058440938508027
4,16,-0.271669338386183,0.0366060190160167,-0.0686783916958057
5,16,-0.284596968151569,0.0983942959122609,-0.0325797838510088
1,17,-0.0641669360016794,0.0661468239045875,-0.116214614809858
2,17,-0.0338325448817871,-0.0679056798801033,-0.0271608140339676
3,17,0.0108307153233228,-0.0998397296666717,0.00698873220484892
4,17,-0.0208041025050132,0.0327038746400657,0.0997517332896482
5,17,-0.04143532357875,0.168891830437183,0.52383255654197
1,18,0.0490717418198826,-0.0683253702759477,0.992369995904571
2,18,0.0322764088413109,-0.149785495748793,0.415562393675421
3,18,0.0740650008000506,-0.476837423508252,0.0740318018426044
4,18,0.0899586316620864,-0.346758947756463,0.69642183765252
5,18,0.0826009357637099,-0.466259172444261,0.00680540901395162
1,19,-0.226591201115511,-0.117821650285624,0.501871364920056
2,19,-0.139865092815028,-0.0528009759225033,0.554885213537725
3,19,-0.204244348568222,-0.013852631737622,0.667875309374628
4,19,-0.248275247078805,-0.174114686231839,0.389952322314534
5,19,-0.246973854248939,-0.241324939517263,0.280181388132225
1,20,-0.183057284927646,-0.342844021923322,0.0133678770631955
2,20,-0.195906748683284,-0.344149113090624,0.01096184095711
3,20,-0.251342633474702,-0.320009332622731,0.0438178295065761
4,20,-0.269041483803081,-0.143473357481695,0.368005901900727
5,20,-0.237258004477994,-0.348443420206247,0.0730752065978442
1,21,-0.500548821315022,0.20725087500979,0.150717698127586
2,21,-0.401784031396832,0.021702800912863,-0.185742321730897
3,21,-0.363830133939135,-0.0309423514777788,0.105473309289245
4,21,-0.420777410057046,-0.130967134552947,-0.240406389544504
5,21,-0.393631882359168,-0.0786846492634657,-0.533997951473647
1,22,-0.0745549378893551,-0.238571070724713,-0.336545659472903
2,22,-0.125130848606315,-0.273010284618686,-0.373434639555198
3,22,-0.10202554026735,-0.232011983823482,-0.319513550202943
4,22,-0.104468120598899,-0.217747194360275,-0.282451749856064
5,22,-0.151514066337045,-0.174542867695971,-0.175372893116356
1,23,-0.0408036939850811,-0.416195615331944,0.352811747590055
2,23,-0.0701300138342752,-0.250182074060806,0.134569876369918
3,23,-0.106875883905306,0.0211220820575067,-0.260656571462179
4,23,-0.0141991955870595,-0.392035401072256,-0.544535242743483
5,23,-0.0591358036950329,-0.236646390924216,-0.0859067600185602
1,24,0.041089169764978,0.116805167540349,0.403145707513729
2,24,0.0808912642974821,-0.03844340884461,0.202729073969193
3,24,0.0655773661046696,-0.0592869423580864,0.153650535744662
4,24,0.0772944386937161,-0.00225514232962435,0.180906374965194
5,24,0.0461205319713152,0.11693460876457,0.419062409126355
1,25,0.0417446468277771,-0.330522828810106,-0.334550332342698
2,25,0.0473622634789907,-0.0984262710621086,-0.00825814190151883
3,25,0.0981566099431509,-0.343080004287337,-0.187065866991925
4,25,0.0380020418048092,-0.142905396704185,0.359223438667707
5,25,0.0576795468173954,-0.241544698772635,-0.161251086018541
1,26,0.17868615217657,0.379095969662634,-0.0362911996715618
2,26,0.201180919086315,0.293914127349163,-0.17207166371101
3,26,0.0855498696949466,0.278181797422172,-0.103431402833192
4,26,0.128058799993715,0.394430998251587,0.000932769948331372
5,26,0.0622764523376661,0.46926312497867,0.135155581022344
1,27,-0.0420600507190555,0.0926110538696273,-0.489114318290667
2,27,-0.0706132565141764,0.113735503516482,-0.488166195340954
3,27,-0.0473732193757485,0.0173117211615336,-0.643760973827158
4,27,-0.0828970269090088,0.099682221020807,-0.536359243629489
5,27,-0.121510714840438,0.101197367016033,-0.491087880845012
1,28,0.137423258606802,0.484310669330451,0.124090446518032
2,28,0.19573867552847,0.174219344465208,-0.512356861900503
3,28,0.184568513334891,0.398236479011514,0.267922868630045
4,28,0.179006871057942,0.297975836895681,-0.120060276264251
5,28,0.243295588791521,0.213310242393223,0.21992059846686
1,29,-0.207878037747473,0.161080677042686,0.0396559291380297
2,29,-0.213519302477526,0.0491283635102942,-0.107046779741001
3,29,-0.218032692492422,0.0581322117345195,-0.0843823273414367
4,29,-0.184983967547842,0.0372706215151313,-0.172685239811799
5,29,-0.178609591437886,0.013462451732059,-0.184302037781452
1,30,-0.215304745615727,-0.416669304801024,-0.142645705826214
2,30,-0.169066587242655,-0.378059771710091,-0.134415288881509
3,30,-0.248068333635196,-0.254199541186289,0.240057562034272
4,30,-0.158615957978984,-0.329741154505505,0.174601004029864
5,30,-0.287645624319475,-0.196141604535922,0.267859152695829
1,31,-0.235201231895586,-0.057896949731626,-0.510033471768048
2,31,-0.261021581967949,0.0409567825759231,-0.259691827476428
3,31,-0.275465751277827,-0.0155329085017288,-0.584047481783627
4,31,-0.225853897318537,0.0392931387163764,-0.221910397534002
5,31,-0.228551785403186,-0.0091789142375681,-0.754409293275024
1,32,-0.132802624644827,0.535788446710751,-0.24905304931788
2,32,-0.123989439449569,0.590800035225011,-0.102486689845597
3,32,-0.144757993266978,0.596827407496912,-0.0856986764361955
4,32,-0.0926194650105052,0.574209718864325,-0.134375448942333
5,32,-0.0469479529561151,0.462356207832243,-0.35079764581838
1,33,0.332683932824921,-0.39063246921347,-0.155359951784946
2,33,0.278062522019774,-0.330810638267047,-0.339464289608815
3,33,0.299616410125799,-0.423406111493552,0.123328241595576
4,33,0.39939635341751,-0.571009858841804,-0.0521358399828624
5,33,0.358566134006348,-0.377317377381162,-0.0375466472594722
1,34,0.62765009826959,0.438999555129967,0.0806890896736642
2,34,0.678995134400396,0.382368817468823,0.00484274450135152
3,34,0.710881335633107,0.313655027183651,0.249246236460929
4,34,0.651659420935857,0.361414690505364,-0.310538048770311
5,34,0.654140069224811,0.337959335985576,-0.197275752485707
1,35,-0.0245490060806752,0.419719587751902,0.30745369442488
2,35,-0.0857813100750051,0.381133613552859,0.240574074870431
3,35,0.0782962430481825,0.226439280008792,-0.0714321374163192
4,35,-0.000139655167102879,0.286259053463356,0.0587450823795587
5,35,-0.00528342164423277,0.285518344408023,0.104916212353174
1,36,0.15578112659788,-0.368303091134619,-0.0659472650453057
2,36,0.161884903889145,-0.273782762810278,-0.048111575321125
3,36,0.0862153170145231,-0.208906596949743,0.371048683160955
4,36,0.206559279234327,-0.444431661014524,0.621595365796277
5,36,0.195109188628034,-0.801648682601598,-0.00584546834189321
1,37,0.101280384663533,0.164320074497994,-0.0132458145631529
2,37,0.112874140061341,0.147729246052639,-0.0335577585450967
3,37,0.126589844067549,0.0858875092592803,-0.137943682490921
4,37,0.118086441812867,0.116109110251753,-0.104370426677049
5,37,0.142599821960304,0.160063076699123,-0.0807911557064695
1,38,-0.119230794092374,0.271663404197024,-0.0553823768541025
2,38,-0.0599053441310532,0.242751295106618,-0.175676604924955
3,38,-0.0617265360572013,0.1797326211367,-0.322103407086958
4,38,-0.092984969773612,0.245077155877216,-0.141286243714082
5,38,-0.123011753295378,0.281564102023576,-0.0836288165881964
1,39,-0.46834450956159,0.42631492107177,-0.231117286679747
2,39,-0.46834450956159,0.397274934146039,-0.3017075749352
3,39,-0.442094455296692,0.411968228889495,-0.274909241388232
4,39,-0.429988706358089,0.41299953771329,-0.29191566362577
5,39,-0.381258879020675,0.425536401373681,-0.306579912429512
1,40,0.0831949003263612,0.222073256728267,-0.162471504092378
2,40,-0.0152733870759354,0.453411116713686,0.287847285850966
3,40,-0.0521999611974505,0.489604849350545,0.259023291602032
4,40,-0.0807701072722651,0.480126913259249,0.404740653085353
5,40,-0.0228175870393218,0.517875775189723,0.430325351370275
1,41,-0.0187871566538047,-0.193836719568056,-0.00847809127115983
2,41,-0.0940702112873567,-0.278812446302124,-0.0824032852198477
3,41,-0.0513884900484728,-0.16984778069305,0.0501950389889129
4,41,-0.0351876157662686,-0.192226945041197,0.00335598743224812
5,41,0.0153346585545522,-0.313683575564907,-0.167127421966786
1,42,0.112439637735586,0.390409819727006,-0.059392306636293
2,42,0.0732402201773252,0.386199731541691,-0.026544174329116
3,42,0.139278822102745,0.304256592535262,-0.188630009556555
4,42,0.139282723390743,0.280277789755812,0.084791378732357
5,42,0.206802867832852,0.126676126725628,0.370696480941085
1,43,-0.0123120617925762,-0.131803758969415,0.127099101112394
2,43,-0.0656980840459074,-0.225932320257475,0.0688868026823553
3,43,-0.0721174850609682,-0.148910550019521,0.134765478443967
4,43,-0.0669656269752305,-0.0420111242523874,0.280432382308218
5,43,-0.151582416304366,-0.186015938128332,0.123100052514321
1,44,-0.279027761219987,0.300451438170534,-0.370997470104447
2,44,-0.302462708569223,0.312072109986744,-0.306228092163446
3,44,-0.277781462390902,0.312200363040009,-0.302000974730203
4,44,-0.316487833729868,0.291872776305811,-0.365240063845899
5,44,-0.276805778389462,0.301227740600985,-0.350138607716444
1,45,0.535932284227155,0.10064285930079,-0.0808552205720476
2,45,0.554968710158909,0.126976095278462,-0.115991617802825
3,45,0.635952065142805,-0.345602119447393,-0.378886695225507
4,45,0.53812717966355,0.186439592925551,0.203529228854785
5,45,0.599961129530431,-0.0343766320616292,0.0757099167841066
1,46,0.0900774564430384,0.294757816516235,-0.626329520811359
2,46,0.106471360176012,0.320199578686549,-0.433396773810828
3,46,0.151711536484544,0.235633560434739,-0.813693860297487
4,46,0.176154787462791,0.171434398501551,-0.926410303862102
5,46,0.0788494254460277,0.32867172790284,-0.393324424073865
1,47,-0.13882546516061,-0.121287788328875,0.238302430980328
2,47,-0.134329044343796,-0.106124825804487,0.169403204309923
3,47,-0.0652178686216216,-0.127987130282678,0.203305912245029
4,47,-0.132596975744081,-0.0405626104124415,0.221338255406767
5,47,-0.10393712708873,-0.186841910938837,0.179225020516707
1,48,0.449005008015704,0.266784251986495,-0.265350901475312
2,48,0.540406923099201,0.0582662661782175,-0.493593873162471
3,48,0.442231622325235,0.211653601147376,-0.398294603041897
4,48,0.493707683144129,0.227882820875379,-0.0527105778995906
5,48,0.420392211184007,0.310976028382675,-0.118684262149188
1,49,-0.194563857772529,0.221913662995347,0.261753428228065
2,49,-0.173084428728732,0.0559692153376546,-0.0511485576340967
3,49,-0.22301255921537,0.232137277776904,0.210557148632012
4,49,-0.150428277421125,0.0534060258925702,0.0581446163300787
5,49,-0.161074844551141,0.0587778717130931,0.0671792508260829
1,50,-0.134292025407669,-0.155790199252642,0.193442507072568
2,50,-0.0921899391068642,-0.079751554507372,0.388601995854674
3,50,-0.0803878694255116,-0.109769203170527,0.33270094315431
4,50,-0.117288729476386,-0.215853150652858,0.124793706297409
5,50,-0.0647192991212697,-0.197407715868006,0.20707975436299
1,51,-0.376726732501638,0.169172336015283,-0.143942060295943
2,51,-0.361513968521002,0.168678294949734,-0.188600540653559
3,51,-0.278533480336742,0.124322217872886,-0.342444287334177
4,51,-0.333049952953165,0.154026743094454,-0.154590952732882
5,51,-0.406571192135623,0.172127759177598,-0.131999649135803
1,52,-0.57006729898601,-0.278821862852519,-0.198787908560696
2,52,-0.590286256833769,-0.0711510698102549,0.434268810772868
3,52,-0.560523427870653,-0.136090171615364,-0.157946022610415
4,52,-0.647332180067477,-0.0338599757005819,0.283091849862917
5,52,-0.581478722328404,-0.241341408625546,-0.436666101440273
1,53,-0.327566819030692,0.277506039986393,-0.176587609485875
2,53,-0.305978901053479,0.231203392659054,-0.221645095134747
3,53,-0.340653543489212,0.227850731543006,-0.208136301571204
4,53,-0.353486786103939,0.210762420544918,-0.226938672192208
5,53,-0.317983727619128,0.249796160811666,-0.216820610655168
1,54,-0.340940860677871,-0.40608259169962,-0.435911804297745
2,54,-0.337054605978474,-0.206212405301265,-0.0116279276034255
3,54,-0.326389093951008,-0.476248004739177,0.249388911815164
4,54,-0.310591140818672,-0.19279134048954,-0.475040338675007
5,54,-0.291335255562802,-0.287798178697871,-0.0214265762248609
1,55,0.114302811843499,0.179799861398252,0.322017283124207
2,55,0.0983582793558972,0.202481084874151,0.370266097747754
3,55,0.157715521922159,0.172412775919852,0.327197062253762
4,55,0.0530661581391846,0.173699458715652,0.314281534229677
5,55,0.160666500311342,0.186495455128457,0.340086916926986
1,56,0.282076726693747,-0.557622663004716,-0.243500619431353
2,56,0.147456178901523,-0.0757475769013553,0.0300049064163273
3,56,0.195658689391222,-0.248179408583388,0.172250263972981
4,56,0.175906218994268,0.079645044018847,0.580850599277992
5,56,0.152217719476713,0.0554600609200693,-0.101219422243257
1,57,0.0620957291431246,0.0604884199858856,-0.388954517926276
2,57,0.154443017530211,-0.260737511909708,0.0178504888344861
3,57,0.142019586727846,-0.235811051337869,0.196779885506336
4,57,0.0995223379044468,0.00222661310696161,0.185254860342451
5,57,0.135474177321893,-0.180786365258691,-0.0835189751859885
1,58,0.343977193674148,0.212276535964756,0.0796250871348337
2,58,0.338417407515944,0.164236891109225,-0.0522755026331605
3,58,0.267277363962633,0.246325296599956,0.0168884545221726
4,58,0.380926286345487,0.186854687973464,-0.131847047421592
5,58,0.353616580223634,0.0423184052009841,-0.39793672027911
1,59,0.226328022691388,0.193509953824826,0.122840060324483
2,59,0.174472679967459,0.120773669290355,0.0207974262763608
3,59,0.228545740596354,0.116944571480159,0.0360460853267272
4,59,0.198479241950628,0.127073608532316,0.027554509008263
5,59,0.232260661661934,0.111905076219615,-0.00511440372376176
1,60,0.154513499133048,-0.215856601919759,-0.74932090358592
2,60,0.116358602289746,-0.0596011837596256,-0.205606691651998
3,60,0.0876808561467988,-0.0221019721586686,-0.138704589680511
4,60,0.135332619912403,-0.151674035299599,-0.432659988841972
5,60,0.0663536469558849,-0.182323133936741,-0.530323418061819
1,61,0.0434890039540794,-0.556007959071382,0.0390568517080187
2,61,-0.0910957811599052,-0.149491855284501,0.285666053830051
3,61,0.00228629464285383,-0.443493091701831,0.0414951634974305
4,61,-0.0127806367252951,-0.225660318937256,-0.0627879780427286
5,61,0.0129864934482315,-0.376085290946531,0.107251321967202
1,62,-0.047248029198418,-0.115273333051743,-0.0804574863454765
2,62,-0.0574962034185458,-0.102748738682245,0.032504204425443
3,62,-0.123799127120265,-0.038572452059933,-0.194412467312577
4,62,0.109999903949208,-0.743746192804058,-0.331826737472914
5,62,-0.0522402224470447,-0.181833145906328,0.273724466639041
1,63,-0.268725594058388,-0.254994958919571,-0.307612029037614
2,63,-0.297962900306089,-0.259287588647899,-0.303859309158756
3,63,-0.293741783647614,-0.264656343486009,-0.240040611736934
4,63,-0.291765800671088,-0.268233926216157,-0.355752624672537
5,63,-0.29053774639115,-0.314603444879077,-0.384903128921731
1,64,-0.563826743999757,-0.0704345950879704,0.333414239785682
2,64,-0.556985912358077,-0.152807034452265,0.204390986421215
3,64,-0.570982348250065,-0.119713503966008,0.230489627590687
4,64,-0.532833784870082,-0.146527832957232,0.222089537872192
5,64,-0.592130652728982,-0.218328595282382,0.158117732727942
1,65,-0.248290956717893,0.131483422201527,-0.231605831407907
2,65,-0.293287461497781,0.197766142784113,-0.264358248460516
3,65,-0.280439344836937,0.198089778025832,-0.177962871611513
4,65,-0.297985399718229,0.226068206804213,0.0480118646305842
5,65,-0.336629496761023,0.301477036788863,-0.148644583767057
1,66,0.276647022305004,0.458558800576222,-0.0388379495058883
2,66,0.26200354437388,0.486632068082942,0.13847962603928
3,66,0.248402082106565,0.562704634409509,0.288608178860402
4,66,0.226344752239612,0.596962479605195,0.229244244445451
5,66,0.378449659638604,0.193656188072551,-0.386722653293889
1,67,-0.472365977783946,0.368219452338133,0.364592637004421
2,67,-0.467341414379311,0.228564332446186,0.181792966471572
3,67,-0.42177175398985,0.25089274609813,0.194415538187206
4,67,-0.403899306713684,0.232707650145894,0.167623456178708
5,67,-0.410572462831259,0.176963973286346,0.0908600767408249
1,68,-0.35416149059172,0.230427105248304,0.458789889353282
2,68,-0.362624006795642,0.114283962441996,0.182039211829614
3,68,-0.322086012382293,0.0176975140739333,-0.293669008014825
4,68,-0.28415901864502,0.120752267772308,0.229835699164831
5,68,-0.353317805291452,0.0642636030161497,0.00509145400819796
1,69,0.378144260919598,-0.156162032481571,-0.268762324263375
2,69,0.379049878098079,0.132593474312989,0.150891887189561
3,69,0.405614383348406,0.111388625097558,0.0820993597739142
4,69,0.390117876236558,0.0953469944314282,0.0801703297867337
5,69,0.420926046749312,0.00097028542939534,-0.0224959082809702
1,70,-0.055086211774949,-0.312647004549756,0.115082204990836
2,70,-0.0807797081000579,-0.142673309242742,0.329295974143755
3,70,0.00947303925879556,-0.267811238128963,0.118721371358144
4,70,-0.0426362823781645,-0.198561164396075,0.214818352521454
5,70,-0.142107608814793,-0.116324269490458,0.326703059114204
1,71,-0.359568869954048,0.189727810004327,0.138657690121727
2,71,-0.309201492227103,0.125501958539406,0.0673109705163957
3,71,-0.401972456794715,0.20172130940481,0.210020186870317
4,71,-0.312290199806195,0.206915247722316,0.149604038810232
5,71,-0.340721887883192,0.129627202736476,0.0211512084314144
1,72,-0.0683007643833332,-0.0066574505722908,-0.447223367772546
2,72,-0.0155733737761565,0.0225647946371947,-0.584408138239392
3,72,-0.0651262643477046,0.0422567314664475,-0.450757691787162
4,72,-0.0321731230749716,-0.0231956863687107,-0.461684475603778
5,72,-0.0986492022084769,0.0568467781179762,-0.307174303607639
1,73,-0.434045949065982,-0.086689988947934,0.429560323377408
2,73,-0.37313435031865,-0.13540768299056,0.335246245185106
3,73,-0.424631065291412,-0.168158384526529,0.214640209148562
4,73,-0.329788968253185,-0.316589868694785,-0.0457148496374998
5,73,-0.344126098890811,-0.262663129223179,-0.146135007333129
1,74,0.49702809001974,-0.64168862253813,-0.138753847276086
2,74,0.470366035419613,-0.619409736240171,0.0940884063516848
3,74,0.532009930024657,-0.525235349111795,0.381486887679301
4,74,0.478189410834336,-0.44688760050072,0.47773373294743
5,74,0.502546602693228,-0.485878828090455,0.183802938927707
1,75,0.243313581912468,-0.109998667712592,-0.238102780304186
2,75,0.193360527796043,-0.217632353608195,-0.308001947101934
3,75,0.201980721942133,-0.147855455182743,-0.258047565927493
4,75,0.200325446280311,-0.143332803563414,-0.281984197259383
5,75,0.230194538792255,-0.177266607123975,-0.325717347601946
1,76,-0.0348669809665872,-0.560565022591693,-0.352009503077841
2,76,-0.0351704024859967,-0.467071126797506,0.321489659744022
3,76,-0.0149702612252382,-0.469552987195794,-0.828066579702003
4,76,-0.010527170936916,-0.417720631309908,0.43888542960735
5,76,-0.0547014092969777,-0.285164676635673,0.0120818269147999
1,77,-0.0536554517335812,0.461294966742104,0.0746288227790183
2,77,-0.0979659401629481,0.41105981646939,-0.00244140030680599
3,77,-0.0691429439338738,0.398371071053991,-0.0128811427624677
4,77,-0.0844350485862369,0.419263305145907,-0.0128811427624677
5,77,-0.0636612731508263,0.394305799823411,-0.0385538164249626
1,78,0.226959022911316,-0.336957625430558,-0.352590192131971
2,78,0.291987459541126,-0.198138981421548,-0.00142615103661319
3,78,0.277481163020079,-0.32223568507654,-0.140558390100566
4,78,0.290046714012108,-0.640352593141451,-0.138609465815482
5,78,0.273296018166399,-0.515760459670006,0.101841998400377
1,79,0.405608218157254,-0.169688667675572,0.206194142202738
2,79,0.376293434441634,-0.241529190514716,0.0924387643208253
3,79,0.390359165386369,-0.107161761839787,0.259719286032239
4,79,0.438267341829124,-0.186730411846709,0.205061505150043
5,79,0.422673426531196,-0.308442968475729,-0.0440708979681417
1,80,0.188546416501819,0.274526340506531,-0.268462765889191
2,80,0.117568452091483,0.402717900679875,0.000997400499022853
3,80,0.133620910857988,0.417342905488173,-0.0110323609195184
4,80,0.113649744045969,0.43438738484266,0.0590069965860562
5,80,0.154714312550099,0.374185185951623,-0.170741853265776
1,81,-0.302039793676658,0.20927893546589,0.201344803600249
2,81,-0.277443733289012,0.202360777772515,0.173608970741868
3,81,-0.210814535001981,0.159357295954369,0.0616248230837907
4,81,-0.256606874128935,0.149556756269355,0.057808339899842
5,81,-0.316011124879083,0.211138114011207,0.201910894264781
1,82,0.348569915753566,0.110018649688343,-0.0825241876400766
2,82,0.326455503969757,-0.0719932123909768,-0.280506084185276
3,82,0.32238054426762,-0.106351826901408,-0.328339211491372
4,82,0.363402977372478,-0.030531097782864,-0.293013680767947
5,82,0.373320750458771,-0.120743577894812,-0.37663232120436
1,83,0.119709932199564,0.251320130940682,-0.334630461644036
2,83,0.0573241371413045,0.25968416749802,-0.282800820259789
3,83,0.124870777344407,0.278921094923699,-0.298804171749515
4,83,0.0517556381227248,0.267799028361764,-0.263344705442235
5,83,0.11792462845379,0.274340105421977,-0.341134115376666
1,84,-0.185557940460531,0.703433683947911,0.132529712812428
2,84,-0.202229744892622,0.703433683947911,0.132529712812428
3,84,-0.16092486106911,0.633294084708702,0.00248685420004285
4,84,-0.139244981432896,0.636182429317733,-0.0231802727833427
5,84,-0.111527298917227,0.647719989218105,-0.017975000058074
1,85,0.126542964416007,0.173478037571464,0.303592984841484
2,85,0.0463689091261011,0.263159510962396,-0.00885437547318007
3,85,-0.00281227024361621,0.355075819738738,0.0415134841735867
4,85,0.0301754887488433,0.146026108164278,0.0783381711229421
5,85,0.0790967697847281,0.120377265658445,0.0355864566157181
1,86,0.939127589365887,0.17902271580417,0.0922335775687037
2,86,0.94939345330814,0.0903676527889634,-0.276688651789271
3,86,0.950852636655633,0.164452501769249,0.172548045287029
4,86,0.912020835951271,0.157514617111778,0.093185938126831
5,86,0.88225780854916,0.485258946245042,0.525352465429074
1,87,-0.523002566538599,-0.460324167481171,-0.192661772274073
2,87,-0.562774095144532,-0.118676143807592,0.105540110591524
3,87,-0.536048496132297,-0.513761076803037,0.0719073834063381
4,87,-0.51698322279799,-0.458518468715735,-0.0766148096045481
5,87,-0.504688824580256,-0.492204547968889,-0.26812038887128
1,88,-0.0438658179885572,-0.146701882086693,0.415640728018918
2,88,-0.00138641228849138,-0.398962402253808,-0.194351791025377
3,88,-0.0575385151184137,-0.309396682776545,-0.217824329631234
4,88,-0.0214585104554797,-0.314798263400585,-0.401960731086016
5,88,0.0981112908418125,-0.444399841050658,0.270390751984168
1,89,0.264058392304251,-0.210510046784989,0.293650090188482
2,89,0.229353972486654,-0.0538794055618675,-0.275139396066239
3,89,0.268950425190876,-0.0869035628236625,-0.337792999780927
4,89,0.245526685586958,-0.0285342314851614,-0.030446241940746
5,89,0.282005907051657,-0.255440947918656,0.257646160944623
1,90,0.0369832430609238,-0.100768920655125,-0.522222970506799
2,90,0.0187521422035323,0.163162480698181,0.111153757481991
3,90,0.0691569683237568,0.040113064162319,-0.0619211159782357
4,90,0.145540167824604,-0.139731244792939,-0.188336230737369
5,90,0.0457542753722625,0.0836209995786855,0.131090083533259
1,91,0.119366098638741,0.705210384493236,-0.0510077427790169
2,91,0.134536335922491,0.782088941090073,0.0046212465798256
3,91,0.189331618129796,0.763733097940108,-0.0633531945632732
4,91,0.201578820527346,0.640353303463055,-0.218291638989828
5,91,0.143710070606093,0.576098646026131,-0.247847744396197
1,92,-0.252283944483617,0.309062440798749,0.12288580646015
2,92,-0.181268961854319,0.30134230512722,0.0279636899996531
3,92,-0.217058934780145,0.292378425382447,0.0623855389743789
4,92,-0.188447245757015,0.295396547371084,0.0869576426843413
5,92,-0.146614064040726,0.323825190014491,0.0909697084164653
1,93,-0.45474288134782,0.197922194457482,-0.224023580971277
