rep,id,logV,logVm,logKm
5,18,4.33831286485315,6.43844255623845,5.5002547837139
1,19,4.02912072797393,6.78688007839709,5.99532073962
2,19,4.11584683627441,6.85190075276021,6.04833458823767
3,19,4.05146758052122,6.89084909694509,6.16132468407458
4,19,4.00743668201064,6.73058704245087,5.88340169701448
5,19,4.0087380748405,6.66337678916545,5.77363076283217
1,20,4.0726546441618,6.56185770675939,5.50681725176315
2,20,4.05980518040616,6.56055261559209,5.50441121565706
3,20,4.00436929561474,6.58469239605998,5.53726720420653
4,20,3.98667044528636,6.76122837120102,5.86145527660068
5,20,4.01845392461145,6.55625830847647,5.56652458129779
1,21,3.75516310777442,7.1119526036925,5.64416707282753
2,21,3.85392789769261,6.92640452959557,5.30770705296905
3,21,3.89188179515031,6.87375937720493,5.59892268398919
4,21,3.8349345190324,6.77373459412977,5.25304298515544
5,21,3.86208004673027,6.82601707941925,4.9594514232263
1,22,4.18115699120009,6.666130657958,5.15690371522704
2,22,4.13058108048313,6.63169144406403,5.12001473514475
3,22,4.15368638882209,6.67268974485923,5.173935824497
4,22,4.15124380849055,6.68695453432244,5.21099762484388
5,22,4.1041978627524,6.73015886098674,5.31807648158359
1,23,4.21490823510436,6.48850611335077,5.84626112229
2,23,4.18558191525517,6.65451965462191,5.62801925106986
3,23,4.14883604518414,6.92582381074022,5.23279280323777
4,23,4.24151273350238,6.51266632761046,4.94891413195647
5,23,4.19657612539441,6.6680553377585,5.40754261468139
1,24,4.29680109885442,7.02150689622306,5.89659508221368
2,24,4.33660319338693,6.8662583198381,5.69617844866914
3,24,4.32128929519411,6.84541478632463,5.64709991044461
4,24,4.33300636778316,6.90244658635309,5.67435574966514
5,24,4.30183246106076,7.02163633744728,5.9125117838263
1,25,4.29745657591722,6.57417889987261,5.15889904235726
2,25,4.30307419256843,6.80627545762061,5.48519123279843
3,25,4.35386853903259,6.56162172439538,5.30638350770802
4,25,4.29371397089425,6.76179633197853,5.85267281336765
5,25,4.31339147590684,6.66315702991008,5.33219828868141
1,26,4.43439808126602,7.28379769834535,5.45715817502839
2,26,4.45689284817576,7.19861585603188,5.32137771098894
3,26,4.34126179878439,7.18288352610489,5.39001797186676
4,26,4.38377072908316,7.2991327269343,5.49438214464828
5,26,4.31798838142711,7.37396485366139,5.62860495572229
1,27,4.21365187837039,6.99731278255234,5.00433505640928
2,27,4.18509867257526,7.0184372321992,5.005283179359
3,27,4.20833870971369,6.92201344984425,4.84968840087279
4,27,4.17281490218043,7.00438394970352,4.95709013107046
5,27,4.134201214249,7.00589909569875,5.00236149385494
1,28,4.39313518769624,7.38901239801317,5.61753982121798
2,28,4.45145060461791,7.07892107314792,4.98109251279944
3,28,4.44028044242433,7.30293820769423,5.76137224332999
4,28,4.43471880014739,7.2026775655784,5.3733890984357
5,28,4.49900751788096,7.11801197107594,5.71336997316681
1,29,4.04783389134197,7.0657824057254,5.53310530383798
2,29,4.04219262661192,6.95383009219301,5.38640259495895
3,29,4.03767923659703,6.96283394041723,5.40906704735851
4,29,4.07072796154161,6.94197235019785,5.32076413488815
5,29,4.07710233765156,6.91816418041477,5.3091473369185
1,30,4.04040718347372,6.48803242388169,5.35080366887373
2,30,4.08664534184679,6.52664195697262,5.35903408581844
3,30,4.00764359545425,6.65050218749642,5.73350693673422
4,30,4.09709597111046,6.57496057417721,5.66805037872981
5,30,3.96806630476997,6.70856012414679,5.76130852739578
1,31,4.02051069719386,6.84680477895109,4.9834159029319
2,31,3.99469034712149,6.94565851125864,5.23375754722352
3,31,3.98024617781162,6.88916882018099,4.90940189291632
4,31,4.02985803177091,6.94399486739909,5.27153897716595
5,31,4.02716014368626,6.89552281444515,4.73904008142492
1,32,4.12290930444462,7.44049017539347,5.24439632538207
2,32,4.13172248963987,7.49550176390773,5.39096268485435
3,32,4.11095393582246,7.50152913617963,5.40775069826375
4,32,4.16309246407894,7.47891144754704,5.35907392575761
5,32,4.20876397613333,7.36705793651496,5.14265172888157
1,33,4.58839586191436,6.51406925946924,5.33808942291501
2,33,4.53377445110922,6.57389109041566,5.15398508509114
3,33,4.55532833921524,6.48129561718915,5.61677761629553
4,33,4.65510828250695,6.3336918698409,5.44131353471709
5,33,4.61427806309579,6.52738435130154,5.45590272744048
1,34,4.88336202735903,7.34370128381268,5.57413846437362
2,34,4.93470706348984,7.28707054615154,5.49829211920131
3,34,4.96659326472255,7.21835675586637,5.74269561116088
4,34,4.9073713500253,7.26611641918808,5.18291132592964
5,34,4.90985199831426,7.24266106466829,5.29617362221425
1,35,4.23116292300877,7.32442131643461,5.80090306912483
2,35,4.16993061901444,7.28583534223557,5.73402344957038
3,35,4.33400817213762,7.1311410086915,5.42201723728363
4,35,4.25557227392234,7.19096078214607,5.55219445707951
5,35,4.25042850744521,7.19022007309074,5.59836558705312
1,36,4.41149305568732,6.53639863754809,5.42750210965464
2,36,4.41759683297859,6.63091896587244,5.44533779937882
3,36,4.34192724610397,6.69579513173297,5.86449805786091
4,36,4.46227120832377,6.46027006766819,6.11504474049623
5,36,4.45082111771748,6.10305304608112,5.48760390635806
1,37,4.35699231375298,7.06902180318071,5.4802035601368
2,37,4.36858606915079,7.05243097473536,5.45989161615485
3,37,4.38230177315699,6.990589237942,5.35550569220903
4,37,4.37379837090231,7.02081083893447,5.3890789480229
5,37,4.39831175104975,7.06476480538184,5.41265821899348
1,38,4.13648113499707,7.17636513287974,5.43806699784585
2,38,4.19580658495839,7.14745302378934,5.31777276977499
3,38,4.19398539303224,7.08443434981942,5.17134596761299
4,38,4.16272695931583,7.14977888455994,5.35216313098587
5,38,4.13270017579406,7.1862658307063,5.40982055811175
1,39,3.78736741952785,7.33101664975449,5.2623320880202
2,39,3.78736741952785,7.30197666282875,5.19174179976475
3,39,3.81361747379275,7.31666995757221,5.21854013331172
4,39,3.82572322273136,7.31770126639601,5.20153371107418
5,39,3.87445305006877,7.3302381300564,5.18686946227044
1,40,4.33890682941581,7.12677498541098,5.33097787060757
2,40,4.24043854201351,7.3581128453964,5.78129666055091
3,40,4.20351196789199,7.39430657803326,5.75247266630198
4,40,4.17494182181718,7.38482864194196,5.8981900277853
5,40,4.23289434205012,7.42257750387243,5.92377472607022
1,41,4.23692477243564,6.71086500911466,5.48497128342879
2,41,4.16164171780209,6.62588928238059,5.4110460894801
3,41,4.20432343904097,6.73485394798967,5.54364441368886
4,41,4.22052431332318,6.71247478364152,5.4968053621322
5,41,4.271046587644,6.59101815311781,5.32632195273316
1,42,4.36815156682503,7.29511154840972,5.43405706806366
2,42,4.32895214926677,7.2909014602244,5.46690520037083
3,42,4.39499075119218,7.20895832121797,5.3048193651434
4,42,4.39499465248019,7.18497951843853,5.57824075343231
5,42,4.4625147969223,7.03137785540834,5.86414585564103
1,43,4.24339986729687,6.7728979697133,5.62054847581234
2,43,4.19001384504354,6.67876940842524,5.5623361773823
3,43,4.18359444402848,6.75579117866319,5.62821485314392
4,43,4.18874630211421,6.86269060443033,5.77388175700817
5,43,4.10412951278508,6.71868579055438,5.61654942721427
1,44,3.97668416786946,7.20515316685325,5.1224519045955
2,44,3.95324922052022,7.21677383866946,5.1872212825365
3,44,3.97793046669854,7.21690209172272,5.19144839996975
4,44,3.93922409535957,7.19657450498852,5.12820931085405
5,44,3.97890615069998,7.2059294692837,5.14331076698351
1,45,4.7916442133166,7.0053445879835,5.4125941541279
2,45,4.81068063924835,7.03167782396118,5.37745775689712
3,45,4.89166399423225,6.55909960923532,5.11456267947444
4,45,4.79383910875299,7.09114132160826,5.69697860355473
5,45,4.85567305861987,6.87032509662108,5.56915929148405
1,46,4.34578938553248,7.19945954519895,4.86711985388859
2,46,4.36218328926546,7.22490130736926,5.06005260088912
3,46,4.40742346557399,7.14033528911745,4.67975551440246
4,46,4.43186671655223,7.07613612718426,4.56703907083785
5,46,4.33456135453547,7.23337345658555,5.10012495062609
1,47,4.11688646392883,6.78341394035384,5.73175180568028
2,47,4.12138288474565,6.79857690287823,5.66285257900987
3,47,4.19049406046782,6.77671459840004,5.69675528694498
4,47,4.12311495334536,6.86413911827027,5.71478763010671
5,47,4.15177480200071,6.71785981774388,5.67267439521665
1,48,4.70471693710515,7.17148598066921,5.22809847322464
2,48,4.79611885218864,6.96296799486093,4.99985550153748
3,48,4.69794355141468,7.11635532983009,5.09515477165805
4,48,4.74941961223357,7.13258454955809,5.44073879680036
5,48,4.67610414027345,7.21567775706539,5.37476511255076
1,49,4.06114807131691,7.12661539167806,5.75520280292801
2,49,4.08262750036071,6.96067094402037,5.44230081706585
3,49,4.03269936987407,7.13683900645962,5.70400652333196
4,49,4.10528365166832,6.95810775457528,5.55159399103003
5,49,4.0946370845383,6.96347960039581,5.56062862552603
1,50,4.12141990368177,6.74891152943007,5.68689188177252
2,50,4.16352198998258,6.82495017417534,5.88205137055462
3,50,4.17532405966393,6.79493252551219,5.82615031785426
4,50,4.13842319961306,6.68884857802985,5.61824308099736
5,50,4.19099262996817,6.70729401281471,5.70052912906294
1,51,3.87898519658781,7.073874064698,5.349507314404
2,51,3.89419796056844,7.07338002363245,5.30484883404639
3,51,3.9771784487527,7.0290239465556,5.15100508736577
4,51,3.92266197613628,7.05872847177717,5.33885842196706
5,51,3.84914073695382,7.07682948786031,5.36144972556414
1,52,3.68564463010343,6.62587986583019,5.29466146613925
2,52,3.66542567225567,6.83355065887246,5.92771818547281
3,52,3.69518850121879,6.76861155706735,5.33550335208953
4,52,3.60837974902197,6.87084175298213,5.77654122456286
5,52,3.67423320676104,6.66336032005717,5.05678327325967
1,53,3.92814511005875,7.18220776866911,5.31686176521407
2,53,3.94973302803597,7.13590512134177,5.2718042795652
3,53,3.91505838560023,7.13255246022572,5.28531307312874
4,53,3.90222514298551,7.11546414922763,5.26651070250774
5,53,3.93772820147032,7.15449788949438,5.27662876404478
1,54,3.91477106841157,6.49861913698309,5.0575375704022
2,54,3.91865732311097,6.69848932338144,5.48182144709652
3,54,3.92932283513843,6.42845372394354,5.74283828651511
4,54,3.94512078827077,6.71191038819317,5.01840903602494
5,54,3.96437667352664,6.61690354998484,5.47202279847509
1,55,4.37001474093294,7.08450159008097,5.81546665782416
2,55,4.35407020844534,7.10718281355687,5.8637154724477
3,55,4.4134274510116,7.07711450460257,5.82064643695371
4,55,4.30877808722863,7.07840118739837,5.80773090892963
5,55,4.41637842940078,7.09119718381117,5.83353629162694
1,56,4.53778865578319,6.347079065678,5.2499487552686
2,56,4.40316810799097,6.82895415178136,5.52345428111627
3,56,4.45137061848067,6.65652232009933,5.66569963867293
4,56,4.43161814808371,6.98434677270156,6.07429997397794
5,56,4.40792964856616,6.96016178960278,5.39222995245669
1,57,4.31780765823257,6.9651901486686,5.10449485677367
2,57,4.41015494661965,6.643964216773,5.51129986353444
3,57,4.39773151581729,6.66889067734485,5.69022926020629
4,57,4.35523426699389,6.90692834178968,5.6787042350424
5,57,4.39118610641134,6.72391536342402,5.40993039951396
1,58,4.5996891227636,7.11697826464747,5.57307446183478
2,58,4.59412933660539,7.06893861979194,5.44117387206679
3,58,4.52298929305208,7.15102702528267,5.51033782922212
4,58,4.63663821543493,7.09155641665618,5.36160232727835
5,58,4.60932850931308,6.9470201338837,5.09551265442084
1,59,4.48203995178083,7.09821168250754,5.61628943502444
2,59,4.4301846090569,7.02547539797307,5.51424680097631
3,59,4.4842576696858,7.02164630016287,5.52949546002668
4,59,4.45419117104007,7.03177533721503,5.52100388370822
5,59,4.48797259075138,7.01660680490233,5.48833497097619
1,60,4.41022542822249,6.68884512676296,4.74412847111403
2,60,4.37207053137919,6.84510054492309,5.28784268304795
3,60,4.34339278523624,6.88259975652405,5.35474478501944
4,60,4.39104454900185,6.75302769338312,5.06078938585798
5,60,4.32206557604533,6.72237859474597,4.96312595663813
1,61,4.29920093304352,6.34869376961133,5.53250622640797
2,61,4.16461614792954,6.75520987339821,5.77911542853
3,61,4.2579982237323,6.46120863698088,5.53494453819738
4,61,4.24293129236415,6.67904140974546,5.43066139665722
5,61,4.26869842253768,6.52861643773618,5.60070069666715
1,62,4.20846389989102,6.78942839563097,5.41299188835447
2,62,4.1982157256709,6.80195299000047,5.52595357912539
3,62,4.13191280196918,6.86612927662278,5.29903690738737
4,62,4.36571183303865,6.16095553587866,5.16162263722704
5,62,4.2034717066424,6.72286858277638,5.76717384133899
1,63,3.98698633503105,6.64970676976314,5.18583734566233
2,63,3.95774902878335,6.64541414003482,5.18959006554119
3,63,3.96197014544183,6.64004538519671,5.25340876296301
4,63,3.96394612841835,6.63646780246656,5.13769675002741
5,63,3.96517418269829,6.59009828380364,5.10854624577822
1,64,3.69188518508969,6.83426713359474,5.82686361448563
2,64,3.69872601673137,6.75189469423045,5.69784036112117
3,64,3.68472958083938,6.78498822471671,5.72393900229064
4,64,3.72287814421936,6.75817389572548,5.71553891257214
5,64,3.66358127636046,6.68637313340033,5.65156710742789
1,65,4.00742097237155,7.03618515088424,5.26184354329204
2,65,3.96242446759166,7.10246787146683,5.22909112623943
3,65,3.97527258425251,7.10279150670855,5.31548650308843
4,65,3.95772652937121,7.13076993548693,5.54146123933053
5,65,3.91908243232842,7.20617876547158,5.34480479093289
1,66,4.53235895139445,7.36326052925894,5.45461142519406
2,66,4.51771547346333,7.39133379676566,5.63192900073923
3,66,4.50411401119601,7.46740636309222,5.78205755356035
4,66,4.48205668132906,7.50166420828791,5.7226936191454
5,66,4.63416158872805,7.09835791675527,5.10672672140606
1,67,3.7833459513055,7.27292118102085,5.85804201170437
2,67,3.78837051471013,7.1332660611289,5.67524234117152
3,67,3.83394017509959,7.15559447478085,5.68786491288715
4,67,3.85181262237576,7.13740937882861,5.66107283087866
5,67,3.84513946625818,7.08166570196906,5.58430945144077
1,68,3.90155043849772,7.13512883393102,5.95223926405323
2,68,3.8930879222938,7.01898569112471,5.67548858652956
3,68,3.93362591670715,6.92239924275665,5.19978036668513
4,68,3.97155291044442,7.02545399645502,5.72328507386478
5,68,3.90239412379799,6.96896533169886,5.49854082870815
1,69,4.63385619000904,6.74853969620115,5.22468705043657
2,69,4.63476180718752,7.0372952029957,5.64434126188951
3,69,4.66132631243785,7.01609035378027,5.57554873447386
4,69,4.645829805326,7.00004872311415,5.57361970448668
5,69,4.67663797583876,6.90567201411211,5.47095346641898
1,70,4.2006257173145,6.59205472413296,5.60853157969078
2,70,4.17493222098939,6.76202841943997,5.8227453488437
3,70,4.26518496834824,6.63689049055375,5.61217074605809
4,70,4.21307564671128,6.70614056428664,5.7082677272214
5,70,4.11360432027465,6.78837745919225,5.82015243381415
1,71,3.8961430591354,7.09442953868704,5.63210706482168
2,71,3.94651043686234,7.03020368722212,5.56076034521635
3,71,3.85373947229473,7.10642303808752,5.70346956157027
4,71,3.94342172928325,7.11161697640503,5.64305341351019
5,71,3.91499004120625,7.03432893141919,5.51460058313137
1,72,4.18741116470611,6.89804427811042,5.04622600692741
2,72,4.24013855531329,6.92726652331991,4.90904123646056
3,72,4.19058566474174,6.94695846014916,5.04269168291279
4,72,4.22353880601447,6.881506042314,5.03176489909617
5,72,4.15706272688097,6.96154850680069,5.18627507109231
1,73,3.82166598002346,6.81801173973478,5.92300969807736
2,73,3.88257757877079,6.76929404569215,5.82869561988505
3,73,3.83108086379803,6.73654334415618,5.70808958384851
4,73,3.92592296083626,6.58811185998793,5.44773452506245
5,73,3.91158583019863,6.64203859945953,5.34731436736682
1,74,4.75274001910918,6.26301310614458,5.35469552742387
2,74,4.72607796450906,6.28529199244254,5.58753778105164
3,74,4.7877218591141,6.37946637957091,5.87493626237925
4,74,4.73390133992378,6.45781412818199,5.97118310764738
5,74,4.75825853178267,6.41882290059226,5.67725231362766
1,75,4.49902551100191,6.79470306097012,5.25534659439576
2,75,4.44907245688549,6.68706937507452,5.18544742759801
3,75,4.45769265103158,6.75684627349997,5.23540180877246
4,75,4.45603737536976,6.7613689251193,5.21146517744056
5,75,4.4859064678817,6.72743512155874,5.167732027098
1,76,4.22084494812286,6.34413670609102,5.14143987162211
2,76,4.22054152660345,6.43763060188521,5.81493903444397
3,76,4.2407416678642,6.43514874148692,4.66538279499795
4,76,4.24518475815253,6.48698109737281,5.9323348043073
5,76,4.20101051979246,6.61953705204705,5.50553120161475
1,77,4.20205647735586,7.36599669542481,5.56807819747896
2,77,4.1577459889265,7.3157615451521,5.49100797439314
3,77,4.18656898515557,7.3030727997367,5.48056823193748
4,77,4.17127688050321,7.32396503382862,5.48056823193748
5,77,4.19205065593862,7.29900752850612,5.45489555827498
1,78,4.48267095200076,6.56774410325216,5.14085918256798
2,78,4.54769938863057,6.70656274726117,5.49202322366334
3,78,4.53319309210952,6.58246604360618,5.35289098459939
4,78,4.54575864310155,6.26434913554126,5.35483990888447
5,78,4.52900794725584,6.38894126901271,5.59529137310033
1,79,4.6613201472467,6.73501306100714,5.69964351690269
2,79,4.63200536353108,6.663172538168,5.58588813902077
3,79,4.64607109447581,6.79753996684292,5.75316866073219
4,79,4.69397927091857,6.717971316836,5.69851087984999
5,79,4.67838535562064,6.59625876020698,5.44937847673181
1,80,4.44425834559126,7.17922806918925,5.22498660881076
2,80,4.37328038118093,7.30741962936259,5.49444677519897
3,80,4.38933283994743,7.32204463417089,5.48241701378043
4,80,4.36936167313541,7.33908911352538,5.55245637128601
5,80,4.41042624163954,7.27888691463434,5.32270752143417
1,81,3.95367213541279,7.1139806641486,5.6947941783002
2,81,3.97826819580043,7.10706250645523,5.66705834544182
3,81,4.04489739408746,7.06405902463708,5.55507419778374
4,81,3.99910505496051,7.05425848495207,5.55125771459979
5,81,3.93970080421036,7.11583984269392,5.69536026896473
1,82,4.60428184484301,7.01472037837106,5.41092518705987
2,82,4.5821674330592,6.83270851629174,5.21294329051467
3,82,4.57809247335706,6.79834990178131,5.16511016320858
4,82,4.61911490646192,6.87417063089985,5.200435693932
5,82,4.62903267954821,6.7839581507879,5.11681705349559
1,83,4.37542186128901,7.1560218596234,5.15881891305591
2,83,4.31303606623075,7.16438589618073,5.21064855444016
3,83,4.38058270643385,7.18362282360641,5.19464520295043
4,83,4.30746756721217,7.17250075704448,5.23010466925771
5,83,4.37363655754323,7.17904183410469,5.15231525932328
1,84,4.07015398862891,7.60813541263062,5.62597908751238
2,84,4.05348218419682,7.60813541263062,5.62597908751238
3,84,4.09478706802033,7.53799581339142,5.49593622889999
4,84,4.11646694765655,7.54088415800045,5.47026910191661
5,84,4.14418463017222,7.55242171790082,5.47547437464188
1,85,4.38225489350545,7.07817976625418,5.79704235954143
2,85,4.30208083821554,7.16786123964511,5.48459499922677
3,85,4.25289965884583,7.25977754842145,5.53496285887353
4,85,4.28588741783829,7.05072783684699,5.57178754582289
5,85,4.33480869887417,7.02507899434116,5.52903583131567
1,86,5.19483951845533,7.08372444448689,5.58568295226866
2,86,5.20510538239759,6.99506938147168,5.21676072291068
3,86,5.20656456574508,7.06915423045197,5.66599741998698
4,86,5.16773276504072,7.06221634579449,5.58663531282678
5,86,5.13796973763861,7.38996067492776,6.01880184012903
1,87,3.73270936255085,6.44437756120154,5.30078760242588
2,87,3.69293783394491,6.78602558487512,5.59898948529147
3,87,3.71966343295715,6.39094065187968,5.56535675810629
4,87,3.73872870629146,6.44618325996698,5.4168345650954
5,87,3.75102310450919,6.41249718071382,5.22532898582867
1,88,4.21184611110089,6.75799984659602,5.90909010271887
2,88,4.25432551680095,6.50573932642891,5.29909758367457
3,88,4.19817341397103,6.59530504590617,5.27562504506871
4,88,4.23425341863396,6.58990346528213,5.09148864361393
5,88,4.35382321993125,6.46030188763206,5.76384012668412
1,89,4.5197703213937,6.69419168189772,5.78709946488843
2,89,4.4850659015761,6.85082232312085,5.21830997863371
3,89,4.52466235428032,6.81779816585905,5.15565637491902
4,89,4.5012386146764,6.87616749719755,5.4630031327592
5,89,4.5377178361411,6.64926078076406,5.75109553564457
1,90,4.29269517215037,6.80393280802759,4.97122640419315
2,90,4.27446407129298,7.06786420938089,5.60460313218194
3,90,4.3248688974132,6.94481479284503,5.43152825872171
4,90,4.40125209691405,6.76497048388978,5.30511314396258
5,90,4.30146620446171,6.9883227282614,5.62453945823321
1,91,4.37507802772818,7.60991211317595,5.44244163192093
2,91,4.39024826501193,7.68679066977279,5.49807062127978
3,91,4.44504354721924,7.66843482662282,5.43009618013668
4,91,4.45729074961679,7.54505503214577,5.27515773571012
5,91,4.39942199969553,7.48080037470885,5.24560163030375
1,92,4.00342798460582,7.21376416948147,5.6163351811601
2,92,4.07444296723512,7.20604403380994,5.5214130646996
3,92,4.03865299430929,7.19708015406516,5.55583491367433
4,92,4.06726468333242,7.2000982760538,5.58040701738429
5,92,4.10909786504871,7.22852691869721,5.58441908311642
1,93,3.80096904774162,7.10262392314019,5.26942579372867
2,93,3.89132701839645,6.91091043889281,5.40601786697006
3,93,3.90570250488944,6.85961458962395,5.2445202105039
4,93,3.79519584199139,7.25862150847642,6.31714185984386
5,93,3.89180473330189,6.87486942595171,5.01795473914177
1,94,3.95006845140386,6.91364102833211,5.15568859574914
2,94,3.89112729112559,6.89710359208674,5.15568859574914
3,94,3.8985651159745,6.934166117919,5.20152721416994
4,94,3.89718445032919,6.90741407781014,5.16847643788526
5,94,3.89551536931814,6.95460096785384,5.24563265004349
1,95,4.0047248326525,6.59428967009162,5.6508507447243
2,95,4.06538080813031,6.4899295880641,5.5813016371613
3,95,4.08191989930565,6.64628394171273,5.87672033357219
4,95,4.03852763323253,6.70302991748524,5.91701503521008
5,95,4.07640884111627,6.6193485215403,5.92005751872631
1,96,4.24018218893263,6.7611356389377,4.97973625474709
2,96,4.23217003818919,6.83320482300225,5.34487045632004
3,96,4.13279345367364,7.03028068586252,5.8047636629855
4,96,4.17759892269887,6.89796042257917,5.55224440695917
5,96,4.20053447845415,6.9399572078853,5.59872768848246
1,97,4.23468764065747,6.88899032813699,5.74044568875217
2,97,4.14264921102117,6.91334163338731,5.27707034186885
3,97,4.10080391312081,7.11886352117935,5.70445868165928
4,97,4.17279397741849,6.88735094149762,5.69096174929618
5,97,4.12492241321316,6.94659760962444,5.39479572936964
1,98,4.55081631403087,6.60789940023073,5.65684201965856
2,98,4.52346660953404,6.55222606064069,5.6160888639151
3,98,4.53120138754409,6.67333155099847,5.8415748413394
4,98,4.62818824567593,6.56044617406521,5.66395027098385
5,98,4.60349844307442,6.46535516720165,5.49381909216314
1,99,4.29572157469671,7.58743894516844,5.1723701007175
2,99,4.28051869606431,7.59388918916851,5.16942554802741
3,99,4.23750205958575,7.56388821265249,5.15850145107993
4,99,4.21271335410982,7.58213574717292,5.23970026014359
5,99,4.24292090782434,7.5976072006091,5.21558874172732
1,100,4.95955105397133,6.67806717834671,5.64531667953875
2,100,4.90534640156173,6.6500092196335,5.48100593787468
3,100,4.91603450709341,6.62746798196134,5.6582645770498
4,100,4.9798593614354,6.64812992838352,5.67598094660277
