rep,id,logV,logVm,logKm,eta_logV,eta_logVm,eta_logKm
1,1,4.11102502207148,6.86424656884316,5.37360715119133,-0.144686907017961,-0.0404551598395537,-0.119842223508616
1,2,4.04222409895161,6.5958418238724,5.64971765876377,-0.213487830137836,-0.308859904810312,0.156268284063822
1,3,4.07671904150387,6.96741926052924,5.3195328992663,-0.178992887585576,0.0627175318465287,-0.173916475433652
1,4,4.75581821888431,6.83803010448194,4.89556909723767,0.50010628979487,-0.0666716242007723,-0.597880277462276
1,5,4.37274931820997,7.19630328511289,5.53615778493602,0.117037389120529,0.29160155643018,0.0427084102360755
1,6,3.70440700589707,6.71336661420279,5.92662369293333,-0.551304923192373,-0.191335114479927,0.433174318233383
1,7,4.28038723159736,6.90886267576296,5.66281329157067,0.0246753025079132,0.00416094708024506,0.169363916870719
1,8,4.42850721611109,6.83902152223863,5.72576468467977,0.172795287021644,-0.0656802064440809,0.232315309979827
1,9,4.06844285798625,7.03015167901094,5.93768907152662,-0.187269071103189,0.125449950328226,0.444239696826672
1,10,4.82192738299865,6.71019338585057,5.49739910579562,0.566215453909206,-0.194508342832139,0.00394973109566799
1,11,4.67398592362869,7.07697693333357,5.59524679237127,0.418273994539249,0.172275204650859,0.101797417671323
1,12,4.53233815278054,6.89059909741259,5.58351703904511,0.276626223691095,-0.0141026312701262,0.0900676643451614
1,13,3.95126833290275,6.92087848239109,5.36399554816043,-0.30444359618669,0.0161767537083746,-0.129453826539518
1,14,4.06204930384146,6.88859807988149,5.66996844916292,-0.193662625247984,-0.0161036488012227,0.176519074462968
1,15,4.30269561518695,6.34457781581241,5.32674522431753,0.0469836860975095,-0.5601239128703,-0.16670415038242
1,16,3.93487835011461,7.04399699266845,5.5681976579585,-0.320833578974833,0.139295263985739,0.0747482832585513
1,17,4.23127040368013,6.92203859595853,5.6164632330427,-0.024441525409312,0.0173368672758194,0.123013858342752
1,18,4.32215965802608,6.62184180712628,5.83216795436387,0.0664477289366339,-0.282859921556435,0.338718579663921
1,19,4.13630837503987,6.72991184840104,5.84536342622488,-0.119403554049569,-0.174789880281671,0.351914051524929
1,20,4.06657373526415,6.49093267723272,5.19607272209048,-0.189138193825292,-0.413769051449996,-0.297376652609468
1,21,3.89925133770488,6.63643706341302,5.27105407399832,-0.35646059138456,-0.268264665269693,-0.222395300701624
1,22,4.10355691000445,6.80352379585171,5.42079824872107,-0.152155019084993,-0.101177932831003,-0.0726511259788811
1,23,4.19163781786941,6.71923609797783,5.30312347267766,-0.0640741112200347,-0.185465630704885,-0.190325902022287
1,24,4.29118669479346,6.97106712979975,5.80827114707122,0.0354747657040173,0.0663654011170323,0.314821772371268
1,25,4.3926932905135,6.51282884629562,5.96103252066347,0.136981361424061,-0.391872882387099,0.467583145963522
1,26,4.38214794192591,7.237308700972,5.40868912959929,0.126436012836463,0.33260697228929,-0.084760245100659
1,27,4.16755093945707,7.03725339260944,5.06320697706577,-0.0881609896323701,0.132551663926729,-0.430242397634176
1,28,4.48686429426636,7.23305044107591,5.56024013652538,0.231152365176915,0.328348712393196,0.0667907618254322
1,29,4.06132476143995,6.99123311501922,5.44169718671677,-0.194387167649491,0.0865313863365103,-0.0517521879831735
1,30,3.99198647299938,6.61357012942708,5.71977051442145,-0.263725456090063,-0.291131599255635,0.226321139721505
