rep,id,eta_logV1,eta_logQ,eta_logV2,eta_logVm,eta_logKm
1,1,0.180577597952834,0.102612728123365,0.356917524245538,-0.234608956742578,0.107708671143574
2,1,0.342266372944108,0.115098070695417,-0.14718597262412,-0.0813209497428608,0.248297642797502
3,1,0.331409807294501,-0.225642823853874,-0.0783375368297975,-0.136467893299715,-0.0281568228072062
4,1,0.240192538003344,0.239825714148081,0.173162124706304,-0.229248498166798,0.0588319341270087
5,1,0.272553003233177,0.407589526389054,0.200345766401456,-0.234373589069423,0.467382328544724
1,2,0.254737921017954,0.558739351327441,-0.306151275538658,0.330425583973754,-0.376176170438242
2,2,0.165613659600313,0.550057691988162,0.043363509917087,0.256863543926084,-0.136002970059195
3,2,0.250126221821625,0.106050791895783,0.301674093281653,-0.295602667463157,-0.767905899008997
4,2,0.251255366463849,0.186114226428128,-0.694997463358867,0.52558529400962,0.1432656581361
5,2,0.224237802983067,0.253004159119529,-0.500886865000614,0.385938060070348,-0.281033001257838
1,3,0.164401606693853,-0.253764621018217,0.362531562938508,-0.254904394130518,-0.571855997845738
2,3,0.178223322074223,-0.192205851722834,0.0211031505707943,0.153555075013806,0.163768418719455
3,3,0.133702481695049,0.0399956537464151,0.169778091026375,0.0958306574608924,0.116280254825536
4,3,0.00830644902818294,0.277276247296773,0.34306753742035,0.103033037965454,0.153119722208452
5,3,0.0849439054890645,0.29005829606995,0.297339715091443,0.0336323274245417,0.330440278115604
1,4,0.221978544119604,0.0072437807477343,0.146861232523119,-0.163106449551537,0.229160227062112
2,4,0.080674452239396,0.210356445062689,-0.103106385391747,0.0467355612918874,0.180928126782874
3,4,0.150608564592761,-0.108949674978609,0.101976601560241,0.0135321458160423,0.379342489847895
4,4,0.222685386123101,-0.276095574687216,-0.300447360040213,0.102803112451759,0.429381440916527
5,4,0.208299618052071,-0.0191643613201723,-0.415219856530084,0.0180855554480357,0.167671692203028
1,5,-0.145850634888278,-0.271472133808341,0.301302592572793,0.366950658462007,0.719920242991263
2,5,-0.0809889047641055,-0.508132959695749,0.756955554136083,0.261235659565128,0.751793891762813
3,5,-0.218562315326981,-0.346995541542372,0.604978214234138,0.473390044748344,0.907949879158884
4,5,-0.200329736713536,0.249981342509396,0.0736819531920112,0.673199920908926,0.919812400749324
5,5,-0.140301775085012,-0.016278904231074,0.439178885990603,0.451604070217919,0.814106227367586
1,6,-0.355343424697897,-0.381867181410062,0.178350338455577,0.264404261390549,0.411607373137469
2,6,-0.446063268477981,-0.323238300465462,0.341543124576047,0.220914931316624,0.28741610381871
3,6,-0.404656138006282,-0.289918515273963,0.331146965598464,0.0813831676151152,0.0252722559040972
4,6,-0.384578567659246,-0.296087346748871,0.177034370102431,0.225080229839743,0.311851679610325
5,6,-0.39862857371777,-0.355884630443833,0.478908153114535,0.372312054882754,0.701288214751959
1,7,-0.0688697856523187,-0.00769077102111423,0.078911550061498,0.580536275933015,0.479262857579682
2,7,-0.0975790478522384,-0.0821934244277417,0.160414103750777,0.395627264635685,0.297739378481491
3,7,-0.096519403599138,-0.238907836043122,-0.0406169956768266,0.444662699599818,0.351438529268283
4,7,-0.0419708955324518,-0.308102345380853,-0.0196844857046814,0.214130556957315,0.0173861491999925
5,7,-0.10713508049011,-0.231869872325685,-0.0214658859927261,0.316719855590998,0.189540029948106
1,8,0.235966614210685,0.0577988206449714,-0.614749879590893,0.259699485604861,0.0641076435291836
2,8,0.294782655276186,-0.236628994825745,-0.0570574875291111,0.218415317429538,0.0219552054559304
3,8,0.216303198152237,-0.0196533595680696,-0.528374434601052,0.122642699699339,-0.108902026139732
4,8,0.284404157504049,-0.75564729068766,-0.292301503396939,0.213375482834592,0.0376158052810805
5,8,0.146055185575275,0.27753894950433,-0.43893931887888,0.124808769155697,-0.117440568269525
1,9,0.0494264239061881,-0.318789620478807,-0.344845101446602,0.135807467886167,0.413085734085004
2,9,0.145255119754871,0.307499382335122,-1.05978463969952,0.212591522196238,0.317188828765554
3,9,0.0909761801494836,-0.662414938561857,-0.24507634082489,0.0333373911567813,0.0729396094112724
4,9,0.187009833327239,-0.120342022429495,-0.449710952026015,0.144652167609103,0.328764791233877
5,9,0.111371919957651,-0.918192727963081,-0.0206848697407168,-0.0687027431145065,0.160205701845051
1,10,0.613424630175889,0.236175532554836,-0.104471153255631,-0.385707671521672,-0.0497175103020281
2,10,0.486455740519711,-0.0325024736399381,0.284227539135101,-0.298791277778419,0.10838764463308
3,10,0.572829705728498,-0.763099112639516,-0.454342312260513,0.0560332044782625,0.144561212131601
4,10,0.524197575420911,0.173496276290861,-0.163529014016149,0.168394127200989,0.533694746022962
5,10,0.609058029216969,-0.197641411666613,-0.0579025547422914,-0.102235787613516,0.166391417502826
1,11,0.450291071726557,0.0584117896816177,-0.0380936909547583,0.14258760921884,0.0274859502712117
2,11,0.599681357283678,0.195186092612198,-0.336742302954086,0.00174148348570871,-0.141693626799221
3,11,0.523034485256089,-0.0245273288885774,0.0073976434303958,0.268061080151407,0.154838396657629
4,11,0.56291555466162,0.066489029255167,-0.139952859977356,0.187645609378668,0.0330946892115939
5,11,0.478123376560396,0.360079217278795,0.0607272456485816,0.583250886993937,0.555181923682728
1,12,0.0754209930635824,-0.0206567413184575,0.292547535632083,0.132604715721248,-0.0569872730071898
2,12,0.0354160761261517,0.22894780875469,0.178307370570305,0.185201937848462,-0.0241678252723482
3,12,0.101235070472795,-0.0108819894802323,0.0350024094229117,0.222810672480666,0.0779684982139837
4,12,0.119880241033056,-0.0905357888175945,-0.264902967639569,0.221459194841908,0.0319250093255367
5,12,0.0604002864401146,-0.0633289330172098,0.0202439591839932,0.250774687681086,0.0742675749501095
1,13,-0.208162579367803,0.185525792530094,0.00803801572593652,0.405910517491971,0.0570754689362863
2,13,-0.350121457284029,0.100239969746396,0.230605008739592,0.0151344597638241,-1.27069857482958
3,13,-0.234821337985202,0.0925912079473783,-0.000350916876216377,0.341657649283711,-0.290481615358023
4,13,-0.2129510025721,0.361789694113237,-0.160810351084442,0.302428837010696,-0.144423884337769
5,13,-0.23959209322024,0.0109452566022885,-0.173751108669985,0.462565302304496,0.0506772991132161
1,14,0.0918205454125431,-0.0236001361862263,-0.159540258217771,0.203965214725382,0.0369224743327507
2,14,0.196069462446863,-0.277589833696615,0.189571228320846,0.017004571433625,-0.312996968360927
3,14,0.127967581220718,0.0223241056426429,0.499776650993852,-0.0671627159345159,0.261114477296895
4,14,0.0864861608993343,0.410125087607395,0.51267964379417,-0.156236694037993,0.262524386614801
5,14,0.141624923868717,0.0154274109657002,0.563853040354101,-0.422649584606153,-0.209883087093257
1,15,0.267411891476763,-0.302415155051232,-0.131989631520668,-0.18511086895894,-0.0544183494877177
2,15,0.331423139525199,0.00583439099857777,-0.117796218664228,-0.176604593531946,-0.0716870736109264
3,15,0.317781288697118,-0.302440947585607,-0.619359937417853,-0.161587177979832,-0.00287312243696786
4,15,0.227493295445495,0.619451958546027,-0.13325323032681,-0.186658966917784,-0.147828048592535
5,15,0.14863601098709,0.685886548071329,-0.327918343535847,-0.286733184072787,-0.281388334113967
1,16,0.0956243546932302,0.0990839312966013,-0.652701006001016,-0.240009062622689,-0.86224518140387
2,16,0.218142378722324,0.0910271783366794,-0.673420525135933,-0.396147300921556,0.0142651204469257
3,16,0.0905327974346611,0.124456586607461,-0.420224037707367,-0.365826795729951,0.418474144811055
4,16,-0.0196833504130332,0.177264638723503,-0.308772835994554,-0.363525972286887,-0.388991263302235
5,16,0.080671243776342,0.725964869931364,-0.704989826523511,0.0170750889052747,-0.153797653378603
1,17,-0.0657825942366186,0.192437327049617,-0.232218775953384,0.726561917698554,-0.0929496075045374
2,17,-0.0700292626423069,0.103865385941984,0.311923071462111,0.436947963652951,-0.476482950178813
3,17,-0.132407364081165,0.0919275343910617,0.138155521756398,0.666803891573432,0.0717235066636933
4,17,-0.122170396540277,0.261310896631906,-0.102079631691476,0.797257477371243,0.115875293130299
5,17,-0.0745170680099439,0.0254503634599028,-0.188682539301634,0.741047718472483,0.00547841065779113
1,18,0.101422664419298,-0.0290140996282603,-0.11530980989795,0.140723796915733,-0.316919338430147
2,18,0.153634978802752,-0.709688862902296,-0.153356176732174,0.134493189706239,-0.311505904723497
