rep,id,logV1,logQ,logV2,logVm,logKm
3,35,4.0223538364903,1.11370259088595,4.77452193072102,6.99665544085823,5.64207875871925
4,35,3.98897213870884,1.27788410342046,4.41912246444469,7.00891190937357,5.4550527392523
5,35,3.97800327186559,1.1639872735032,4.88908479475282,7.1307149628524,6.00917010828094
1,36,4.31424412222205,1.52999307164835,3.86186179499107,7.16147684297179,5.62138527222177
2,36,4.2900813570896,1.42536672619523,3.62741049646427,7.19377021777736,5.757954452355
3,36,4.3562400515623,0.807985604778949,3.53865425538158,7.15983020378414,5.67802708076223
4,36,4.37009808062848,1.54016101403708,3.83808465158881,7.20697522807242,5.79698667833228
5,36,4.35152788997853,1.01928900555981,3.59462367039724,7.08210870849982,5.47738486514938
1,37,4.49334514511579,1.79276608102007,3.86921113812897,7.71608315670253,5.58970951252938
2,37,4.55891005746044,1.224543752249,3.95210611822495,7.61633574893648,5.86467545548413
3,37,4.59976661829387,1.62542001390874,3.72955840607137,7.58905135815005,5.13901317269042
4,37,4.56303532676152,1.55196075117581,3.87051094196936,7.60440951093312,5.6579223630627
5,37,4.43210862325104,1.41051977959441,4.30162615518397,7.41212736926203,5.01475361296318
1,38,3.82743203200348,1.42916319599823,3.77806640739018,6.67287586948054,5.41475567901848
2,38,3.89874609279293,1.14262322682,4.06919220087225,6.76111146890465,5.56988349695109
3,38,3.7704562397337,1.5302389830588,3.96187022320793,6.63740967177643,5.32365802821182
4,38,3.91309590163842,1.76748475595095,4.01126867593602,6.53764893942516,5.20010657680638
5,38,3.93214006328018,1.24802472030708,4.11364636847885,6.57862115012554,5.24994776661232
1,39,4.08801703497812,2.02956485037366,4.0528384876335,6.02149055726804,5.32983380821309
2,39,4.2021879625171,1.65605636538007,4.19815821802988,6.05250321049412,5.4942978774557
3,39,4.23575027670686,1.58327911071278,4.1506563312399,6.42649159070592,6.23255327753409
4,39,4.11301278457468,1.68433015182284,4.23827241580089,6.33059855142253,5.86031886263758
5,39,4.16603149469486,1.57143322297305,3.73047946813355,6.28998927449348,5.81942576975251
1,40,4.50508392910066,1.31104880127913,4.13493611094999,7.25751055403708,5.26806832986976
2,40,4.62120151542985,1.01759679861976,3.61559233073274,7.4211259806339,5.1397810964585
3,40,4.55160264539047,1.34487814054932,4.39839860768983,7.18825885697711,5.68884016179267
4,40,4.57435775473977,1.6826248888278,4.07456734627573,7.31508293730051,5.32002698323744
5,40,4.54304765185224,1.1821979220599,4.39780085240693,7.11726151927006,4.99490444242055
1,41,4.2479930143685,1.54546535983345,4.2804234523471,6.70744825904642,5.38805990511139
2,41,4.33805418886485,0.927939648356237,4.06549825152328,6.75689511219416,5.41017800478021
3,41,4.21951249861291,1.34881354789439,4.29800717979739,6.83914583403322,5.59678368592686
4,41,4.16908789356241,1.65555440587005,4.33329224563807,6.65902641262792,5.29647925400054
5,41,4.25346158295023,1.29035831759444,4.74670714788498,6.68616450544522,5.43623550922487
1,42,3.98980067153406,1.2225361557392,4.01247382648678,7.20592918621285,5.57226427561628
2,42,4.07687307037142,1.11791673291457,3.935352547492,6.99878782898852,5.23356546873848
3,42,3.99429388302008,1.05470927906106,3.70460809070316,7.2125307063619,5.59539099286392
4,42,3.94965576333955,1.16322958364661,3.9148783164302,7.20771371926836,5.51449159614484
5,42,4.05811649944223,1.31184954829236,4.10438199009046,7.21503897647063,5.51155422913759
1,43,4.60551485879871,1.18686505342894,4.42794687267165,6.95100698911675,5.73340135849864
2,43,4.65588585339681,0.847404884826104,4.11866055610723,7.02464996037544,5.69679039592044
3,43,4.72735815871073,1.10720694816038,4.13889298121354,6.91107405901881,5.42046799420713
4,43,4.68749254148666,1.21045014918044,4.46131487738735,6.9820555098827,5.83930900251867
5,43,4.72185610177344,0.753356425318667,4.13122933475313,7.01735302523009,5.51471885273024
1,44,3.78809726121606,1.30881713051419,4.03005888256651,6.54527430393197,4.94115230118494
2,44,3.735210184111,1.94856470661865,4.04723893724543,6.62232650709461,5.22622497517862
3,44,3.75182890091204,1.4675937646492,4.30348725671681,6.60882560143552,5.60670268599414
4,44,3.77031442405982,1.4099941135829,4.01017977478051,6.75964102385747,5.64137199589503
5,44,3.7807803238571,1.44693424845283,3.98290780758646,6.45715834755932,4.66257898388493
1,45,4.55523689851015,1.44052717611668,3.56429708082074,6.41456348698602,5.93192856346881
2,45,4.55369311866778,1.53514518688278,3.54069621007697,6.6210779481067,6.22537958691802
3,45,4.60970572762038,1.3483533160083,3.3971771188355,6.5067035227296,5.7854033062445
4,45,4.54648599417746,1.56266859130399,3.60687562038015,6.42476461012992,5.62532974019441
5,45,4.69975546857686,1.45397658769219,3.47410889398126,6.72966147922615,6.35170401936769
1,46,4.64497149831764,1.38959198094819,3.92318598198655,7.28198449939727,5.14534300541227
2,46,4.58898339930747,1.2822370208104,4.03742466486679,7.37874346051743,5.55417789166844
3,46,4.71603254823421,1.14662873468355,3.80591334617121,7.28187499082512,5.053384211805
4,46,4.66018000863024,1.60977098294198,3.95211821852209,7.28916822542541,5.27670542813853
5,46,4.68458278811821,0.870143655434768,3.93272774620547,7.394889928908,5.56678236177475
1,47,3.87788394680397,1.58332798179877,3.745291111216,6.52062443162113,5.55783022540926
2,47,3.93806982409624,1.3264487108246,3.59036222952859,6.67774571335351,5.49813792185454
3,47,3.97514945179812,1.06704974293307,3.59097837712014,6.70191433562019,5.005526738344
4,47,3.97420400558053,1.93099864823917,3.51978990304994,6.68310299262411,6.08666360891212
5,47,3.959657321912,1.07277228522296,3.78132635537424,6.97156043616082,6.53806902542215
1,48,4.59405173164605,1.05627381768626,4.08139271074094,6.15776168418344,5.13426831819669
2,48,4.54427450825428,1.17347409854835,3.56267956063771,6.81296288952231,5.04435575814424
3,48,4.56817532463978,1.6725467136935,3.54635862067481,6.86472976904354,5.46881824737078
4,48,4.68006535683853,1.31577267176879,3.63836130662958,6.55069606583673,5.65258199547985
5,48,4.61895460224629,1.3273076834893,3.55331493124701,6.85084914196812,6.03577635903211
1,49,3.844180128367,0.808280268943483,3.35315850401612,7.03377899990023,5.45765919544744
2,49,3.87012318095451,0.730207951852542,3.5262952863401,6.95937192502228,5.32261585336428
3,49,3.84498769944912,0.640774736312417,3.45161416920246,6.97060338481485,5.37091061275451
4,49,3.83510175290123,1.01987684831554,3.45057872522174,6.96125212230002,5.32260101695755
5,49,3.80003162252715,1.18251234161645,3.64648479285435,6.94449274317493,5.26932427148283
1,50,4.15742316366037,1.41353380779439,4.2041004762058,7.34611570954701,5.9584389503884
2,50,4.34014071635507,1.56143815433307,4.21215731550066,7.08138419757266,5.80228944884639
3,50,4.30770251243885,1.64053880704333,4.28560501894111,6.94615843163571,5.39100205940239
4,50,4.08183760018344,2.26898355938348,4.34635748907909,7.22405966638607,5.64315885683806
5,50,4.2740054864037,1.5306639033451,3.98301944088275,7.34252092096333,5.976450691408
1,51,4.31132968797413,1.4675430167532,3.75581618638471,7.62813699320784,4.86120653212486
2,51,4.27417529230419,1.62628836288201,3.84617287245202,7.61389232066981,4.87957918387544
3,51,4.19123612235415,1.66346347598614,3.94780256603322,7.65287512371483,4.93845909273687
4,51,4.18124529512085,1.68631335543824,3.95502279992401,7.6789892562428,4.94456601020551
5,51,4.25242567672592,1.65444936115832,3.91540781412273,7.67624131164994,4.94365990349568
1,52,4.45431119307387,1.55130020231848,4.19684414741019,7.08205523436775,5.60217118948486
2,52,4.5112354248621,1.34604615792348,3.9391550174932,7.17736314757774,5.50289099520025
3,52,4.54056786617488,1.33064980276992,4.17899271148473,6.83083409880769,5.75261037012355
4,52,4.40262113356192,1.65238528643508,4.46201186357795,6.59967668944065,6.00902586879536
5,52,4.36924590427175,1.9031506537459,4.02825208417817,7.12915278144847,5.36897770815178
1,53,4.38326242629221,1.6521106867383,3.6440254890698,6.83714508596385,5.31113227615269
2,53,4.53234910056099,1.40171005403975,3.49941700908743,6.94871813891129,5.52881539511509
3,53,4.44676924572388,1.93573044388023,3.32058458147626,7.07726491070864,5.6788392722494
4,53,4.46102972798321,1.61784078382777,3.32652138479798,6.93131812493658,5.4633351307545
5,53,4.44683455754208,1.47150890097348,3.80438060955358,6.85545367839765,5.40270649655044
1,54,3.98152300074177,1.02323447480965,3.82357264600677,6.61839744602649,6.04173444851013
2,54,3.7950277126363,1.08858994205884,3.81878202663996,6.67459919118157,6.05604349073393
3,54,3.90258790493392,1.0778312163629,3.7015779897163,6.31957036403018,5.32587890596804
4,54,3.92855370126289,1.01018016551982,3.74738236562913,6.50312890816396,5.79946317773549
5,54,3.97720651464985,0.834722918667931,3.89710888492694,6.36486884829305,5.76970532628054
1,55,4.99748749102351,1.58496853884389,3.92884802467132,6.78182634209755,5.11416018905944
2,55,5.13141545211506,1.4810017747964,3.99181019555386,6.59409510092947,6.02028413604238
3,55,5.04808484610899,1.88906227497697,3.96311686626544,6.84911506087217,5.40315137265646
4,55,5.1160238858041,0.836111948121607,3.70133497567755,6.93068987358107,6.05892089909669
5,55,4.97667292971746,1.33515941259686,4.08659701169521,6.98844509512765,5.92061965781258
1,56,3.8192532995336,1.23949331184944,4.13043008005622,7.03407072986903,5.90428435218277
2,56,3.80043368627306,1.32882979186207,4.18847992800258,7.13021106686059,5.82859187195574
3,56,3.9454861319776,1.42743425728751,4.33799221205863,6.87895846933594,5.47457996413326
4,56,3.85208768099554,1.37583593089869,4.35733555394313,6.82442225189698,5.35956449284059
5,56,3.90761972686526,1.39284341439236,4.24976436303474,6.86386518679506,5.33126151128303
1,57,4.47822517842113,1.63482638749074,3.81910200574298,6.77634637956747,5.24072831896059
2,57,4.54714049381572,1.02801554608686,3.76486901709116,6.67716475571498,4.99704582334316
3,57,4.44506669689546,1.28242099472389,3.83763065444481,7.03179422005047,5.29027768453292
4,57,4.44437297574679,1.37369355364037,4.03146980661307,6.97591045678607,5.49119792731089
5,57,4.38694034980792,1.20801317481921,3.82124722387714,7.08816165611498,5.33161073316547
1,58,4.31745952550938,1.38560768273518,3.74730796006326,7.30741908550918,5.32249190950339
2,58,4.40948600784609,1.10893885433377,3.68530346288288,7.28699372899848,5.25440982533742
3,58,4.2760944552533,1.10030866961233,4.15935128432472,7.11306754522389,5.12737231838097
4,58,4.27745518273641,0.989923950887786,4.46937209858452,6.77798956643898,5.4884568805148
5,58,4.35380060484076,1.52641192716407,3.86192660859315,7.18207512371802,5.5835624940232
1,59,4.18255462749405,1.24179360096316,3.84685329131948,7.13719799273805,5.13600535789839
2,59,4.17133664814894,1.06881037096965,3.85650120908691,7.2918918429534,5.65436732616817
3,59,4.15652315726477,1.25594301920172,4.14590249248878,7.28501558844737,5.9985597895373
4,59,4.18609745208474,0.818784728681269,3.92876941579298,7.19419832952126,5.33247853233707
5,59,4.13857385917939,1.2836038683322,4.09737684384105,7.175280063232,5.48115822722412
1,60,4.50208496845032,1.50799011480708,4.44582823926587,7.05484656498222,5.77488221921131
2,60,4.51082353647587,1.52559959397409,4.41116414731366,7.20356416238721,5.83463931971449
3,60,4.54457733164201,1.45620810858848,4.21785553044194,7.02999979465349,5.63998574621204
4,60,4.49390717825248,1.1605236802924,4.54234405619099,6.89519214597052,5.54333268895874
5,60,4.43924668836916,1.82781339673046,4.37876800958116,6.81418155103581,5.34880199030359
1,61,4.41217960702063,1.51646004959778,3.81006372861426,7.54510881181927,5.18355646213703
2,61,4.40612303799055,1.60809697282976,3.5630292103651,7.59218105394501,5.32021810936829
3,61,4.34095354685324,1.68365231947352,3.713350407802,7.55344750947433,5.19444732621411
4,61,4.41051154977313,1.40849713082311,3.83703969601302,7.4616487739597,5.02437133095522
5,61,4.44065695994031,1.17710257521068,3.71296655591135,7.4387659018137,5.01065568300429
1,62,4.48674198327016,1.2693675023013,3.96245172549736,6.77781849906998,5.52743687945401
2,62,4.39023534535891,1.28985889964414,3.67157894750103,6.88801183990777,5.60693438298108
3,62,4.45042257719716,1.24028844989871,3.47468372650351,6.64998001750206,5.28221047684237
4,62,4.387180348946,1.37556446930471,3.36467081218201,6.71180724269232,5.37193537184428
5,62,4.39829249479402,1.67761021529224,3.92260219483234,6.61406361931298,5.28829869133528
1,63,4.14587819585706,1.0111722512181,4.08224249063665,6.57199179127894,5.42991887827492
2,63,4.05958323264353,1.88140081536344,3.62367831579367,6.70101194189635,5.1157528477077
3,63,4.01312691757556,1.4574731954203,3.64778206923584,6.77069304387641,5.4126733914977
4,63,4.08835503518501,1.45219190634115,3.81862495016219,6.60323637479151,5.24347667073186
5,63,3.99175959383447,1.26198254326025,3.71666134404921,6.76689517861953,5.27671469190161
1,64,3.93615997926735,1.77607362962377,3.94889148350968,7.16263835659811,5.43671270686574
