rep,id,logka,logV1,logQ,logV2,logVm,logKm,eta_logka,eta_logV1,eta_logQ,eta_logV2,eta_logVm,eta_logKm
1,1,0.231571204583887,4.83365252804542,1.75271173032244,3.6903712513587,6.28086173894908,5.29021335863605,0.257158709709334,0.597996743951207,0.339199268366752,-0.269298032770425,-0.595660840498001,-0.241262113249821
1,2,-0.131297998246592,3.99724656132813,1.81074667650261,4.38535741198225,7.12064218088613,5.82087362059924,-0.105710493121145,-0.238409222766079,0.397234214546925,0.425688127853129,0.244119601439048,0.289398148713373
1,3,-0.312272097550709,3.998955267207,1.69754868455802,3.94059241961889,7.09131678781753,5.70452876834522,-0.286684592425263,-0.236700516887213,0.28403622260233,-0.0190768645102319,0.214794208370447,0.17305329645935
1,4,-0.388506607132729,4.4325438109554,1.69791227418934,4.16254889937915,6.46044896106195,5.31836110141655,-0.362919102007283,0.196888026861189,0.284399812233648,0.202879615250031,-0.416073618385127,-0.213114370469321
1,5,-0.352644562370811,4.09264715450098,1.344606869685,3.79512018429707,7.19218540424245,5.60457952032455,-0.327057057245365,-0.143008629593229,-0.068905592270692,-0.164549099832053,0.315662824795374,0.0731040484386813
1,6,-0.0789813016152365,4.40975626857729,2.1856067842189,3.84903359707508,7.21390584419236,5.21427112648057,-0.0533937964897898,0.174100484483072,0.772094322263212,-0.110635687054044,0.337383264745279,-0.3172043454053
1,7,0.188168151225434,4.14891374292612,0.908343056822107,3.46875648336509,6.82738744390034,5.35625871862086,0.213755656350881,-0.0867420411680966,-0.505169405133581,-0.490912800764034,-0.0491351355467424,-0.175216753265008
1,8,-0.197479081026272,4.41080362226681,1.70893263502717,4.02377192129437,7.00226726027975,5.56187170602559,-0.171891575900826,0.175147838172593,0.295420173071477,0.0641026371652509,0.125744680832673,0.0303962341397206
1,9,0.402323716777261,4.62970622489277,1.1207200360813,3.98977233700248,6.92797518142938,5.30691298882567,0.427911221902708,0.394050440798559,-0.292792425874389,0.0301030528733577,0.0514526019822963,-0.2245624830602
1,10,0.218238561152021,3.99279608435105,1.36107152577369,3.78925837754704,7.06707675858665,5.28373858822001,0.243826066277468,-0.242859699743164,-0.0524409361820022,-0.170410906582083,0.19055417913957,-0.247736883665859
1,11,-0.281307930596052,4.26998354809188,1.18810590478898,4.23684169436019,6.7597814326065,5.90529349723169,-0.255720425470605,0.034327763997668,-0.225406557166705,0.277172410231075,-0.116741146840584,0.373818025345819
1,12,0.365539392798656,4.48757790949423,1.30861204554673,3.58438439083257,6.99099564069487,5.59057710518812,0.391126897924103,0.251922125400016,-0.10490041640896,-0.375284893296549,0.114473061247792,0.0591016333022507
1,13,-0.505534472361853,4.39831988994911,1.92068258491485,4.18136928610608,7.19732182728228,5.80626220979015,-0.479946967236407,0.162664105854899,0.507170122959159,0.221700001976959,0.320799247835195,0.27478673790428
1,14,0.0529343560219381,3.70824816535537,1.158620709525,3.89563608361269,7.00422795240023,5.27596121234229,0.0785218611473848,-0.527407618738848,-0.254891752430688,-0.0640332005164299,0.127705372953148,-0.255514259543581
1,15,-0.100784509454348,4.03451113958008,2.05757396197617,4.66602318589392,6.5796325878809,5.4519902979659,-0.0751970043289015,-0.201144644514129,0.644061500020485,0.7063539017648,-0.296889991566181,-0.0794851739199727
1,16,-0.0847774333774661,4.4355256646112,1.55215726876752,3.81118943481931,6.68896386396319,5.32525272825703,-0.0591899282520193,0.199869880516985,0.138644806811831,-0.148479849309807,-0.187558715483891,-0.206222743628842
1,17,-0.192120159764021,4.13468265617023,0.690435554506147,3.73374616438042,6.76168682723423,5.63286574524412,-0.166532654638575,-0.100973127923982,-0.723076907449541,-0.225923119748696,-0.11483575221285,0.101390273358255
1,18,-0.343909061010508,4.35208978481892,1.62791536259551,4.36495447598317,6.89302093489827,5.375526636463,-0.318321555885061,0.116434000724704,0.214402900639818,0.405285191854052,0.0164983554511906,-0.155948835422871
1,19,-0.172574402599303,3.53874114012244,1.44258444545516,3.58756959238846,6.58579943294674,5.57154798534733,-0.146986897473856,-0.696914643971771,0.0290719834994759,-0.37209969174066,-0.290723146500342,0.0400725134614621
1,20,0.0127165296753572,4.01627873640377,1.6899080342658,3.76873750722158,6.85822737017186,5.81213202711435,0.0383040348008039,-0.21937704769044,0.276395572310115,-0.190931776907543,-0.0182952092752249,0.280656555228476
1,21,0.0263288554170781,4.22791757084709,1.4651534157184,4.2354944582416,7.5982668012085,5.06176382956471,0.0519163605425248,-0.00773821324712731,0.0516409537627096,0.275825174112485,0.721744221761423,-0.469711642321156
1,22,-0.467453303199956,4.25080120022966,1.46190002156427,3.78887399390619,7.3060611296723,5.89966683288328,-0.44186579807451,0.0151454161354438,0.0483875596085834,-0.170795290222927,0.429538550225215,0.36819136099741
1,23,0.139926450607219,4.19405659994966,1.19828582288823,4.32526968028467,6.92144289060758,4.92387580504673,0.165513955732666,-0.0415991841445491,-0.215226639067456,0.365600396155546,0.0449203111604959,-0.607599666839145
1,24,0.0739767698383114,4.36958088384686,0.786495416383501,4.18876877646081,6.92516918812882,5.20933125017392,0.0995642749637582,0.133925099752641,-0.627017045572187,0.22909949233169,0.0486466086817439,-0.322144221711955
1,25,-0.0552564330598296,4.13236146940911,1.56967913213855,4.35322107834896,6.75889475100644,6.15709831637597,-0.0296689279343829,-0.103294314685107,0.156166670182865,0.393551794219845,-0.117627828440645,0.625622844490099
1,26,0.475159073344164,3.97081330977687,0.764070146502693,3.81515633450675,6.6646436970346,5.52636901378354,0.500746578469611,-0.264842474317346,-0.649442315452995,-0.14451294962237,-0.211878882412478,-0.00510645810233434
1,27,-0.116392849312116,4.49681127958558,1.4593623334007,3.76560123983507,6.85949312839814,5.80686446536051,-0.0908053441866696,0.261155495491369,0.0458498714450108,-0.19406804429405,-0.0170294510489422,0.275388993474637
1,28,-0.0554874101046701,4.09976777139452,1.06218352036391,4.12419132047196,6.98811021488702,5.78818268433815,-0.0298999049792233,-0.135888012699694,-0.351328941591778,0.164522036342839,0.111587635439935,0.256707212452281
1,29,-0.202239053564467,4.60542603364987,1.49047687103792,3.94439995458121,6.82115536966719,5.06681610716504,-0.17665154843902,0.369770249555656,0.076964409082233,-0.0152693295479143,-0.0553672097798898,-0.464659364720831
1,30,-0.0546368919999588,4.56025458739733,1.26077016178122,3.96520279898602,6.98732781665716,6.06845640811908,-0.0290493868745121,0.32459880330312,-0.152742300174474,0.00553351485690445,0.110805237210081,0.536980936233207
1,31,-0.459612820258366,4.46621337304945,1.58473011270208,4.19509985985001,6.40532312534935,5.20575992972514,-0.434025315132919,0.230557588955231,0.171217650746396,0.235430575720889,-0.471199454097728,-0.32571554216073
1,32,-0.359805704890298,4.07847425869692,1.77727376901383,3.87719849888146,7.37586135846047,5.56322628949071,-0.334218199764851,-0.157181525397291,0.36376130705814,-0.0824707852476632,0.499338779013387,0.0317508176048431
1,33,0.107845304895785,4.34180987921045,1.0740104509561,3.71466733847731,6.69699916638946,5.6420841159211,0.133432810021232,0.106154095116234,-0.339502010999587,-0.245001945651813,-0.179523413057625,0.110608644035231
1,34,0.197720264143711,4.50627233924318,1.94679318633895,3.97142261090622,6.86409521093235,5.72817095728938,0.223307769269158,0.270616555148964,0.533280724383261,0.0117533267770975,-0.0124273685147296,0.196695485403513
1,35,0.277847715848013,3.97746745861844,1.73321548926612,4.21980380192811,6.93198956330998,5.54140745628141,0.30343522097346,-0.258188325475777,0.319703027310429,0.260134517798992,0.0554669838628978,0.00993198439553478
1,36,-0.015845558724975,4.29790084689324,0.437188950408698,3.64332935874982,7.19895892327361,5.47450196875499,0.00974194640047175,0.0622450627990219,-0.976323511546991,-0.3163399253793,0.322436343826524,-0.0569735031308829
1,37,-0.186110405130255,3.86956693010224,0.5704438273406,3.93798114599613,6.7154572435501,5.64340934465034,-0.160522900004808,-0.366088853991975,-0.843068634615088,-0.0216881381329879,-0.161065335896986,0.111933872764472
1,38,-0.198407499538047,4.79716202700807,0.935520030881613,4.08484270347716,7.02936092336623,5.39775759536258,-0.1728199944126,0.561506242913856,-0.477992431074076,0.125173419348036,0.152838343919147,-0.13371787652329
1,39,-0.0919760363815447,4.1945540743879,0.955210826261834,4.25802791114021,6.81159219216669,5.43529164519593,-0.0663885312560979,-0.0411017097063127,-0.458301635693855,0.298358627011095,-0.0649303872803912,-0.0961838266899377
1,40,-0.0638361388522021,4.01242631453924,1.0466290254483,3.64969352695383,6.95147984865368,5.50526149566272,-0.0382486337267553,-0.223229469554974,-0.366883436507392,-0.309975757175293,0.0749572692066005,-0.026213976223147
1,41,0.179401825080247,4.14794183895888,2.16462723845383,3.9568948620235,6.47078917164135,5.85376075201281,0.204989330205694,-0.0877139451353361,0.751114776498138,-0.00277442210561629,-0.405733407805732,0.322285280126942
1,42,0.442085906709031,4.27125857403042,1.27164719590866,3.5897918833543,6.94180791043835,5.60908708361565,0.467673411834478,0.0356027899362044,-0.141865266047024,-0.369877400774816,0.0652853309912702,0.0776116117297843
