rep,id,logV,logVm,logKm,eta_logV,eta_logVm,eta_logKm
1,25,3.8490607757199,6.53503600636051,5.78830986634368,-0.330621795535254,-0.377593054512798,0.224088617956432
1,26,4.56085842071668,6.68744952216566,5.84430509489846,0.381175849461526,-0.225179538707645,0.280083846511213
1,27,3.90867252870466,7.25110124913897,5.50307506120254,-0.271010042550496,0.338472188265661,-0.0611461871847077
1,28,4.72962017558387,6.78953641297471,5.50923670151312,0.549937604328711,-0.123092647898603,-0.0549845468741266
1,29,3.86953710975297,6.63820955446832,6.58464554855732,-0.310145461502185,-0.274419506404986,1.02042430017008
1,30,4.49612193779893,6.00130537379868,5.62414460276494,0.316439366543773,-0.911323687074628,0.0599233543776929
1,31,4.35335052042955,7.61161933679507,5.86829735281514,0.17366794917439,0.698990275921762,0.304076104427895
1,32,4.11432078361613,7.22099024959831,5.22914941334397,-0.0653617876390236,0.308361188725002,-0.335071835043281
1,33,3.7415174305717,7.16603906274026,5.55480920658914,-0.438165140683461,0.253410001866948,-0.00941204179810651
1,34,4.20116916594365,6.48732663553872,5.67193639607948,0.0214865946884952,-0.425302425334592,0.107715147692231
1,35,4.73028767512821,7.31036508841208,5.9416501487859,0.550605103873052,0.397736027538773,0.37742890039865
1,36,4.19847093360591,6.96830108978747,5.50209129150841,0.0187883623507501,0.055672028914163,-0.0621299568788425
1,37,4.21116714192461,7.30678931654375,5.36708481989282,0.0314845706694573,0.394160255670439,-0.197136428494425
1,38,3.91711066691259,7.10807774750683,5.67738480253287,-0.262571904342566,0.195448686633519,0.113163554145621
1,39,4.39682829759898,6.78285057850631,6.20487101947266,0.217145726343819,-0.129778482366999,0.64064977108541
1,40,4.04602169805229,7.22317884336477,5.61826107225949,-0.133660873202872,0.31054978249146,0.0540398238722419
1,41,3.63144759899222,6.8845284331058,5.20930032095077,-0.548234972262933,-0.0281006277675084,-0.354920927436476
1,42,4.09853063322148,7.17415303950214,5.59215579581473,-0.0811519380336732,0.261523978628828,0.0279345474274795
1,43,4.02194576630721,7.29944382741131,5.43672231833174,-0.157736804947947,0.386814766538006,-0.127498930055506
1,44,4.47499912670477,7.08980681963415,5.25542392251331,0.295316555449616,0.177177758760843,-0.308797325873939
1,45,4.06192718549202,6.56518779978563,5.32386795556114,-0.117755385763139,-0.347441261087676,-0.240353292826106
1,46,4.03556892832307,6.84233231165871,5.20092702326905,-0.144113642932086,-0.0702967492145969,-0.363294225118204
1,47,4.01276143533485,6.92513157720724,5.36952798578054,-0.166921135920306,0.0125025163339334,-0.194693262606711
1,48,4.33905437225089,6.73551596270648,5.4813050830096,0.159371800995732,-0.177113098166833,-0.0829161653776458
1,49,3.74252376913456,6.85621677666649,5.21288127100977,-0.437158802120601,-0.0564122842068224,-0.35133997737748
1,50,4.4027988340264,6.83935509498298,5.11284233463964,0.223116262771244,-0.0732739658903299,-0.451378913747614
1,51,3.91476255175752,6.90867779941021,5.29723939277308,-0.264920019497634,-0.00395126146310165,-0.266981855614172
1,52,4.79799169811166,6.65168168226501,5.70767950704187,0.618309126856506,-0.260947378608301,0.143458258654617
1,53,4.84202074001383,6.62144264109829,5.02968714802266,0.662338168758668,-0.291186419775016,-0.534534100364593
1,54,4.41169567143151,7.05395500507236,5.99114464087171,0.23201310017635,0.141325944199049,0.42692339248446
1,55,4.1699519531181,6.88713644077573,5.48810266030824,-0.00973061813706089,-0.0254926200975838,-0.0761185880790105
1,56,3.92845283780173,6.78689415129217,5.51782997539099,-0.251229733453425,-0.125734909581137,-0.0463912729962619
1,57,4.1896362467846,6.34342034708402,5.28388291895391,0.0099536755294416,-0.569208713789291,-0.280338329433341
1,58,4.10478670557006,6.77712619697321,5.70581529640842,-0.0748958656851011,-0.135502863900098,0.141594048021173
1,59,4.16260135255151,6.58255110674184,5.37391466640864,-0.0170812187036464,-0.330077954131474,-0.190306581978613
1,60,4.68983494329292,7.0822796748605,5.65987783885964,0.510152372037758,0.169650613987189,0.0956565904723874
1,61,4.51114976431877,6.93917467311949,5.73139598160141,0.331467193063608,0.0265456122461858,0.167174733214162
1,62,3.87286690513655,7.13839167655491,5.44832245143095,-0.30681566611861,0.225762615681602,-0.115898796956303
1,63,4.30385144461586,6.88882623328841,5.61439449453441,0.124168873360707,-0.0238028275848956,0.0501732461471649
1,64,4.04676197438162,6.99270596375048,5.48879504443359,-0.132920596873535,0.0800769028771695,-0.0754262039536568
1,65,4.3992375115552,6.88723507786679,5.62614498869665,0.219554940300046,-0.0253939830065217,0.0619237403094015
1,66,3.87625812874042,6.68153149952896,5.64972652676903,-0.303424442514738,-0.231097561344345,0.0855052783817829
1,67,4.24810949624895,6.9270671706441,5.70756535667171,0.0684269249937932,0.0144381097707882,0.143344108284459
1,68,3.90775719412489,7.56757224122406,6.33576660581232,-0.271925377130271,0.654943180350749,0.771545357425069
1,69,4.23336434678635,6.57087732684717,5.8742858461812,0.0536817755311896,-0.341751734026142,0.310064597793955
1,70,4.08817551296361,6.9110489307567,5.70043625355472,-0.0915070582915449,-0.00158013011660607,0.136215005167467
1,71,4.3299879333914,6.98204213076633,5.48732231980408,0.15030536213624,0.069413069893022,-0.0768989285831649
1,72,4.00780907094657,6.54469724923625,5.28103273924749,-0.171873500308592,-0.367931811637064,-0.283188509139756
1,73,3.99404886011767,6.52688423502425,5.75264940101362,-0.185633711137485,-0.385744825849057,0.188428152626367
1,74,4.30870632312256,7.07633558020784,5.60723624352866,0.1290237518674,0.163706519334527,0.0430149951414078
1,75,3.60264741371018,6.98339065998575,5.35755613507089,-0.577035157544978,0.070761599112438,-0.206665113316362
1,76,4.39015440152416,6.78677366972602,5.54148884305668,0.210471830269006,-0.125855391147286,-0.0227324053305651
1,77,4.55404164760562,6.98195806429616,5.83254419229413,0.374359076350464,0.069329003422852,0.268322943906879
1,78,4.42199278327011,6.8515868705011,5.73357634383439,0.24231021201495,-0.0610421903722091,0.169355095447137
1,79,4.04658097233581,7.50787070092239,5.37170977974251,-0.13310159891935,0.595241640049085,-0.192511468644735
1,80,3.31863532288939,6.1639938153039,5.65313904293541,-0.861047248365765,-0.74863524556941,0.0889177945481574
1,81,4.319248234449,6.69348047645389,5.1370256724314,0.139565663193846,-0.219148584419418,-0.427195575955851
1,82,4.0256843835312,6.41560747288566,5.27638056781626,-0.153998187723953,-0.497021587987647,-0.287840680570986
1,83,4.14248882352676,6.74781060803805,5.9778737461302,-0.0371937477283986,-0.164818452835261,0.413652497742947
1,84,4.45320789394076,7.64950815364776,5.60821614009366,0.273525322685599,0.736879092774455,0.043994891706415
1,85,4.41089623431001,6.85288770353035,5.26784385262065,0.231213663054851,-0.0597413573429577,-0.296377395766601
1,86,4.41798241509879,6.82962883259714,5.0521977671024,0.238299843843635,-0.0830002282761724,-0.512023481284854
1,87,4.38059787348132,6.04411271558388,5.77037993124105,0.200915302226164,-0.868516345289432,0.206158682853803
1,88,4.04280953115925,6.43380690483763,5.31739018520511,-0.136873040095904,-0.478822156035675,-0.246831063182139
1,89,4.09324863264751,6.8585502659334,5.44671551225145,-0.0864339386076445,-0.0540787949399109,-0.117505736135803
1,90,4.33313798650945,6.83705863379407,5.44529695914561,0.153455415254296,-0.0755704270792412,-0.118924289241637
1,91,3.70138903171658,6.43344643548766,6.06293827225375,-0.478293539538574,-0.479182625385651,0.498717023866501
1,92,4.78842979387645,7.12658691141269,5.79611457617471,0.608747222621294,0.21395785053938,0.231893327787462
1,93,4.48811781949269,7.21014081241073,5.17224147520812,0.30843524823753,0.297511751537423,-0.391979773179126
1,94,4.02548663478897,7.12293276946948,5.36345308675777,-0.154195936466192,0.21030370859617,-0.200768161629481
1,95,4.71602425061527,6.92050700652864,5.64197283794629,0.536341679360116,0.00787794565532796,0.0777515895590382
1,96,4.76435501985527,6.82596831899181,5.32946472462747,0.584672448600115,-0.0866607418814951,-0.23475652375978
1,97,3.94368120355884,6.46345858148277,5.91835120198861,-0.236001367696316,-0.449170479390542,0.354129953601365
1,98,4.72638102129001,7.0971874231703,5.78288911065561,0.546698450034854,0.184558362296992,0.218667862268359
1,99,3.96968229792959,6.79285078686725,5.07817306990536,-0.210000273325563,-0.119778274006058,-0.486048178481886
1,100,4.1652093311986,7.20274368732239,5.25890763100743,-0.014473240056553,0.290114626449077,-0.305313617379815
1,101,3.97015997616834,6.96259607407103,5.32908035010822,-0.209522595086816,0.0499670131977181,-0.23514089827903
1,102,4.37029716445828,6.77224432380085,6.08725814965251,0.190614593203124,-0.140384737072455,0.523036901265259
1,103,3.60535868098853,7.07679795261634,5.52583341475794,-0.574323890266625,0.164168891743031,-0.038387833629308
1,104,3.63011380502041,7.28685892305065,5.25700433467985,-0.549568766234751,0.374229862177342,-0.307216913707395
1,105,4.02220445187957,6.78865028660304,5.67745842064861,-0.157478119375586,-0.123978774270272,0.113237172261358
1,106,3.94277687086402,6.68048085604361,5.29377902788095,-0.236905700391134,-0.232148204829695,-0.270442220506298
1,107,4.80039299363281,6.96824905910735,6.31847659821188,0.620710422377653,0.055619998234044,0.754255349824628
1,108,3.77070932805792,7.29214358399895,5.65041762104681,-0.408973243197236,0.379514523125636,0.0861963726595656
1,109,4.18611939755332,7.1655002731747,5.33439457732845,0.00643682629815956,0.252871212301394,-0.229826671058797
1,110,4.01894016984626,6.69364603421239,6.24028283738203,-0.160742401408897,-0.218983026660921,0.676061588994778
1,111,4.30700190108325,6.79504725716015,5.50681320314678,0.127319329828089,-0.117581803713162,-0.0574080452404653
1,112,3.9744106032596,6.80812263791804,5.87655390767233,-0.205271967995558,-0.104506422955265,0.312332659285085
1,113,4.31974729903153,6.91207381220355,4.99579199798954,0.140064727776374,-0.000555248669758868,-0.568429250397711
1,114,3.86617231353932,7.14633971296317,5.7890462178699,-0.313510257715837,0.233710652089857,0.224824969482655
1,115,4.04552859767898,7.24073889008822,5.8816895216509,-0.134153973576177,0.328109829214915,0.317468273263646
1,116,4.44366353616222,7.07799651423529,5.67267074523408,0.263980964907065,0.165367453361982,0.108449496846829
1,117,3.88507421385662,6.58264070530299,5.55907411055146,-0.29460835739854,-0.329988355570316,-0.00514713783579346
1,118,4.62944632000356,7.00500403664243,5.74063501425649,0.449763748748403,0.0923749757691237,0.176413765869238
1,119,3.73191222916545,6.78064364151125,5.25210881988631,-0.447770342089703,-0.131985419362061,-0.312112428500944
1,120,4.09361900383212,6.92583475154538,5.32416393271937,-0.0860635674230421,0.0132056906720752,-0.24005731566788
