rep,id,logka,logV1,logCl,logV2,logQ
3,7,0.0805582592614476,4.34537805208444,1.33477787610539,3.96036208208018,2.141344986376
4,7,-0.206570009780054,4.02920702974622,1.24008261984439,3.98183416249511,0.90502600328657
5,7,-0.321659891542514,3.99319684699535,1.28146571477391,3.90246383754883,1.31245696341992
1,8,0.0253053219756911,3.82941439513528,0.728291604919435,3.94466683890439,0.774434743169963
2,8,0.109769975644743,3.88484749921086,0.662065332927407,3.87381724887632,0.196917558542628
3,8,0.0669271322805467,3.9095120567347,0.806221971347901,3.55035014066085,1.71993820115011
4,8,0.0454064223670669,4.01602062962323,0.701622111257873,4.01113799842796,0.909630850076433
5,8,-0.291524841022948,3.42471200332127,0.756779116900639,3.96905862123068,1.83655033801762
1,9,-0.826507601661963,4.4406526564331,1.37776722970919,3.66308711218933,0.506464497050238
2,9,-0.493737270867059,4.46540602931435,1.35955687013633,3.43802062766326,1.66716081174702
3,9,-0.285847884631841,4.58038017474904,1.34819711891724,3.30488683993805,1.65438339009658
4,9,-0.460359437691379,4.40363563927181,1.37480663332653,3.74685056371336,1.73934324630483
5,9,-0.0516106792000802,4.54412910528604,1.36744790974104,3.76994379751907,-0.251852912114276
1,10,0.0775750343758495,4.81759666404526,1.21980219393551,3.66841379257657,2.3068897668492
2,10,0.294847355112371,4.84617401271637,1.12544857897527,3.7362431283987,1.47312497153206
3,10,-0.149115131181768,4.97524459990264,1.13740564767194,3.61725788965543,2.20481227769511
4,10,-0.171882463746302,4.55094432286169,1.05515494301135,4.20981833451059,0.453092382379868
5,10,-0.229860389023083,4.78415385515378,0.981636587775814,4.54507509753724,0.225735344218705
1,11,-0.406302427866373,4.06417142661933,1.53717184673365,3.35778001529459,0.805496905203572
2,11,-0.177200409415219,4.29861239018469,1.60221397022272,3.54522390030038,0.672387280887029
3,11,-0.436324951621236,4.05460185848073,1.52472068279383,3.70047601535105,0.874421052129956
4,11,-0.241416297352272,4.21026135986725,1.56808241145048,3.82281514879238,0.392227274515055
5,11,-0.15953883170685,4.11046303798002,1.54864746063939,3.64883978677386,1.03086418406328
1,12,-0.04422474199604,4.21852747178242,1.40122137974126,3.49292067572861,0.686752723558879
2,12,-0.279652985833881,3.99838377858151,1.45712450575431,3.96297999480222,1.50538005904396
3,12,0.0347575879285103,4.24397184598198,1.4377171006719,3.75286900659653,1.15235814405368
4,12,-0.0407697705181474,4.16664680109422,1.42251883022323,3.65249991954876,0.186583228120697
5,12,-0.163295615546549,4.1269064222257,1.37172813037048,3.59710944797527,0.32590071386495
1,13,-0.609927480494853,3.96665531007639,1.63773924998532,4.0287700584737,2.09790409824013
2,13,-0.259131823441841,4.27413812046351,1.60934655607318,3.85499440115225,2.00133888194011
3,13,-0.206932556495763,4.38204618857669,1.64996190813894,3.79637086378976,1.38792885626382
4,13,-0.553682218463234,4.20881132411751,1.6127865787216,3.90460595170081,2.11078011427392
5,13,-0.267348170985474,4.32375597241768,1.68256786438146,3.85800479842816,1.69181683112745
1,14,0.0349144803726982,4.13740322233287,1.26960386671763,3.68822234266725,0.296059325895108
2,14,0.129218881222803,4.07313041464382,1.26063007074155,3.74926662055993,0.709817304320658
3,14,0.0744923734606915,3.85680942766488,1.18671944035456,3.51187540374538,0.38491132174094
4,14,-0.1101452395747,3.84904686580207,1.28444984844952,3.96086440099006,1.38316506072292
5,14,0.131911510560462,3.98002003326517,1.22097205548703,3.68410716326442,0.595056126025343
1,15,-0.455652703108279,4.12901227548282,1.06546303518217,3.80919925061173,1.46350470177668
2,15,-0.610697157256431,4.02088910003852,1.07402903996478,4.08092914851246,2.12461112097134
3,15,0.0391508036740722,4.29086804571955,1.12558403498161,3.75099424445698,1.4380161926885
4,15,-0.255779755594316,4.20312256142497,1.0890301323646,3.68476239827638,1.43418425758541
5,15,-0.240861993834938,4.10522197002698,1.05899382710729,3.84142136997235,2.19289245265843
1,16,-0.0760500759156265,4.47423789519523,1.78886450909611,4.20760867083713,1.8729275212836
2,16,-0.172986368331478,4.50897060197496,1.71837832573528,4.24582987135909,1.40813256037301
3,16,0.0433055345028302,4.66339205448787,1.78584677336263,4.12128491487038,1.92909476368209
4,16,-0.517593361888902,4.29551073116197,1.76026807643778,4.2541730138229,2.52174139281114
5,16,-0.294657894414463,4.53006226790253,1.78636087155637,4.00009900475955,1.78668984999362
1,17,-0.872268105031215,4.24269185515451,1.41089669422817,3.8485543089505,-0.0390844950912938
2,17,-0.566238865356242,4.15869635646878,1.3427610574643,3.78069997500652,-0.117896871489179
3,17,-0.681546280323153,4.13309826043901,1.32890675640788,3.83290271440254,-0.0795723607250466
4,17,-0.541673780791621,4.29488457122339,1.41000063072925,3.77796521932441,1.10541147650649
5,17,-0.865655909252694,4.21781951707869,1.40276538991874,4.15623301301439,0.24152285261236
1,18,0.424020295629866,4.28135097295353,1.32959288355264,3.69793676566396,2.06099953137884
2,18,-0.0163843539699336,4.04568761479354,1.25767689879336,3.67059751368605,1.803975794748
3,18,0.319922614267849,4.20812817304174,1.24822586937265,3.85852893517567,1.6985310791781
4,18,0.0799216165807629,3.99775497151177,1.25662724170467,3.74429955618688,2.63712178807498
5,18,0.35488716134442,4.18762548182705,1.25111280443843,3.80378657658099,2.34088992862273
1,19,-0.372800218417587,4.03067295228933,1.47926613554057,3.51691742118805,1.44699441143218
2,19,-0.423008696854538,4.08803193338402,1.52158130170983,3.47910171590911,1.5776895379175
3,19,-0.436082342046396,4.16381292240107,1.47897722808979,3.60039458926326,0.637893626055416
4,19,-0.400674430079801,4.02956393219199,1.48131050806583,3.28052536633209,0.920433026779045
5,19,-0.276341415255245,4.14238529766996,1.45271708906258,3.45142115356436,1.04864441137527
1,20,-0.304024054572238,4.08471936505348,1.25427236893347,3.74575517148038,1.47222597575061
2,20,-0.162474491479638,4.1430705466734,1.35574876088836,3.91690098564949,2.05881513316091
3,20,0.227433149328928,4.24704206381116,1.29525937654914,3.62520227774151,1.36100746398459
4,20,-0.382879543535196,4.1286988195685,1.25553961661381,3.76842527457693,2.31376096812501
5,20,-0.0967287041371953,4.10267296809222,1.24935786308286,3.40940817730334,1.5234380450891
1,21,-0.255209900179291,4.28113771929633,1.40834320984013,4.23632514221452,1.43380938982892
2,21,-0.208933538655395,4.40301838746571,1.39752294226344,4.18403306381514,0.476770647041543
3,21,-0.672716995317275,3.92175129160324,1.39150687645638,4.16552128436688,1.49248454353009
4,21,-0.0363387154196683,4.39078431525694,1.4693037215749,4.20111051187394,1.71651502918857
5,21,-0.299941568537448,4.36004440627832,1.44826843245994,4.04210233384724,1.57902378106535
1,22,-0.154796990002665,4.45837941946792,0.634872243740795,3.62982425922264,2.19949786276674
2,22,-0.10017951776179,4.33679879761057,0.696559255680405,3.59026839895578,1.63845171973561
3,22,0.0729736009719637,4.40683380655208,0.670729958264622,3.76707224115419,1.08167893436092
4,22,-0.35552996959677,4.29504033810529,0.670977084459541,3.49927085152724,2.12168911412916
5,22,-0.634923456113985,4.07223205667711,0.75266915030794,3.84548165742411,2.34224749077689
1,23,-0.0923673826908858,4.16822257733335,1.71355805059893,3.65488799476093,1.77563002084981
2,23,-0.450476915717388,3.91503259511367,1.63588201892548,3.65868360645291,1.06405368430719
3,23,-0.369879143354511,3.87780827440579,1.68817276508987,3.89580385713048,2.02654868849833
4,23,0.152559462585041,4.23592351094706,1.64725332358569,3.90259648601292,0.768849568122062
5,23,-0.295965268176376,4.01553745129582,1.68868149914146,3.97580034784034,1.73367756638495
1,24,0.385886841475961,4.55641082627907,1.08041774973945,4.36034679622774,0.66170104773034
2,24,-0.327980608162602,4.69576184232758,1.1479843756402,3.36953143082962,1.10288817916508
3,24,0.605070855719903,4.71903935337276,1.15806792718813,3.27852930858309,1.67317401650727
4,24,-0.0679573062781994,4.33146441296927,1.13907795526163,4.17645345123765,2.35860461849041
5,24,0.416247133544699,4.75318271392675,1.20845917849311,3.37492219099813,1.80083391523869
1,25,-0.0755833758350547,3.93623307076272,1.31140998257388,3.06282971656336,1.25068772800721
2,25,-0.1859300293054,3.869377277959,1.24643280512697,3.09478544039918,0.568959218034941
3,25,-0.293037265551051,3.72959326726344,1.23456676034778,3.25087445038853,0.228478519054153
4,25,-0.269590229728742,3.74463521832377,1.27137055438032,3.36353311259144,0.0490778786068564
5,25,0.0076201409979226,3.77820586566726,1.25595049841935,3.42499999433533,-0.272627698442949
1,26,-0.508063030055157,4.48665223358215,1.14677189814043,3.83346761124755,0.312535226638241
2,26,-0.445987300797286,4.35012389696082,1.26558228957024,3.99900383756514,2.44854801892833
3,26,-0.0755846446424821,4.55688878445674,1.2967361544129,3.84870894778576,1.66939458122202
4,26,-0.452155279661493,4.32439326615353,1.22621803440831,4.09153888128727,1.41731400209526
5,26,-0.272591517884383,4.29509478417708,1.18547324317683,4.23297899046432,0.62361890027118
1,27,-0.173103670541913,4.05673251488744,1.47506909543795,3.41362520824831,0.729992325595999
2,27,-0.541380916216993,3.96302521042615,1.50851943463981,3.3838619697885,1.21975542075097
3,27,-0.522216791537826,3.99209493914935,1.5778044640046,3.88406802515983,2.39626708644655
4,27,0.0261464164963672,4.197373546617,1.53691521725374,3.49713845351147,1.44763442543239
5,27,0.164604599860005,4.37383391694416,1.54787606512193,3.11443899341343,1.22655088335244
1,28,-0.450559216560531,4.51213972049155,1.33494090930183,4.09796539710582,1.19064417667012
2,28,-0.568787484884753,4.36768542940584,1.33784773925086,3.93013103719988,1.21336998173872
3,28,-0.183603109961566,4.63164642055568,1.4083765500897,4.15306987471769,1.11843914713866
4,28,-0.395668646861009,4.6289000944983,1.41694307686577,3.9572707280783,1.74056187073319
5,28,-0.145845811700133,4.67536329824645,1.43858803560071,4.32460823623007,1.55167793340081
1,29,-0.297541379208795,4.49003269157884,1.35833768182326,4.24293126634023,1.65803707712939
2,29,-0.351737051185219,4.58750847320659,1.37698186114307,3.64143654770858,1.02659507854274
3,29,-0.00806184187432444,4.47148269443379,1.40229210403128,4.241432564322,2.24056619713888
4,29,-0.86557907560926,4.05848794692126,1.36838246348166,4.22008322880673,1.80127287760931
5,29,-0.220540420248634,4.62559326513332,1.3509991761702,3.98943167621529,0.941448268564201
1,30,-0.0795786411811404,4.05625376124522,1.03844876168124,3.59094262851415,1.83804583863549
2,30,0.0901194111049396,4.2493199383712,1.0722711841657,3.6780885508916,2.70142023630921
3,30,0.154513366347961,4.02061657979751,1.09238327920003,3.90883888878359,2.99718968666695
4,30,0.274388448322358,4.32500383847851,1.01234400315474,3.66465241139301,1.1221925750725
5,30,0.143542605056456,4.132710383698,1.01802092407699,3.66265656408921,1.85764062624392
1,31,0.157537685109659,3.93047621874636,1.53736645044933,4.03380046591111,3.60339059352445
2,31,-0.0393228155472567,4.10114481825294,1.54171605921434,3.79792852559611,1.83592719489403
3,31,-0.0617252138302796,4.09407271864656,1.5038314431578,3.80697153456252,1.33316607958004
4,31,0.0403025113158446,4.13670487903722,1.52252500734296,3.45634837479515,2.55619284909376
5,31,0.541870297782354,4.38576096698037,1.54366807654163,3.44954030198889,0.616039406006714
1,32,0.231663087978761,4.22204139432497,1.69501242857394,3.67730048951573,0.53076256534016
2,32,0.0713528905892168,4.2664205067887,1.70876374302672,3.63214325624754,1.01874592426748
3,32,-0.167567506465642,4.12130578954876,1.67465326758905,3.45555853750638,1.12895295386494
4,32,-0.00719105439805384,4.25137734518206,1.70236409007958,3.42119798636597,0.582105940733961
5,32,-0.125203825072231,4.10887082365963,1.69817985129385,3.66191191825149,1.06768338115786
1,33,0.158904857840548,3.903602924316,1.1060058055665,3.95536691842648,2.22213716652385
2,33,0.0216790598349022,3.9902818147072,1.04882403451175,3.62342622519411,1.35045553290386
3,33,-0.194761805689305,3.80864110470408,1.06982752120221,3.97504105780811,1.99418501897932
4,33,0.124981548160304,4.03984045486404,1.06329085669558,3.36413253767607,1.48366231858828
5,33,0.14233940382653,3.89283907693661,1.01905838728976,3.61321816152435,0.996780440009768
1,34,-0.478221912181018,4.30490098772533,1.16590362109572,3.73101749274455,0.440072228211195
2,34,-0.477950455896576,4.3639216155913,1.15871805603004,3.59456748138535,1.07124584402654
3,34,-0.365915156060605,4.36213283330918,1.13681695531798,3.73472839019795,0.804538361523448
4,34,-0.292960788646211,4.34862208414234,1.17569011440395,4.04146493101482,0.790159605348074
5,34,-0.801729984276726,4.11303493533124,1.06395069863618,3.89576171063832,1.15091275988046
1,35,0.268204937406548,4.32885229654659,1.36630591154703,3.47886533146296,1.90297086255899
2,35,0.199362356856789,4.21213642158243,1.32560660765782,3.86903383024499,1.79184119971576
3,35,0.289827551473538,4.2246667731186,1.28523693262614,3.78344683334675,1.44247432878461
4,35,0.207754473732569,4.24264146156811,1.32637127324046,3.84340436384268,1.75701190784877
5,35,0.0745247763096462,4.22388956409194,1.34303796302913,3.51422961819211,1.99524011297091
1,36,0.36016643220729,3.92171404468655,1.31937981557043,4.11980811388803,-0.0432513166872899
2,36,0.50717689098963,3.8103497696349,1.43420899614212,3.95064388357098,1.09390754153946
3,36,0.518439452718449,3.92697629160465,1.35096990027453,3.63962567449129,1.0975213022904
4,36,0.353374597869394,3.75370986270796,1.38052895295864,3.77923973573263,1.18739304846291
5,36,0.60266384956485,3.91154443632701,1.40667818948333,4.05871808721425,1.53830359816533
1,37,0.056220301858932,3.7339762250695,1.16938904661475,4.04842045155562,0.686162752766769
2,37,0.0351035148260418,3.80039251051919,1.27126599113288,3.84964663125038,0.838200309063821
3,37,0.354537343393104,3.84918019991387,1.20360936821177,3.50435201140983,0.556847521473465
4,37,0.0438119639170595,3.72192316389396,1.2268286418053,3.90385948251781,0.877613540158772
5,37,0.198631863232276,3.79699592596892,1.2772713005206,3.82925934311994,0.722543919776655
1,38,-0.23610652427971,3.84916393318343,0.952506534255241,3.99910660437051,0.860804752300398
2,38,-0.399188130900145,3.84222659099379,0.891089252179858,4.29213431174458,0.865865893777852
3,38,-0.275601683598377,3.86327335440078,0.922202533247399,4.3266260636804,0.667792930533428
4,38,-0.267519625378477,4.13321440913168,0.846671176760396,4.37856759508301,0.474329806889293
5,38,0.124767234041307,4.02471000025413,0.983700271807819,4.26030074980053,0.529036960706909
1,39,-0.318834738098237,4.70922695267263,1.17730423502246,4.4024775047089,1.01814875290626
2,39,-0.18811202930953,4.7212874389669,1.23789827716213,4.02705372254165,1.01022035625019
3,39,0.04898767717809,4.6507632600101,1.26107158329786,4.11337855593043,0.725717159078684
4,39,0.0615385665564395,4.69533109167461,1.28973857942102,3.89905757479731,1.45555023535092
5,39,-0.120752261685259,4.41995623814955,1.2582581286734,4.17636580829993,1.58713903745363
1,40,0.477423530191484,4.53992384684524,0.871109992485659,3.31503375061777,2.30987961623225
2,40,-0.379781375855365,4.46714740621247,0.920360732146215,3.54169183827084,2.45701413831552
3,40,-0.115464332877112,4.26066793489441,0.906511027872421,3.6623785196196,1.26894768502482
4,40,0.011217014207918,4.3508117898854,0.928736027585745,3.92550436125865,2.80326357377433
5,40,0.141740197508973,4.52245756741334,0.900453242244939,3.46206381008569,1.4641376054364
1,41,0.123252598282847,4.30141142547336,1.47013779377998,4.19425712700353,2.68005030229664
2,41,0.386178073382945,4.71037743347133,1.43139590541781,3.36798075659916,1.5668026417038
3,41,-0.186762304100422,4.1566172571067,1.44215417034739,4.32476144157666,2.61359245164947
4,41,0.443498005620371,4.49563915097044,1.47026768670933,3.86134825374728,2.46566272097631
5,41,0.31394187866443,4.56388573549613,1.48950223069126,4.11480058302669,1.24033322285853
1,42,-0.0801866352711708,4.18043982908842,1.80156929326146,3.79696677768878,1.24031202220878
2,42,-0.237033478810623,4.05081594351518,1.81882660683181,3.81821828622004,1.26739993823617
3,42,-0.563121550375023,3.98245065003279,1.78548620194652,3.71183185948024,1.62993443117939
4,42,-0.130013192402418,4.16936691900665,1.83471129846716,3.74966344864571,1.43543180763155
5,42,-1.797036486334e-5,4.21840656770543,1.81857700688012,3.52034610747591,0.864064902905876
1,43,-0.320588015835217,4.18453072263938,1.15578024130775,3.96338750447008,2.23697997724713
2,43,-0.281050691263782,4.03702266757419,1.13532223061571,3.80035595623434,2.52153186999766
3,43,-0.239398535619719,4.09106205001635,1.13555365278309,3.74968626247558,2.07503680487104
4,43,-0.136928736953408,4.23626259284363,1.15973620994199,3.6490823917225,0.797430173237672
5,43,-0.115359242654195,4.11562703906288,1.21494120377732,4.05674944066647,2.03602444863914
1,44,-0.0826327209762436,4.31749231366439,1.78490675403178,4.27340263535875,1.88846193637059
2,44,0.165040541724118,4.34417386654314,1.73627303276223,4.29028160495191,0.843401720792791
3,44,0.325294310731385,4.43862984661474,1.83724369216153,4.28460454425722,1.30231424027105
4,44,-0.0552339806192019,4.09302604923258,1.84706130795379,4.42295532248088,2.1147021292365
5,44,-0.125161038984284,4.18571732501153,1.729887045679,4.11634340993934,1.13593496303562
1,45,0.537811108877346,4.0956079506815,1.78806076481623,3.86101001774957,1.63048434030588
2,45,0.508277417729693,4.08014715525839,1.76188378844778,3.80775342829198,1.74154319361783
3,45,0.611595146466835,4.17602699504618,1.72601377313698,3.56040888270661,0.97944705890657
4,45,0.711367982269702,4.10419556628634,1.71072107870299,3.89108570554117,0.938288253310612
5,45,0.548324798766654,4.21576184710096,1.75456404508092,3.80828272079861,0.883421146325517
1,46,-0.401330878002066,3.87734907113945,0.741910739551894,3.99275431450956,1.77148701544223
2,46,-0.545309734845206,3.90384459298229,0.757610979071219,3.99391555387651,1.90909844271177
3,46,0.00953080215765128,4.08394292950826,0.723875836199137,3.9216106081899,0.211769494467021
4,46,0.189407591180842,4.06083131669381,0.777397677220158,3.81197416799819,1.52576059318404
5,46,-0.138902789896634,4.18074225882689,0.755916555262929,3.70699512784423,0.68494735592648
1,47,-0.198460502080623,4.28742991033813,1.41383486823256,4.06437727093692,1.63235776522108
2,47,-0.319827434166919,4.41095349652878,1.37035307906905,4.10748705639529,1.73923928580657
3,47,0.332983639423386,4.38201146861992,1.41321389780425,3.95130191554458,0.822380562459243
4,47,-0.448281301271543,4.09633724667134,1.30192225113583,3.88439123221447,0.709117036895935
5,47,-0.246717419935341,4.16760515992051,1.32499844707534,4.54091408659265,0.865851090054213
1,48,0.329849457128241,4.17003367930405,1.60605172632864,3.76736191885648,1.05323505113549
2,48,0.379090232082035,4.0614401650738,1.63963882654609,3.85293274891165,2.52398228322546
3,48,0.257070870963801,4.04934719693853,1.60355956089258,3.99853567829274,1.58798520235434
4,48,0.175106578106337,4.1095025944974,1.56549187119388,3.65495336519117,1.10498997179364
5,48,0.586112895210022,4.26014436340603,1.59108196766908,3.43698843910861,1.29821965768936
1,49,0.288077833064498,4.52881997628788,1.26401138949458,3.80399909483569,0.453600747811442
2,49,-0.49359786850551,4.04806248992292,1.14334040142875,4.026418755923,1.60691872976775
3,49,0.0929973677531628,4.26387461736979,1.1975543023001,3.98655888717342,1.09156845636098
4,49,-0.058831219870121,4.27160943698413,1.06266860640976,3.91004709177625,0.214171274581609
5,49,-0.300360380509174,4.12881353505811,1.20819716373923,3.90003134223609,2.35667981149056
1,50,0.423565114540271,4.21780244937246,1.46243565888516,3.98038206272984,1.73720941557954
2,50,0.497563603596339,4.24977947666549,1.47432087370997,3.88081680585236,1.5239625278332
3,50,0.484216111939169,4.31928316067976,1.45715616178074,3.65902720191755,1.38664693943588
4,50,0.318482878278455,4.30119269230987,1.40719177279515,3.6223770704633,1.49840033548813
5,50,0.270764077427414,4.3405821345627,1.49137617927628,4.16086035667976,1.73052262893051
1,51,-0.468004461904672,4.25400027597201,1.19462424358571,3.54942954283958,1.94739897155013
2,51,-0.163483728437645,4.32304672989442,1.20910160053738,3.5895150622566,0.923312059912596
3,51,-0.0587871477040728,4.44611810062013,1.25929892072605,3.19983424396253,2.98134581387077
4,51,-0.657163788332647,4.06305148800936,1.20100296496811,3.61604514124542,1.82812749460828
5,51,-0.688017475926207,4.12719682226804,1.200307789372,3.77471211548304,0.635384315181245
1,52,0.161158420090381,3.85906770651643,1.68909114558678,3.61338140844933,2.32478326277451
2,52,0.141742352417447,3.85197528432253,1.69984717225658,3.75996896973518,2.42342577395555
3,52,0.262554698822085,3.90350632328304,1.68709155815617,3.64689636329535,2.20660908581098
4,52,0.0960267183115097,3.83991870188883,1.68119499172392,3.68755085241225,2.0814235581005
5,52,0.188285364265958,3.77844781777973,1.6976508756955,3.61281532443083,2.1110028269132
1,53,-0.386786408834802,4.44282118414398,0.82211063203646,4.01600407124927,1.13859565852484
2,53,-0.716998911166369,4.27772615796186,0.901386097020584,3.79146663228386,1.99167211641405
3,53,-0.519614336572956,4.42413727237638,0.85730070196189,3.7684424176011,1.53893898081155
4,53,-0.668030502097883,4.31959660632407,0.857056376304184,3.75167474910424,1.02167967757937
5,53,-0.150972794428852,4.46559259161222,0.739709963286018,4.38916708402077,1.04262554740934
1,54,0.0853511879702142,4.25104095074565,1.27124402176597,3.47856472441268,1.38439485616208
2,54,-0.283388051376864,3.86096987939311,1.26943658109031,3.85198279346738,2.00740833489087
3,54,-0.264333126923917,3.94962444897043,1.25378885048541,3.88760480094437,1.73033256064832
4,54,-0.232505876637033,4.18690591609994,1.26745730824992,3.34587767767077,1.4565972569386
5,54,-0.247153729391052,4.2357776448266,1.28034566410473,3.44465070224992,1.89451853925701
1,55,-0.507936359756727,4.14845663334146,2.04128301339264,3.68410502710755,1.50937674974607
2,55,-0.55194355583406,4.18633627051926,2.03796483158319,3.76254805804398,1.51984014334579
3,55,-0.535478921178644,4.17660264242029,1.96952123902018,3.62563809851588,1.51526304028552
4,55,-0.359272522280337,4.31358563894008,2.03031234932265,3.80675631266606,1.69827253278009
5,55,-0.367457372359533,4.17511753271452,2.0488055026242,3.81741921870898,2.07752965869499
1,56,-0.581716801895355,4.1673651750778,1.24286889996305,3.50198548154736,2.19576063539012
2,56,-0.0404171819416815,4.27024969921259,1.28517646973567,3.22411836572779,1.60562983741539
3,56,-0.353333456415764,4.3464030287415,1.2481447643248,3.4541289868393,2.07562253289059
4,56,-0.385317703598849,4.19007872917187,1.20594869326914,3.43154906679522,1.18718328928289
5,56,-0.368622664880957,4.20833971214551,1.2470432356749,3.37294304651148,0.678830918593302
1,57,-0.570604155948029,4.53723659346116,1.8245918576966,3.39332073380645,1.76218566147318
2,57,-0.383335027518681,4.54285937187365,1.85100904725885,3.51410268753549,1.21984704186529
3,57,-0.39876599246248,4.54814373156998,1.82378782688617,3.42317077229335,1.13702482498239
4,57,-0.783335510772019,4.35956815475624,1.78754883053201,3.56253949719201,1.54650886938181
5,57,-0.623565998175428,4.3448690278151,1.832835543221,3.85107903869192,2.30087916071736
1,58,0.347498549879955,4.03822872190811,1.47950441236376,4.12615313615006,0.71965210332522
2,58,-0.148950203066606,3.85908491217679,1.47667334505578,4.36448738933258,1.12746271326456
3,58,0.134912406370245,3.96501812641301,1.46864216408478,4.19665381691266,0.749861785945069
4,58,0.0470814538851908,3.92274459249977,1.52935886456766,4.33460855527169,1.51149562805672
5,58,-0.170440663003212,3.83506656422225,1.50755787751905,4.31020759392104,1.52571878499289
1,59,-0.352625942979761,4.17457714080887,1.04717494964901,3.38304850713416,2.59012308781147
2,59,-0.440085772396043,4.20635282483096,1.0877273391818,3.36781099613966,1.11616406115329
3,59,-0.1712760345073,4.3187635266898,1.10238891499895,3.44860633886852,2.54608854116721
4,59,0.120426560336689,4.35739380624511,1.08223942246673,3.1091266841444,2.45422081130067
5,59,-0.113240443662376,4.25045615713982,1.02508037994515,3.67746358752835,-0.124156195883793
1,60,0.119394812774923,4.28155149758325,1.01028093009168,3.82565933669544,0.132728927787711
2,60,0.271552168770922,4.26007137219668,1.05748471498978,3.89909776737452,0.950448203425224
3,60,0.170704975948836,4.45817104094031,1.00940891977512,3.65642934150745,-0.364353198376155
4,60,-0.165559089297077,4.35068155419656,1.08737742244665,4.03240744801295,0.361729465238802
5,60,-0.307076820469272,4.16773548938086,1.04796090863077,3.98440514422708,0.623309622878401
1,61,-0.335430163571938,4.31014889416003,1.03800428151078,3.67639131767555,1.6976657536813
2,61,-0.0498757330125753,4.37984254369928,1.03009623534017,3.58082473228394,2.41521316215268
3,61,0.0393909796610521,4.51208663002158,1.03765550756354,3.77936466634457,1.07165829422863
4,61,-0.449286814163677,4.59792840709044,1.07307617364511,3.59553422676093,2.16458024566933
5,61,-0.191420390289246,4.51277945040671,1.0539873186259,3.94571612465884,2.18746944211191
1,62,-0.623709636771262,3.70276737816981,1.30154002591303,4.07973465682738,0.954409979120689
2,62,-0.350883668700509,3.8614595011554,1.31947505601522,4.47640840115646,1.37536389618353
3,62,-0.586617895487621,3.71858142806331,1.28338696093793,4.13759047165646,1.13412560203186
4,62,-0.537438708668449,3.73756761491425,1.21502268269045,4.49123695207236,0.545164149178202
5,62,-0.475486121759976,3.92314118513353,1.33556953029677,4.13779124509511,1.12529237441313
1,63,0.142353958090291,4.35152884991055,1.47845585540965,3.74759537307915,0.623947527925258
