rep,id,eta_logka,eta_logV1,eta_logCl,eta_logV2,eta_logQ
3,6,0.287749036924758,-0.526071503735556,-0.302087867966612,-0.0419956382193975,0.178138986726933
4,6,0.636926786365401,-0.204811094241145,-0.31658536179539,-0.00567506487808859,-0.811323237815699
5,6,0.448817096399173,-0.133871684123696,-0.347940518003986,-0.0597199858497019,-0.444112885885737
1,7,-0.0624294647315624,-0.142929172264433,-0.0178352896530292,0.373408745800484,0.470023267958232
2,7,-0.188334101468423,-0.100361964392343,-0.0879084337283819,0.498963053915179,0.146275785384188
3,7,0.150640308352643,0.121052739149219,0.00807018497651708,0.167212469861645,0.780471313491773
4,7,-0.13648796068886,-0.195118283188996,-0.0866250712844737,0.188684550276576,-0.455847669597659
5,7,-0.251577842451319,-0.231128465939864,-0.0452419763549592,0.109314225330291,-0.0484167094643087
1,8,0.0953873710668861,-0.394910917799939,-0.598416086209433,0.151517226685852,-0.586438929714265
2,8,0.179852024735938,-0.339477813724356,-0.664642358201461,0.0806676366577843,-1.1639561143416
3,8,0.137009181371742,-0.314813256200516,-0.520485719780967,-0.242799471557686,0.359064528265881
4,8,0.115488471458262,-0.208304683311983,-0.625085579870995,0.217988386209418,-0.451242822807794
5,8,-0.221442791931753,-0.799613309613945,-0.569928574228229,0.175909009012142,0.475676665133394
1,9,-0.756425552570767,0.216327343497884,0.0510595385803216,-0.130062500029208,-0.854409175833991
2,9,-0.423655221775864,0.241080716379132,0.0328491790074577,-0.355128984555281,0.306287138862786
3,9,-0.215765835540646,0.356054861813822,0.0214894277883693,-0.488262772280488,0.29350971721235
4,9,-0.390277388600184,0.179310326336596,0.0480989421976584,-0.0462990485051735,0.378469573420599
5,9,0.0184713698911148,0.319803792350817,0.0407402186121743,-0.0232058146994658,-1.6127265849985
1,10,0.147657083467045,0.593271351110043,-0.106905497193357,-0.124735819641972,0.946016093964966
2,10,0.364929404203566,0.621848699781149,-0.2012591121536,-0.056906483819843,0.112251298647831
3,10,-0.0790330820905733,0.750919286967418,-0.189302043456924,-0.175891722563109,0.843938604810874
4,10,-0.101800414655107,0.32661900992647,-0.271552748117516,0.416668722292048,-0.907781290504364
5,10,-0.159778339931888,0.559828542218555,-0.345071103353054,0.751925485318694,-1.13513832866553
1,11,-0.336220378775178,-0.160153886315891,0.210464155604783,-0.435369596923948,-0.555376767680657
2,11,-0.107118360324024,0.0742870772494703,0.275506279093852,-0.247925711918157,-0.6884863919972
3,11,-0.366242902530041,-0.169723454454487,0.198012991664956,-0.0926735968674894,-0.486452620754273
4,11,-0.171334248261077,-0.0140639530679689,0.241374720321609,0.029665536573842,-0.968646398369174
5,11,-0.0894567826156548,-0.113862274955195,0.221939769510521,-0.144309825444676,-0.330009488820954
1,12,0.0258573070951553,-0.00579784115280016,0.0745136886123887,-0.300228936489929,-0.674120949325349
2,12,-0.209570936742686,-0.225941534353703,0.130416814625443,0.16983038258368,0.144506386159736
3,12,0.104839637019706,0.0196465330467618,0.111009409543028,-0.0402806056220085,-0.208515528830545
4,12,0.0293122785730476,-0.0576785118410025,0.095811139094364,-0.14064969266978,-1.17429044476353
5,12,-0.0932135664553541,-0.0974188907095181,0.0450204392416099,-0.196040164243269,-1.03497295901928
1,13,-0.539845431403658,-0.257670002858829,0.311031558856455,0.235620446255168,0.737030425355896
2,13,-0.189049774350646,0.0498128075282898,0.282638864944314,0.0618447889337164,0.640465209055881
3,13,-0.136850507404568,0.157720875641471,0.323254217010069,0.00322125157122478,0.0270551833795877
4,13,-0.483600169372039,-0.0155139888177087,0.286078887592735,0.111456339482275,0.74990644138969
5,13,-0.197266121894279,0.0994306594824635,0.355860173252588,0.0648551862096197,0.330943158243224
1,14,0.104996529463893,-0.0869220906023482,-0.0571038244112405,-0.104927269551284,-1.06481434698912
2,14,0.199300930313998,-0.151194898291395,-0.0660776203873139,-0.0438829916585986,-0.65105636856357
3,14,0.144574422551887,-0.367515885270335,-0.139988250774304,-0.281274208473156,-0.975962351143289
4,14,-0.0400631904835046,-0.375278447133149,-0.0422578426793516,0.167714788771531,0.0222913878386878
5,14,0.201993559651657,-0.244305279670045,-0.105735635641843,-0.109042448954111,-0.765817546858886
1,15,-0.385570654017084,-0.0953130374524007,-0.261244655946703,0.0160496383931923,0.102631028892448
2,15,-0.540615108165236,-0.203436212896701,-0.252678651164086,0.287779536293927,0.763737448087109
3,15,0.109232852765267,0.0665427327843325,-0.20112365614726,-0.0421553677615566,0.0771425198042678
4,15,-0.185697706503121,-0.0212027515102466,-0.237677558764267,-0.108387213942151,0.0733105847011813
5,15,-0.170779944743743,-0.119103342908239,-0.267713864021577,0.0482717577538134,0.832018779774197
1,16,-0.00596802682443157,0.249912582260011,0.462156817967238,0.414459058618592,0.51205384839937
2,16,-0.102904319240283,0.284645289039742,0.391670634606412,0.452680259140553,0.0472588874887758
3,16,0.113387583594025,0.439066741552653,0.459139082233761,0.328135302651853,0.568221090797859
4,16,-0.447511312797707,0.0711854182267545,0.433560385308909,0.461023401604368,1.16086771992691
5,16,-0.224575845323268,0.305736954967315,0.459653180427501,0.206949392541014,0.425816177109384
1,17,-0.80218605594002,0.0183665422192955,0.0841890030993007,0.055404696731958,-1.39995816797552
2,17,-0.496156816265047,-0.0656289564664404,0.0160533663354337,-0.0124496372120196,-1.47877054437341
3,17,-0.611464231231958,-0.0912270524962061,0.00219906527900932,0.0397531021839974,-1.44044603360928
4,17,-0.471591731700426,0.0705592582881774,0.0832929396003796,-0.0151843928941281,-0.255462196377741
5,17,-0.795573860161499,-0.00650579585652322,0.0760576987898704,0.36308340079585,-1.11935082027187
1,18,0.494102344721061,0.0570256600183103,0.00288519242376725,-0.0952128465545727,0.700125858494609
2,18,0.0536976951212614,-0.178637698141674,-0.0690307923355035,-0.122552098532483,0.44310212186377
3,18,0.390004663359044,-0.0161971398934789,-0.0784818217562156,0.0653793229571289,0.337657406293872
4,18,0.150003665671958,-0.226570341423451,-0.070080449424203,-0.0488500560316568,1.27624811519075
5,18,0.424969210435616,-0.0366998311081655,-0.0755948866904421,0.0106369643624495,0.980016255738498
1,19,-0.302718169326391,-0.19365236064589,0.152558444411705,-0.276232191030493,0.0861207385479517
2,19,-0.352926647763343,-0.136293379551199,0.194873610580966,-0.314047896309429,0.21681586503327
3,19,-0.366000292955201,-0.0605123905341466,0.152269536960918,-0.192755022955276,-0.722980046828813
4,19,-0.330592380988605,-0.194761380743229,0.154602816936963,-0.512624245886444,-0.440440646105184
5,19,-0.20625936616405,-0.0819400152652549,0.126009397933717,-0.341728458654172,-0.31222926150896
1,20,-0.233942005481043,-0.139605947881734,-0.0724353221953987,-0.0473944407381593,0.111352302866379
2,20,-0.0923924423884428,-0.0812547662618196,0.02904106975949,0.123751373430957,0.697941460276686
3,20,0.297515198420123,0.022716750875941,-0.0314483145797328,-0.167947334477028,0.000133791100365564
4,20,-0.312797494444001,-0.0956264933667203,-0.0711680745150596,-0.0247243376416037,0.952887295240779
5,20,-0.0266466550460003,-0.121652344842998,-0.0773498280460084,-0.383741434915196,0.162564372204871
1,21,-0.185127851088096,0.0568124063611188,0.0816355187112646,0.443175529995985,0.0729357169446904
2,21,-0.1388514895642,0.178693074530499,0.0708152511345733,0.390883451596606,-0.884103025842686
3,21,-0.60263494622608,-0.302574021331971,0.0647991853275094,0.372371672148346,0.131610870645857
4,21,0.0337433336715268,0.166459002321723,0.142596030446032,0.407960899655402,0.355641356304341
5,21,-0.229859519446253,0.1357190933431,0.121560741331074,0.248952721628705,0.218150108181118
1,22,-0.0847149409114698,0.234054106532702,-0.691835447388073,-0.1633253529959,0.838624189882513
2,22,-0.0300974686705954,0.112473484675349,-0.630148435448463,-0.202881213262758,0.277578046851384
3,22,0.143055650063158,0.182508493616859,-0.655977732864246,-0.0260773710643472,-0.279194738523313
4,22,-0.285447920505576,0.0707150251700783,-0.655730606669327,-0.293878760691298,0.760815441244935
5,22,-0.564841407022791,-0.152093256258101,-0.574038540820928,0.0523320452055717,0.981373817892663
1,23,-0.0222853335996906,-0.0561027356018601,0.386850359470064,-0.138261617457607,0.414756347965575
2,23,-0.380394866626193,-0.30929271782154,0.309174327796614,-0.134466005765622,-0.296819988577044
3,23,-0.299797094263316,-0.346517038529428,0.361465073961001,0.102654244911948,0.6656750156141
4,23,0.222641511676236,0.0115981980118464,0.320545632456822,0.109446873794382,-0.592024104762167
5,23,-0.225883219085181,-0.208787861639397,0.361973808012593,0.182650735621808,0.372803893500716
1,24,0.455968890567157,0.332085513343851,-0.246289941389417,0.567197184009203,-0.69917262515389
2,24,-0.257898559071407,0.471436529392367,-0.178723315488673,-0.423618181388917,-0.257985493719149
3,24,0.675152904811098,0.494714040437549,-0.168639763940737,-0.514620303635442,0.31230034362304
4,24,0.00212474281299567,0.107139100034051,-0.187629735867241,0.383303839019113,0.997730945606185
5,24,0.486329182635894,0.528857400991538,-0.118248512635762,-0.418227421220408,0.439960242354462
1,25,-0.00550132674385966,-0.288092242172495,-0.0152977085549901,-0.73031989565518,-0.110185944877024
2,25,-0.115847980214205,-0.354948034976222,-0.0802748860018994,-0.698364171819359,-0.791914454849289
3,25,-0.222955216459856,-0.494732045671783,-0.0921409307810877,-0.54227516183001,-1.13239515383008
4,25,-0.199508180637547,-0.479690094611447,-0.0553371367485427,-0.429616499627097,-1.31179579427737
5,25,0.0777021900891178,-0.446119447267964,-0.0707571927095182,-0.368149617883205,-1.63350137132718
1,26,-0.437980980963962,0.262326920646929,-0.179935792988439,0.0403179990290126,-1.04833844624599
2,26,-0.375905251706091,0.125798584025607,-0.0611254015586232,0.205854225346606,1.0876743460441
3,26,-0.00550259555128698,0.332563471521518,-0.0299715367159635,0.0555593355672276,0.308520908337788
4,26,-0.382073230570298,0.100067953218313,-0.100489656720558,0.298389269068734,0.0564403292110345
5,26,-0.202509468793188,0.0707694712418582,-0.141234447952037,0.439829378245784,-0.73725477261305
1,27,-0.103021621450718,-0.167592798047775,0.148361404309078,-0.379524403970223,-0.630881347288231
2,27,-0.471298867125798,-0.261300102509066,0.181811743510942,-0.409287642430039,-0.141118252133264
3,27,-0.452134742446631,-0.232230373785869,0.251096772875737,0.0909184129412982,1.03539341356232
4,27,0.0962284655875624,-0.026951766318221,0.210207526124873,-0.296011158707065,0.0867607525481594
5,27,0.2346866489512,0.14950860400894,0.221168373993058,-0.678710618805108,-0.134322789531794
1,28,-0.380477167469336,0.287814407556337,0.00823321817295766,0.304815784887289,-0.170229496214107
2,28,-0.498705435793558,0.14336011647062,0.0111400481219968,0.136981424981343,-0.147503691145509
3,28,-0.113521060870371,0.407321107620464,0.0816688589608272,0.359920262499148,-0.242434525745567
4,28,-0.325586597769814,0.404574781563077,0.0902353857369032,0.164121115859764,0.379688197848959
5,28,-0.0757637626089383,0.451037985311231,0.11188034447184,0.53145862401153,0.190804260516578
1,29,-0.2274593301176,0.265707378643618,0.0316299906943892,0.449781654121696,0.29716340424516
2,29,-0.281655002094024,0.363183160271374,0.0502741700141976,-0.151713064509953,-0.334278594341487
3,29,0.0620202072168705,0.247157381498573,0.0755844129024099,0.448282952103468,0.879692524254653
4,29,-0.795497026518065,-0.165837366013958,0.041674772352794,0.426933616588196,0.440399204725084
5,29,-0.150458371157439,0.401267952198104,0.0242914850413364,0.196282063996753,-0.419425404320028
1,30,-0.00949659208994524,-0.168071551689999,-0.288258929447632,-0.202206983704392,0.477172165751262
2,30,0.160201460196135,0.0249946254359822,-0.254436506963164,-0.115061061326932,1.34054656342498
3,30,0.224595415439157,-0.203708733137707,-0.234324411928834,0.115689276565058,1.63631601378272
4,30,0.344470497413553,0.100678525543288,-0.314363687974129,-0.128497200825524,-0.238681097811731
5,30,0.213624654147651,-0.0916149292372202,-0.308686767051878,-0.130493048129327,0.496766953359692
1,31,0.227619734200854,-0.293849094188855,0.210658759320458,0.240650853692572,2.24251692064022
2,31,0.0307592335439384,-0.12318049468228,0.215008368085471,0.0047789133775703,0.475053522009804
3,31,0.00835683526091546,-0.130252594288654,0.17712375202893,0.0138219223439864,-0.0277075933041859
4,31,0.11038456040704,-0.087620433898,0.195817316214095,-0.336801237423388,1.19531917620953
5,31,0.611952346873549,0.16143565404515,0.216960385412765,-0.343609310229648,-0.744834266877515
1,32,0.301745137069956,-0.00228391861024825,0.36830473744507,-0.115849122702809,-0.830111107544068
2,32,0.141434939680412,0.0420951938534839,0.382056051897848,-0.161006355970992,-0.342127748616752
3,32,-0.0974854573744469,-0.103019523386457,0.347945576460177,-0.337591074712156,-0.231920719019292
4,32,0.062890994693141,0.0270520322468422,0.375656398950707,-0.371951625852571,-0.778767732150267
5,32,-0.0551217759810358,-0.11545448927559,0.371472160164983,-0.13123769396705,-0.293190291726372
1,33,0.228986906931743,-0.320722388619218,-0.220701885562366,0.162217306207946,0.861263493639617
2,33,0.0917611089260973,-0.234043498228023,-0.277883656617115,-0.169723387024423,-0.0104181399803716
3,33,-0.12467975659811,-0.415684208231141,-0.256880169926658,0.181891445589571,0.633311346095092
4,33,0.195063597251499,-0.184484858071179,-0.263416834433289,-0.429017074542468,0.122788645704047
5,33,0.212421452917725,-0.331486235998606,-0.307649303839105,-0.179931450694188,-0.364093232874461
1,34,-0.408139863089823,0.0805756747901124,-0.160804070033148,-0.062132119473986,-0.920801444673034
2,34,-0.407868406805381,0.139596302656084,-0.167989635098827,-0.198582130833184,-0.289627828857684
3,34,-0.29583310696941,0.137807520373959,-0.18989073581089,-0.058421222020584,-0.556335311360781
4,34,-0.222878739555016,0.124296771207119,-0.15101757672492,0.24831531879628,-0.570714067536156
5,34,-0.731647935185531,-0.111290377603982,-0.262756992492688,0.102612098419786,-0.209960913003768
1,35,0.338286986497743,0.104526983611373,0.0395982204181651,-0.314284280755574,0.542097189674761
2,35,0.269444405947984,-0.0121888913527875,-0.00110108347104567,0.0758842180264497,0.430967526831534
3,35,0.359909600564733,0.00034146018337719,-0.0414707585027298,-0.00970277887179265,0.0816006559003876
4,35,0.277836522823764,0.0183161486328968,-0.000336417888403972,0.0502547516241414,0.396138234964545
5,35,0.144606825400841,-0.00043574884327692,0.0163302719002668,-0.278919994026427,0.634366440086678
1,36,0.430248481298485,-0.302611268248663,-0.00732787555843569,0.326658501669495,-1.40412498957152
2,36,0.577258940080825,-0.413975543300311,0.107501305013251,0.15749427135244,-0.266966131344771
3,36,0.588521501809644,-0.297349021330558,0.0242622091456613,-0.153523937727244,-0.263352370593828
4,36,0.423456646960589,-0.470615450227257,0.0538212618297744,-0.0139098764859028,-0.173480624421322
5,36,0.672745898656045,-0.312780876608202,0.079970498354465,0.265568474995713,0.177429925281098
1,37,0.126302350950127,-0.490349087865716,-0.15731864451412,0.255270839337084,-0.674710920117461
2,37,0.105185563917237,-0.423932802416031,-0.0554416999959845,0.0564970190318436,-0.522673363820409
3,37,0.424619392484299,-0.375145113021345,-0.123098322917101,-0.28879760080871,-0.804026151410765
4,37,0.113894013008254,-0.502402149041256,-0.0998790493235707,0.110709870299278,-0.483260132725458
5,37,0.268713912323471,-0.427329386966301,-0.0494363906082658,0.0361097309013979,-0.638329753107575
1,38,-0.166024475188515,-0.375161379751781,-0.374201156873626,0.205956992151971,-0.500068920583831
2,38,-0.32910608180895,-0.382098721941424,-0.43561843894901,0.498984699526047,-0.495007779106377
3,38,-0.205519634507182,-0.361051958534439,-0.404505157881469,0.533476451461867,-0.693080742350802
4,38,-0.197437576287282,-0.0911109038035325,-0.480036514368472,0.585417982864474,-0.886543865994936
5,38,0.194849283132502,-0.199615312681083,-0.343007419321049,0.467151137582003,-0.83183671217732
1,39,-0.248752689007042,0.484901639737413,-0.14940345610641,0.609327892490359,-0.342724919977973
2,39,-0.118029980218335,0.496962126031685,-0.0888094139667421,0.233904110323112,-0.350653316634038
3,39,0.119069726269285,0.426437947074878,-0.0656361078310114,0.320228943711891,-0.635156513805545
4,39,0.131620615647635,0.471005778739392,-0.0369691117078514,0.10590796257877,0.0946765624666955
5,39,-0.0506702125940636,0.195630925214326,-0.0684495624554644,0.383216196081391,0.226265364569399
1,40,0.547505579282679,0.315598533910024,-0.455597698643209,-0.478115861600764,0.94900594334802
2,40,-0.30969932676417,0.242822093277253,-0.406346958982653,-0.251457773947692,1.09614046543129
3,40,-0.0453822837859167,0.0363426219591943,-0.420196663256447,-0.130771092598938,-0.0919259878594067
4,40,0.0812990632991131,0.126486476950187,-0.397971663543123,0.132354749040109,1.44238990089011
5,40,0.211822246600169,0.298132254478122,-0.42625444888393,-0.33108580213285,0.103263932552172
1,41,0.193334647374042,0.0770861125381366,0.143430102651115,0.401107514784992,1.31917662941241
2,41,0.45626012247414,0.486052120536113,0.104688214288943,-0.425168855619375,0.205928968819568
3,41,-0.116680255009227,-0.0677080558285225,0.115446479218519,0.531611829358122,1.25271877876525
4,41,0.513580054711566,0.271313838035213,0.143559995580461,0.0681986415287488,1.10478904809208
5,41,0.384023927755625,0.339560422560903,0.162794539562389,0.321650970808158,-0.120540450025701
1,42,-0.0101045861799759,-0.043885483846795,0.474861602132589,0.00381716547024388,-0.120561650675445
2,42,-0.166951429719429,-0.173509369420031,0.492118915702942,0.0250686740015024,-0.0934737346480594
3,42,-0.493039501283828,-0.241874662902422,0.458778510817649,-0.0813177527383015,0.269060758295159
4,42,-0.0599311433112239,-0.0549583939285581,0.508003607338289,-0.0434861635728228,0.0745581347473187
5,42,0.0700640787263312,-0.00591874522977533,0.491869315751254,-0.272803504742628,-0.496808769978354
1,43,-0.250505966744022,-0.0397945902958333,-0.170927449821115,0.170237892251539,0.876106304362904
2,43,-0.210968642172587,-0.187302645361029,-0.19138546051316,0.0072063440158001,1.16065819711343
3,43,-0.169316486528524,-0.133263262918865,-0.191154038345776,-0.0434633497429594,0.714163131986811
4,43,-0.0668466878622128,0.0119372799084087,-0.166971481186877,-0.144067220496042,-0.563443499646557
5,43,-0.0452771935630003,-0.108698273872338,-0.111766487351545,0.263599828447932,0.675150775754915
1,44,-0.0125506718850485,0.0931670007291702,0.458199062902911,0.48025302314022,0.527588263486362
2,44,0.235122590815313,0.119848553607922,0.409565341633361,0.497131992733379,-0.517471952091438
3,44,0.39537635982258,0.214304533679519,0.510536001032662,0.491454932038689,-0.0585594326131809
4,44,0.0148480684719932,-0.131299263702636,0.520353616824922,0.629805710262346,0.753828456352268
5,44,-0.0550789898930888,-0.0386079879236879,0.403179354550135,0.323193797720799,-0.224938709848604
1,45,0.607893157968541,-0.128717362253714,0.461353073687359,0.0678604055310256,0.26961066742165
2,45,0.578359466820888,-0.144178157676829,0.435176097318917,0.0146038160734396,0.380669520733602
3,45,0.68167719555803,-0.0482983178890348,0.399306082008115,-0.232740729511933,-0.381426613977659
4,45,0.781450031360897,-0.120129746648872,0.384013387574126,0.0979360933226267,-0.422585419573616
5,45,0.618406847857848,-0.00856346583425811,0.427856353952054,0.0151331085800674,-0.477452526558712
1,46,-0.331248828910871,-0.346976241795764,-0.584796951576974,0.199604702291019,0.410613342558006
2,46,-0.475227685754011,-0.320480719952928,-0.569096712057649,0.200765941657971,0.54822476982754
3,46,0.0796128512488465,-0.140382383426957,-0.602831854929731,0.128460995971355,-1.14910417841721
4,46,0.259489640272037,-0.163493996241407,-0.54931001390871,0.0188245557796504,0.164886920299813
5,46,-0.0688207408054393,-0.043583054108331,-0.570791135865939,-0.0861544843743088,-0.675926316957749
1,47,-0.128378452989428,0.0631045974029156,0.0871271771036873,0.271227658718385,0.271484092336852
2,47,-0.249745385075724,0.186628183593558,0.0436453879401788,0.314337444176749,0.378365612922341
3,47,0.403065688514581,0.157686155684707,0.086506206675379,0.158152303326047,-0.538493110424986
4,47,-0.378199252180348,-0.127988066263873,-0.0247854399930377,0.091241619995938,-0.651756635988294
5,47,-0.176635370844146,-0.0567201530147081,-0.00170924405352613,0.747764474374118,-0.495022582830017
1,48,0.399931506219436,-0.0542916336311666,0.279344035199775,-0.025787693362054,-0.30763862174874
2,48,0.449172281173229,-0.162885147861416,0.312931135417218,0.0597831366931184,1.16310861034124
3,48,0.327152920054996,-0.174978115996686,0.276851869763715,0.205386066074205,0.227111529470107
4,48,0.245188627197532,-0.114822718437816,0.238784180065014,-0.138196247027362,-0.255883701090587
5,48,0.656194944301217,0.0358190504708144,0.26437427654021,-0.356161173109925,-0.0626540151948726
1,49,0.358159882155693,0.304494663352665,-0.0626963016342894,0.0108494826171532,-0.907272925072787
2,49,-0.423515819414315,-0.1762628230123,-0.183367289700113,0.233269143704468,0.246045056883516
3,49,0.163079416844358,0.039549304434574,-0.129153388828772,0.193409274954887,-0.26930521652325
4,49,0.011250829221074,0.0472841240489132,-0.264039084719108,0.116897479557713,-1.14670239830262
5,49,-0.230278331417979,-0.0955117778771058,-0.118510527389636,0.106881730017547,0.995806138606333
1,50,0.493647163631467,-0.00652286356275783,0.135727967756288,0.187232450511301,0.376335742695314
2,50,0.567645652687535,0.0254541637302741,0.147613182581097,0.0876671936338219,0.163088854948973
3,50,0.554298161030364,0.0949578477445392,0.130448470651874,-0.134122410300986,0.0257732665516496
4,50,0.38856492736965,0.0768673793746514,0.0804840816662797,-0.170772541755238,0.137526662603903
5,50,0.340846126518609,0.116256821627487,0.164668488147415,0.367710744461222,0.369648956046283
1,51,-0.397922412813477,0.0296749630367877,-0.132083447543161,-0.243720069378954,0.586525298665903
2,51,-0.0934016793464497,0.0987214169592002,-0.117606090591489,-0.203634549961934,-0.437561612971633
3,51,0.0112949013871222,0.221792787684915,-0.0674087704028207,-0.593315368256009,1.62047214098654
4,51,-0.587081739241452,-0.161273824925862,-0.125704726160761,-0.177104470973112,0.467253821724048
5,51,-0.617935426835011,-0.0971284906671752,-0.126399901756873,-0.0184374967354922,-0.725489357702984
1,52,0.231240469181576,-0.365257606418793,0.362383454457914,-0.179768203769203,0.963909589890279
2,52,0.211824401508642,-0.372350028612693,0.373139481127713,-0.033180642483354,1.06255210107133
3,52,0.33263674791328,-0.320818989652181,0.3603838670273,-0.146253248923193,0.845735412926754
4,52,0.166108767402705,-0.384406611046391,0.354487300595049,-0.105598759806288,0.720549885216272
5,52,0.258367413357153,-0.445877495155486,0.370943184566633,-0.180334287787705,0.750129154028968
1,53,-0.316704359743607,0.218495871208768,-0.504597059092408,0.222854459030738,-0.222278014359392
2,53,-0.646916862075174,0.0534008450266448,-0.425321594108284,-0.00168297993467508,0.630798443529825
3,53,-0.449532287481761,0.199811959441155,-0.469406989166978,-0.0247071946174366,0.178065307927315
4,53,-0.597948453006688,0.0952712933888442,-0.469651314824685,-0.0414748631143001,-0.33919399530486
5,53,-0.080890745337657,0.241267278676995,-0.586997727842851,0.596017471802227,-0.318248125474893
1,54,0.155433237061409,0.0267156378104294,-0.0554636693628957,-0.314584887805854,0.0235211832778554
2,54,-0.213306002285669,-0.363355433542105,-0.0572711100385554,0.0588331812488446,0.646534662006638
3,54,-0.194251077832722,-0.274700863964789,-0.0729188406434612,0.0944551887258298,0.36945888776409
4,54,-0.162423827545838,-0.0374193968352757,-0.0592503828789434,-0.447271934547772,0.0957235840543671
5,54,-0.177071680299857,0.0114523318913812,-0.0463620270241361,-0.348498909968619,0.53364486637278
1,55,-0.437854310665532,-0.0758686795937583,0.714575322263775,-0.109044585110992,0.148503076861841
2,55,-0.481861506742865,-0.0379890424159593,0.711257140454323,-0.0306015541745578,0.158966470461556
3,55,-0.465396872087448,-0.047722670514926,0.642813547891307,-0.167511513702658,0.154389367401295
4,55,-0.289190473189142,0.089260326004863,0.703604658193777,0.0136067004475204,0.337398859895858
5,55,-0.297375323268338,-0.0492077802206989,0.722097811495329,0.024269606490442,0.716655985810763
1,56,-0.51163475280416,-0.0569601378574155,-0.0838387911658135,-0.291164130671175,0.83488696250589
2,56,0.0296648671495136,0.0459243862773758,-0.0415312213932,-0.569031246490747,0.244756164531161
3,56,-0.283251407324569,0.122077715806283,-0.078562926804063,-0.339020625379241,0.714748860006361
4,56,-0.315235654507654,-0.0342465837633434,-0.120758997859724,-0.361600545423316,-0.173690383601338
5,56,-0.298540615789762,-0.0159856007897039,-0.0796644554539658,-0.420206565707053,-0.682042754290927
1,57,-0.500522106856834,0.312911280525945,0.497884166567727,-0.399828878412092,0.401311988588949
2,57,-0.313252978427486,0.318534058938434,0.524301356129979,-0.279046924683048,-0.141026631018943
3,57,-0.328683943371285,0.323818418634771,0.497080135757298,-0.369978839925188,-0.223848847901841
4,57,-0.713253461680824,0.135242841821024,0.460841139403139,-0.230610115026531,0.18563519649758
5,57,-0.553483949084233,0.120543714879888,0.506127852092132,0.057929426473378,0.940005487833132
1,58,0.417580598971151,-0.186096591027103,0.152796721234893,0.333003523931517,-0.641221569559009
2,58,-0.0788681539754109,-0.365240400758428,0.149965653926916,0.571337777114043,-0.233410959619674
3,58,0.20499445546144,-0.259307186522206,0.141934472955913,0.403504204694128,-0.61101188693916
4,58,0.117163502976386,-0.301580720435447,0.202651173438796,0.541458943053154,0.150621955172492
5,58,-0.100358613912016,-0.389258748712967,0.180850186390182,0.517057981702504,0.164845112108665
1,59,-0.282543893888566,-0.0497481721263439,-0.279532741479863,-0.410101105084382,1.22924941492724
2,59,-0.370003723304848,-0.0179724881042517,-0.238980351947065,-0.42533861607888,-0.244709611730943
