rep,id,logka,logV1,logCl,logV2,logQ
1,18,0.148665007199494,4.26425611097129,1.35933188839057,3.86416167614274,2.06041610266043
2,18,0.51512833862462,4.40687094833492,1.27518422480498,3.83602765301667,1.02906941723865
3,18,0.319704632143585,4.24746349801527,1.33802950199341,3.73407225091023,2.32133701509408
4,18,0.225834770038868,4.27137794376619,1.30921258531521,3.879581678458,2.1477474741281
5,18,0.218622352803542,4.24964374746524,1.29947944004648,3.68007406000101,1.97138108675504
1,19,-0.0670488106978571,4.25638134823915,1.58522160181817,3.58104117009823,1.41146106630813
2,19,-0.0994694808722978,4.27563749997268,1.5703288662121,3.74151082008525,1.1627541360067
3,19,-0.561475122272458,3.85496618404586,1.54523061574058,3.84377679566358,1.65265140546452
4,19,-0.327516408142258,4.1032163969103,1.56556873627776,3.64859872077284,1.19800638137884
5,19,-0.135423688184292,4.22336902432174,1.47957229714511,3.69493222262872,0.501799839986212
1,20,-0.0812237298416173,4.33744158535421,1.27425940548157,3.56688912802867,1.97788440447917
2,20,0.107478316886333,4.29747342264856,1.3169829378247,3.57470973258181,2.31715839075242
3,20,-0.0870167839626564,4.29170782585721,1.29846686154184,3.71029099602419,2.54619768067497
4,20,0.00848792099853017,4.20522696989079,1.29067322624916,3.58908062658342,1.80671361346378
5,20,0.122508779896725,4.33532750299909,1.25104524982598,3.4032559628898,1.79020562636579
1,21,0.110987600182405,4.46115017154512,1.4376855250302,4.15236556464451,1.4734537505183
2,21,-0.247150315552223,4.35196003800472,1.4553681622066,4.13387779834967,1.59288064924384
3,21,0.172446068727328,4.61007268199037,1.50947733029941,4.02853935066222,1.48532351407685
4,21,0.0252807727489863,4.43849563596076,1.48456680364933,4.03693877971281,1.92687427890314
5,21,0.0175221938378006,4.38157402986175,1.45157857658667,3.96372143668228,1.30370671244816
1,22,0.268069312808772,4.60314513663145,0.555278238205402,3.94249629077579,0.685185785376408
2,22,0.127405597703971,4.55451988666806,0.706156725311452,3.7006760783485,1.28603985154702
3,22,-0.275713674278841,4.18322992684301,0.690092224096079,3.89581592355361,2.72505260571135
4,22,-0.372351765823258,4.25897883624035,0.768871040018833,3.85994489077491,1.85041029193328
5,22,0.0966808861446941,4.51675665049421,0.699412372635901,3.79739455622853,1.6904696936869
1,23,-0.405067316090916,3.99133737064874,1.64526604348121,3.5938423191694,1.31121705908738
2,23,-0.245938998761115,4.09092618185756,1.75955253936912,3.89936328344572,1.95839973583381
3,23,-0.0525773516097653,4.30704557773137,1.73182541515694,3.60838720446806,1.44331667219889
4,23,-0.145675922162871,4.2934546339174,1.6767675081341,3.47296370576718,1.49597932425149
5,23,-0.566616456327127,3.80997295057854,1.6994561725151,3.92060412280014,2.11506987501415
1,24,-0.045807849116844,4.56109715603294,1.19915243481066,3.97037205733254,2.31350927539143
2,24,0.645621373389228,4.79725415326778,1.20199700589398,3.63783684024741,1.07093363901104
3,24,0.0713787221776854,4.3817404188377,1.18376584064856,4.23268345840233,2.53118700114589
4,24,0.444955018784757,4.68967731943838,1.21977061813035,3.74344153284316,1.86078763757385
5,24,0.0777440552761686,4.53742264806974,1.16212877162422,4.0559988654604,1.10464981815032
1,25,-0.0581487596161893,3.86001435407793,1.34305446204728,3.32684744445553,1.07164978934007
2,25,-0.156961277574674,3.78965902001331,1.31766408854421,3.43587577064319,1.0853739101346
3,25,-0.341947917143296,3.66391155827013,1.33110246176639,3.51680077270618,1.00419164086253
4,25,-0.183863430271229,3.70872102865667,1.35063662769115,3.58640128811761,1.2129638047703
5,25,-0.151436174837276,3.69689314051451,1.29407710118377,3.50699579697877,1.29264836259085
1,26,-0.573010752314171,4.12480335247973,1.22946090306333,4.11757333282011,1.84059117666165
2,26,-0.48803808793915,4.25896733637509,1.2056754276402,3.95390423132,1.10623778722549
3,26,-0.544426025687696,4.35927323161888,1.23480521890817,3.86651528115503,1.25409692772672
4,26,-0.454235745053196,4.21954867052848,1.21745074351059,4.19229087406215,1.05707152667699
5,26,-0.591079726791702,4.36943593144429,1.27292445328056,3.91027398153469,1.98225691353563
1,27,-0.564129230651724,3.84642705853046,1.52434268426371,3.81707313640852,1.33754729019906
2,27,-0.219354298277965,4.22131567140209,1.56433302811367,3.7494379902878,1.46439408740003
3,27,0.0869209527498976,4.25419976089246,1.51313257585488,3.58524152422839,1.33865408826005
4,27,-0.0349212213038764,4.26136077917254,1.53191631792352,3.50713276784153,1.58416684820239
5,27,-0.25324817964149,4.10232210659772,1.55035511650037,3.77192386893534,1.30590517163163
1,28,-0.653005937074785,4.5335498743003,1.41825845093138,3.93933488548455,1.6136592090519
2,28,-0.32380054866571,4.72514274431255,1.43583677873583,4.13756280330533,1.84057402661753
3,28,-0.398407997714842,4.70728416578888,1.43965989992194,4.19013823627949,1.3609152736936
4,28,-0.4961723974076,4.6617894433345,1.43077423222246,4.29781193512801,1.4120631727129
5,28,-0.264364475211065,4.68639697209274,1.42614340704922,4.1030775117573,1.19730697918679
1,29,-0.129105213831122,4.57451182740206,1.41653522793977,3.98318615769258,1.31715372594132
2,29,0.131345429818681,4.62356824758704,1.40248925783613,4.15321763025887,1.55424336784574
3,29,-0.495951253709487,4.28921322689939,1.3863621881652,4.27582439275576,1.99308606233127
4,29,-0.0681766074789657,4.56268838220725,1.39467176324739,4.03926758705834,1.02934832117375
5,29,-0.0429044321647326,4.50404346133992,1.34503215595679,4.46664203156863,1.39965086987204
1,30,0.0491706254524926,4.16759324443484,1.08640531865372,3.7656346655461,2.13003094256971
2,30,0.206889136126212,4.24221785703615,1.11387934297864,3.87868787170861,2.36910469564348
3,30,0.530851790260081,4.44719065545092,1.04240382576136,3.90519418834511,1.08393969390953
4,30,0.232936615442829,4.30419392287227,1.03791403343617,3.67293644101254,1.5376300531968
5,30,0.332464524883917,4.39826860183638,1.08557982345942,3.71654298709108,1.48352702845859
1,31,-0.179750372200824,4.00610045662337,1.48220674419722,3.66077822228371,1.04958220471035
2,31,-0.235693104486286,3.92373968704789,1.43696382292007,3.47515834042091,0.471402318307273
3,31,-0.267497985734171,3.87283995991224,1.49067075715643,3.60738767061661,1.55290396491954
4,31,-0.027759698153624,4.03481275286456,1.48704319075951,3.57213365016669,0.9418265613011
5,31,-0.184874104849536,4.00793730655032,1.53215951710761,3.5232510630273,1.69426007124683
1,32,0.079200713666192,4.160721131732,1.65881589253947,3.66780318047791,1.49318891306575
2,32,0.0449174684246791,4.12567633044916,1.72798552325458,3.67545067145652,1.40253947678798
3,32,-0.0310620391826611,4.07606044737276,1.65743928137278,3.63614841964845,1.21538208576563
4,32,-0.0571399755249908,4.09190152660341,1.67912267661096,3.73425930219648,1.12901293666862
5,32,0.00912401436288383,4.03669760125244,1.70968523401385,3.88003435698562,1.50439903101886
1,33,0.130351310102307,4.10886456233122,1.04389517079335,3.61047333914565,1.37880662399961
2,33,0.145546076649421,3.96693039033329,1.07348414224441,3.88036087740817,2.13297418061265
3,33,0.381630482218531,4.05630582533708,1.05644878517102,3.51800194408044,1.76992360667003
4,33,0.0906380307643951,3.93930097554887,1.03758730845664,3.49318254864522,1.87162874563428
5,33,-0.0943511881178443,4.00121780732355,1.05573200427379,3.61512576821257,1.52560506610094
1,34,-0.613424020218247,4.1584351423471,1.12244663370443,3.82628304482375,1.43625220625933
2,34,-0.520371670555527,4.18970439029423,1.14715245750566,3.82242296113593,1.13862863711879
3,34,-0.472648583457075,4.16506553729862,1.09799941110649,3.97658161120613,0.788706400138831
4,34,-0.633436110705867,4.08278016125046,1.10804985045577,3.86556156670406,1.53059851098439
5,34,-0.408569362441764,4.20104662550816,1.1678634634738,3.91397723028025,1.23310871266473
1,35,0.113566471215951,4.20796259514306,1.36165743532293,3.91463962779429,1.72202112657391
2,35,0.407802811297978,4.29167611148627,1.37247379277079,3.9502509151427,1.44095259959268
3,35,0.16368278900386,4.22476220476561,1.34541172192776,3.88284721805587,1.74727498930412
4,35,-0.0184947423608286,4.23029528208134,1.30874662177618,3.36637268000072,1.27859496215459
5,35,0.214196131901887,4.2919283374199,1.37884350880259,3.8650818364677,1.73304448320306
1,36,0.377120762618345,3.63000877857797,1.4843700885248,4.17283193587622,1.70248911466908
2,36,0.468116853964512,3.72819756569362,1.45882425997609,4.02158047916919,1.74434753504366
3,36,0.219721997563769,3.63473871900923,1.41971858128837,3.9924391626746,1.61803902391516
4,36,0.510803600234097,3.81153355633774,1.46308626551387,4.09681773947073,1.85119359371717
5,36,0.296742368263768,3.65393690439227,1.4592993356019,4.15807469144382,1.77231470831699
1,37,0.345227611353643,3.82768013325539,1.31168802047076,4.15802382738116,1.20624995695589
2,37,0.389125500467481,3.88993044547135,1.30331690278675,4.0264297745667,1.23918970914809
3,37,0.0850972929826481,3.78680519728616,1.28249021707032,4.16315501474214,1.24056686595447
4,37,0.318041599783097,3.94138091403615,1.36609064425715,3.98758233799159,1.40022704103048
5,37,0.373618782031356,3.93788214713588,1.33527126287316,3.85836983224104,0.996790278398298
1,38,-0.432443541970497,3.80269170419596,0.9039425298713,4.5896224640002,0.881972802544335
2,38,-0.401062972748252,3.77807502533327,0.918024018189134,4.63998629089743,0.988341062680611
3,38,-0.407547759113066,3.92307214459274,0.910163318991917,4.555505012118,0.798152226975846
4,38,-0.175376501746413,3.88007118007062,0.998388202250792,4.64049520481685,0.668601910227598
5,38,-0.176475401274093,3.92614519524893,1.02140181659642,4.31948748026148,0.993275218417354
1,39,-0.113472158275341,4.68020440922876,1.2977828431224,3.81920809505206,1.80661958185419
2,39,-0.260616937265465,4.58516631459573,1.28287680691582,4.21234006805103,0.952774519936655
3,39,-0.25597055734518,4.61207018999831,1.29203361580546,4.19377645674921,1.32268966700329
4,39,-0.245494262392906,4.59054105661387,1.33303332849147,4.16825402184941,1.59476307706436
5,39,-0.406329286446813,4.53600632569839,1.22994604720624,4.4131441166977,1.77011264682124
1,40,-0.630176719281037,4.40995297614157,0.924039680259384,3.59742371171496,1.98615810635825
2,40,-0.41574663780984,4.29915831043558,0.931840614537045,3.95190802196813,1.37807305115148
3,40,-0.431462073005207,4.48690935343308,0.94953173969482,3.77892376621066,2.05948521902325
4,40,-0.363466231644838,4.52708747464537,0.913500215397886,3.48795656357593,1.19643753074662
5,40,-0.457090135309869,4.42210335104646,0.898960091131047,3.58236548435801,1.01411343190116
1,41,0.327854209842858,4.62497251730364,1.47917460262261,3.65014225443071,1.43506829061893
2,41,0.396655840580932,4.52803787930578,1.50604777971229,4.1632543056977,2.00148937106107
3,41,0.283967383063233,4.58869978437507,1.44366058394185,3.80349254247317,1.29600814801543
4,41,0.142449749854556,4.57931580177932,1.49432228737455,3.85536984831361,1.25606137323985
5,41,0.140665559720179,4.6643942100554,1.48516340192229,3.72461202316794,1.68137407801239
1,42,-0.744417481423436,3.70858046520956,1.79340148292569,3.91471670943739,1.67306481648637
2,42,-0.659163199294643,3.87895538431481,1.80292264035788,3.91464881772669,1.66207196228046
3,42,-0.662603692594572,3.84595421227638,1.79179835773057,3.79922575356816,1.52694662822474
4,42,-0.356116548348392,4.08298440331137,1.76101033229612,3.46876583364552,0.681523451365369
5,42,-0.609827673167517,4.02722164413021,1.76597370711799,3.5893940279718,0.92410803462882
1,43,-0.552731788775919,3.99019872674419,1.20223426968253,3.87746795671205,2.52366469420209
2,43,-0.296763031820318,4.23561366326957,1.19748648261796,3.75388099714301,2.40084261182419
3,43,-0.529314232397799,4.02940314573727,1.2209280238166,4.10475381630626,2.58023794523202
4,43,-0.179025476190664,4.30732950793268,1.24438829305345,3.86477071792589,2.16082877593731
5,43,-0.249796221133299,4.16089612909477,1.13501490682731,3.80198806091951,1.39836075308925
1,44,0.296360648502182,4.35662163387381,1.7909312081206,4.30108802543665,1.0202597036715
2,44,0.261302310580996,4.30002941868205,1.81149831706846,4.3858870682491,1.24981115860556
3,44,0.180366675447219,4.33922679672714,1.82420904204608,4.36654433871068,1.36543248512037
4,44,0.102884678871445,4.18005922727665,1.80502689017998,4.34589224934237,1.91720809889369
5,44,0.290449062136713,4.35266065522818,1.78904188791376,4.58441175265347,1.00846223739392
1,45,0.259090162089836,4.03840467995021,1.76876804453458,4.02401413248457,1.75186300334393
2,45,0.182174665953463,4.06274930432976,1.76193991894297,4.03801507362586,1.64156268717215
3,45,0.436130523189332,4.04517958973512,1.74787314173309,4.11577392665285,1.52561311368592
4,45,0.236476080103665,4.04584286636234,1.75093639566769,3.96526919844992,1.3481246905916
5,45,0.799815538102078,4.07997489228119,1.73900718361403,3.89642240197887,1.44344993193317
1,46,-0.180044714443836,4.16344615906227,0.783164446407921,3.91204960057293,1.50327124809208
2,46,-0.111059978011432,4.07516309469235,0.789504917333981,3.75955614403167,1.8651190265972
3,46,0.2430520092302,4.28085675319674,0.752269220854364,3.87524150949212,1.33176098179445
4,46,-0.252860890277407,4.12222564794609,0.784889268259155,3.78745067691547,1.58307802302194
5,46,-0.0227543046042852,4.12641517231316,0.789872247118719,3.82944093050191,1.58904242134589
1,47,-0.132565291164715,4.56091799874722,1.39838349696825,4.12329354641871,0.945932635389292
2,47,0.0351832576544701,4.38033471707897,1.43362622137158,3.9304638551832,1.22052419966283
3,47,-0.509603257647735,4.1022170894418,1.42072461529668,4.17136179076238,1.56407464631622
4,47,-0.26242637194035,4.34217049597442,1.44314945045827,4.35270453736478,1.74706410204718
5,47,-0.161463799619209,4.26003090812555,1.41788514508898,4.35495585256984,1.4284840135352
1,48,-0.142188781021067,3.92427157374427,1.54779805946991,3.69479081902244,1.98220069429154
2,48,0.0815958768929993,3.95737433240927,1.47761775956157,3.41084525065437,0.717317885969764
3,48,0.0194848673562839,4.02073711123984,1.52862970559335,3.48921177934447,0.746751498554004
4,48,0.0499398302072518,4.03769965220461,1.5262136279391,3.44788130154958,0.96074313014544
5,48,-0.124735942279059,3.85655365070365,1.54998440725345,3.64229557979517,1.29446362705472
1,49,-0.22530094757583,3.99785999002617,1.19835196014135,4.34384144311788,1.55844822398465
2,49,-0.17570807420357,4.08686037933313,1.16847010636453,4.2959426164565,1.07661368576131
3,49,-0.250122633054508,4.07763207532101,1.20536672642906,4.13715574960618,1.26222446681402
4,49,-0.28053567139369,3.99639722099832,1.20292702127882,4.19673227212341,1.56428760168823
5,49,-0.228462803314843,3.96634684912092,1.16667606866662,4.16422880207244,1.59138848221417
1,50,0.374434346266617,4.35922423245743,1.51581816734102,3.85645714475708,1.8754701543274
2,50,0.405847884499242,4.3082441354406,1.44883478873418,3.73922414593432,1.93243999089383
3,50,0.0713209826415949,4.16115433109389,1.48428668866451,3.88327959129533,1.87067049364566
4,50,0.0847464565820709,4.22804209606164,1.55005055522737,4.29765793139047,2.33030423273018
5,50,0.24973342727718,4.24002670314341,1.51727172616745,3.95666674166893,1.83364410724142
1,51,0.0955733647760167,4.3473053323455,1.23549666893917,3.6572999658526,1.14529680904333
2,51,0.38472986807548,4.51707694375284,1.23544114538124,3.52533351394847,0.199478058093092
3,51,-0.280874631547583,3.98505166487629,1.23412549155157,3.74452617042324,2.56188087561387
4,51,-0.255764949286312,4.05536817181429,1.24793184867702,3.83007682477165,1.85889790835064
5,51,0.275115703338712,4.43267588219612,1.25417820546366,3.46943668448031,2.04065240959402
1,52,0.0430347139969131,3.8547860999061,1.72135273824566,3.77417944251423,2.5814835455326
2,52,0.223746596369807,3.94806010045624,1.702435529948,3.58036358979042,2.29527434806565
3,52,0.146980139398619,3.96416822262905,1.68422053162762,3.62055018111285,2.23093967207644
4,52,0.137018036644315,3.95798970551134,1.65374385058567,3.27750732549172,1.47563896458315
5,52,0.0589339961240071,4.05775598831798,1.65499108126207,3.13609386775413,1.50639565126301
1,53,-0.326229162906844,4.35755369930982,0.944775882470457,4.15973679800051,1.93400862029653
2,53,-0.297786550698161,4.50503965899672,0.885440971977517,4.06721456427675,1.75409815744198
3,53,-0.370665603124272,4.37261500940862,0.922474300559067,4.06982405501165,1.58684974652947
4,53,-0.105914404081622,4.50654278226026,0.774417567921778,4.57900153537483,1.53027223916638
5,53,-0.266517506046487,4.42589956610512,0.842846054257316,4.29698674578399,1.49300693723759
1,54,0.0864945283013466,4.14355724136309,1.28909597960907,3.72034250161731,1.976621779538
2,54,-0.0771895387307867,4.11797052093371,1.21882548014021,3.57831454062785,1.06693070173333
3,54,0.0947847526150961,4.19166081996758,1.23720491818639,3.03648044576357,0.90164705014706
4,54,-0.0713527268336119,4.13743020859141,1.22981381492149,3.43144561774067,2.518627305379
5,54,-0.130202089219472,3.94437432302195,1.24812158472423,3.56655835814466,2.41328230046764
1,55,-0.431997506793103,4.41455121571228,2.089059511583,3.69643114100908,1.32126319684496
2,55,-0.0650374510344224,4.49441588242747,2.04674830692452,3.6169811171288,1.45071528719212
3,55,-0.398473256333855,4.2418697990406,1.99554869250351,3.66973774427322,1.41843612157922
4,55,-0.248799945117258,4.38245955734738,2.06336874581541,3.66054451320975,1.44499075589961
5,55,-0.51332676495247,4.29455053094307,2.09002729043118,4.0244044372835,2.00935209980802
1,56,-0.771644140377453,4.0593743812483,1.28788235662676,3.56877926270054,1.77114740577201
2,56,-0.550136882387246,4.2478341008565,1.28508927715103,3.56412119307741,1.83052381757732
3,56,-0.3442268605058,4.31325935396907,1.27700308583841,3.39517455322621,1.54037822716813
4,56,-0.452403311997742,4.20078745421244,1.25745346778618,3.47729429591552,1.42181501017381
5,56,-0.613285381306494,4.09607676462841,1.20224575816905,3.56434320955771,1.70373610521037
1,57,-0.289085837723752,4.56763955257242,1.85052425396832,3.67419437629133,1.73995445725171
2,57,0.0946858799351556,4.70276908646162,1.86163545858807,3.54777445709898,1.30945568138666
3,57,-0.3691984228237,4.54017946003417,1.79552016391128,3.56023398514118,1.88373425345842
4,57,-0.135658639319317,4.65967611351407,1.85141145027467,3.51722335652633,1.73127754286187
5,57,-0.376376987204,4.60146921502747,1.85245744407818,3.73096155042255,1.6719434060432
1,58,-0.20075448131138,3.80965928913055,1.48525456666385,4.30153072517619,1.22782935876496
2,58,-0.0922177437795897,3.95425785074973,1.53117389261111,4.20883055674736,1.36197259566972
3,58,-0.143769921948652,3.92146199808894,1.53764766356907,4.35839207682016,1.50496290684024
4,58,-0.258652230743642,3.85597946274398,1.46723298954991,4.24697318388389,1.03470844582172
5,58,-0.109988843988183,3.86318266534976,1.46539549396338,4.19041777865023,1.18347388373129
1,59,-0.174417532444978,4.46604544610928,1.11879266896426,3.19982415108592,1.75953279866856
2,59,-0.225345669916022,4.34802996232751,1.11806196549184,3.65112712539177,2.62083227406039
3,59,-0.154867937801569,4.40466421494037,1.1248656828515,3.224849387913,2.45116654252123
4,59,-0.0973709290733809,4.49141667898526,1.1143705183885,3.39236116325605,1.09427734599714
5,59,-0.398196330788455,4.2569242680264,1.11907245509913,3.78360746665464,2.30891304170179
1,60,0.020057170194211,4.46936454526225,1.078499186958,3.88798197715308,0.609981986231102
2,60,-0.118087443927158,4.49012803936497,1.04864659342955,3.82565081436287,0.483806692721031
3,60,-0.468626928583102,4.26331218225703,1.03921632585135,4.21470519681906,0.939868717383501
4,60,-0.519503088540829,4.20809081161783,1.0820011007851,4.1330840578639,0.916890947354232
5,60,-0.564343854474824,4.16783664554572,1.021193777672,4.29294451701514,0.785867808123649
1,61,0.0810490013973041,4.51953686266995,1.10949111018406,3.76854247050949,1.93620478883657
2,61,0.192634963872203,4.67140836874247,1.09365792744352,3.86916127934394,1.46012975952392
3,61,0.173695849588981,4.76381320098004,1.06398022960213,3.70561070044801,0.63851843601895
4,61,-0.131710170385824,4.4898486080042,1.09081894455989,4.09990041069553,2.05495600331256
5,61,0.10878686161131,4.57962436861407,1.08256096170348,3.50833167263302,1.5848457937785
1,62,-0.302783017769609,3.9130066741635,1.29704840041131,4.06386262568735,1.13820539059233
2,62,-0.570869967898528,3.75256141667027,1.25489088160645,4.23935808091324,0.961083474951639
3,62,-0.413132217781507,3.79069398394768,1.26508677391658,4.20435826770825,0.838820761781683
4,62,-0.495931322458082,3.85624507318556,1.34294747208122,4.10264432064685,1.13824854167648
5,62,-0.0914623609287844,4.11208599547025,1.31246008007124,4.28999146193586,0.718040091250625
1,63,-0.634008962734308,4.02041622367714,1.43700723783991,3.79801812508041,0.8725298637139
