rep,id,eta_logka,eta_logV1,eta_logCl,eta_logV2,eta_logQ
2,6,-0.288627735687114,-0.702933493547653,-0.300634263471947,0.0316554011993621,0.258743422825204
3,6,0.0615799831478094,-0.432350698372033,-0.314667970793249,-0.235786583356765,-0.24315139917608
4,6,0.145223432719942,-0.313738741491702,-0.324460782480939,-0.0281073751132492,-0.0530396966621439
5,6,-0.0419965184502126,-0.477519617807087,-0.302702584064379,0.0773090255841936,0.126477006516737
1,7,-0.558202560836031,-0.3827653039197,-0.144194186339828,0.414440731039277,0.02426241617259
2,7,-0.500955571332409,-0.255776590580263,-0.104991626176038,0.164956961758281,0.114560625412553
3,7,-0.49844975017984,-0.293946672297274,-0.102524888676816,0.126780884270604,-0.147368410853822
4,7,-0.527894914232487,-0.328939620371339,-0.111021645066995,0.0773773656608104,-0.0648536247948169
5,7,-0.448422611350262,-0.240797052821096,-0.0830657089731284,0.228215703223247,0.126106848144683
1,8,0.121962594077141,-0.400737964073562,-0.52041376144549,0.0632839334366054,0.305217308858337
2,8,0.39059118442927,-0.272259007098067,-0.486261262123836,0.0618709185490711,0.109170297852016
3,8,0.155688253435151,-0.277708750066793,-0.558139028741362,0.326517541639496,0.140760953058781
4,8,0.498131367318062,-0.333839135300496,-0.529005943537562,0.134748071893065,-0.0861787726817317
5,8,0.412460790275587,-0.274974047429383,-0.538850039685355,0.246777330663791,0.126284116490401
1,9,-0.123042079607093,0.347543661235445,0.101952126479605,-0.337638248919191,1.28891268684494
2,9,-0.163983843729431,0.485952526477306,0.0504113941206787,-0.45764750090728,0.0492308752617717
3,9,-0.20691125279317,0.275685569913545,0.0454774682446428,-0.239479721961567,0.0486422110721206
4,9,-0.179110849026695,0.355123647270543,0.112674108484148,-0.247342310700314,0.779839596178233
5,9,-0.249462274679118,0.328069209936805,0.1105746387694,-0.186471345238067,0.0169906902765246
1,10,0.640723336088135,0.663028420757219,-0.158274976508573,-0.210100018781938,0.166465702735835
2,10,0.259179888612556,0.667346931253225,-0.113192746342881,-0.0166947833361846,0.454643745244295
3,10,0.502020435873685,0.553089740921584,-0.182783562046624,0.385593228967189,-0.231619370609265
4,10,0.416254295440765,0.631695811962479,-0.274925587789953,0.868342530884869,0.243138098003158
5,10,0.258592199907683,0.580478432256147,-0.161944930913809,0.558070653815436,-0.051248688500734
1,11,-0.162281490681314,-0.192686197139401,0.22848558332514,-0.399438276328793,-0.670348717093368
2,11,-0.389242852306351,-0.358692133638639,0.14804298426924,-0.175504434968706,-0.529090253989453
3,11,0.176605863689278,0.00150378613455132,0.252797138114356,-0.215713774014353,-1.01717792407987
4,11,0.109725299236036,-0.0892958069865537,0.209788095409956,-0.449295254122481,-0.866703745620809
5,11,-0.264419499568255,-0.30570963842299,0.210231071508901,-0.259377340943983,-0.494469254644605
1,12,-0.255403486333932,-0.251465240490469,0.104414995369122,0.0135222911209224,-0.0163735165435608
2,12,-0.0943081899142232,-0.203543764955105,0.0627765263121688,-0.0610885190829247,0.0472497967148351
3,12,-0.0406541122077047,-0.0965176682659058,0.141013740631798,0.0287422778193406,-0.201677399502991
4,12,-0.13855136872996,-0.221821637535,0.00657020067240111,-0.115732924856529,-0.728709407670401
5,12,-0.0149785222009703,-0.159364253998921,0.0923708504486668,-0.0833864548479448,-0.35828537853119
1,13,-0.0660442692067142,-0.00069382581084892,0.280672238618871,0.0982246693490051,0.545700317959733
2,13,-0.0668138332670246,0.0563155362349684,0.29822280498309,-0.0401292084870604,-0.219858043005711
3,13,-0.0887019403394841,0.137813784193082,0.265160281869619,-0.0802927424899767,-0.0770981963087354
4,13,0.0390534126187378,0.103166027866425,0.322750117365499,-0.143918351493423,-0.156313082988671
5,13,-0.0507824544449979,0.142477311912663,0.29617180403757,-0.0515817125893242,-0.0886560426832159
1,14,0.200027412801205,-0.260814102421036,-0.01866038057548,0.116040492391304,-0.356351552391133
2,14,0.0475586863647537,-0.449752512563,-0.105639450765473,-0.1978321227757,-0.332108471902648
3,14,-0.0069363255946806,-0.432638573354911,-0.0102634697400443,-0.0114904884064457,-0.0188981561202304
4,14,0.201177583332528,-0.283771484482338,-0.0815458363774025,-0.0844045226750819,-0.377864772505974
5,14,0.586142462936829,-0.268359832258041,-0.100162491741015,-0.116699655081111,-0.703740044146564
1,15,-0.221820138840089,-0.0263901452336824,-0.261988247818614,-0.000260340555912439,0.441956628490274
2,15,0.331466480461367,0.181103653588318,-0.199036542788258,-0.20442191132841,0.187962549395126
3,15,-0.0193624368588108,0.0364471277680103,-0.262827672555486,-0.197679510860662,0.0399548623256289
4,15,0.0339247685493761,0.0227377616055226,-0.286937262649696,-0.129998251256541,0.337688985096301
5,15,0.0703900814006065,0.156651650765767,-0.254008131115852,-0.344694972457542,-0.0875988608901779
1,16,0.285814616917388,0.344102905569284,0.378043728616274,0.34004062045713,-0.391651836197704
2,16,0.110695947106493,0.249814052857034,0.406657061455233,0.460050679889011,0.132782483783382
3,16,0.301225799711241,0.310730403731144,0.444056354804974,0.363104663625292,0.222439255830402
4,16,0.103626616525005,0.271483862743439,0.467115563038613,0.316010842929675,0.219177858290652
5,16,0.239924552787858,0.412051575102165,0.404084411660927,0.534333101477151,-0.315156615472498
1,17,-0.573119736910731,0.00728945409424123,0.052758409715879,-0.38726448163854,-0.110581377330875
2,17,-0.532299692226272,-0.0333590128605665,0.0661586374302337,-0.240735017167154,0.138239634972744
3,17,-0.719692188492306,-0.0742991473400876,0.026863394752315,-0.150716462667983,0.0353964329656785
4,17,-0.657449245925005,-0.0103305654037579,0.107656369964828,-0.307533615254298,0.591859296739872
5,17,-0.574914671574631,0.0278979296627249,0.0671059417359426,-0.349510969562971,0.088171646644656
1,18,0.218843931551953,0.0486931147982366,0.016271106722515,-0.0196772001901651,0.658683402097434
2,18,0.58530726297708,0.19130795216187,-0.0678765568630674,-0.0478112233162345,-0.372663283324353
3,18,0.389883556496045,0.0319005018422185,-0.00503127967464168,-0.149766625422677,0.919604314531077
4,18,0.296013694391328,0.0558149475931337,-0.0338481963528463,-0.0042571978749012,0.746014773565102
5,18,0.288801277156001,0.0340807512921908,-0.0435813416215685,-0.203764816331901,0.569648386192045
1,19,0.00313011365460228,0.0408183520661022,0.242160820150119,-0.30279770623467,0.00972836574512825
2,19,-0.0292905565198384,0.0600745037996286,0.227268084544052,-0.142328056247655,-0.238978564556295
3,19,-0.491296197919999,-0.360596812127194,0.202169834072527,-0.0400620806693211,0.250918704901517
4,19,-0.257337483789799,-0.11234659926275,0.222507954609709,-0.235240155560064,-0.20372631918416
5,19,-0.0652447638318328,0.00780602814869162,0.136511515477061,-0.188906653704188,-0.899932860576787
1,20,-0.0110448054891579,0.121878589181163,-0.0688013761864809,-0.316949748304232,0.576151703916166
2,20,0.177657241238793,0.0819104264755058,-0.0260778438433485,-0.309129143751095,0.91542569018942
3,20,-0.0168378596101971,0.0761448296841543,-0.0445939201262166,-0.173547880308716,1.14446498011197
4,20,0.0786668453509895,-0.0103360262822571,-0.0523875554188898,-0.294758249749479,0.40498091290078
5,20,0.192687704249185,0.119764506826034,-0.0920155318420745,-0.480582913443097,0.38847292580279
1,21,0.181166524534864,0.245587175372064,0.0946247433621487,0.268526688311606,0.071721049955297
2,21,-0.176971391199763,0.136397041831663,0.112307380538548,0.25003892201676,0.191147948680838
3,21,0.242624993079787,0.394509685817311,0.166416548631358,0.144700474329315,0.0835908135138537
4,21,0.0954596971014459,0.222932639787712,0.141506021981277,0.153099903379907,0.525141578340141
5,21,0.0877011181902602,0.166011033688697,0.108517794918622,0.0798825603493689,-0.0980259881148413
1,22,0.338248237161231,0.387582140458397,-0.78778254346265,0.0586574144428809,-0.716546915186591
2,22,0.197584522056431,0.338956890494999,-0.6369040563566,-0.183162797984401,-0.115692849015981
3,22,-0.205534749926381,-0.0323330693300503,-0.652968557571973,0.0119770472207086,1.32331990514835
4,22,-0.302172841470798,0.0434158400672862,-0.574189741649219,-0.0238939855579973,0.448677591370281
5,22,0.166859810497154,0.301193654321146,-0.643648409032151,-0.0864443201043761,0.288736993123898
1,23,-0.334888391738456,-0.224225625524302,0.302205261813161,-0.289996557163501,-0.0905156414756234
2,23,-0.175760074408656,-0.124636814315488,0.416491757701066,0.01552440711282,0.556667035270808
3,23,0.0176015727426941,0.0914825815583251,0.388764633488891,-0.275451671864841,0.0415839716358875
4,23,-0.0754969978104117,0.0778916377443571,0.333706726466044,-0.410875170565724,0.0942466236884916
5,23,-0.496437531974667,-0.405590045594508,0.356395390847049,0.0367652464672348,0.713337174451151
1,24,0.0243710752356155,0.34553415985989,-0.143908346857393,0.0865331809996416,0.911776574828433
2,24,0.715800297741688,0.581691157094727,-0.141063775774073,-0.24600203608549,-0.330799061551961
3,24,0.141557646530145,0.166177422664649,-0.159294941019491,0.348844582069429,1.1294543005829
4,24,0.515133943137217,0.474114323265332,-0.1232901635377,-0.140397343489739,0.459054937010853
5,24,0.147922979628628,0.321859651896697,-0.180932010043837,0.1721599891275,-0.29708288241267
1,25,0.0120301647362702,-0.35554864209512,-6.3196207714597e-6,-0.55699143187737,-0.330082911222924
2,25,-0.086782353222215,-0.425903976159743,-0.0253966931238452,-0.447963105689716,-0.316358790428394
3,25,-0.271768992790837,-0.55165143790292,-0.0119583199016667,-0.367038103626725,-0.397541059700471
4,25,-0.113684505918769,-0.506841967516374,0.00757584602309221,-0.297437588215297,-0.188768895792696
5,25,-0.0812572504848162,-0.518669855658538,-0.0489836804842781,-0.376843079354131,-0.109084337972145
1,26,-0.502831827961712,-0.0907596436933262,-0.113599878604725,0.233734456487203,0.438858476098652
2,26,-0.417859163586691,0.0434043402020361,-0.137385354027853,0.0700653549870932,-0.295494913337511
3,26,-0.474247101335237,0.143710235445821,-0.108255562759881,-0.0173235951778738,-0.147635772836273
4,26,-0.384056820700737,0.00398567435542643,-0.125610038157466,0.308451997729243,-0.344661173886011
5,26,-0.520900802439243,0.153872935271236,-0.0701363283874929,0.0264351052017917,0.580524212972632
1,27,-0.493950306299265,-0.36913593764259,0.181281902595654,-0.0667657399243789,-0.064185410363941
2,27,-0.149175373925506,0.0057526752290421,0.221272246445615,-0.134400886045107,0.0626613868370309
3,27,0.157099877102357,0.0386367647194094,0.170071794186831,-0.298597352104514,-0.0630786123029518
4,27,0.0352577030485831,0.0457977829994865,0.188855536255469,-0.376706108491376,0.182434147639391
5,27,-0.183069255289031,-0.113240889575327,0.207294334832317,-0.111915007397557,-0.0958275289313691
1,28,-0.582827012722325,0.31798687812725,0.0751976692633257,0.0554960091516463,0.211926508488898
2,28,-0.253621624313251,0.509579748139505,0.0927759970677807,0.253723926972428,0.438841326054527
3,28,-0.328229073362383,0.491721169615829,0.0965991182538856,0.306299359946583,-0.0408174268693959
4,28,-0.42599347305514,0.446226447161459,0.0877134505544086,0.413973058795099,0.0103304721499039
5,28,-0.194185550858605,0.470833975919695,0.0830826253811701,0.219238635424393,-0.204425721376204
1,29,-0.0589262894786631,0.358948831229006,0.073474446271714,0.0993472813596783,-0.0845789746216816
2,29,0.201524354171141,0.408005251413982,0.0594284761680752,0.269378753925973,0.152510667282744
3,29,-0.425772329357027,0.0736502307263357,0.0433014064971473,0.391985516422865,0.591353361768275
4,29,0.00200231687349377,0.347125386034189,0.0516109815793318,0.155428710725438,-0.372384379389253
5,29,0.0272744921877268,0.288480465166865,0.00197137428873163,0.582803155235731,-0.00208183069095842
1,30,0.119349549804952,-0.0479697517382099,-0.256655463014337,-0.118204210786806,0.728298242006713
2,30,0.277068060478671,0.0266548608631001,-0.229181438689413,-0.00515100462429227,0.967371995080483
3,30,0.601030714612541,0.231627659277869,-0.30065695590669,0.0213553120122053,-0.317793006653467
4,30,0.303115539795288,0.088630926699221,-0.305146748231881,-0.210902435320358,0.135897352633798
5,30,0.402643449236376,0.18270560566333,-0.257480958208634,-0.167295889241827,0.0817943278955925
1,31,-0.109571447848364,-0.209462539549677,0.139145962529175,-0.223060654049198,-0.352150495852644
2,31,-0.165514180133827,-0.291823309125156,0.0939030412520227,-0.408680535911997,-0.930330382255725
3,31,-0.197319061381712,-0.342723036260803,0.147609975488376,-0.276451205716297,0.151171264356537
4,31,0.0424192261988355,-0.180750243308485,0.143982409091461,-0.311705226166214,-0.459906139261899
5,31,-0.114695180497076,-0.207625689622727,0.189098735439564,-0.360587813305608,0.292527370683832
1,32,0.149379638018651,-0.0548418644410507,0.315755110871414,-0.216035695854989,0.0914562125027545
2,32,0.115096392777138,-0.0898866657238914,0.384924741586524,-0.208388204876379,0.000806776224985659
3,32,0.0391168851697981,-0.139502548800287,0.314378499704724,-0.247690456684452,-0.186350614797365
4,32,0.0130389488274684,-0.123661469569637,0.336061894942904,-0.149579574136421,-0.272719763894377
5,32,0.0793029387153431,-0.178865394920614,0.366624452345794,-0.00380451934727682,0.102666330455867
1,33,0.200530234454767,-0.106698433841832,-0.299165610874696,-0.273365537187256,-0.0229260765633939
2,33,0.215725001001881,-0.248632605839765,-0.269576639423646,-0.00347799892473299,0.731241480049652
3,33,0.45180940657099,-0.159257170835969,-0.286611996497035,-0.365836932252468,0.368190906107027
4,33,0.160816955116855,-0.276262020624177,-0.305473473211415,-0.390656327687687,0.469896045071284
5,33,-0.0241722637653848,-0.214345188849499,-0.287328777394263,-0.268713108120329,0.123872365537938
1,34,-0.543245095865789,-0.0571278538259523,-0.220614147963617,-0.0575558315091497,0.0345195056963334
2,34,-0.450192746203068,-0.0258586058788277,-0.195908324162391,-0.0614159151969747,-0.263104063444208
3,34,-0.402469659104616,-0.0504974588744371,-0.245061370561557,0.0927427348732262,-0.613026300424167
4,34,-0.563257186353408,-0.132782834922597,-0.235010931212278,-0.0182773096288406,0.128865810421396
5,34,-0.338390438089305,-0.0145163706648947,-0.175197318194255,0.0301383539473457,-0.168623987898273
1,35,0.183745395568411,-0.00760040102999632,0.0185966536548789,0.0308007514613884,0.320288426010913
2,35,0.477981735650438,0.0761131153132183,0.0294130111027343,0.0664120388097958,0.0392198990296845
3,35,0.233861713356319,0.00919920859255883,0.00235094025970437,-0.000991658277033007,0.345542288741118
4,35,0.0516841819916308,0.0147322859082883,-0.0343141598918668,-0.51746619633218,-0.123137738408413
5,35,0.284375056254346,0.0763653412468545,0.0357827271345418,-0.0187570398652025,0.331311782640057
1,36,0.447299686970804,-0.585554217595084,0.141309306856745,0.28899305954331,0.300756414106082
2,36,0.538295778316972,-0.487365430479431,0.115763478308041,0.137741602836283,0.34261483448066
3,36,0.289900921916229,-0.580824277163817,0.0766577996203203,0.108600286341693,0.216306323352159
4,36,0.580982524586557,-0.404029439835309,0.120025483845814,0.212978863137824,0.449460893154167
5,36,0.366921292616228,-0.561626091780786,0.116238553933846,0.274235815110917,0.370582007753994
1,37,0.415406535706103,-0.387882862917664,-0.0313727611972902,0.274184951048256,-0.195482743607105
2,37,0.459304424819941,-0.325632550701702,-0.0397438788813031,0.142590898233792,-0.162542991414909
3,37,0.155276217335108,-0.428757798886887,-0.0605705645977332,0.27931613840924,-0.16116583460853
4,37,0.388220524135556,-0.274182082136897,0.023029862589102,0.103743461658684,-0.00150565953252131
5,37,0.443797706383816,-0.277680849037165,-0.00778951879489216,-0.0254690440918668,-0.4049424221647
1,38,-0.362264617618038,-0.412871291977086,-0.439118251796753,0.705783587667299,-0.519759898018665
2,38,-0.330884048395793,-0.437487970839784,-0.425036763478919,0.756147414564528,-0.413391637882389
3,38,-0.337368834760607,-0.292490851580311,-0.432897462676136,0.671666135785092,-0.603580473587153
4,38,-0.105197577393954,-0.335491816102433,-0.344672579417261,0.756656328483944,-0.733130790335402
5,38,-0.106296476921633,-0.289417800924125,-0.321658965071632,0.435648603928577,-0.408457482145645
1,39,-0.0432932339228811,0.464641413055711,-0.0452779385456472,-0.0646307812808481,0.40488688129119
2,39,-0.190438012913006,0.369603318422688,-0.0601839747522289,0.328501191718126,-0.448958180626343
3,39,-0.18579163299272,0.396507193825266,-0.0510271658625927,0.309937580416304,-0.0790430335597034
4,39,-0.175315338040447,0.374978060440822,-0.0100274531765833,0.284415145516508,0.193030376501362
5,39,-0.336150362094354,0.320443329525343,-0.113114734461815,0.529305240364797,0.368379946258247
1,40,-0.559997794928577,0.194389979968524,-0.419021101408668,-0.286415164617947,0.584425405795251
2,40,-0.34556771345738,0.0835953142625271,-0.411220167131007,0.068069145635225,-0.0236596494115173
3,40,-0.361283148652748,0.271346357260026,-0.393529041973232,-0.104915110122245,0.657752518460247
4,40,-0.293287307292379,0.311524478472323,-0.429560566270166,-0.395882312756972,-0.205295169816381
5,40,-0.386911210957409,0.206540354873413,-0.444100690537005,-0.3014733919749,-0.387619268661839
1,41,0.398033134195318,0.409409521130585,0.136113820954555,-0.233696621902196,0.0333355900559282
2,41,0.466834764933391,0.31247488313273,0.162986998044236,0.279415429364798,0.599756670498076
3,41,0.354146307415693,0.373136788202021,0.100599802273794,-0.080346333859736,-0.105724552547562
4,41,0.212628674207016,0.363752805606265,0.1512615057065,-0.0284690280192973,-0.145671327323144
5,41,0.210844484072639,0.448831213882351,0.142102620254237,-0.159226853164969,0.279641377449389
1,42,-0.674238557070976,-0.506982530963495,0.450340701257636,0.0308778331044818,0.271332115923369
2,42,-0.588984274942184,-0.336607611858243,0.459861858689832,0.0308099413937856,0.260339261717459
3,42,-0.592424768242112,-0.369608783896673,0.448737576062521,-0.0846131227647402,0.125213927661744
4,42,-0.285937623995932,-0.13257859286168,0.417949550628073,-0.415073042687382,-0.720209249197631
5,42,-0.539648748815058,-0.188341352042837,0.422912925449939,-0.294444848361099,-0.47762466593418
1,43,-0.48255286442346,-0.225364269428862,-0.140826511985519,-0.00637091962085441,1.12193199363909
2,43,-0.226584107467859,0.0200506670965174,-0.145574299050096,-0.129957879189895,0.99910991126119
3,43,-0.459135308045339,-0.186159850435779,-0.122132757851455,0.220914939973359,1.17850524466902
4,43,-0.108846551838205,0.0917665117596306,-0.0986724886146024,-0.0190681584070142,0.759096075374308
5,43,-0.179617296780839,-0.0546668670782811,-0.208045874840748,-0.0818508154133922,-0.00337194747374887
1,44,0.366539572854642,0.141058637700761,0.44787042645255,0.417249149103752,-0.381472996891497
2,44,0.331481234933456,0.0844664225090013,0.468437535400414,0.5020481919162,-0.151921541957434
3,44,0.250545599799679,0.123663800554087,0.481148260378033,0.482705462377781,-0.0363002154426292
4,44,0.173063603223905,-0.0355037688964056,0.461966108511929,0.462053373009468,0.515475398330692
5,44,0.360627986489172,0.137097659055124,0.445981106245713,0.700572876320569,-0.39327046316908
1,45,0.329269086442295,-0.177158316222845,0.425707262866529,0.140175256151672,0.350130302780926
2,45,0.252353590305923,-0.152813691843292,0.418879137274916,0.154176197292964,0.239829986609147
3,45,0.506309447541792,-0.170383406437925,0.404812360065037,0.231935050319952,0.123880413122916
4,45,0.306655004456125,-0.169720129810711,0.407875613999643,0.0814303221170203,-0.0536080099713998
5,45,0.869994462454538,-0.135588103891859,0.395946401945981,0.0125835256459749,0.0417172313701713
1,46,-0.109865790091377,-0.0521168371107869,-0.559896335260131,0.0282107242400263,0.101538547529082
2,46,-0.0408810536589728,-0.140399901480702,-0.553555864334071,-0.124282732301233,0.463386326034199
3,46,0.31323093358266,0.0652937570236789,-0.590791560813688,-0.0085973668407821,-0.0699717187685447
4,46,-0.182681965924947,-0.0933373482269673,-0.558171513408897,-0.0963881994174384,0.181345322458943
5,46,0.0474246197481742,-0.0891478238598897,-0.553188534549333,-0.0543979458309883,0.187309720782893
1,47,-0.0623863668122555,0.345355002574177,0.0553227153002,0.239454670085802,-0.455800065173707
2,47,0.105362182006929,0.164771720905926,0.0905654397035267,0.0466249788502906,-0.181208500900163
3,47,-0.439424333295276,-0.113345906731244,0.0776638336286226,0.287522914429476,0.162341945753222
4,47,-0.192247447587891,0.126607499801374,0.100088668790218,0.468865661031873,0.345331401484184
5,47,-0.0912848752667494,0.0444679119525059,0.0748243634209308,0.471116976236934,0.0267513129722024
1,48,-0.0720098566686076,-0.291291422428777,0.204737277801855,-0.189048057310463,0.580467993728541
2,48,0.151774801245459,-0.25818866376378,0.134556977893516,-0.472993625678532,-0.684414814593235
3,48,0.0896637917087433,-0.194825884933205,0.185568923925296,-0.394627096988429,-0.654981202008995
4,48,0.120118754559711,-0.177863343968436,0.183152846271045,-0.435957574783327,-0.44098957041756
5,48,-0.0545570179265994,-0.359009345469396,0.206923625585398,-0.241543296537734,-0.107269073508279
1,49,-0.15512202322337,-0.21770300614688,-0.1447088215267,0.460002566784964,0.156715523421651
2,49,-0.10552914985111,-0.128702616839919,-0.174590675303524,0.412103740123589,-0.325119014801689
3,49,-0.179943708702048,-0.137930920852042,-0.137694055238993,0.253316873273262,-0.13950823374898
4,49,-0.210356747041231,-0.219165775174728,-0.140133760389234,0.312893395790502,0.162554901125229
5,49,-0.158283878962383,-0.249216147052131,-0.176384713001433,0.280389925739532,0.189655781651173
1,50,0.444613270619077,0.143661236284383,0.172757385672964,-0.0273817315758183,0.473737453764404
2,50,0.476026808851702,0.0926811392675463,0.105774007066123,-0.144614730398585,0.530707290330831
3,50,0.141499906994054,-0.0544086650791658,0.14122590699646,-0.00055928503757717,0.468937793082665
4,50,0.15492538093453,0.0124790998885887,0.206989773559315,0.413819055057568,0.928571532167185
5,50,0.319912351629639,0.0244637069703591,0.174210944499397,0.0728278653360269,0.431911406678426
1,51,0.165752289128476,0.131742336172458,-0.10756411272888,-0.226538910480305,-0.256435891519672
2,51,0.454908792427939,0.301513947579795,-0.107619636286809,-0.358505362384435,-1.20225464246991
3,51,-0.210695707195124,-0.230511331296763,-0.108935290116482,-0.139312705909667,1.16014817505087
4,51,-0.185586024933852,-0.160194824358756,-0.0951289329910278,-0.0537620515612522,0.457165207787646
5,51,0.345294627691171,0.217112886023075,-0.0888825762043935,-0.414402191852596,0.63891970903102
1,52,0.113213638349372,-0.360776896266949,0.378291956577608,-0.109659433818679,1.17975084496961
2,52,0.293925520722266,-0.267502895716812,0.359374748279949,-0.303475286542486,0.893541647502656
3,52,0.217159063751079,-0.251394773543998,0.341159749959569,-0.263288695220053,0.82920697151344
4,52,0.207196960996775,-0.257573290661711,0.310683068917615,-0.606331550841189,0.0739062640201511
5,52,0.129112920476467,-0.157807007855064,0.311930299594017,-0.747745008578781,0.104662950700014
1,53,-0.256050238554385,0.141990703136769,-0.398284899197595,0.275897921667604,0.532275919733531
2,53,-0.227607626345701,0.289476662823667,-0.457619809690535,0.183375687943842,0.352365456878977
3,53,-0.300486678771812,0.157052013235569,-0.420586481108986,0.185985178678753,0.185117045966472
4,53,-0.0357354797291625,0.290979786087205,-0.568643213746274,0.695162659041929,0.128539538603385
5,53,-0.196338581694028,0.210336569932067,-0.500214727410736,0.413147869451085,0.0912742366745917
1,54,0.156673452653806,-0.0720057548099569,-0.0539648020589789,-0.163496374715592,0.574889078975
2,54,-0.00701061437832709,-0.0975924752393405,-0.124235301527841,-0.305524335705054,-0.334801998829667
3,54,0.164963676967556,-0.0239021762054706,-0.105855863481658,-0.847358430569332,-0.500085650415939
4,54,-0.00117380248115233,-0.0781327875816462,-0.113246966746564,-0.452393258592232,1.116894604816
5,54,-0.0600231648670127,-0.271188673151102,-0.0949391969438186,-0.317280518188246,1.01154959990465
1,55,-0.361818582440643,0.198988219539225,0.745998729914943,-0.187407735323824,-0.0804695037180428
2,55,0.00514147331803722,0.278852886254417,0.703687525256467,-0.266857759204105,0.0489825866291198
3,55,-0.328294331981395,0.0263068028675445,0.652487910835461,-0.214101132059678,0.0167034210162166
4,55,-0.178621020764798,0.166896561174329,0.720307964147353,-0.223294363123152,0.0432580553366131
5,55,-0.44314784060001,0.0789875347700198,0.746966508763131,0.140565560950596,0.607619399245022
1,56,-0.701465216024994,-0.156188614924744,-0.0551784250412963,-0.315059613632361,0.369414705209011
2,56,-0.479957958034786,0.032271104683453,-0.0579715045170175,-0.319717683255497,0.428791117014319
3,56,-0.274047936153341,0.0976963577960205,-0.0660576958296422,-0.488664323106689,0.138645526605135
4,56,-0.382224387645282,-0.0147755419606016,-0.0856073138818756,-0.406544580417388,0.0200823096108131
5,56,-0.543106456954034,-0.119486231544636,-0.140815023499005,-0.319495666775195,0.302003404647368
1,57,-0.218906913371293,0.352076556399369,0.50746347230027,-0.209644500041571,0.338221756688709
2,57,0.164864804287615,0.487206090288572,0.51857467692002,-0.336064419233926,-0.0922770191763378
3,57,-0.299019498471241,0.324616463861115,0.452459382243233,-0.323604891191718,0.482001552895425
4,57,-0.0654797149668571,0.444113117341022,0.508350668606623,-0.366615519806575,0.329544842298869
5,57,-0.30619806285154,0.385906218854417,0.509396662410129,-0.152877325910347,0.270210705480204
1,58,-0.130575556958921,-0.405903707042492,0.142193784995792,0.41769184884329,-0.173903341798037
2,58,-0.0220388194271305,-0.261305145423315,0.188113110943056,0.324991680414463,-0.0397601048932752
3,58,-0.0735909975961932,-0.2941009980841,0.19458688190102,0.474553200487258,0.103230206277246
4,58,-0.188473306391183,-0.359583533429067,0.124172207881854,0.363134307550992,-0.367024254741275
5,58,-0.0398099196357237,-0.35238033082329,0.122334712295321,0.306578902317333,-0.218258816831712
1,59,-0.104238608092518,0.250482449936226,-0.224268112703791,-0.684014725246982,0.35780009810556
2,59,-0.155166745563562,0.132466966154454,-0.224998816176214,-0.232711750941127,1.21909957349739
