parameter,value,se_sa,rse_sa
logCl_pop,1.3668382111965,0.0289529250798193,2.11824083074722
logV1_pop,4.21465136972192,0.0289990262031402,0.688052786796776
logQ_pop,1.36790770225559,0.0580183140931348,4.24139099425101
logV2_pop,3.96605129791981,0.0379236018801381,0.956205531179815
omega_logCl,0.308287208557381,0.0213127884860539,6.91328991098476
omega_logV1,0.306445010679291,0.0211871754129908,6.9138588244676
omega_logQ,0.407759142211869,0.0619200938590143,15.1854581415715
omega_logV2,0.26547434726424,0.0346516937366728,13.0527465624324
b,0.195367756709586,0.00326969767385599,1.67361172023713
