rep,id,eta_logV,eta_logCl
1,46,0.647761491697828,0.350473998282127
2,46,0.653103172609808,0.366616855156252
3,46,0.650352517157754,0.334105077838361
4,46,0.626613245529118,0.307209825438473
5,46,0.651964572545009,0.352091180286705
1,47,0.0138369011660224,-0.274460947001842
2,47,0.0147651865710206,-0.323244908964529
3,47,-0.0753132603104296,-0.373487419355783
4,47,0.0133125787005921,-0.302908544493934
5,47,-0.0305513420712398,-0.335893009713872
1,48,0.324677249438656,0.359793276526125
2,48,0.354933622064029,0.351124347630459
3,48,0.34012654604836,0.341748930644284
4,48,0.328316047186634,0.37100284641415
5,48,0.307652001785213,0.354866077421403
1,49,-0.113033014310227,-0.141869523127576
2,49,-0.0903493194821232,-0.112107500846825
3,49,-0.0621651808925211,-0.103539652387062
4,49,-0.0787574807854274,-0.117498386720439
5,49,-0.042509133729231,-0.106069901121105
1,50,-0.141357641801794,0.358345023979148
2,50,-0.0964452904340367,0.38511158646358
3,50,-0.127018664205424,0.359323756211729
4,50,-0.140343484974042,0.355615267671686
5,50,-0.081408375345346,0.408943467903183
1,51,0.026043796801586,-0.0908241818072785
2,51,0.00112748545632543,-0.116277705404237
3,51,0.0248597569123295,-0.131191490265305
4,51,0.0185250229881682,-0.117159156125471
5,51,0.0195182131590743,-0.10424756126706
1,52,0.565303781916212,-0.300426363502759
2,52,0.532266112788256,-0.318042092157274
3,52,0.521950315016185,-0.266273940706554
4,52,0.532060922407359,-0.281243239406336
5,52,0.481805901131756,-0.251580229787968
1,53,-0.351398739907298,-0.294383289890694
2,53,-0.369646928751397,-0.317570708360663
3,53,-0.357449269753639,-0.296313983391664
4,53,-0.263895220034691,-0.227717014404501
5,53,-0.35454295717188,-0.299036601439027
1,54,-0.40820638219891,0.170717438722177
2,54,-0.351718670593728,0.205129069184694
3,54,-0.358692448785413,0.190715908431464
4,54,-0.403729565763857,0.155918815570324
5,54,-0.380582213230414,0.189641677081254
1,55,-0.306829314448126,-0.0614090152642367
2,55,-0.36383109906673,-0.0942383459380248
3,55,-0.236510881563973,-0.0493590533586028
4,55,-0.303322589315987,-0.0797171916115577
5,55,-0.302197224739754,-0.0531380179732811
1,56,-0.0113583650111993,-0.578184573349998
2,56,0.078838193032343,-0.55386200410231
3,56,0.0432405961657528,-0.561153423171582
4,56,0.0573240940392058,-0.571347499176213
5,56,0.0463049663905955,-0.508235121047167
1,57,0.093520177426282,0.101529901193468
2,57,0.0895679297298251,0.0967404129869462
3,57,0.0510233246477598,0.0861614247081815
4,57,0.0719789410555348,0.0689510306118769
5,57,0.0798004001511641,0.113222405532621
1,58,0.0350480173181544,-0.0986387788930218
2,58,0.0130021860483978,-0.104987935652435
3,58,0.046682953380563,-0.0896666564098948
4,58,0.00476530231764441,-0.0945722600758149
5,58,0.0124068578454876,-0.0810837948486105
1,59,-0.394257116471875,-0.137521525957981
2,59,-0.392042577356951,-0.120556026091846
3,59,-0.37588175809459,-0.101492931396892
4,59,-0.377886450165936,-0.101905576513586
5,59,-0.403665139623364,-0.107677104265463
1,60,-0.459986064757244,-0.0458966575658929
2,60,-0.506677164030064,-0.0921835662165594
3,60,-0.498645486018541,-0.0721869582226907
4,60,-0.439828975070965,-0.0563251368929565
5,60,-0.476872272393246,-0.063230252064467
1,61,0.0655445773626602,0.698903891613035
2,61,0.0530142720550852,0.669721129862149
3,61,0.0924729010610707,0.723891077561799
4,61,0.119519320399606,0.731852935108538
5,61,0.11845521509128,0.745912343468106
1,62,-0.315711802000784,0.0845067493165359
2,62,-0.277369915544213,0.140237844886411
3,62,-0.303508871665602,0.122147076491168
4,62,-0.259606112066284,0.149396499118954
5,62,-0.290685599701836,0.133813064381331
1,63,-0.418919987560154,-0.389152973375572
2,63,-0.32816518707967,-0.339857733173953
3,63,-0.334773964369724,-0.358298200072658
4,63,-0.375858030977749,-0.390820713705472
5,63,-0.368397823258546,-0.376128508778111
1,64,0.184943102287006,0.0383450912622869
2,64,0.192018562348285,0.0436607925352782
3,64,0.276884917307858,0.0634654956545464
4,64,0.287190446410385,0.105884404277993
5,64,0.292833712486874,0.07436037972471
1,65,0.391387331913671,-0.244634501923887
2,65,0.363184882571329,-0.292980068112247
3,65,0.367966788374466,-0.260841316054387
4,65,0.324219492372968,-0.267321339475681
5,65,0.162840705598951,-0.29850686427402
1,66,-0.139293976447554,-0.0372372400863372
2,66,-0.12911840803111,0.00963850621406451
3,66,-0.179930387943061,-0.00151342433851414
4,66,-0.183994326609543,-0.0242331468071056
5,66,-0.207601938075277,-0.0377718626199196
1,67,-0.334178242610717,-0.540070161694401
2,67,-0.300111345808846,-0.501751983283662
3,67,-0.273284103224413,-0.472536619480706
4,67,-0.343732435629083,-0.524073602205896
5,67,-0.33615617429739,-0.540559651029053
1,68,-0.39811653146489,-0.261453541503525
2,68,-0.391192595577461,-0.244792126282694
3,68,-0.474808424290239,-0.322757615345813
4,68,-0.474752171105563,-0.28681046256001
5,68,-0.423434507313735,-0.27207428038217
1,69,-0.74454177654241,-0.352846219969324
2,69,-0.733423257451582,-0.324331809674658
3,69,-0.79021776403881,-0.35632859994108
4,69,-0.834813486226805,-0.39141370817304
5,69,-0.828204375642204,-0.369327212763185
1,70,0.308026768338727,0.229001461462022
2,70,0.311904177024682,0.249603057398011
3,70,0.28669500328032,0.238281124853008
4,70,0.220837748711762,0.19196085689734
5,70,0.289822299421409,0.239639913695488
1,71,0.225707338429288,-0.350847478975506
2,71,0.203830672002406,-0.275955225279812
3,71,0.141892265836025,-0.347507233060083
4,71,0.164082335845658,-0.312448463142342
5,71,0.195842067851913,-0.285971788131184
1,72,-0.278875179345716,0.0401402671030498
2,72,-0.276447087647571,0.0386355860131138
3,72,-0.323906470734716,0.0418853729823896
4,72,-0.315833776528054,0.0349042017459331
5,72,-0.281336737297858,0.0635005319241538
1,73,-0.0213650644738551,-0.686613882845661
2,73,0.0156024383742362,-0.672735175008999
3,73,0.0567802115652532,-0.648297192559511
4,73,0.00642300677119591,-0.695003072081074
5,73,-0.0339316304650076,-0.715758722102157
1,74,0.0366429005725264,-0.0192981088590591
2,74,-0.0344539587968569,-0.0529911917974103
3,74,-0.0573348112432438,-0.0424338226358046
4,74,-0.00790398398555018,-0.0280844525049384
5,74,0.0207617187005069,-0.0163689832755251
1,75,-0.179504032927139,-0.00429752291976967
2,75,-0.170088222500387,-0.00872663392903717
3,75,-0.147103469200609,-0.0119240608594392
4,75,-0.194970280518184,-0.0238297827878905
5,75,-0.169862520502174,-0.0230909580043906
1,76,-0.0884332260034717,-0.117925288815506
2,76,-0.106746799072528,-0.112819697303233
3,76,-0.119280753106099,-0.130604727569361
4,76,-0.0491248414346357,-0.081148393840723
5,76,-0.0788810940226553,-0.111487158245725
1,77,-0.118470795279258,-0.170004227453274
2,77,-0.1253072151952,-0.182305879602273
3,77,-0.190131314007479,-0.208718399335673
4,77,-0.173446255975225,-0.183675481456784
5,77,-0.156570398962092,-0.201797624388777
1,78,-0.0373732441255904,-0.125234843597706
2,78,0.0238296912723588,-0.0633024715473763
3,78,0.0323532020340005,-0.0355792910237801
4,78,-0.0457626086726315,-0.129400165710029
5,78,-0.0289465352450916,-0.088611672054783
1,79,-0.276148856924564,0.486298692500498
2,79,-0.229114653532128,0.514865996722866
3,79,-0.259186759203656,0.491366888650596
4,79,-0.264977092982102,0.479990328161929
5,79,-0.317794801104401,0.429954422192981
1,80,-0.0335811465353162,0.170420702582849
2,80,0.00788653226322113,0.193902390916191
3,80,0.0245736084504257,0.206025335272167
4,80,0.0273371787481261,0.253228496919654
5,80,-0.00595087045171073,0.221236579332297
1,81,-0.297140840674683,-0.719502663986935
2,81,-0.32993045846612,-0.642943861440332
3,81,-0.319130514328574,-0.682875330120485
4,81,-0.34616922673049,-0.696202957778735
5,81,-0.300593212396589,-0.677503684186931
1,82,0.311562385772645,0.00695459007417812
2,82,0.324675977970127,0.0451392272644377
3,82,0.391144093869966,0.0330217867384221
4,82,0.350546759927599,0.036943992202802
5,82,0.34025487284352,0.040255364656875
1,83,0.64435843184291,0.250418061453587
2,83,0.635740564698993,0.26735583594583
3,83,0.633910617289717,0.248634118452648
4,83,0.691599093078499,0.264419375482526
5,83,0.649606608234547,0.26690667058798
1,84,0.591614965322965,0.322163345473363
2,84,0.608473612834756,0.331679845013287
3,84,0.621849051395823,0.323587575152843
4,84,0.582854795417505,0.3039162443486
5,84,0.586474688245866,0.310083190796607
1,85,0.233185382018825,0.0737202021787458
2,85,0.318483624836064,0.0909823133394825
3,85,0.21984151073268,0.0298840954293208
4,85,0.353114376739025,0.0943119381300545
5,85,0.258721781654121,0.0478245029866706
1,86,-0.292294517896802,-0.227524920355838
2,86,-0.311252648260637,-0.262605318453547
3,86,-0.29967081982217,-0.245309890514924
4,86,-0.358904868696819,-0.23037107712879
5,86,-0.310371010626305,-0.248618063097092
1,87,0.168845057423975,-0.0218622312645297
2,87,0.117342048179904,-0.0646092907674437
3,87,0.103903126119788,-0.0859320588836082
4,87,0.11151439054742,-0.0501556425853413
5,87,0.130718341732033,-0.0585996424286458
1,88,-0.263239016998526,0.0228810350189664
2,88,-0.160546373910425,0.0390530152763748
3,88,-0.152804452251073,0.0628911589383114
4,88,-0.188654514011094,0.0266940395219508
5,88,-0.220096971671561,-0.00507114716536132
1,89,0.165578856635646,0.315488010333227
2,89,0.173659736452583,0.293284012340268
3,89,0.217979744251724,0.299379785924823
4,89,0.185863132177725,0.288280940726837
5,89,0.212957775948426,0.337580131941165
1,90,0.271279237028931,-0.391333304905639
2,90,0.27650432944373,-0.351420131089378
3,90,0.252763586317566,-0.417600429615848
4,90,0.235719976881922,-0.399656512594323
5,90,0.289654367636927,-0.375514052491125
1,91,-0.7400815970214,-0.00283676552354159
2,91,-0.803817627171111,-0.0566424431653798
3,91,-0.770690203069303,-0.0298747309120525
4,91,-0.770690203069303,-0.0237468047869601
5,91,-0.785722725707833,-0.020674141860718
1,92,0.073755083085352,0.0492853044165693
2,92,0.109873400704329,0.0971820381504141
3,92,0.01936412375163,0.0393795738781538
4,92,0.0798498706536213,0.0625151866814124
5,92,0.118343281117428,0.098896232001608
1,93,-0.746143711348862,-0.0349950753760124
2,93,-0.724564270768917,-0.019970182506587
3,93,-0.72782737829261,-0.047678217422703
4,93,-0.728181444407208,-0.0443835967399416
5,93,-0.730869164119267,-0.0242422945432001
1,94,0.170033332346418,-0.156872108365215
2,94,0.106280737344459,-0.172122024808467
3,94,0.157874029123195,-0.155583113333006
4,94,0.106841881175601,-0.161489843080866
5,94,0.113720242492068,-0.189359495479867
1,95,0.327582520041401,-0.521113769064573
2,95,0.336320543264933,-0.512834803740387
3,95,0.350948640230093,-0.492488148806178
4,95,0.321264092592355,-0.52823834383019
5,95,0.364318384461806,-0.47753845807994
1,96,0.149722223009765,0.00921225872201444
2,96,0.223624877632555,0.0626864874695595
3,96,0.183068381925415,0.0522971767148891
4,96,0.168916140717665,0.0262064565786843
5,96,0.16564490841138,0.018174656729317
1,97,-0.165316955059794,0.349212543044561
2,97,-0.22115946527598,0.304777908910632
3,97,-0.225646551165804,0.282299651418952
4,97,-0.18905189081409,0.319447095166351
5,97,-0.256419822024736,0.286986668495824
1,98,-0.233071979400482,0.196034228208148
2,98,-0.261984868344553,0.17448032993481
3,98,-0.265221706624553,0.164586907893572
4,98,-0.274395896414865,0.14127371316403
5,98,-0.294340322209263,0.156358471962606
1,99,0.281540684661169,0.25181418175196
2,99,0.249832411026842,0.286732390364003
3,99,0.279211116633181,0.231959359273464
4,99,0.281016278223288,0.284178316119819
5,99,0.362655716644038,0.316108309833642
1,100,-0.223470164022214,-0.101885150513186
2,100,-0.194588235377109,-0.0840472127654919
3,100,-0.162842509675741,-0.0508096997090814
4,100,-0.206968278070026,-0.0853935722752661
5,100,-0.149534448289139,-0.0488206462128161
1,101,0.126065121658438,0.0967094055892246
2,101,0.141748648360218,0.109798757420214
3,101,0.059143891697001,0.0619625184079231
4,101,0.0516114004572971,0.0616227339519345
5,101,0.0276242100349278,0.0550024650291446
1,102,0.213256187090257,0.0919412165704254
2,102,0.275499312543623,0.134375369099759
3,102,0.229688427147315,0.105990430960046
4,102,0.225920499825991,0.060405552861821
5,102,0.233479639169437,0.108341943514659
1,103,-0.244408914043236,0.0371438500566335
2,103,-0.207681978184088,0.0554572932376238
3,103,-0.170527323873294,0.0939600370536912
4,103,-0.229051166264816,0.0294820143419554
5,103,-0.222987532221756,0.053408699372456
1,104,0.256707210826851,-0.0864604819826579
2,104,0.333207997707378,-0.0823791225296867
3,104,0.384181719206537,-0.0742338434036228
4,104,0.396700166671023,-0.056724864778008
5,104,0.353150092950784,-0.0316739552046205
1,105,0.293153616001223,0.14736992410879
2,105,0.358114505108345,0.204401011782465
3,105,0.297696714881675,0.151311354431758
4,105,0.317329915836876,0.180765201025178
5,105,0.288493615563546,0.204633059413906
1,106,-0.0304858682419782,0.21744223701576
2,106,-0.11326564130966,0.16508695292564
3,106,-0.0260029234659611,0.190023193215489
4,106,-0.0695394367870668,0.19089334746862
5,106,-0.00193575458760182,0.232701049435961
1,107,0.11146258014556,0.244878318181344
2,107,0.0418921388026626,0.205350170008936
3,107,0.0390408417377713,0.233531813190149
4,107,0.0573710560968008,0.229997675172654
5,107,0.0579185226921324,0.232751585192714
1,108,0.358034279580773,0.221680207061745
2,108,0.381545499875183,0.181741493115901
3,108,0.353306166644683,0.231797672577332
4,108,0.453336486531605,0.255760076623765
5,108,0.328051258957134,0.201408514777259
1,109,-0.141166236634367,0.462750991883239
2,109,-0.0957155470254163,0.51471095615964
3,109,-0.0641809215055926,0.533682524092738
4,109,-0.134075631845495,0.47030390128189
5,109,-0.0492147089267494,0.528656879101228
1,110,0.302345014675164,0.247485026609705
2,110,0.354328715780557,0.317290435770867
3,110,0.297650171191273,0.306944519197208
4,110,0.328806723798181,0.306070592631274
5,110,0.339373311678327,0.284983308204038
1,111,-0.206076623409525,0.0344405940095336
2,111,-0.115286150885273,0.0771716169835793
3,111,-0.177706327040626,0.0551781256651242
4,111,-0.0919500972476384,0.107236039959678
5,111,-0.17176029159822,0.0360972884883606
1,112,-0.474958952383379,0.302118480746186
2,112,-0.483178298645925,0.286570674853582
3,112,-0.411569442028427,0.348673326422006
4,112,-0.454365928181392,0.316018397840538
5,112,-0.513598468991229,0.26994721915838
1,113,0.658212737502108,-0.197701819716436
2,113,0.562826355407111,-0.234861622703422
3,113,0.565467515281591,-0.227211030199487
4,113,0.710633940886564,-0.187289666194364
5,113,0.617828066010325,-0.244034865973562
1,114,0.594951444577114,-0.0134580383829125
2,114,0.501038113145338,-0.00989974272292427
3,114,0.485299190424315,-0.0157389914174849
4,114,0.534453655196125,-0.00211514322011608
5,114,0.466707739243526,-0.0215689744555359
1,115,0.134995036601073,0.0437827109267587
2,115,0.255698171330523,0.0865631703452983
3,115,0.243299446808766,0.0958424107841019
4,115,0.217594005147186,0.0488515711811387
5,115,0.280005968064165,0.121236219592849
1,116,-0.1653728495375,0.255134138348527
2,116,-0.134286685488846,0.256519166061455
3,116,-0.0936026179024989,0.29725771185387
4,116,-0.0458624701731403,0.315619915288588
5,116,-0.0531697520885142,0.321198344624505
1,117,-0.14549683730918,-0.115209693721544
2,117,-0.180007316278582,-0.142119486475407
3,117,-0.129246040255053,-0.0992659442887968
4,117,-0.118978741552978,-0.112535952493935
5,117,-0.0332035353108414,-0.0667227089999719
1,118,-0.052378274094408,0.281601075793393
2,118,-0.0769545756873805,0.28787415809389
3,118,-0.114692137268961,0.252754659349667
4,118,-0.0515294610295837,0.29932397768178
5,118,-0.102235609201096,0.224300518856218
1,119,-0.293629486925193,0.182618729114657
2,119,-0.277411972290595,0.201184540206366
3,119,-0.268825579554258,0.193964361570222
4,119,-0.214624154105261,0.246350237329722
5,119,-0.220306192857318,0.231246585721948
1,120,0.355375910941802,-0.268887341378048
2,120,0.314300225363353,-0.218994432028386
3,120,0.328080738006984,-0.243623222781113
4,120,0.305669682424176,-0.277450221949034
5,120,0.30041651374505,-0.2736640194677
