rep,id,eta_logV1,eta_logQ,eta_logV2,eta_logVm,eta_logKm
1,42,-0.242902135868593,0.087925410638813,-0.166570581557072,-0.0230171161829779,-0.43678899189891
2,42,-0.290075381829898,0.108896960568971,0.10241972588065,0.233150788175121,-0.0280913789215986
3,42,-0.280250470522607,-0.213126599958355,0.01770180588786,0.101252947204817,-0.198215970158664
4,42,-0.289658985785063,0.0125361256166,-0.165935192932778,0.28878204041107,0.0615556447809291
5,42,-0.422250916897422,0.101311367383894,-0.0641451529857714,0.25908927940632,-0.116423673610228
1,43,0.433835990485331,0.120501630742293,0.172371569648201,0.421773371250837,0.665810101252465
2,43,0.414052367712762,-0.3202213435747,0.331923542888579,-0.139735209024866,0.037420882060538
3,43,0.356295820449174,-0.242315029026385,-0.0892236594407649,0.229910674165737,0.291169531405938
4,43,0.442113042243301,-0.0148923673288221,0.0730731603030496,-0.191393316720586,-0.150083921700764
5,43,0.46040622238543,-0.121145188280142,0.116280299647375,0.15350189180361,-0.0109213930354626
1,44,-0.511180565201377,0.154648549796298,0.179121734279387,0.0644982964682742,0.246030836329541
2,44,-0.387624093822005,0.0578548438033103,0.21662428022587,-0.169477849384981,-0.123472791310204
3,44,-0.50394509717189,0.177460813715493,0.160184898904845,0.0594650312194595,0.142127734692782
4,44,-0.42406541659682,0.156148115737014,0.408732602670484,0.332939208820348,0.713975625585856
5,44,-0.507066025466087,-0.215436770724466,0.0942774241194548,0.265661784726387,0.518655638089647
1,45,0.330826821110599,-0.0487960792410307,-0.0732686101009764,-0.138942053642083,0.927067677860547
2,45,0.322877845534656,-0.144413688147815,0.0278292135804465,-0.341221966819183,1.10871549096446
3,45,0.3203178313521,0.429069175165748,-0.116753185277538,-0.0858618840473686,0.990254768743605
4,45,0.309241210294363,0.163035715179543,-0.205886020031,-0.634857556820008,-0.192538430007705
5,45,0.255802494444011,0.0902697959446188,-0.0918938158429811,-0.48660632599917,0.404361944239839
1,46,0.410974563076965,0.295135195165317,-0.227698608730962,0.385008283666091,-0.323099081229041
2,46,0.284523442681133,0.0934189868619488,0.0200027309064042,0.371540744619914,-0.244444580486769
3,46,0.306746482774021,0.0498326505006543,0.118877494098108,0.284410789187707,-0.333650106519226
4,46,0.406067978705291,0.336946103488399,0.00447353011045284,0.417523388523992,-0.322694769442459
5,46,0.338808084445689,0.177746403117079,0.0891634562667653,0.372655968597988,-0.341236918408066
1,47,-0.389430061666644,0.0783250093149954,-0.0877070885508482,-0.396384075639187,-0.800690479995776
2,47,-0.408723031419595,0.524787544376862,-0.108690259489888,-0.480957644405316,0.188402420883769
3,47,-0.319302836343775,0.0865888472606482,-0.542386268294153,-0.133516716726839,-0.124335349156926
4,47,-0.309343257180458,-0.193393722822022,0.0934709737481927,-0.490833772432143,-0.231296684365232
5,47,-0.29144518394772,0.301629074136893,-0.0893136445733958,-0.130069569226788,0.504952403984812
1,48,0.293400643146164,0.126967918757855,-0.109079404289907,-0.318590662178969,-0.197751665568412
2,48,0.406769452942741,-0.120660943845287,0.121633289947172,-0.535107387996285,-0.387846711056108
3,48,0.295637933930852,-0.207183296522143,-0.279828842891895,0.0983379202070732,0.174902883446977
4,48,0.329609877257238,0.166770250372784,-0.0925516326014091,0.0478903377898536,0.31731435175406
5,48,0.417816849801939,-0.27817984485267,-0.219982629194235,-0.236700623011433,0.333068452884934
1,49,-0.468110942144626,0.103679661856031,-0.574245082955624,-0.0699560257157017,-0.334382240725357
2,49,-0.576463247795529,-0.203225703199364,-0.426022741467116,0.0466430558765865,-0.265691572474003
3,49,-0.442881813287457,-0.502728667486145,-0.469480834622392,-0.156214045963625,-0.387307426810296
4,49,-0.579237452791559,-0.388405714371372,-0.363181122897874,-0.11039451068099,-0.435521996785913
5,49,-0.52653139865362,-0.226675830395185,-0.318897938160508,-0.306081089039304,-0.650807309489494
1,50,-0.0462573296230541,0.154562396458379,-0.14242545964319,0.244180810385135,-0.118838483077414
2,50,-0.017671043018126,0.156541360262092,0.110211910901365,0.0619467866473671,-0.540737057749639
3,50,0.0723129002693947,0.26686338316045,0.473708600677641,0.131053775913444,0.442729494403309
4,50,0.00879974901431072,0.265791452057077,-0.00761369032996903,0.157782441363128,-0.32127088546774
5,50,0.0339135567850546,0.437756101763721,-0.133536257262452,0.388168912858252,0.0406300714621273
1,51,0.0181351976887471,0.294431465616389,-0.179889490367474,0.507004911378816,-0.837460371731849
2,51,0.0408024514339416,0.0997240849699865,-0.214436651784109,0.6665710892081,-0.711983352691665
3,51,0.0577797503588328,0.0189763672294408,-0.207207300841706,0.588359744940158,-0.756318200208457
4,51,0.0527675884654498,0.084712491131025,-0.226875797851444,0.629761679635391,-0.740105783470522
5,51,-0.0219131584115883,0.253121329686891,-0.165566005024716,0.559463790432004,-0.775879441981751
1,52,0.295915520097866,-0.183987309420645,-0.434558838349721,0.215478132048727,0.0506462015771386
2,52,0.150035106848541,0.0642853336896813,0.0972611671992173,0.11305745207747,0.255281454657933
3,52,0.264627097912252,0.145798098041533,-0.0687209105329203,0.216457630838658,-0.0113621661734775
4,52,0.143539835608413,-0.000254873456649374,0.0629556364172055,0.0502525776671872,0.318284800566753
5,52,0.19599644187264,-0.0131895762898087,0.753214333555631,-0.494889145767745,0.477312811574815
1,53,0.249763424221396,0.0319913142083407,0.0293917622054512,-0.19872520622705,-0.355964737898763
2,53,0.22531443165754,0.120431264455109,-0.0115422822781701,-0.170800114965553,-0.195588412509471
3,53,0.137520982707747,0.195072077059877,-0.241066316008609,0.353003340175746,0.328108455153164
4,53,0.155501640241277,0.494454193789574,-0.496596672189286,0.13013330744432,0.0188864676032823
5,53,0.1860020455554,0.138878407290808,0.100162284920475,-0.319127617445335,-0.273023505564249
1,54,-0.168806366737845,-0.168428688917636,-0.185462789337266,-0.0982909523943005,0.729813479474633
2,54,-0.206325012933667,-0.391481028231586,-0.386458941323375,0.110887767361329,1.09733231253948
3,54,-0.378063492386782,-0.330605297794257,-0.512162131270871,-0.22903840755736,0.434415534358554
4,54,-0.299860615829351,-0.708342041414348,-0.0595745988005792,-0.409306116611887,0.199636739745626
5,54,-0.296228047574786,-0.0900499408832256,-0.128165146593853,-0.356744760381627,0.595189827968957
1,55,0.735755378263416,0.1289026566453,-0.44979544855392,-0.131244384361399,-0.294931404878098
2,55,0.760951551701928,0.1968476886193,-0.272790572734327,-0.0986826434305684,-0.418449178517673
3,55,0.820069866365492,0.0893003224867729,-0.200173200133297,0.109973348540138,0.536821483438471
4,55,0.792258962483438,0.159130206092932,0.224779555007002,-0.0862531343946276,0.348606711801784
5,55,0.852031769269124,-0.425138261937698,0.242564014122758,0.234905550858103,1.05097966484641
1,56,-0.295239496113441,0.103028640590954,0.572337405216175,0.134289613035627,0.468001386208811
2,56,-0.435533296951646,0.0530029591136136,0.404102707715204,0.0334389104095108,0.571849266265318
3,56,-0.43840182326459,-0.0655000157902511,0.532639507056988,0.146518123935735,0.631939570678081
4,56,-0.265416407674702,0.19079626779195,0.42370819592849,-0.132210320464761,-0.367589296507887
5,56,-0.378416480847258,-0.110635854716801,0.47854626682636,-0.16076324220749,0.0859007198563708
1,57,0.166085173467169,0.185070555606454,-0.282147445989444,-0.111459559359238,0.441937249221344
2,57,0.226266882781102,-0.191560019034571,-0.956790387857354,0.172198384693436,-0.19943179339228
3,57,0.24288160416071,0.0320642564066146,-0.097919976337491,-0.232929679562302,-0.628728651271057
4,57,0.206003571486319,0.0967577967368618,-0.347904576461623,-0.184030664962319,-0.644797176138375
5,57,0.275595443259819,-0.161834234171135,0.158935361414059,-0.15636878683371,0.260071312091097
1,58,-0.014288703084091,-0.0348348815283379,-0.146423479129366,0.350651492103416,-0.133379099237474
2,58,-0.00990270241086659,-0.152960059038603,0.145817045057408,0.0882460924485872,-0.735013792065464
3,58,-0.0491934939854346,0.120310657600523,-0.410032555510449,0.290755309449763,-0.23156729230662
4,58,0.0518048717210784,-0.174941048689297,-0.052690586820431,0.338908947794151,0.166299077190013
5,58,0.0425047603345323,-0.275303497446012,0.447214943391284,-0.0765785154943332,-0.0191714480069542
