rep,id,eta_logV,eta_logVm,eta_logKm
1,47,-0.247689241201179,-0.134047720711466,0.227852273965066
2,47,-0.203896689546893,-0.254802124493068,0.148266408618587
3,47,-0.0420756788694579,-0.185245994416333,0.184510212241984
4,47,-0.274423958152203,-0.105775705933978,0.280224253511078
5,47,-0.136283732029523,-0.277838179487759,-0.0819019435137682
1,48,0.457068683097827,0.156938000300237,-0.340038981673262
2,48,0.420864198693154,0.454297075058483,0.0952969670687743
3,48,0.434634758774479,0.0895698881438544,-0.755083022342605
4,48,0.447266187086497,0.280147265394913,-0.0774465609259738
5,48,0.44589745356323,0.272152423804627,-0.0734476255671992
1,49,-0.0941028204902428,-0.0152509145958056,-0.0802118419225392
2,49,-0.167232821850508,0.126995696427703,0.261619373459311
3,49,-0.158822261176826,0.0917050147666091,0.0742444488846087
4,49,-0.117640352044787,0.146428019746581,0.172726347635714
5,49,-0.126051208440329,-0.00144028916382302,-0.173886660691483
1,50,-0.153587042804883,-0.51202058780306,-0.19321893484897
2,50,-0.15441574338874,-0.410182960840632,-0.131679278958473
3,50,-0.274862573950507,-0.139674692395623,0.267992408317736
4,50,-0.241771861188098,-0.279815613876838,0.120996863902749
5,50,-0.202970255143359,-0.158656171232486,0.257513755237908
1,51,-0.324182919024773,-0.0211289848554506,-0.463407437933461
2,51,-0.407336082218618,0.00882809463607775,-0.390447964888221
3,51,-0.443876004218259,0.00847662334426353,-0.416628774697513
4,51,-0.378943081766614,0.0155668156348178,-0.404086076590346
5,51,-0.391394950847985,-0.0366050856361746,-0.540244282025932
1,52,-0.632593654352948,0.0433855803890569,0.568410167011359
2,52,-0.618120699563075,-0.311927399380837,0.0575071408676577
3,52,-0.513243100697833,-0.129403805733862,0.355047913291335
4,52,-0.650677935035902,-0.215742367645772,-0.211270488056672
5,52,-0.459188621837642,-0.369409674361915,0.0338818466917387
1,53,-0.38955401024098,0.361457954183337,-0.091602877638126
2,53,-0.325261313825547,0.356164259585239,-0.146523216467268
3,53,-0.390428875092299,0.346597318694295,-0.113301858829435
4,53,-0.340854591731413,0.0242603361668486,-0.554055241690323
5,53,-0.312628785804104,0.0818159483485134,-0.484298996657308
1,54,-0.255537652213725,-0.343275955959998,-0.0845885970558138
2,54,-0.315578805051099,-0.150887572385776,0.126247842489901
3,54,-0.326918285612216,-0.634977388011497,0.0820202833852381
4,54,-0.356690801421649,-0.574353630993579,-0.277567956392814
5,54,-0.346679276185478,-0.256688631024859,-0.508609515271901
1,55,0.152367207900648,-0.0168666194870249,0.0299196103819678
2,55,0.193196833637763,0.028242606311678,0.0844677880196567
3,55,0.118881044404485,0.184457731167713,0.266211025640871
4,55,0.215654061806575,-0.15471156720205,-0.225628707201768
5,55,0.114055613222684,0.09107932130498,0.159225981898088
1,56,0.181465473611735,-0.0272604927503028,0.443928485152308
2,56,0.15245918080538,-0.0134905453149114,0.048187426935615
3,56,0.112509831397129,-0.252899898674336,-0.275591738947074
4,56,0.22593893994945,-0.34998618173845,-0.0956820018570176
5,56,0.150652282137663,-0.386774404639635,0.0809424823542956
1,57,0.0929947257233983,-0.0178424249461755,0.0930854310376617
2,57,0.0524677587865698,0.0950236283559208,0.250152696362249
3,57,0.093520177352138,0.0207902769250656,0.106454564693735
4,57,0.139234361882455,-0.448659530794846,0.499239363675491
5,57,0.073086013185187,0.154051966420271,0.381627982489307
1,58,0.263723959828567,0.182589795400398,-0.0917309520614287
2,58,0.324022620186834,0.0236727772750166,-0.215585875593761
3,58,0.308147019830736,0.055719320881956,-0.392277887305023
4,58,0.361338533998737,0.031730501712344,-0.0510966143825891
5,58,0.328962803878327,0.39869751512111,0.272602856995728
1,59,0.141001911044675,0.186959208064823,0.120154463032427
2,59,0.281058801052766,0.171186085379635,-0.0235753297775427
3,59,0.338681499398275,0.448766913700404,0.293304298410495
4,59,0.302378961089891,0.35568853169931,0.219143419855288
5,59,0.1559026970091,0.0224396182838265,-0.106606844504767
1,60,0.229048725675954,0.0126225611252664,-0.255549164088168
2,60,0.0745340737722149,0.0959785880727782,-0.0640368950588077
3,60,0.150300178654701,-0.0509980190598878,-0.299930547651591
4,60,0.140604217396756,-0.0498117977711015,-0.296620789359389
5,60,0.184704204058044,0.158277856896761,0.000426281163956092
1,61,0.0197613970359102,-0.243858136525581,-0.0816012007285589
2,61,-0.000501485284148201,-0.283014458858714,0.201829509662264
3,61,0.0334207740551489,-0.103542685938342,0.310674904156333
4,61,0.0481791540139291,-0.297386953401996,0.199397657377798
5,61,0.048184972856604,-0.05490335741486,0.296807542401955
1,62,0.067045960770562,-0.0795698430412646,-0.0243252412719565
2,62,-0.0168229983986327,0.118873654056691,0.16672792998308
3,62,0.0404692984611309,-0.199698596881675,-0.25706605137993
4,62,0.0142328161269708,-0.0286636476853044,-0.0665858562036984
5,62,0.132777995237019,-0.0849546252724686,0.221774499671597
1,63,-0.255391905326796,-0.251847588309587,-0.254005895067969
2,63,-0.253340798661035,-0.145268307991434,-0.197798260924432
3,63,-0.302987366250167,0.0694928399110604,0.23429751499037
4,63,-0.340576726532563,0.104702347576834,0.346677461721286
5,63,-0.416355038909056,-0.116702427190424,0.0220616383037593
1,64,-0.573695199550612,-0.176622266283431,0.182284857818401
2,64,-0.555056956865657,-0.228337219750448,0.0696582157678123
3,64,-0.530711914642417,-0.304131057604651,-0.0809174370483979
4,64,-0.564315148084191,-0.437691491337542,-0.169535211909034
5,64,-0.467100618860738,-0.432085986408594,-0.241908490314284
1,65,-0.361984777695776,0.291556849664216,0.0134648831631222
2,65,-0.356859466447546,0.198553990120418,-0.162120558657482
3,65,-0.348169935009896,0.345902719955308,0.275378940805953
4,65,-0.25752438393242,0.0230291213311909,-0.184978525124949
5,65,-0.243820382424747,0.208721738969969,0.292502348938367
1,66,0.19006910056469,0.416663027989004,0.0595899854026325
2,66,0.25577484043688,0.269077705810552,-0.0730049194684376
3,66,0.233499495199273,0.166997244970123,0.402308661428007
4,66,0.230620399374943,0.0794207966075421,-0.225037640891041
5,66,0.294935560084437,-0.137659975942054,-0.451591879211747
1,67,-0.388779633313351,0.30045984009555,0.216560200051618
2,67,-0.412249132756671,0.21190717666611,0.0768042622363768
3,67,-0.382130598219896,0.0631938752736496,-0.0296387513013838
4,67,-0.342411340602854,0.0833215007119888,-0.0369705034346663
5,67,-0.322821878438547,0.300276307101096,0.112621774735707
1,68,-0.263478262725063,0.0699292237662765,0.0465976223756715
2,68,-0.391857883758341,0.0793032499823042,0.166808508573156
3,68,-0.27739850382485,-0.0161246472384872,0.469120943220034
4,68,-0.3352459881704,-0.0790149267742822,-0.365589906901242
5,68,-0.295065375492149,-0.118675977792231,-0.58396922171958
1,69,0.464188465766372,-0.262700928902935,-0.399916276547978
2,69,0.434336398168064,-0.130548881360953,-0.242737721874637
3,69,0.394222005088821,-0.244888265680185,-0.415708319454427
4,69,0.354176140145061,-0.103247844678482,-0.23040557139237
5,69,0.286958112415327,-0.0534008525363913,-0.15811700321361
1,70,-0.0202014274826332,-0.440097741510531,0.0818367291832205
2,70,-0.10129632432954,-0.451957095849566,-0.212098029546084
3,70,-0.010027179460065,0.000274146403951986,0.517340294870821
4,70,-0.0773379088982284,-0.248549023632335,0.237461116160835
5,70,-0.0360065135637162,-0.254527132112083,0.227307942106002
1,71,-0.28339032941639,0.0465744536253028,-0.142478710089999
2,71,-0.395332667944345,-0.127835436571891,-0.290427381477738
3,71,-0.37461647942716,-0.0635639534138277,-0.324359236502379
4,71,-0.243547040804245,0.106916959777673,-0.0628592566876772
5,71,-0.356275297412466,-0.00160395315282989,-0.193333446597347
1,72,-0.0136511875494191,0.0237682120021891,-0.315266388894981
2,72,-0.101569463262502,0.064731281876353,-0.377664871689101
3,72,-0.12358388813331,0.144159704003646,-0.0491291432201165
4,72,-0.0722254342965681,0.0729475173073363,-0.200491638023923
5,72,-0.0200419697724109,0.13754617718299,0.15443388536124
1,73,-0.356144186475886,-0.131930601926328,0.279144760537046
2,73,-0.401153537276045,-0.179772531973073,0.192459777484652
3,73,-0.361759049916848,-0.117270876991035,0.103914983790161
4,73,-0.412447881367388,-0.284974886662652,-0.0440693731870401
5,73,-0.4158921819312,-0.140233041464311,0.226617623236379
1,74,0.525201552667848,-0.510488030197798,0.331899885661587
2,74,0.500430719783704,-0.392785029957976,0.0650955750347823
3,74,0.491015833805301,-0.342883458518771,0.367820968831146
4,74,0.514141160207354,-0.803179028875223,-0.079085384992297
5,74,0.497050179258961,-0.541564491835535,-0.550800594805911
1,75,0.159208394639151,0.241404718473188,0.094734618942899
2,75,0.248121540103674,0.0601055487774968,-0.167901294733979
3,75,0.133612989644726,-0.150664504594467,-0.291814310192461
4,75,0.167630675161593,-0.0107719177434322,-0.177104114861353
5,75,0.160883301333204,0.0276718900958676,-0.112836723188291
1,76,0.063736315623396,-0.426824239113009,0.228468166697532
2,76,0.0039056243472532,-0.472921400624852,0.147305290611404
3,76,-0.100941286270133,-0.297340798026525,0.316203163189326
4,76,-0.100001867492473,-0.0399593733143455,0.219222243793817
5,76,0.0295142449839971,-0.303783709268373,0.141304381771435
1,77,-0.025101148243654,0.250030737302372,-0.326124402759774
2,77,-0.00677205237859615,0.0567571849839719,-0.606046150684089
3,77,0.103109695739602,0.0570906054017628,-0.657007156512132
4,77,0.0102653198734663,0.032643600679293,-0.644770575098278
5,77,-0.0129652300583883,0.369994357385442,-0.0930454270888263
1,78,0.207074114241986,-0.570110402805338,-0.11838066956802
2,78,0.25224344396447,-0.783180126819972,0.0180424439748458
3,78,0.187372208558131,-0.30243663512097,0.058398289977362
4,78,0.280561322269975,-0.718079925087751,-0.00730220483150197
5,78,0.221683373926795,-0.552413337464745,0.681730355324656
1,79,0.449973288737168,-0.124509316083711,0.00520457680739744
2,79,0.392688063614888,-0.508058412861308,-0.290498854846263
3,79,0.425690067763106,-0.1125230086463,0.107010953214989
4,79,0.472923524367947,-0.0412503434578124,0.170008769415232
5,79,0.519861063769131,-0.153933970799059,0.267012593302127
1,80,0.0628644977105717,0.40094274656092,-0.00285722527634208
2,80,0.205802597136768,0.287492842051242,-0.271905993109385
3,80,0.153142346275108,0.328452209325212,-0.225106834666106
4,80,0.226552481261688,0.404782258335559,-0.00144170623684469
5,80,0.176813272115057,0.456572033334255,-0.0277191237753108
1,81,-0.303843525321929,-0.0857444054175088,-0.282136511644531
2,81,-0.248769448568432,0.168995792401495,0.0638238198348977
3,81,-0.269418544390343,0.264998757300301,0.349500617538107
4,81,-0.266610428770861,0.187391248223927,0.184158528233608
5,81,-0.291166732709151,0.020763079732575,-0.0657787164749835
1,82,0.300899960785472,0.210335588548288,0.0663842050580312
2,82,0.279718587305693,-0.0259851038125499,-0.258903629291726
3,82,0.308316119239691,-0.0539549638744046,-0.330292598615092
4,82,0.337151562096824,-0.141152503896119,-0.430635542937078
5,82,0.352049890253739,0.0841291710455908,-0.160512401931114
1,83,0.0861034990781112,0.540841439445201,-0.0265379384012204
2,83,0.146024345650584,0.52135702321966,-0.141016241423447
3,83,0.0716743632503249,0.218133844899306,-0.383345115605758
4,83,0.149147189557221,0.228783130429105,-0.407989974020029
5,83,0.228392361735947,0.239830964611961,-0.464702275376687
1,84,-0.160085597276119,0.580924906174688,-0.0924590705426018
2,84,-0.116344614804745,0.623231884677588,-0.0674206486298398
3,84,-0.0713170641004861,0.647196286257367,-0.101869537359938
4,84,-0.0840821225823907,0.650196558770937,-0.0837960515467835
5,84,-0.056424518317612,0.548804022239592,-0.194998113766706
1,85,-0.00341938261238185,0.125002846904499,-0.0538971352215438
2,85,0.098853735106312,0.274751935054486,0.0821063118569752
3,85,0.0342015549084556,0.35191918727188,-0.014453233722502
4,85,0.00341859183637583,0.401191987939854,0.480810199989001
5,85,0.0363435032002276,0.302283316997342,0.0106402264293629
1,86,0.727010225949191,-0.0088426026242564,-0.489680118688586
2,86,0.829338732268022,0.173373992832413,0.161527943157459
3,86,0.893074610701529,-0.0937795551399631,0.151890716738238
4,86,0.883504902440896,0.378808578175068,0.404297333765893
5,86,0.822737796383327,0.0121032225912518,0.0386072023326545
1,87,-0.517719600666412,-0.443148915990747,-0.0307781697653678
2,87,-0.482441240931087,-0.381163690725273,-0.241072008896353
3,87,-0.531293560809543,-0.40652490055525,0.00923010223190194
4,87,-0.431680550073982,-0.309399173204515,-0.210400759286051
5,87,-0.450149193148714,-0.568399730069168,0.196296201633449
1,88,-0.0377196352504509,-0.230901606041134,-0.124168210748824
2,88,0.0843042505857486,-0.474998942542807,0.404052892683147
3,88,0.0606531536049493,-0.507435184608899,0.180190794540336
4,88,0.0130573880452541,-0.242575863195308,-0.166609215319366
5,88,0.0460159172347926,-0.233342312539947,0.351404877136475
1,89,0.373992235175595,-0.228667008653539,0.0539059525629551
2,89,0.315152490584406,-0.287422105624075,-0.00795726998534398
3,89,0.349798480988673,-0.174512883557335,-0.149746119281255
4,89,0.311473725455357,-0.0776158820034849,0.57020231642819
5,89,0.247202029071388,-0.17919873736826,0.0266543171850293
1,90,0.110616565525504,-0.0984805349955891,-0.333999547181909
2,90,0.0612816700866746,-0.149618441015014,0.0762088855606962
3,90,0.0784399769412949,0.149815820447935,0.717351502989617
4,90,0.0629012190031274,-0.103131477062368,-0.100619640104885
5,90,-0.0593912078328868,-0.0904782967604316,-0.360723386958074
1,91,0.192145672340783,0.337204606464852,-0.549031158654965
2,91,0.0986577959157324,0.23403624742029,-0.638122331528365
3,91,0.137982724446667,0.135465228428673,-0.800697159415737
4,91,0.177993093901016,0.15680503029196,-0.785890020925624
5,91,0.171169622497131,0.22813935696431,-0.666951739864497
1,92,-0.104514572413845,0.0998448451697733,-0.329132871614749
2,92,-0.154434069066609,0.383442167577526,0.128687920589461
3,92,-0.156962943542565,0.399808815669511,0.105848707556818
