rep,id,eta_logka,eta_logV,eta_logCl
1,1,0.0390807708571361,0.164118036162831,0.105313326851645
2,1,0.231687017193413,0.187123529457343,0.0976544369745337
3,1,-0.0572687882455693,0.0878997530488321,0.0744238218420304
4,1,0.135693607406042,0.16199449112711,0.135659968750923
5,1,0.177833483375744,0.167784562572253,0.13660015012964
1,2,0.293633655631175,-0.438303907227303,0.292145509473728
2,2,0.282557735496478,-0.483497169363249,0.286003003043671
3,2,0.116832648358668,-0.474597267518129,0.272889437777124
4,2,0.153431941163352,-0.464136913712916,0.29358420792785
5,2,0.0683216426101231,-0.496380209255575,0.2620821172925
1,3,-0.267581418842084,-0.0317891016561294,-0.434149451774035
2,3,-0.221525273670706,0.0417754312995343,-0.357767624458671
3,3,-0.156304133927513,0.0454311479442244,-0.359696084445436
4,3,-0.146372177450276,0.0448744140537185,-0.374211240905507
5,3,-0.0182588664630714,0.113059672619041,-0.351631166966241
1,4,0.257307974896642,0.807249466125942,-0.195877972387873
2,4,0.125760718684972,0.69165742738717,-0.274328563240139
3,4,0.245006259919276,0.756209037091697,-0.159606617278907
4,4,0.213151861969814,0.73171818827455,-0.203577645136709
5,4,0.270774316363126,0.709315138471388,-0.157578900467353
1,5,-0.635950673709965,-0.080506946093213,0.427112328438374
2,5,-0.64360305882669,-0.026056456438976,0.467095164004008
3,5,-0.453721652308213,-0.016983342286592,0.480923518343155
4,5,-0.764689597803928,-0.0791062025848773,0.446525348850996
5,5,-0.683197865998963,-0.100625352323886,0.439963926535579
1,6,0.15688955657217,0.160965973046325,0.0484879263563633
2,6,-0.0960835081051144,0.0645778168169437,-0.00492804894046746
3,6,-0.117179851864942,0.103575782843981,-0.0329220712544626
4,6,0.0548184786243311,0.122460758733271,0.00973528745522103
5,6,0.272763612202955,0.117723407229197,0.021730054472539
1,7,-0.397030008599877,0.403915728467926,0.302007622301433
2,7,-0.32639370873989,0.475457995099215,0.339400685652155
3,7,-0.341860879958164,0.429289123279752,0.328483130655624
4,7,-0.469732857945506,0.391811160153301,0.270503606575417
5,7,-0.648270043163861,0.265971111194896,0.216733493560285
1,8,0.00785767078381802,-0.131984774077757,0.4509876840649
2,8,0.0955745733894585,-0.0844573559634715,0.47694537157916
3,8,0.133187056202538,-0.0646682273856526,0.491992798125851
4,8,0.111575120584556,-0.106764131739889,0.468783960283229
5,8,-0.0618814349884393,-0.112334742163522,0.42764557237365
1,9,-0.309390507650918,-0.144060346176168,-0.205155199547692
2,9,-0.340016099172506,-0.137821046628041,-0.194055649368552
3,9,-0.300368546053385,-0.125531412052333,-0.170591927265038
4,9,-0.299752337094763,-0.159782373822999,-0.188653002979397
5,9,-0.224900140037176,-0.168547359445128,-0.180941009710628
1,10,0.269736499274074,-0.00307713192789532,-0.386040894911616
2,10,0.210837601876231,-0.0677192126468951,-0.394557456505849
3,10,0.172071645640349,-0.0186892328184568,-0.389164752431932
4,10,0.312050518772532,0.0253207753608112,-0.34460990384978
5,10,0.378477787758094,0.022009114777801,-0.380256798799107
1,11,0.684982464196244,-0.2753214414195,0.497811616530371
2,11,0.603011417663762,-0.291140302586347,0.480531760438602
3,11,0.575996956709039,-0.362174702998851,0.459620341591224
4,11,0.344681465444501,-0.376996356286139,0.440873928934465
5,11,0.507078713361896,-0.314748677539656,0.465909642685682
1,12,0.0349738432866412,-0.590235857480566,0.155345916813106
2,12,-0.0251794421351322,-0.624012642010714,0.127530355236438
3,12,-0.067231263150081,-0.668611746179099,0.083263643429869
4,12,-0.152762828483725,-0.652009698581606,0.110525468367073
5,12,-0.0132099358288777,-0.595606447808334,0.150067222701825
1,13,-0.380423079692837,0.235846555628601,0.0124869027477551
2,13,-0.244314377456157,0.278600686936405,0.0880872013944369
3,13,-0.487876024123055,0.117236710398987,-0.0395818102389524
4,13,-0.621753332897729,0.12970113223957,-0.0135925835488057
5,13,-0.570377073614478,0.115950755369549,0.00145775573378289
1,14,-0.00645096122648299,0.178261688475306,-0.0462606594451566
2,14,-0.201086190156307,0.21645267239478,-0.0441827891913201
3,14,-0.059597699866257,0.248556535648384,-0.0308340184395714
4,14,0.0403298871100814,0.259967759890637,-0.0328428794920608
5,14,-0.1071723185702,0.24005064076883,-0.0349954458077904
1,15,-0.281280596473524,0.00984123405191313,0.0317082144212621
