parameter,value,se_sa,rse_sa
logka_pop,0.00627643683718072,0.0319156064224654,508.498806733813
logV_pop,4.23147874773032,0.0274863447165557,0.649568303546337
logVm_pop,6.95380644934395,0.031801737470393,0.457328481919328
logKm_pop,5.60167677565279,0.0471777240909267,0.842207181535011
omega_logka,0.310202396843277,0.0247278082532706,7.97150779778268
omega_logV,0.293144991096424,0.0198717346986438,6.77880751921406
omega_logVm,0.280669383023544,0.0251069071411198,8.94536727542301
omega_logKm,0.359589054966096,0.038158317249818,10.6116459115853
b,0.19248697850953,0.00318648262854111,1.6554276311129
