rep,id,eta_logka,eta_logV1,eta_logCl,eta_logV2,eta_logQ
2,8,0.575990383892214,-0.187747679783428,-0.456064685736594,0.0678838540973889,0.172445271283991
3,8,0.204917076431022,-0.587174025888895,-0.359042896870535,0.213305075746995,0.868746966068643
4,8,0.276743662213516,-0.288881650622206,-0.402944396660736,-0.00562535164532169,0.0563002569101209
5,8,0.539426281448471,-0.303582845593141,-0.360289084578042,0.0272471658505808,0.735015725741606
1,9,-0.104997892951305,0.524046518841784,0.0742605747321169,-0.180788013652059,-0.0864194191428435
2,9,-0.247909491546045,0.325654042528037,0.139279792614425,-0.23501167126894,-0.207380443513083
3,9,-0.100067070213963,0.397950171595897,0.154013885091051,-0.213088785649803,0.517876048412185
4,9,0.108663518869938,0.396125638327112,0.1899168553567,-0.243642705061549,1.15102005099059
5,9,-0.000851847847904055,0.342331451446156,0.234042183862811,-0.22997833467457,0.294659836521314
1,10,0.366844406746057,0.582845027394064,-0.0646879916373875,-0.0070353229779999,0.112105024797952
2,10,0.329624324983124,0.446030985863776,-0.149671868424639,0.221519463174479,-0.224007164928776
3,10,0.430345266868927,0.580114715400596,-0.0275566055902789,0.416732900726948,0.426981826954418
4,10,0.433283226776961,0.682028062655882,-0.040553539500152,0.44239088287084,-0.177158893048392
5,10,0.184928192200975,0.514287537136981,-0.0259890672317758,0.166817542411976,-0.258339030347658
1,11,-0.129498034700818,-0.273342664888668,0.170898594352509,-0.12413075693276,-0.314537965486602
2,11,0.152756367938379,-0.120238072256779,0.283954653197603,-0.00741958993620498,-0.829801166507986
3,11,0.441541428113345,0.00540724432034961,0.22845285652761,-0.397654759096939,-1.25526838606518
4,11,-0.151905875802683,-0.274353485409125,0.21650008678543,0.0321018594068463,-0.655041947098677
5,11,-0.0107328569551555,-0.170150173632962,0.197957264077304,-0.261505122732041,-1.21548936515137
1,12,-0.117788471396966,-0.215607443894906,-0.0614930876909756,-0.269615185228448,0.138292109380135
2,12,0.0597604534450054,-0.0692636498769974,0.0466154365600729,-0.0997221281606091,-0.690274427020648
3,12,-0.206654673753312,-0.225682627346407,0.0195669629821382,-0.326978757208819,-0.445956268628736
4,12,-0.0754934918785568,-0.258106671067815,0.0316685397098738,-0.133119814390615,-0.497700336367822
5,12,-0.198136288053336,-0.330454962023743,0.0052716426744544,0.0748716501421314,0.135415201489546
1,13,-0.149511976862611,-0.0326630284725473,0.253108582038153,-0.0522407473980723,-0.590874857139315
2,13,-0.0546710901066012,0.0346097243166692,0.272658657029766,0.143508030852073,-0.517382160610959
3,13,0.260126034087963,0.0869564890936993,0.273986120977455,0.131734896789155,-0.467732481881704
4,13,0.0531750002352934,0.0578776175774406,0.28738192972402,0.273517599199527,-0.260397157544195
5,13,-0.0126304755909873,-0.0191322175077013,0.331931775407608,0.115324212090789,0.0131810245610263
1,14,0.285037436217847,-0.355941232231345,-0.0397082570684236,-0.183512091781919,0.573198464654242
2,14,0.111111300070653,-0.228469253437394,0.0751296457342877,0.123065883287831,-0.483628296750561
3,14,0.375043106787001,-0.179696193143005,-0.0437165248173819,0.128901124650767,-0.475943357540321
4,14,0.729968168011225,-0.220716510299193,-0.0711221519950357,-0.243552066156999,-0.546320799770476
5,14,0.408025546140698,-0.100425796227816,0.00905640049576893,-0.287446737799209,-0.694282551759352
1,15,0.129393972393785,0.0354646456080626,-0.165303981964287,0.109513677223974,0.436108040678591
2,15,0.0171976213599187,0.0774621592743227,-0.304893014361012,-0.102041228845282,0.317698340989492
3,15,0.116406159019178,-0.0625184077413448,-0.425255782428337,0.410334067314736,0.118762676179288
4,15,0.205764877464305,0.243515300815402,-0.381515878984634,-0.0733208140565703,-0.0437677351153144
5,15,0.0674528553778733,0.0530173300000908,-0.354130918874191,0.0825868598946264,0.0793613421477991
1,16,0.295108941638652,0.31733948122725,0.363838435789635,0.290653461082128,0.13856423510418
2,16,0.391541080030721,0.21514307034265,0.426226755931234,0.342950599202697,0.304423188556706
3,16,0.357620674610806,0.260991942818011,0.42871514866384,0.137836469295341,0.287336423546267
4,16,0.168932986424221,0.277579608338378,0.413725969631201,0.287593632840489,-0.253237443270699
5,16,0.116325712633083,0.225561573820132,0.464983507959249,0.29650537459969,0.407124260895052
1,17,-0.212720869208224,0.2513495987671,-0.0310064599864538,-0.201706090631275,-0.237496690804525
2,17,-0.464069730619509,0.0296221563258301,-0.00252820196869421,-0.274620709536298,0.511703389387438
3,17,-0.574210744739576,0.0438741112568433,0.147497216005745,-0.32698986061849,0.641290031172818
4,17,-0.351235633695578,0.147989258857239,0.0178288147409807,-0.196239130494479,0.237497104201164
5,17,-0.407979420781164,0.252263788090866,0.028456022129496,-0.626775812608993,-0.503841434649831
1,18,0.709000255930373,0.433305995729156,0.0413608565573545,0.0163318888109637,-0.428556501160902
2,18,0.466944531634496,0.132869117362059,0.056836345361998,-0.134604603601522,1.01917976480285
3,18,0.107033663616881,0.160556969773949,0.141798438954666,0.131185273512964,0.763038779213214
4,18,0.496267170905361,0.171909964317486,-0.0506707839789056,0.0688725685971345,-0.0185642365516996
5,18,0.420436131713907,0.125160344426071,0.0826280726157567,0.109233475305986,0.504287585034346
1,19,0.162493560312171,0.16164857757809,0.271375303572135,-0.0370529733818224,-0.456425619464783
2,19,0.0270718439879783,0.0408466578317514,0.261109813019219,0.0238272986307756,0.712958136263322
3,19,0.111636846248891,0.117382814858183,0.27186721345214,-0.182978137412049,-0.696206550897646
4,19,0.470962274977106,0.253584581077251,0.0879470514948103,-0.0457012688657343,-1.19241527948944
5,19,0.38022808733606,0.302087666698281,0.152676736655691,0.438452345496031,-1.05757006437399
1,20,-0.0694661054579478,0.0744523163444863,-0.0154191928194761,-0.393052539864054,-0.013046042663785
2,20,0.0942405928241685,0.251347367644025,0.0495999135610657,-0.175863636941538,0.660446213547576
3,20,-0.013067644181761,0.100542131101779,-0.0271352090296546,-0.478625194563721,0.171823616379601
4,20,-0.159521813703308,-0.00160729938216722,-0.156294530503542,-0.148200095151333,0.625792378706316
5,20,0.159802663737403,-0.0826258195165891,-0.0130317084004797,-0.236562758860973,1.834197322524
1,21,-0.260397277335743,-0.162375245662799,0.116330213969565,0.339501709245705,0.805948631774003
2,21,0.121259043261425,0.37760237747909,0.156624728770227,0.184274761892121,0.412328307227542
3,21,0.131037867563718,0.399648662690307,0.128982508749747,0.132940078175474,-0.232586298413511
4,21,0.36630132964306,0.297131598529806,0.106376840809443,0.158158091050659,0.307110801633339
5,21,0.118594309802731,0.210544152048646,0.153154554810814,0.0132112661676916,0.354692802094945
1,22,0.0685735917837233,0.221547429470228,-0.623860391086861,-0.214111540983315,-0.426348604548884
2,22,-0.201246627525358,-0.00470499002261543,-0.583720308382789,-0.109944863604144,1.01921623681599
3,22,-0.408473679406986,-0.193751122696639,-0.484164928540796,0.258972370718116,0.794753536667612
4,22,0.403318431118584,0.244418943405215,-0.518576512570011,-0.253753897472973,0.355217124208157
5,22,0.147507144505296,0.260406864212322,-0.648346348747078,-0.255601687029507,0.142633348133211
1,23,-0.181252379766882,-0.12706966156727,0.528509759214492,0.176765675808168,0.833161519964494
2,23,0.0908820369882859,0.133952272137234,0.504675597641869,-0.247589599439526,0.697124017544229
3,23,0.025038504914625,0.0514427281989825,0.368937824375335,-0.16260688739325,0.035254217673656
4,23,-0.161681665066364,-0.220434862010954,0.459889306101247,0.164701998643421,0.773735743626767
5,23,0.0812744305265385,0.0286401937597825,0.463328053665817,-0.0111319582474918,0.596185016917499
1,24,0.684018688853569,0.639707549517501,-0.160139765658867,0.164781562684798,-0.63712662936749
2,24,-0.0774851135912404,0.114985638524248,-0.241294421924486,0.486725261684423,0.846377993109877
3,24,0.395900153736592,0.451649938160633,-0.0335426084887479,0.0131759757367103,-0.195719049670747
4,24,0.127708477523539,0.312745944589064,-0.106624152607198,0.160137996928951,0.0930823419588203
5,24,0.179450235170772,0.355265347588672,-0.171824538938934,-0.263115255507712,0.563999038556037
1,25,0.0469403739721367,-0.389547608314352,-0.0434704446503999,-0.347570190810707,-0.310057656451975
2,25,0.137422975361309,-0.48636869231198,0.0470376610204033,-0.2395519347693,0.228525208068086
3,25,0.101068032752199,-0.371173607303114,0.036741676883387,-0.267001265749419,-0.305945603054008
4,25,0.132197230391625,-0.322713562001395,0.0231664322184721,-0.294271208269707,0.22002235970786
5,25,0.347123906225112,-0.249922803647334,-0.0237476330458043,-0.24143172094744,-0.0422571714422974
1,26,-0.457705619079189,-0.0237921670921035,-0.126992796388722,0.250493242404421,-0.0959161435823083
2,26,-0.525075532957034,0.0719544182420953,-0.254494396384896,0.00452223626426981,0.297939817582656
3,26,-0.322174363885451,0.0653566460764528,-0.309142987818759,0.377830632903357,-0.545329208552795
4,26,-0.100739968396401,0.27118311781937,-0.228275862730578,0.214822724039562,-0.181174905260286
5,26,-0.442045098261793,0.0565915373097033,-0.247030123064105,0.254743064913442,0.0337157040612593
1,27,-0.281617500957079,-0.171032642103706,0.143516526137521,0.0850036792070428,0.0146089292693656
2,27,0.255678145904086,0.0274792293414701,0.0867517369047613,-0.508040760068367,-0.168573224668539
3,27,0.243297837374907,0.132767663147488,0.018769545486276,-0.781367773594349,-0.25718064035153
4,27,-0.2136987919458,-0.0772401072082603,0.091486459173862,0.353648868033689,-0.410454565923791
5,27,0.239221416814702,0.0624190059479531,0.0214399470429453,-0.115963291455975,-1.33051312959915
1,28,-0.0733516650991587,0.459673494490386,0.116330457356469,0.27377702154744,0.76798090547251
2,28,-0.553763451399223,0.36951305836022,0.117421980232883,0.332687557944337,0.489664812126603
3,28,-0.215306535742918,0.555609138609129,0.0340540260527543,0.0422728642724783,0.108134989697764
4,28,-0.39073200102953,0.445198932293072,0.00355409981633854,0.162269423780857,-0.20070652668887
5,28,-0.473348491345184,0.370146462070127,-0.0256808424090435,0.308109262829008,-0.213794963467374
1,29,0.123536897570534,0.321649347611682,0.115829775915511,0.209723159380993,0.348384076197192
2,29,-0.451284945768931,-0.0415066992932523,0.0882904968487205,0.331949603395104,0.451493476928253
3,29,0.127284173389083,0.418545319164994,0.0589323685335801,-0.189592068576561,-0.428514177841012
4,29,0.052173627150701,0.276449751932135,0.127158714904542,0.112346284856895,0.334429027587218
5,29,0.121414574765725,0.403034027424751,0.109656501496643,-0.124793857234491,-0.0990266555901078
1,30,0.44393684164757,0.21556479175788,-0.200549802779316,-0.302738348192393,0.526049287951589
2,30,0.470857312027637,0.157700415812063,-0.342432035408826,0.026313708748927,-0.552875475674554
3,30,0.424447907850393,0.160402376871111,-0.290360343012123,-0.0863802523058069,0.138334171946967
4,30,0.444953260327069,0.197090018205598,-0.224988201643479,0.174424432672113,0.757026123562681
5,30,0.358051549283622,0.0878232034214375,-0.189348830995916,-0.0436567464988646,0.441445771060705
1,31,-0.729588794841774,-0.736978787390264,-0.0225230223570755,-0.106475700696529,-0.211818426209371
2,31,-0.551685788791833,-0.560011897287915,0.0958456099797553,-0.213513523371611,-0.0815928565319204
3,31,-0.0303257332411957,-0.277890869035871,0.156084035323581,-0.369909339105716,-0.0253485255590222
4,31,-0.227142919537508,-0.334003333175683,0.150234548492402,-0.471020099648839,-0.290844374515626
5,31,0.0268807657743269,-0.227413711491011,0.205766962156216,-0.458806912834593,-0.371638266712411
1,32,0.0507336864082148,-0.222371803876717,0.325703394837211,-0.0794823011930066,0.514351664879377
2,32,-0.0406662449714829,-0.271849825626311,0.284580326845347,-0.0958947808939337,0.480257997966494
3,32,0.0970042648048355,-0.18675086130959,0.31572667498505,0.00273190174333222,0.234712228173632
4,32,-0.139322908583334,-0.28383167892665,0.247415435126874,0.015064542695201,-0.231109117568943
5,32,0.010309256497509,-0.261644191088779,0.348792490235291,-0.0139383046817701,0.56747578133917
1,33,0.144710590073345,-0.110277349120499,-0.398437582287574,0.276637316200702,0.191726130207846
2,33,0.178048652392649,-0.0998040567571019,-0.271563162646424,-0.450882352008077,0.340107750403654
3,33,0.0940438769796306,-0.214456669946397,-0.320343029616391,-0.341161344510196,0.3113094029962
4,33,0.161675167048896,-0.0565943999658319,-0.335761407292498,-0.173539834399973,-0.425864291607522
5,33,0.346841988876441,-0.0433051871687314,-0.249190346067343,-0.175494775428511,-0.0409580797455159
1,34,-0.284476610363144,0.0200899573152354,-0.229020216019185,-0.248102433524484,-0.00648576763265002
2,34,-0.176897065677234,-0.0272461724895105,-0.339438628424377,0.190436014828267,-0.442773271064973
3,34,-0.521743798515298,-0.278968748513588,-0.283878436443449,-0.198000994587986,-0.174657301110993
4,34,-0.2617719545808,0.0134255494742778,-0.168627774062635,-0.221606685348623,-0.174908818947885
5,34,-0.259430168552773,-0.0237366817765232,-0.27075475698891,0.136459713009766,-0.178786601582006
1,35,0.329896981869744,0.098875604526825,-0.0149518351664979,0.0666423058357323,-0.42726140668934
2,35,0.185143376938564,0.0207573578176052,-0.0119629121808013,0.264012470764585,0.302238403211767
3,35,0.120848164274195,0.0442638669017339,0.09326660701885,-0.184909937003204,0.166032304930902
4,35,-0.141726216258831,-0.0583509469351048,-0.00803011379863422,0.00453813311629635,-0.111287169165354
5,35,0.335250144454145,0.16495750734382,-0.157824755375099,0.684448257477774,-0.892422805924368
1,36,0.275913641935907,-0.527922889743332,0.126690648858004,0.201938045436194,0.24316472365847
2,36,-0.0660384294829076,-0.913552235422308,0.101025899491384,0.201100078108931,0.372302609636858
3,36,0.441379818452555,-0.444221061862165,0.14530100462153,0.382878776936932,0.577907279340676
4,36,0.182892012259977,-0.745612350183297,0.111859439655835,0.204572394348237,0.323268958915411
5,36,0.56877507999367,-0.288691985669345,0.205100345997372,0.30319035965627,0.13750070478424
1,37,0.473805609930161,-0.229328917535981,-0.0411762644923737,0.283976731757767,-0.134545305095544
2,37,0.460281898972074,-0.166775900732539,-0.0584350853878239,0.496858621285742,-0.198766982953577
3,37,0.562372078589539,-0.214552422778206,-0.0181179909851674,0.47170245155771,0.232425285017971
4,37,0.367846132755499,-0.315818930950189,-0.0689253376994729,0.161432712204984,-0.00327615770542397
5,37,0.504622635510487,-0.240831674334758,0.0141075163468845,0.551119940196243,-0.0487170225985175
1,38,-0.27228510048107,-0.403272176567114,-0.262248626137353,0.493675429538168,-0.545281514905232
2,38,-0.29123403784716,-0.324352845064086,-0.279421741096446,0.10712036752591,-0.595747056893406
3,38,-0.0321872281094455,-0.249734899810133,-0.18305736101426,0.572583897509914,-0.637007604436207
4,38,0.12272113931101,-0.236121524349141,-0.204275220688599,-0.14158655392201,-0.643236387157412
5,38,-0.330641191884597,-0.320218964463717,-0.29118964985118,0.411396403463892,-0.730906522813173
1,39,-0.0998307949821303,0.464378478904328,-0.128058944365172,-0.13501464479874,-0.783735580946057
2,39,-0.16347157762571,0.412552316958801,-0.00578157037557976,-0.170042792078814,-0.0202095501021862
3,39,-0.103095581497516,0.356161213002842,0.0514188622238825,-0.0728112405985406,0.515341836291582
4,39,-0.516621358922273,0.134861357634701,0.107924157124787,0.29472820374402,0.374334775808103
5,39,-0.576442767271387,0.234289355399299,-0.0381189982743065,-0.512962976931892,-0.00238210613867434
1,40,-0.286109067945957,0.260078945752156,-0.490046642363855,-0.120881011506413,-0.382115475891201
2,40,-0.470081314103514,0.202499280495179,-0.228168302173637,-0.144216830666653,0.393797179104344
3,40,-0.269454059826567,0.335377642397285,-0.416835527856676,-0.371803845631153,-0.364450758413211
4,40,-0.841184798810245,0.0341846081209242,-0.28592606033527,-0.0387652397276444,0.269468570781431
5,40,-0.473971059080159,0.343568901806301,-0.435767171343357,-0.048359022128509,-0.78047075007796
1,41,-0.288563938741247,0.0519430949130491,-0.0205190053894736,0.389785728106488,0.243091521762395
2,41,0.192425205341295,0.427289415640977,0.0475865169924435,-0.418785229387933,0.171364918807468
3,41,0.00416219516050165,0.365437056994421,0.136668333388359,0.280712990657923,-0.484883851318273
4,41,0.14494494686941,0.300443474406229,0.162618821029889,-0.0599970952877621,0.482336141483669
5,41,0.184870218362195,0.360472007169048,0.0382527860606259,-0.193142054236415,-0.0427844691720031
1,42,-0.454120195927178,-0.247910739392994,0.477219712847055,0.00542471470487516,-0.227396417194224
2,42,-0.550103298104788,-0.278357430096519,0.448027649626156,-0.128478563633112,-0.177846440760906
3,42,-0.258205917489346,-0.0442962329341888,0.394272197119142,-0.211453393852676,-1.04942037121892
4,42,-0.479781767181925,-0.142368235568868,0.433368073663149,-0.10069264188274,-0.683267901917489
5,42,-0.412286304051915,-0.213198846634437,0.384976864524165,-0.407791161492307,-0.466544423154674
1,43,-0.410640975627622,-0.216301076645732,-0.132622008985721,-0.215483626790841,1.05853354459296
2,43,-0.768272947696525,-0.354476259174209,-0.1438850491549,0.0219725992827838,0.847085663457401
3,43,-0.168217833670673,0.0900866056959694,-0.0940089092020203,-0.0941780168377324,0.821804932100051
4,43,-0.19552123737785,-0.148157458009789,-0.126268449891155,-0.0594075137277923,0.359146040491279
5,43,-0.135880941883382,0.0248927203593883,-0.117066042603215,-0.18772283048278,0.696914361132354
1,44,0.466951738896727,0.154102668192394,0.389156420066769,0.728299615017894,-0.519498237369444
2,44,0.162160082002509,-0.0878001344077282,0.483479124128943,0.351693933851474,-0.238430061967436
3,44,-0.130756300311567,-0.202792334157435,0.378673274125883,0.0832553021102937,-0.303250514704069
4,44,0.335072479015525,0.0807395147061308,0.39506754030213,0.623701528254615,-0.682693199257364
5,44,0.11175237788885,0.0895459477668486,0.507382209448869,0.159423271232433,-0.495649436355114
1,45,0.036500873146966,-0.121204433662995,0.32316802299463,-0.025052982532738,0.0560846496246396
2,45,0.46959946368691,-0.0265950614868423,0.295691665293942,0.0132831680497159,-0.272737260998203
3,45,0.44495778970382,-0.0905564904901003,0.394840819990988,0.169243558769406,-0.176606691793065
4,45,0.693163921305642,-0.212023586830921,0.38192328279852,0.431773543652053,0.0605699832325496
5,45,0.39726943748803,-0.0387431757646056,0.368837855682907,0.13749154775716,0.0457579993056162
1,46,0.0447556527670607,0.0106099732181216,-0.680725475831589,-0.0284076342108638,0.50846558733447
2,46,0.305087952277073,0.0951311737697873,-0.590403778142377,-0.149119500730076,0.0915575998340315
3,46,0.0587253726018245,-0.0111492055384529,-0.598260341269978,-0.146415051349787,0.0933190918751212
4,46,0.368210859939893,0.0889116193074239,-0.597824687221154,0.0363629400938213,-0.00523146764931426
5,46,0.161475347115712,0.0627170749820571,-0.643622634560859,-0.260535456303735,0.30087667452007
1,47,0.151547737043058,0.209339786464051,0.175059965833087,-0.224752692528244,0.0355285687943903
2,47,-0.559361797215823,-0.0813632779584499,0.184319144471739,0.120035474541527,0.204376303383527
3,47,-0.30011229358991,0.350297851874801,0.129367331619761,0.405411594603776,-0.262387028616518
4,47,-0.385809592859813,-0.140736553164272,0.173147485316559,0.393100654412655,0.568430132670108
5,47,-0.356974278075472,0.0982787550247914,0.170639287568746,0.16250596194667,-0.27813197912955
1,48,-0.218636802775243,-0.303631102494051,0.0794438608338255,-0.536821577537824,-0.783601616977899
2,48,-0.00983386405213107,-0.200468107417933,0.162645353134554,-0.316796596216246,-0.73177909757611
3,48,-0.014929764632028,-0.225834222431845,0.117023025599173,-0.371085647970919,-0.158647100813796
4,48,-0.491434233298658,-0.631399084846339,0.153660271960056,-0.133515955185823,0.0321329167954572
5,48,0.218920365241503,-0.178124278726851,0.154849398933569,-0.535389370093841,-0.262122726443807
1,49,0.128874558409235,-0.0448048931421123,-0.120391088430675,0.441910960782013,-0.345920775670535
2,49,-0.0230476642933031,-0.0745096860974125,-0.299084793639443,0.251473179482949,-0.676337401142568
3,49,-0.0913880924115194,-0.31952006238876,-0.231239817995304,0.421072312083561,-0.0378900917101482
4,49,-0.0309505898792129,-0.203768413976629,-0.280213425516502,0.232105545353982,-0.125159580401002
5,49,-0.174923088469829,-0.230141531164608,-0.161654318663216,0.436892413522907,-0.344854964650524
1,50,0.250075387720799,0.132248761632601,0.30414621878547,0.0646610785826476,0.447701159002021
2,50,-0.106758450929518,-0.0507678637826342,0.17890770976835,0.0793031734964758,0.372733333667938
3,50,0.157584477088047,0.0825539024635922,0.386185190415687,0.347841784409958,0.656688786087235
4,50,0.159835364350127,0.0474250857762745,0.326032766941864,0.00996627221881785,0.515546661956526
5,50,0.0681578373461971,-0.0268267321816972,0.304618656793771,0.468668524420957,0.158206453077161
1,51,0.268773711415098,0.214152325285558,-0.0984938717373955,-0.0452763837896256,0.0599772685295376
2,51,-0.287708654388444,-0.317644029724829,-0.0898918694982169,0.027817408660146,0.805586134821031
3,51,-0.136179733343241,0.0101460561095815,-0.132068353898793,-0.0295842368361709,-0.128560501412107
4,51,0.409899526501409,0.214475688977734,-0.121232174257922,-0.12702868920845,0.824254825319615
5,51,0.627743569510315,0.350965764607056,-0.210147886995259,-0.169809501606469,-0.119904910924823
1,52,0.515335035845121,0.0183581180709719,0.399485888447083,-0.529745866876092,0.538858318508956
2,52,-0.0130879144873479,-0.357763936884589,0.385435482540268,-0.10219061315052,1.03722695310722
3,52,-0.129086619356588,-0.356175179419273,0.319650532423772,-0.283422958558436,0.82001694073482
4,52,0.173455451806641,0.0658608046801311,0.412427185200529,-0.737210841551075,-0.230080008879801
5,52,0.0791904245590935,-0.174734067226855,0.377163652770588,-0.258295142231056,0.407658284663967
1,53,-0.0895956127776268,0.226390833583026,-0.244592838601987,-0.00276205184349501,0.810580614507024
2,53,-0.0777791109951085,0.276376111818966,-0.337617213340796,-0.0755971946184005,0.319986394650702
3,53,0.00243943820005706,0.393727602222286,-0.556734567536158,0.243111479490855,0.0415582496108672
4,53,-0.300115141532512,0.165958025257272,-0.250485180705115,0.125314865337309,0.835639105592016
5,53,0.0877177716417655,0.348016074601515,-0.249916760454984,-0.06057320915844,-0.0386113448761672
1,54,0.0270131738348335,-0.127869746111767,-0.145172366431283,-0.014226975441945,0.176266767259561
2,54,0.26104967007362,0.0742922410359568,-0.336437608306604,-0.0292711774353048,-1.33991325260183
3,54,0.0712695213644995,-0.0794808208148069,-0.0883856569604814,-0.22019165253648,0.669885117621492
4,54,-0.058180229027308,-0.520664420139983,-0.0874542508109485,-0.0280147163287831,1.71226243904034
5,54,0.200668778790427,-0.0608181147118219,-0.158877945889157,-0.203685956233399,0.350859318698245
1,55,0.0460814835060947,0.233166444058178,0.644344421346052,0.0301709237641653,-0.317225395718595
2,55,-0.0752019299741177,0.288562883912351,0.722080747576683,0.293759783693141,-0.156615522874902
3,55,-0.183804218276586,-0.0036931341070278,0.682139489808893,0.144389012310381,0.446972266402637
4,55,-0.382621330615047,0.0666636986293381,0.717826109592048,0.346570994602954,0.586916202552042
5,55,-0.0233408794853706,0.256079449254367,0.690353777466897,-0.0969313459894081,0.157495443868215
1,56,-0.450107753958012,0.108804924702394,0.0493184509211822,-0.36010046836088,0.458674743325528
2,56,-0.0314293238045289,0.187344307874711,0.00420692303509505,-0.262448701634714,0.349727382477081
3,56,-0.384151230805102,0.0544489705017074,0.0429416129096451,-5.73981517991116e-5,0.602463428079789
4,56,-0.411286001760393,-0.0332625290179724,-0.131794366323614,-0.323913132087058,0.0113499014983038
5,56,0.0916752654100965,0.207584110358978,0.00806589275979805,-0.313603420490459,-0.249640254708684
1,57,0.177114156378793,0.470886062538636,0.474379374103449,-0.255837727615326,-0.303878773917337
2,57,-0.136435465513923,0.431484630319818,0.410680308765949,-0.340588581083314,-0.0579517324180222
3,57,0.05112311336272,0.428419946791754,0.440734321892299,-0.264767452414952,0.16418344724828
4,57,-0.0464818223053775,0.405883682286706,0.401804526450635,-0.0380573536667713,0.25688760727686
5,57,0.135886845368355,0.526238661626624,0.46407369167966,-0.0408188531402871,0.136141883698593
1,58,-0.178367180397643,-0.331618517847444,0.126296817959123,0.332522212848477,-0.407512314800029
2,58,0.090894709668307,-0.245759923848426,0.227998093413223,0.250473121859177,-0.52874456364646
3,58,-0.575652500535314,-0.637729379918245,0.16621594956123,0.616677314703046,-0.132333558631191
4,58,-0.226066711233443,-0.342781947606255,0.139385841668713,0.368807960630118,-0.444025382594261
5,58,0.0744888153633202,-0.127155170288852,0.12314561322384,-0.0767267030749346,-0.858234007510834
1,59,0.146176937437612,0.478355733351963,-0.240982215472456,-0.473141354543368,0.40234190621131
2,59,0.04339551733255,0.306107455818178,-0.276742560268978,-0.305634004203979,1.00205148770604
3,59,-0.0931513795625674,0.312954515009295,-0.219447447578513,-0.192249194657433,0.211203823737598
