rep,id,logka,logV,logCl
1,1,-0.181049107790354,4.18263737730013,1.35717208619572
1,2,-0.254323682338357,4.15867042013556,1.53878784912941
1,3,-0.112070703717378,3.73788258541616,1.97744027086097
1,4,-0.0747800101349786,4.19909763675748,1.58712612613898
1,5,-0.0179826700919596,3.9073264985296,1.14058483235613
1,6,-0.143672023960709,4.21116477885771,1.71855748029024
1,7,-0.123175223981764,4.65842659469208,1.53691490978612
1,8,0.0943996636356934,4.56553022090375,1.35550519083509
1,9,-0.405240683097874,4.19656714356303,1.03459347674875
1,10,-0.127469532309715,4.52337343173663,1.20037136307757
1,11,-0.11802494606312,3.49695578343893,1.05586787862428
1,12,0.000305808790742379,4.31970447323248,1.18883456086531
1,13,-0.209051859921143,4.25576277793991,1.45399718177859
1,14,-0.382248639019126,4.35042836797169,0.575938178203306
1,15,0.0405751543245928,3.60396041913573,1.43728964938292
1,16,0.410173307609923,3.43918700066975,1.49260837555662
1,17,0.0159305040254537,4.31997034897831,0.905135145087553
1,18,0.516636578000594,3.89444352082894,1.39747691187803
1,19,-0.784059821903829,4.44307029160905,1.24685619329623
1,20,0.185200673454856,4.89156261204377,1.53726628857857
1,21,-0.270286677323691,4.44045870622017,1.21246184962848
1,22,0.287106121286081,4.03704241039637,1.09222831356983
1,23,-0.350307270770377,4.20547754945114,1.32974626267549
1,24,-0.296059309926988,3.80666975270437,1.28041261199157
1,25,-0.327030810225224,3.38050965561778,1.63422395984205
1,26,0.131267979356395,4.1529165205986,1.83940258790325
1,27,-0.325631061130611,4.34114105020338,0.456597574301898
1,28,-0.121478611951648,4.21960587395624,1.12658434442122
1,29,0.321346635690867,4.30103228260246,1.38061472053012
1,30,-0.307857860837573,4.81433589718834,1.66120680079841
1,31,-0.129699288796997,4.84722002742402,1.88280079584026
1,32,-0.574877738219927,4.91919707496061,1.07564023005886
1,33,-0.232708356539213,3.81965361688062,1.43380148921251
1,34,0.0655479061580628,4.21215352576811,1.55727080477267
1,35,-0.323205196129936,4.25532037121548,1.30617458074737
1,36,-0.164157613011778,3.67497685737398,1.87517606509519
1,37,-0.116420972895871,3.98398120902552,1.72483177737666
1,38,0.199838828689972,3.75629041554324,1.20391820700005
1,39,-0.00535770152001525,4.29101191860037,1.34765791584404
1,40,0.121073157498621,3.84433469855591,0.994254737198765
1,41,-0.119118677517584,4.21308782385427,1.24286994238451
1,42,-0.538020528295492,4.07662370885578,1.33899840533024
1,43,-0.19097983045834,4.08692281275858,1.08825161888593
1,44,-0.174985970195043,4.33292418731626,1.52238959391769
