rep,id,logka,logV1,logQ,logV2,logVm,logKm,eta_logka,eta_logV1,eta_logQ,eta_logV2,eta_logVm,eta_logKm
1,1,-0.564333011822405,4.56117221996985,0.817456159119781,3.27165155944124,7.1334440465614,6.51825309717218,-0.544006867272633,0.271992819902581,0.0825005087522922,-0.462554029630255,-0.127744940743199,-0.00124167576790235
1,2,0.171044924135523,4.40107847773854,0.903038167102811,3.44122537224245,7.35291560233117,6.15455588922851,0.191371068685295,0.111899077671273,0.168082516735322,-0.292980216829047,0.0917266150265741,-0.364938883711577
1,3,-0.431181224292541,4.09267870085718,0.873945112145965,3.54462214618301,7.37906869785072,7.14068457502328,-0.410855079742769,-0.19650069921009,0.138989461778476,-0.189583442888485,0.117879710546121,0.621189802083202
1,4,0.0872092000170592,4.69529826039857,0.35096087541972,3.96200196810343,7.51847080556263,7.50733062290409,0.107535344566831,0.406118860331307,-0.383994774947769,0.227796379031934,0.257281818258032,0.987835849964003
1,5,0.24823274791057,4.32160016328345,1.04068614708256,3.35905045745969,7.38599983317449,6.86424623929535,0.268558892460342,0.0324207632161881,0.305730496715069,-0.375155131611808,0.124810845869892,0.344751466355263
1,6,-0.0397756488651955,4.65695498157856,1.1503108800557,3.80895413322831,7.38464733358761,5.96319661899373,-0.0194495043154232,0.367775581511292,0.415355229688208,0.0747485441568125,0.123458346283011,-0.556298153946349
1,7,0.130146957694038,4.25828772178893,0.540429359223535,3.65216290282601,7.26829764780621,7.3638486434016,0.15047310224381,-0.0308916782783371,-0.194526291143954,-0.0820426862454915,0.00710866050161041,0.844353870461513
1,8,0.0238459727486883,4.47738092986335,0.705779290878195,3.65616588447849,7.19012533594579,5.83574111747342,0.0441721172984606,0.188201529796085,-0.0291763594892939,-0.0780397045930044,-0.071063651358803,-0.68375365546666
1,9,0.00102470774432184,4.38121495908265,0.835099842410905,4.23162490665569,7.07703134832142,5.73452296314625,0.0213508522940941,0.0920355590153852,0.100144192043417,0.497419317584191,-0.184157638983175,-0.784971809793829
1,10,0.300758822750049,4.00085292856746,1.228850459117,3.47114978763746,7.23316704093821,5.55448146290211,0.321084967299822,-0.288326471499806,0.493894808749512,-0.263055801434037,-0.028021946366386,-0.965013310037972
1,11,-0.00642550323315925,4.18164925451361,1.24193163555102,3.69002644079873,7.01911716872778,5.87924537979674,0.013900641316613,-0.107530145553654,0.506975985183531,-0.0441791482727658,-0.242071818576821,-0.640249393143344
1,12,0.103947647675238,4.21214803160066,1.02936317840841,4.0568820250688,7.25687560721322,6.34747394587667,0.12427379222501,-0.077031368466602,0.294407528040925,0.322676435997304,-0.0043133800913786,-0.172020827063408
1,13,0.026984733538795,4.53221925218461,1.06432300976978,3.77659437925204,7.61768560433663,6.39093146823229,0.0473108780885673,0.243039852117344,0.329367359402288,0.0423887901805475,0.356496617032037,-0.128563304707789
1,14,-0.230935393455713,3.75948809599268,0.378164183808985,3.58466943409951,7.4522267796862,6.85345306006248,-0.210609248905941,-0.529691304074583,-0.356791466558504,-0.149536154971984,0.191037792381602,0.333958287122397
1,15,-0.517681914803108,4.69679890846512,0.591999022887846,3.90810750790069,7.20523317851384,6.90545540009282,-0.497355770253336,0.407619508397858,-0.142956627479642,0.173901918829189,-0.0559558087907597,0.385960627152738
1,16,0.397060608161933,4.33484878284002,1.11927814641667,3.24599058338071,7.11878498614069,6.21543238837579,0.417386752711705,0.0456693827727506,0.384322496049182,-0.48821500569079,-0.142404001163911,-0.304062384564291
1,17,-0.104343426874143,4.1062564509928,0.437366584269431,3.52527888056858,7.26780000500716,7.10444766475,-0.0840172823243708,-0.182922949074471,-0.297589066098057,-0.208926708502915,0.006611017702566,0.584952891809922
1,18,0.117196646215262,4.62776167271447,0.0896361953939038,3.75699924285981,7.37078177724933,6.13859368357847,0.137522790765035,0.338582272647205,-0.645319454973585,0.0227936537883084,0.109592789944731,-0.380901089361609
1,19,-0.417774359084035,3.56498884987245,0.601944831432047,2.93265779409162,7.07198279648913,6.96048667914062,-0.397448214534262,-0.724190550194812,-0.133010818935441,-0.801547794979873,-0.189206190815465,0.440991906200539
1,20,0.0836642920559467,3.96587402444493,0.742811737620932,3.70304100580061,7.06009221929607,6.32782538898008,0.103990436605719,-0.323305375622335,0.00785608725344322,-0.0311645832708907,-0.201096768008528,-0.191669383960005
1,21,0.150543346286632,4.17531817037183,1.22618591118774,4.04010370382335,7.76311989542271,5.35220412298715,0.170869490836405,-0.113861229695437,0.491230260820252,0.305898114751856,0.501930908118115,-1.16729064995294
1,22,-0.28617316484408,4.41902165261743,1.06700632268264,3.89083076043501,7.64592722524656,6.93554836593527,-0.265847020294308,0.129842252550167,0.332050672315156,0.15662517136351,0.384738237941966,0.416053592995183
1,23,0.0699877564218579,4.26477789655078,0.73713538497062,4.02311249852222,7.48318447358943,5.7466972435623,0.0903139009716302,-0.0244015035164846,0.00217973460313137,0.288906909450724,0.221995486284829,-0.772797529377778
1,24,0.405521686721461,4.29260364275482,0.819617612657249,3.85873819137254,7.33878284070327,6.66274752632677,0.425847831271233,0.00342424268755437,0.0846619622897606,0.124532602301039,0.0775938533986755,0.143252753386686
1,25,-0.0896997821646735,3.85752534462322,0.899000246285959,4.53953064555825,7.27822655449265,7.15656126983656,-0.0693736376149012,-0.431654055444045,0.164044595918471,0.805325056486758,0.0170375671880523,0.637066496896474
