rep,id,logV,logVm,logKm,eta_logV,eta_logVm,eta_logKm
1,1,4.23688709294531,7.16797022078655,5.83628222782615,-0.0174056998349572,0.19926730419613,0.221157023817811
1,2,4.13655809487532,6.62504748301035,5.19698351749633,-0.117734697904948,-0.343655433580071,-0.418141686512007
1,3,3.91437341436933,6.99592746958387,5.50560974124225,-0.33991937841094,0.0272245529934558,-0.109515462766095
1,4,4.86008297581629,7.05140959869439,5.34459881651977,0.605790183036016,0.0827066821039679,-0.270526387488569
1,5,4.39707832788186,7.0731398009606,5.216516795356,0.142785535101584,0.104436884370184,-0.398608408652344
1,6,3.78164118126285,6.65445571960729,5.52405496105114,-0.472651611517422,-0.314247196983127,-0.0910702429571959
1,7,4.2985277296591,7.03556452720225,5.49379199889449,0.04423493687883,0.0668616106118343,-0.121333205113852
1,8,4.32028794379953,6.82295461942225,5.81974985831269,0.0659951510192593,-0.145748297168172,0.20462465430435
1,9,3.93993864352006,6.68985591253649,5.56712226333042,-0.314354149260208,-0.278847004053927,-0.0480029406779217
1,10,4.9802421802975,7.0199573347985,5.92058344475153,0.725949387517227,0.0512544182080807,0.305458240743194
1,11,4.66960383857207,6.96490975216012,5.50309087631694,0.415311045791799,-0.00379316443030042,-0.112034327691401
1,12,4.48288607111828,7.16034617962267,5.53813749439757,0.228593278338008,0.191643263032256,-0.0769877096107736
1,13,3.91691326941595,6.75124953523384,5.1819266354308,-0.337379523364321,-0.217453381356577,-0.433198568577539
1,14,4.10428597937059,6.9651829952798,6.05046954418175,-0.150006813409678,-0.00351992131062051,0.435344340173413
1,15,4.26202646724729,6.5535760098834,5.67570891484311,0.00773367446702355,-0.415126906707021,0.0605837108347727
1,16,3.97455627359329,6.88277549845779,5.25466569430606,-0.279736519186982,-0.0859274181326315,-0.360459509702284
1,17,4.2620854237805,6.97867229103087,5.67581560693832,0.00779263100022387,0.00996937444045631,0.0606904029299828
1,18,4.28027792643979,6.54073921544241,6.07875176675252,0.0259851336595212,-0.42796370114801,0.463626562744182
1,19,4.08796760912426,6.86364407272431,5.95174332966082,-0.166325183656006,-0.105058843866106,0.336618125652478
1,20,4.08871216169748,6.79164777326978,5.84866161816452,-0.165580631082789,-0.177055143320636,0.23353641415618
1,21,3.77596921164263,7.11558941674319,6.07253077980585,-0.478323581137639,0.146886500152773,0.457405575797505
1,22,4.04630120108213,6.91528666679964,5.56044270500187,-0.207991591698145,-0.0534162497907804,-0.0546824990064714
1,23,4.25625063508034,6.58640191919943,5.74142618264048,0.00195784230006968,-0.382300997390986,0.126300978632135
1,24,4.31759604348425,6.90442446173866,5.80578343142878,0.0633032507039744,-0.0642784548517534,0.19065822742044
1,25,4.43045183083899,6.55024812682372,5.75450604978078,0.176159038058719,-0.418454789766697,0.139380845772441
1,26,4.25913901197201,7.38375813698425,5.64721083509148,0.00484621919173822,0.415055220393829,0.0320856310831417
1,27,4.26115946683111,7.36791230361888,5.47761433427128,0.00686667405084318,0.399209387028461,-0.137510869737059
1,28,4.52251683592895,6.98284352135258,5.27439908698573,0.268224043148675,0.0141406047621624,-0.340726117022612
1,29,3.96314555785774,7.34989150756105,5.92816387101833,-0.291147234922536,0.381188590970634,0.313038667009987
1,30,4.00634201476983,6.61824856204118,5.63004395678686,-0.247950778010437,-0.350454354549234,0.0149187527785184
1,31,4.01771034300295,7.01872060241708,5.31731272865969,-0.236582449777322,0.0500176858266572,-0.297812475348652
1,32,4.15925315674871,7.45673889313145,5.34729767314681,-0.0950396360315588,0.488035976541028,-0.267827530861526
1,33,4.4652719017122,6.97721127711663,5.82602249142449,0.210979108931934,0.00850836052620974,0.210897287416149
1,34,5.01919185434235,7.24755525596779,5.61900975575795,0.764899061562081,0.278852339377374,0.00388455174960622
1,35,4.29561462494981,6.90737705778606,5.26089330856327,0.0413218321695403,-0.0613258588043575,-0.354231895445073
1,36,4.33570587837489,6.5665879868234,5.51695847813516,0.0814130855946189,-0.402114929767017,-0.0981667258731802
1,37,4.32600040235808,7.02701955726489,5.42750467090507,0.071707609577806,0.0583166406744766,-0.187620533103273
1,38,4.23430088535613,7.12161538089607,5.24676270914538,-0.0199919074241377,0.152912464305649,-0.368362494862958
1,39,3.77380243634839,7.29089167413772,5.23648662750957,-0.480490356431881,0.322188757547305,-0.378638576498767
1,40,4.37222259835299,7.34062182221896,5.65336484213498,0.117929805572716,0.37191890562854,0.038239638126643
1,41,4.38116899274439,6.74191720417857,5.34932198116971,0.126876199964123,-0.226785712411848,-0.265803222838629
1,42,4.46615193507658,7.16602163717489,5.89996124572906,0.211859142296304,0.197318720584471,0.284836041720718
1,43,4.23395817498099,6.73946344564027,5.51096005484497,-0.0203346177992767,-0.229239470950152,-0.104165149163367
1,44,4.06495737307623,7.17996811190381,5.0295669779465,-0.189335419704043,0.211265195313396,-0.58555822606184
